protocol_id,dataset,window_id,window_index,start_cycle_effective,end_cycle_effective,center_cycle_effective,start_cycle_actual,end_cycle_actual,center_cycle_actual,cycle_effective,cycle_actual,effective_configuration_count,directed_configuration_support,rate_divergence_configuration_support,abrupt_configuration_support,combined_change_score_q50,change_configuration_support,guard_configuration_fraction,stop_boundary_configuration_fraction,change_trigger
B_Exp2_to_Exp1,Exp1,4683,4683,23416.0,23435.0,23425.5,26729.41176470588,26752.04765450484,26740.729709605363,23425.5,26740.729709605363,24,0.0,0.0,0.0,1.4084627483449101,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4684,4684,23421.0,23440.0,23430.5,26735.36857781087,26758.00446760983,26746.686522710348,23430.5,26746.686522710348,24,0.0,0.0,0.0,1.0667843425936139,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4685,4685,23426.0,23445.0,23435.5,26741.32539091586,26763.96128071482,26752.643335815337,23435.5,26752.643335815337,24,0.0,0.0,0.0,0.24369353642902405,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4686,4686,23431.0,23450.0,23440.5,26747.28220402085,26769.918093819808,26758.600148920326,23440.5,26758.600148920326,24,0.0,0.0,0.0,0.33080447107598765,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4687,4687,23436.0,23455.0,23445.5,26753.239017125838,26775.874906924793,26764.556962025315,23445.5,26764.556962025315,24,0.0,0.0,0.0,0.15584823727992556,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4688,4688,23441.0,23460.0,23450.5,26759.195830230827,26781.831720029782,26770.513775130305,23450.5,26770.513775130305,24,0.0,0.0,0.0,0.31987993001727977,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4689,4689,23446.0,23465.0,23455.5,26765.152643335816,26787.78853313477,26776.470588235294,23455.5,26776.470588235294,24,0.0,0.0,0.0,0.4750054006108435,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4690,4690,23451.0,23470.0,23460.5,26771.109456440805,26793.74534623976,26782.427401340283,23460.5,26782.427401340283,24,0.0,0.0,0.0,0.5449977434302602,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4691,4691,23456.0,23475.0,23465.5,26777.066269545794,26799.70215934475,26788.384214445272,23465.5,26788.384214445272,24,0.0,0.0,0.0,0.5110148261042556,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4692,4692,23461.0,23480.0,23470.5,26783.023082650783,26805.65897244974,26794.34102755026,23470.5,26794.34102755026,24,0.0,0.0,0.0,0.7598021748791169,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4693,4693,23466.0,23485.0,23475.5,26788.979895755772,26811.615785554728,26800.29784065525,23475.5,26800.29784065525,24,0.0,0.0,0.0,1.0700174988515148,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4694,4694,23471.0,23490.0,23480.5,26794.936708860758,26817.572598659717,26806.25465376024,23480.5,26806.25465376024,24,0.0,0.0,0.0,1.9646499500782597,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4695,4695,23476.0,23495.0,23485.5,26800.893521965747,26823.529411764706,26812.21146686523,23485.5,26812.21146686523,24,0.0,0.0,0.0,1.5655099671962802,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4696,4696,23481.0,23500.0,23490.5,26806.850335070736,26829.486224869695,26818.168279970218,23490.5,26818.168279970218,24,0.0,0.0,0.0,0.6229869242059827,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4697,4697,23486.0,23505.0,23495.5,26812.807148175725,26835.443037974685,26824.125093075207,23495.5,26824.125093075207,24,0.0,0.0,0.0,0.5200112306539553,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4698,4698,23491.0,23510.0,23500.5,26818.763961280714,26841.399851079674,26830.081906180192,23500.5,26830.081906180192,24,0.0,0.0,0.0,1.532239676371342,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4699,4699,23496.0,23515.0,23505.5,26824.720774385703,26847.356664184663,26836.03871928518,23505.5,26836.03871928518,24,0.0,0.0,0.0,1.0460543675810459,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4700,4700,23501.0,23520.0,23510.5,26830.677587490693,26853.313477289652,26841.99553239017,23510.5,26841.99553239017,24,0.0,0.0,0.0,1.151277932901324,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4701,4701,23506.0,23525.0,23515.5,26836.63440059568,26859.270290394637,26847.95234549516,23515.5,26847.95234549516,24,0.0,0.0,0.0,0.6159579635400276,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4702,4702,23511.0,23530.0,23520.5,26842.59121370067,26865.227103499627,26853.90915860015,23520.5,26853.90915860015,24,0.0,0.0,0.0,0.2179383573995482,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4703,4703,23516.0,23535.0,23525.5,26848.54802680566,26871.183916604616,26859.865971705138,23525.5,26859.865971705138,24,0.0,0.0,0.0,0.16700591403642978,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4704,4704,23521.0,23540.0,23530.5,26854.50483991065,26877.140729709605,26865.822784810127,23530.5,26865.822784810127,24,0.0,0.0,0.0,0.30604598793856586,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4705,4705,23526.0,23545.0,23535.5,26860.461653015638,26883.097542814594,26871.779597915116,23535.5,26871.779597915116,24,0.0,0.0,0.0,0.250621635103005,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4706,4706,23531.0,23550.0,23540.5,26866.418466120624,26889.054355919583,26877.736411020105,23540.5,26877.736411020105,24,0.0,0.0,0.0,0.4460141716449613,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4707,4707,23536.0,23555.0,23545.5,26872.375279225613,26895.011169024572,26883.693224125094,23545.5,26883.693224125094,24,0.0,0.0,0.0,0.40715429750869503,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4708,4708,23541.0,23560.0,23550.5,26878.332092330602,26900.96798212956,26889.65003723008,23550.5,26889.65003723008,24,0.0,0.0,0.0,0.679450207259096,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4709,4709,23546.0,23565.0,23555.5,26884.28890543559,26906.92479523455,26895.60685033507,23555.5,26895.60685033507,24,0.0,0.0,0.0,0.8936761143285408,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4710,4710,23551.0,23570.0,23560.5,26890.24571854058,26912.88160833954,26901.563663440058,23560.5,26901.563663440058,24,0.0,0.0,0.0,0.9559016460158631,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4711,4711,23556.0,23575.0,23565.5,26896.20253164557,26918.83842144453,26907.520476545047,23565.5,26907.520476545047,24,0.0,0.0,0.0,0.4300284443954379,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4712,4712,23561.0,23580.0,23570.5,26902.15934475056,26924.795234549514,26913.477289650036,23570.5,26913.477289650036,24,0.0,0.0,0.0,0.32706962899638503,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4713,4713,23566.0,23585.0,23575.5,26908.116157855547,26930.752047654503,26919.434102755025,23575.5,26919.434102755025,24,0.0,0.0,0.0,0.44885343908927244,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4714,4714,23571.0,23590.0,23580.5,26914.072970960537,26936.708860759492,26925.390915860015,23580.5,26925.390915860015,24,0.0,0.0,0.0,0.4088411896328924,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4715,4715,23576.0,23595.0,23585.5,26920.029784065526,26942.66567386448,26931.347728965004,23585.5,26931.347728965004,24,0.0,0.0,0.0,0.33439064495612736,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4716,4716,23581.0,23600.0,23590.5,26925.986597170515,26948.62248696947,26937.304542069993,23590.5,26937.304542069993,24,0.0,0.0,0.0,0.5094037338174087,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4717,4717,23586.0,23605.0,23595.5,26931.943410275504,26954.57930007446,26943.261355174982,23595.5,26943.261355174982,24,0.0,0.0,0.0,0.6257119555617605,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4718,4718,23591.0,23610.0,23600.5,26937.900223380493,26960.53611317945,26949.21816827997,23600.5,26949.21816827997,24,0.0,0.0,0.0,0.5319599162139922,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4719,4719,23596.0,23615.0,23605.5,26943.857036485482,26966.492926284438,26955.17498138496,23605.5,26955.17498138496,24,0.0,0.0,0.0,0.556248258338224,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4720,4720,23601.0,23620.0,23610.5,26949.813849590468,26972.449739389427,26961.13179448995,23610.5,26961.13179448995,24,0.08333333333333333,0.0,0.0,0.5130637472502781,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4721,4721,23606.0,23625.0,23615.5,26955.770662695457,26978.406552494416,26967.08860759494,23615.5,26967.08860759494,24,0.08333333333333333,0.0,0.0,0.5344808745083519,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4722,4722,23611.0,23630.0,23620.5,26961.727475800446,26984.363365599405,26973.045420699927,23620.5,26973.045420699927,24,0.08333333333333333,0.0,0.0,0.5304521809213782,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4723,4723,23616.0,23635.0,23625.5,26967.684288905435,26990.320178704394,26979.002233804913,23625.5,26979.002233804913,24,0.0,0.0,0.0,0.750164264351725,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4724,4724,23621.0,23640.0,23630.5,26973.641102010424,26996.276991809384,26984.959046909902,23630.5,26984.959046909902,24,0.08333333333333333,0.0,0.0,1.4391615300298242,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4725,4725,23626.0,23645.0,23635.5,26979.597915115413,27002.23380491437,26990.91586001489,23635.5,26990.91586001489,24,0.16666666666666666,0.0,0.08333333333333333,3.1003581811349097,0.25,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4726,4726,23631.0,23650.0,23640.5,26985.554728220402,27008.19061801936,26996.87267311988,23640.5,26996.87267311988,24,0.16666666666666666,0.0,0.0,1.4863628187825526,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4727,4727,23636.0,23655.0,23645.5,26991.51154132539,27014.147431124347,27002.82948622487,23645.5,27002.82948622487,24,0.16666666666666666,0.0,0.0,0.8267564625278504,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4728,4728,23641.0,23660.0,23650.5,26997.46835443038,27020.104244229336,27008.78629932986,23650.5,27008.78629932986,24,0.08333333333333333,0.0,0.0,0.48171890681391116,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4729,4729,23646.0,23665.0,23655.5,27003.42516753537,27026.061057334326,27014.743112434848,23655.5,27014.743112434848,24,0.0,0.0,0.0,0.48180264847505005,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4730,4730,23651.0,23670.0,23660.5,27009.381980640355,27032.017870439315,27020.699925539837,23660.5,27020.699925539837,24,0.0,0.0,0.0,0.4936165969711295,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4731,4731,23656.0,23675.0,23665.5,27015.338793745344,27037.974683544304,27026.656738644826,23665.5,27026.656738644826,24,0.08333333333333333,0.0,0.0,0.4115088088809933,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4732,4732,23661.0,23680.0,23670.5,27021.295606850334,27043.931496649293,27032.613551749815,23670.5,27032.613551749815,24,0.16666666666666666,0.0,0.0,0.4721053728691819,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4733,4733,23666.0,23685.0,23675.5,27027.252419955323,27049.888309754282,27038.570364854804,23675.5,27038.570364854804,24,0.16666666666666666,0.0,0.0,0.5708973328928456,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4734,4734,23671.0,23690.0,23680.5,27033.20923306031,27055.84512285927,27044.52717795979,23680.5,27044.52717795979,24,0.16666666666666666,0.0,0.0,0.6899874766230969,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4735,4735,23676.0,23695.0,23685.5,27039.1660461653,27061.80193596426,27050.48399106478,23685.5,27050.48399106478,24,0.16666666666666666,0.0,0.0,0.5798184936008939,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4736,4736,23681.0,23700.0,23690.5,27045.12285927029,27067.75874906925,27056.440804169768,23690.5,27056.440804169768,24,0.16666666666666666,0.0,0.0,0.5063084047581007,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4737,4737,23686.0,23705.0,23695.5,27051.07967237528,27073.715562174235,27062.397617274757,23695.5,27062.397617274757,24,0.0,0.0,0.0,0.6223136627648949,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4738,4738,23691.0,23710.0,23700.5,27057.03648548027,27079.672375279224,27068.354430379746,23700.5,27068.354430379746,24,0.0,0.0,0.0,0.704072993877846,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4739,4739,23696.0,23715.0,23705.5,27062.993298585257,27085.629188384213,27074.311243484735,23705.5,27074.311243484735,24,0.0,0.0,0.0,0.7230757341480337,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4740,4740,23701.0,23720.0,23710.5,27068.950111690247,27091.586001489202,27080.268056589724,23710.5,27080.268056589724,24,0.08333333333333333,0.0,0.0,0.8522826830608561,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4741,4741,23706.0,23725.0,23715.5,27074.906924795236,27097.54281459419,27086.224869694714,23715.5,27086.224869694714,24,0.0,0.0,0.0,0.5608924418055683,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4742,4742,23711.0,23730.0,23720.5,27080.863737900225,27103.49962769918,27092.181682799703,23720.5,27092.181682799703,24,0.0,0.0,0.0,0.49855735351719743,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4743,4743,23716.0,23735.0,23725.5,27086.820551005214,27109.45644080417,27098.13849590469,23725.5,27098.13849590469,24,0.0,0.0,0.0,0.5145867182289808,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4744,4744,23721.0,23740.0,23730.5,27092.7773641102,27115.41325390916,27104.09530900968,23730.5,27104.09530900968,24,0.08333333333333333,0.0,0.0,0.45442047636487704,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4745,4745,23726.0,23745.0,23735.5,27098.73417721519,27121.370067014148,27110.05212211467,23735.5,27110.05212211467,24,0.0,0.0,0.0,0.6100729445093291,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4746,4746,23731.0,23750.0,23740.5,27104.690990320178,27127.326880119137,27116.00893521966,23740.5,27116.00893521966,24,0.08333333333333333,0.0,0.0,0.6350861173575222,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4747,4747,23736.0,23755.0,23745.5,27110.647803425167,27133.283693224126,27121.965748324645,23745.5,27121.965748324645,24,0.16666666666666666,0.0,0.0,0.5158041071806474,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4748,4748,23741.0,23760.0,23750.5,27116.604616530156,27139.240506329115,27127.922561429634,23750.5,27127.922561429634,24,0.08333333333333333,0.0,0.0,0.4566665412348784,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4749,4749,23746.0,23765.0,23755.5,27122.561429635145,27145.197319434104,27133.879374534623,23755.5,27133.879374534623,24,0.08333333333333333,0.0,0.0,0.44034749292989495,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4750,4750,23751.0,23770.0,23760.5,27128.518242740134,27151.154132539094,27139.836187639612,23760.5,27139.836187639612,24,0.041666666666666664,0.0,0.0,0.5793590348286071,0.041666666666666664,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4751,4751,23756.0,23775.0,23765.5,27134.475055845123,27157.11094564408,27145.7930007446,23765.5,27145.7930007446,24,0.041666666666666664,0.0,0.0,0.6479740152075757,0.041666666666666664,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4752,4752,23761.0,23780.0,23770.5,27140.431868950112,27163.067758749068,27151.74981384959,23770.5,27151.74981384959,24,0.16666666666666666,0.0,0.0,0.6115093021837639,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4753,4753,23766.0,23785.0,23775.5,27146.3886820551,27169.024571854057,27157.70662695458,23775.5,27157.70662695458,24,0.16666666666666666,0.0,0.0,0.5689351660320688,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4754,4754,23771.0,23790.0,23780.5,27152.34549516009,27174.981384959046,27163.66344005957,23780.5,27163.66344005957,24,0.16666666666666666,0.0,0.0,0.5520483204619688,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4755,4755,23776.0,23795.0,23785.5,27158.30230826508,27180.938198064036,27169.620253164558,23785.5,27169.620253164558,24,0.16666666666666666,0.0,0.0,0.594471759356723,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4756,4756,23781.0,23800.0,23790.5,27164.259121370065,27186.895011169025,27175.577066269547,23790.5,27175.577066269547,24,0.25,0.0,0.041666666666666664,0.9012311210851081,0.2916666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4757,4757,23786.0,23805.0,23795.5,27170.215934475054,27192.851824274014,27181.533879374536,23795.5,27181.533879374536,24,0.25,0.0,0.08333333333333333,1.0583943039000148,0.3333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4758,4758,23791.0,23810.0,23800.5,27176.172747580044,27198.808637379003,27187.490692479525,23800.5,27187.490692479525,24,0.3333333333333333,0.0,0.16666666666666666,1.8411622348553873,0.4166666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4759,4759,23796.0,23815.0,23805.5,27182.129560685033,27204.765450483992,27193.44750558451,23805.5,27193.44750558451,24,0.375,0.0,0.20833333333333334,1.9488779043324893,0.4583333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4760,4760,23801.0,23820.0,23810.5,27188.08637379002,27210.72226358898,27199.4043186895,23810.5,27199.4043186895,24,0.2916666666666667,0.0,0.2916666666666667,1.9995389005429836,0.4166666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4761,4761,23806.0,23825.0,23815.5,27194.04318689501,27216.679076693967,27205.36113179449,23815.5,27205.36113179449,24,0.375,0.25,0.2916666666666667,2.6764721272560212,0.5,0.0,0.0,1
B_Exp2_to_Exp1,Exp1,4762,4762,23811.0,23830.0,23820.5,27200.0,27222.635889798956,27211.317944899478,23820.5,27211.317944899478,24,0.375,0.2916666666666667,0.2916666666666667,3.3522914095691423,0.5,0.0,0.0,1
B_Exp2_to_Exp1,Exp1,4763,4763,23816.0,23835.0,23825.5,27205.95681310499,27228.592702903945,27217.274758004467,23825.5,27217.274758004467,24,0.3333333333333333,0.25,0.2916666666666667,2.977052011829281,0.4583333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4764,4764,23821.0,23840.0,23830.5,27211.91362620998,27234.549516008934,27223.231571109456,23830.5,27223.231571109456,24,0.3333333333333333,0.25,0.2916666666666667,2.7628212115590474,0.4583333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4765,4765,23826.0,23845.0,23835.5,27217.870439314967,27240.506329113923,27229.188384214445,23835.5,27229.188384214445,24,0.16666666666666666,0.25,0.25,2.9163360893810784,0.3333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4766,4766,23831.0,23850.0,23840.5,27223.827252419956,27246.463142218912,27235.145197319434,23840.5,27235.145197319434,24,0.20833333333333334,0.25,0.2916666666666667,3.0102605521542567,0.375,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4767,4767,23836.0,23855.0,23845.5,27229.784065524946,27252.4199553239,27241.102010424423,23845.5,27241.102010424423,24,0.041666666666666664,0.25,0.16666666666666666,3.127785759186041,0.25,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4768,4768,23841.0,23860.0,23850.5,27235.740878629935,27258.37676842889,27247.058823529413,23850.5,27247.058823529413,24,0.20833333333333334,0.08333333333333333,0.16666666666666666,2.118554403247412,0.2916666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4769,4769,23846.0,23865.0,23855.5,27241.69769173492,27264.33358153388,27253.0156366344,23855.5,27253.0156366344,24,0.25,0.25,0.16666666666666666,2.3085115766966133,0.3333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4770,4770,23851.0,23870.0,23860.5,27247.65450483991,27270.29039463887,27258.97244973939,23860.5,27258.97244973939,24,0.25,0.25,0.16666666666666666,2.4337445938615465,0.3333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4771,4771,23856.0,23875.0,23865.5,27253.6113179449,27276.247207743858,27264.92926284438,23865.5,27264.92926284438,24,0.20833333333333334,0.25,0.2916666666666667,2.3632393478527396,0.3333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4772,4772,23861.0,23880.0,23870.5,27259.568131049888,27282.204020848847,27270.88607594937,23870.5,27270.88607594937,24,0.125,0.2916666666666667,0.375,2.9759607725363466,0.4166666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4773,4773,23866.0,23885.0,23875.5,27265.524944154877,27288.160833953836,27276.842889054355,23875.5,27276.842889054355,24,0.3333333333333333,0.25,0.375,2.768540580712851,0.4583333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4774,4774,23871.0,23890.0,23880.5,27271.481757259866,27294.117647058825,27282.799702159344,23880.5,27282.799702159344,24,0.125,0.3333333333333333,0.2916666666666667,3.3853246455682315,0.375,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4775,4775,23876.0,23895.0,23885.5,27277.438570364855,27300.074460163814,27288.756515264333,23885.5,27288.756515264333,24,0.16666666666666666,0.2916666666666667,0.2916666666666667,3.2133947082156364,0.4166666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4776,4776,23881.0,23900.0,23890.5,27283.395383469844,27306.0312732688,27294.713328369322,23890.5,27294.713328369322,24,0.0,0.2916666666666667,0.2916666666666667,3.2637080511662817,0.2916666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4777,4777,23886.0,23905.0,23895.5,27289.352196574833,27311.98808637379,27300.67014147431,23895.5,27300.67014147431,24,0.0,0.20833333333333334,0.25,3.3343199203997447,0.25,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4778,4778,23891.0,23910.0,23900.5,27295.309009679822,27317.944899478778,27306.6269545793,23900.5,27306.6269545793,24,0.0,0.0,0.16666666666666666,1.7918125643624132,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4779,4779,23896.0,23915.0,23905.5,27301.26582278481,27323.901712583767,27312.58376768429,23905.5,27312.58376768429,24,0.08333333333333333,0.0,0.16666666666666666,0.9389597708142146,0.25,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4780,4780,23901.0,23920.0,23910.5,27307.222635889797,27329.858525688756,27318.54058078928,23910.5,27318.54058078928,24,0.3333333333333333,0.0,0.125,0.8512367264791332,0.4166666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4781,4781,23906.0,23925.0,23915.5,27313.179448994786,27335.815338793745,27324.497393894268,23915.5,27324.497393894268,24,0.3333333333333333,0.0,0.08333333333333333,0.848408161949425,0.4166666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4782,4782,23911.0,23930.0,23920.5,27319.136262099775,27341.772151898735,27330.454206999257,23920.5,27330.454206999257,24,0.3333333333333333,0.0,0.08333333333333333,0.8247669625357427,0.4166666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4783,4783,23916.0,23935.0,23925.5,27325.093075204764,27347.728965003724,27336.411020104242,23925.5,27336.411020104242,24,0.25,0.0,0.125,0.8451795715871016,0.3333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4784,4784,23921.0,23940.0,23930.5,27331.049888309753,27353.685778108713,27342.36783320923,23930.5,27342.36783320923,24,0.20833333333333334,0.0,0.16666666666666666,0.8392413791023965,0.3333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4785,4785,23926.0,23945.0,23935.5,27337.006701414743,27359.642591213702,27348.32464631422,23935.5,27348.32464631422,24,0.25,0.0,0.08333333333333333,0.8105972478174038,0.3333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4786,4786,23931.0,23950.0,23940.5,27342.96351451973,27365.59940431869,27354.28145941921,23940.5,27354.28145941921,24,0.25,0.0,0.08333333333333333,0.7797968910997309,0.3333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4787,4787,23936.0,23955.0,23945.5,27348.92032762472,27371.556217423677,27360.2382725242,23945.5,27360.2382725242,24,0.20833333333333334,0.0,0.08333333333333333,0.7647017647680706,0.2916666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4788,4788,23941.0,23960.0,23950.5,27354.87714072971,27377.513030528666,27366.195085629188,23950.5,27366.195085629188,24,0.20833333333333334,0.0,0.0,0.7402067927637257,0.20833333333333334,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4789,4789,23946.0,23965.0,23955.5,27360.8339538347,27383.469843633655,27372.151898734177,23955.5,27372.151898734177,24,0.25,0.0,0.08333333333333333,0.8417450858681035,0.3333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4790,4790,23951.0,23970.0,23960.5,27366.79076693969,27389.426656738644,27378.108711839166,23960.5,27378.108711839166,24,0.25,0.0,0.08333333333333333,0.792235708515372,0.3333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4791,4791,23956.0,23975.0,23965.5,27372.747580044677,27395.383469843633,27384.065524944155,23965.5,27384.065524944155,24,0.20833333333333334,0.0,0.08333333333333333,0.7487904905247609,0.2916666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4792,4792,23961.0,23980.0,23970.5,27378.704393149666,27401.340282948622,27390.022338049144,23970.5,27390.022338049144,24,0.0,0.0,0.08333333333333333,0.49307819662463814,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4793,4793,23966.0,23985.0,23975.5,27384.661206254656,27407.29709605361,27395.979151154133,23975.5,27395.979151154133,24,0.0,0.0,0.0,0.6988122802072926,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4794,4794,23971.0,23990.0,23980.5,27390.618019359645,27413.2539091586,27401.935964259123,23980.5,27401.935964259123,24,0.0,0.0,0.0,0.7663932279882799,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4795,4795,23976.0,23995.0,23985.5,27396.57483246463,27419.21072226359,27407.89277736411,23985.5,27407.89277736411,24,0.0,0.0,0.0,0.596601310510191,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4796,4796,23981.0,24000.0,23990.5,27402.53164556962,27425.16753536858,27413.8495904691,23990.5,27413.8495904691,24,0.0,0.0,0.0,0.8310269513746253,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,4797,4797,23986.0,24005.0,23995.5,27408.48845867461,27431.124348473568,27419.806403574086,23995.5,27419.806403574086,24,0.0,0.0,0.0,1.241061185941496,0.0,0.0,0.0,0
