dataset,window_id,window_index,start_cycle,end_cycle,center_cycle,baseline_window_500,baseline_window_1000,baseline_window_2000,rx_mean,rx_absmean,rx_rms,rx_std,rx_p2p,rx_q95,rx_q05,ry_mean,ry_absmean,ry_rms,ry_std,ry_p2p,ry_q95,ry_q05,rs_mean,rs_absmean,rs_rms,rs_std,rs_p2p,rs_q95,rs_q05
Exp2,1320,1320,6601.0,6620.0,6610.5,0,0,0,0.1793046852421682,0.1807128961455534,0.185798379078708,0.0431605307712469,0.1749676872088981,0.2710792754317989,0.1152672217428043,-0.1762687364244311,0.1763019453661414,0.1775245044699581,0.0207937846868577,0.0733356853876375,-0.1413663495949803,-0.2058472150519439,0.2535291021790997,0.2535291021790997,0.2537212259080355,0.042208010764016,0.1567230348131672,0.3309193374593812,0.186943607940474
Exp2,1321,1321,6606.0,6625.0,6615.5,0,0,0,0.1761360939061275,0.1761360939061275,0.1812113209271256,0.0425841093484839,0.174822829497826,0.2653137526420382,0.1152672217428043,-0.1763019453661414,0.1763541529502973,0.1775747969521066,0.0207791493107194,0.0733356853876375,-0.1415013304486611,-0.2059322159438131,0.250303274189411,0.250303274189411,0.2537212259080355,0.0415014200816634,0.1556099633283521,0.3259693168529745,0.1838224929017822
Exp2,1322,1322,6611.0,6630.0,6620.5,0,0,0,0.1741360641252253,0.1741360641252253,0.1791828123065085,0.0422241289790698,0.1749273780178304,0.2621088292096218,0.113172234203664,-0.1763541529502973,0.1762687364244311,0.1775310387683018,0.0211177918417051,0.0733356853876375,-0.1411131002281533,-0.2061915491335129,0.2488251000368636,0.2488251000368636,0.2522433902409865,0.0413797974388521,0.1558060894926823,0.3237728225640993,0.1821689292866716
Exp2,1323,1323,6616.0,6635.0,6625.5,0,0,0,0.1729578358077529,0.1729578358077529,0.178042474395008,0.0422408643363548,0.1762876412219784,0.2605828249671506,0.1115577927062733,-0.1765943256614246,0.1765943256614246,0.1779174851609394,0.0216392039247737,0.07495900649477,-0.1408892740558448,-0.2074054075974652,0.2482240513428396,0.2482240513428396,0.251845670360438,0.0417085109573038,0.1577980631999398,0.323418867278669,0.1809896775326405
Exp2,1324,1324,6621.0,6640.0,6630.5,0,0,0,0.1723987535683668,0.1723987535683668,0.1775261338796601,0.0423535206246766,0.1778298546711444,0.2600413966680433,0.1104694076487185,-0.1772641421363267,0.1772641421363267,0.1786335082041355,0.0220654189261152,0.0764974190916369,-0.1409935529383082,-0.2087502800322281,0.2483029373069673,0.2483029373069673,0.251845670360438,0.0420875719493423,0.1597525779549432,0.3239274288126964,0.1803984465947081
Exp2,1325,1325,6626.0,6645.0,6635.5,0,0,0,0.1721546861229208,0.171988280472461,0.1771051345031928,0.0422588669799065,0.1780820887887151,0.2588472188177383,0.1098746655932056,-0.1774288542023896,0.1774288542023896,0.1788118969377396,0.022190077553143,0.0764974190916369,-0.1410250803990454,-0.2090320557879578,0.2481322625114926,0.2481322625114926,0.251845670360438,0.0420738826795424,0.1601848984024715,0.3236675112011574,0.1801221879075056
Exp2,1326,1326,6631.0,6650.0,6640.5,0,0,0,0.171988280472461,0.1719836087718204,0.1771158938573798,0.0423229412853335,0.17816399314188,0.2585739206821622,0.1095631097754186,-0.1778988149347023,0.1778988149347023,0.1792744975004881,0.0221595399181015,0.0764974190916369,-0.141461444906589,-0.2092745368210966,0.2484778931955859,0.2484778931955859,0.2520115237472946,0.0420473590074693,0.1600669527995973,0.3237523610261861,0.1803484576102173
Exp2,1327,1327,6636.0,6655.0,6645.5,0,0,0,0.1719836087718204,0.1721546861229208,0.1773029220694641,0.0424098490378623,0.1785368347078302,0.2585426183688108,0.1095177675614106,-0.1781312948110865,0.1784308198486715,0.1797906905709071,0.0220639410876808,0.0764072805681641,-0.1419461137827696,-0.2092745368210966,0.2489945882714789,0.2489945882714789,0.2520115237472946,0.0419844100208403,0.1599547826417004,0.323798348291085,0.1807203297748727
Exp2,1328,1328,6641.0,6660.0,6650.5,0,0,0,0.1719836087718204,0.171856636577754,0.1769909051099455,0.0423147675465707,0.1777985678069954,0.2577267110109508,0.1095177675614106,-0.1781312948110865,0.1782163337344837,0.1795507742164432,0.0218418818376963,0.0759247357463781,-0.1419115168189388,-0.2092745368210966,0.2486440552855539,0.2486440552855539,0.2521206353472515,0.0417182958044449,0.1590482610248626,0.3225402551774318,0.1805491405860298
Exp2,1329,1329,6646.0,6665.0,6655.5,0,0,0,0.1718574747596837,0.1716502335043133,0.176886639609521,0.0427124070431187,0.1793089510005768,0.2583082563264799,0.1094353361465678,-0.1781312948110865,0.1781312948110865,0.1794476331721337,0.0216868003319238,0.0755902605647476,-0.1419328216538872,-0.2089377709568725,0.2484694923655409,0.2484694923655409,0.2521206353472515,0.0418737384755532,0.1596285212571596,0.322153149909454,0.1801696056248766
Exp2,1330,1330,6651.0,6670.0,6660.5,0,0,0,0.1718574747596837,0.172007433149212,0.1773140667631386,0.043033980100077,0.1807218196720937,0.2601038388533273,0.1091929846617407,-0.1780116944345114,0.1780116944345114,0.1793377205681695,0.0217401700479227,0.0750914181595123,-0.1419545460614629,-0.2089008085012494,0.2486703793197266,0.2486703793197266,0.2519742667044808,0.0420191105444918,0.1604207087855726,0.3229882280187174,0.1806272477601588
Exp2,1331,1331,6656.0,6675.0,6665.5,0,0,0,0.172007433149212,0.1718574747596837,0.1772538117823503,0.0433789455504258,0.1820932112135798,0.2613952064403089,0.1088232027053537,-0.1773976608382021,0.1773976608382021,0.1786937912287328,0.0214580858290399,0.0746155401804822,-0.1418642803749963,-0.208114602677974,0.2481697837291394,0.2481697837291394,0.2518526190371557,0.0419817182723279,0.1606183948440071,0.3226317687049048,0.1802880274283929
Exp2,1332,1332,6661.0,6680.0,6670.5,0,0,0,0.172007433149212,0.1720699573782973,0.1776242484769397,0.0440464215519122,0.1849246960574224,0.2638603204924045,0.108794973041469,-0.1768948367314234,0.1768948367314234,0.1782153316129665,0.0216197972407019,0.0746155401804822,-0.1413499568391079,-0.2079198504498248,0.2480106831873962,0.2480106831873962,0.2516973243714657,0.0424517504572642,0.1627620174377503,0.3239799884659581,0.1796903150537985
Exp2,1333,1333,6666.0,6685.0,6675.5,0,0,0,0.1718574747596837,0.1723027175936571,0.177940408645945,0.044413371119701,0.1866097951779152,0.2653501826019616,0.1083850109454115,-0.1768712712105182,0.1768712712105182,0.1782307317957366,0.0219331705181278,0.0746155401804822,-0.1410770098183059,-0.2077828234444468,0.2481741528741253,0.2481741528741253,0.2516194831392042,0.0428764920809095,0.1645320767187863,0.3250715544235439,0.1791970886034686
Exp2,1334,1334,6671.0,6690.0,6680.5,0,0,0,0.1718085718273349,0.1718085718273349,0.1775922374980623,0.0449493641449825,0.1892195754380522,0.2654904810514762,0.106125602689621,-0.1768466419499207,0.176604737450042,0.1779368581405321,0.0217116744580406,0.0746992756131559,-0.1408196410120467,-0.2077828234444468,0.2476707078366558,0.2476707078366558,0.2513986342584881,0.0431282418610264,0.165966046506869,0.3244659854308128,0.1777439666659347
Exp2,1335,1335,6676.0,6695.0,6685.5,0,0,0,0.1715129225516779,0.1715129225516779,0.1773972028343385,0.0453035489866479,0.1907820927821088,0.2657603829614651,0.1050620383721994,-0.176604737450042,0.1764116112336634,0.1777774473858691,0.0219765101552713,0.0755119307134382,-0.1402939878821185,-0.2078143641686777,0.2473321369566779,0.2473321369566779,0.2511480225786506,0.0436065569036368,0.1677530515943725,0.3248520382561292,0.1767133533969565
Exp2,1336,1336,6681.0,6700.0,6690.5,0,0,0,0.1709734564306563,0.1709734564306563,0.1768841746313492,0.0453367896444166,0.1906340926001993,0.2643884597407562,0.1038269511039474,-0.1765693689749205,0.1768466419499207,0.1782036861847465,0.021939758575635,0.0755888015065468,-0.1407062257735508,-0.2077828234444468,0.2472549625016493,0.2472549625016493,0.2510883881537166,0.043700403046235,0.1674381444024028,0.3243532836720517,0.1764313433686431
Exp2,1337,1337,6686.0,6705.0,6695.5,0,0,0,0.1706344293277657,0.1706344293277657,0.1766146554793433,0.045564301267624,0.1906914591599427,0.2639883127770023,0.1030484230497902,-0.1764116112336634,0.1765693689749205,0.1778936702757215,0.0216594619927346,0.0755888015065468,-0.1408601245530022,-0.2077828234444468,0.2468443108463116,0.2468443108463116,0.2506788704103244,0.0436703561887719,0.1664677309052996,0.3237172350939772,0.176069709996716
Exp2,1338,1338,6691.0,6710.0,6700.5,0,0,0,0.1702679429207939,0.1702679429207939,0.176230143405574,0.0454463771304314,0.1897670107088359,0.2631329498544716,0.1030484230497902,-0.1761508873542632,0.1761508873542632,0.1775029101202636,0.0218574802143876,0.0755119307134382,-0.1405267294856338,-0.2077585718732867,0.2462677397293546,0.2462677397293546,0.2501305164688553,0.0437811557005456,0.1661143782791604,0.3233657014577217,0.1754321093909139
Exp2,1339,1339,6696.0,6715.0,6705.5,0,0,0,0.1700222759236507,0.1700222759236507,0.1758636124277114,0.044942379141011,0.1871409287450976,0.2614596691514183,0.1030484230497902,-0.1761053277971884,0.1760933635871006,0.1774284888621459,0.02171723273622,0.0755119307134382,-0.1407505255396166,-0.2077585718732867,0.2460278503859583,0.2460278503859583,0.2498194604847209,0.0433521591584637,0.1638240353562685,0.3223700351379418,0.1758659712363169
Exp2,1340,1340,6701.0,6720.0,6710.5,0,0,0,0.169971923442084,0.1699445479003581,0.175713572232012,0.0446480766033512,0.1858770964051838,0.2613168774446474,0.1038530349224373,-0.1761053277971884,0.1757834451848009,0.1771244952642103,0.0217456561222579,0.0754244351518669,-0.1404527489925938,-0.2077585718732867,0.2457259379676398,0.2457259379676398,0.2498194604847209,0.0432116606356463,0.1631489619813214,0.3220591934000441,0.1758572561508193
Exp2,1341,1341,6706.0,6725.0,6715.5,0,0,0,0.1699445479003581,0.169971923442084,0.1757044115539641,0.0445097578850288,0.1857106981711161,0.2613671204716741,0.1043362870552889,-0.1761053277971884,0.1761053277971884,0.1774732864370483,0.0219866344461324,0.0754244351518669,-0.1404294257591301,-0.2078505540299508,0.2459583404087217,0.2459583404087217,0.2498194604847209,0.0432859957143095,0.1635923247186468,0.3224233221189889,0.1762103144354787
Exp2,1342,1342,6711.0,6730.0,6720.5,0,0,0,0.1698429663945841,0.1698429663945841,0.1755262193070295,0.0442991478382835,0.1851774485429193,0.2610358506525493,0.1043362870552889,-0.1764402381986224,0.1764402381986224,0.1777765294569789,0.0217494617154313,0.0754244351518669,-0.1409594406112117,-0.2079330486298542,0.2461140724452225,0.2461140724452225,0.2497825631519977,0.0429182305746613,0.1625138854366609,0.3219926401792559,0.1767455089961214
Exp2,1343,1343,6716.0,6735.0,6725.5,0,0,0,0.1696718991377858,0.1696718991377858,0.1754419061850802,0.0446175301019892,0.1866863698566392,0.2616910974648328,0.1043362870552889,-0.1765516988490084,0.1765516988490084,0.1779013472113481,0.0218641536532027,0.0754244351518669,-0.1408800176055931,-0.2079330486298542,0.2460929083575431,0.2460929083575431,0.2497825631519977,0.0432106859642048,0.1635591505565314,0.3223011714274836,0.1762730436347801
Exp2,1344,1344,6721.0,6740.0,6730.5,0,0,0,0.1693199396232242,0.1693199396232242,0.1751392334120923,0.0447672604617478,0.1872232762136925,0.2612339019095395,0.1035115135568673,-0.1765532785806316,0.1767459302336465,0.1780916938194491,0.0218460177166078,0.0754244351518669,-0.1410838651602841,-0.2080575935805395,0.2460143146165178,0.2460143146165178,0.2497825631519977,0.0432177664305271,0.1633550599624384,0.3218359374684153,0.1759716974287273
Exp2,1345,1345,6726.0,6745.0,6735.5,0,0,0,0.1687881025217361,0.1687881025217361,0.1746203218041395,0.0447481304771477,0.1867998345936405,0.260771952384295,0.1027299670571422,-0.1765532785806316,0.1765532785806316,0.1778890237765713,0.0217525612823306,0.0756851178449018,-0.141037326170818,-0.2080865678557169,0.2455137611369066,0.2455137611369066,0.2493519143694071,0.0431263384288112,0.1627972676893355,0.3212671818392095,0.1754784678422263
Exp2,1346,1346,6731.0,6750.0,6740.5,0,0,0,0.1687881025217361,0.1686096952723507,0.174498590458176,0.0449470016733027,0.1873333608565321,0.2608981428466371,0.1025814589552015,-0.1765532785806316,0.1767382021032645,0.17811749965712,0.0221173835086884,0.0762062465635366,-0.1405922992054981,-0.2082079192368016,0.2455232458927572,0.2455232458927572,0.2492912365361946,0.0435238474292136,0.1636155431866466,0.3217633710750149,0.1749431480193739
Exp2,1347,1347,6736.0,6755.0,6745.5,0,0,0,0.1686881177920171,0.168638308961362,0.1744880523084304,0.0447964075517681,0.1862040085783623,0.2606623511061313,0.102459446847009,-0.1765499099832977,0.1765499099832977,0.1779611043661322,0.0223542353247073,0.0763633471515904,-0.1402413016567418,-0.2082079192368016,0.2454142913180549,0.2454142913180549,0.2492737924973038,0.0434581838966652,0.1627470471430808,0.321527765748449,0.1749574610483081
Exp2,1348,1348,6741.0,6760.0,6750.5,0,0,0,0.168638308961362,0.1687895664261313,0.1746654060043629,0.0449180312492291,0.1869266468632328,0.2612461208938234,0.1023510022284698,-0.1764287695096491,0.1764287695096491,0.1778682069824684,0.0225707793139893,0.0765308927615861,-0.1399567730027143,-0.2082079192368016,0.2454338385469688,0.2454338385469688,0.249233197968094,0.0436810612769522,0.1639422803172442,0.3218412194629528,0.1747191547312257
Exp2,1349,1349,6746.0,6765.0,6755.5,0,0,0,0.168638308961362,0.1686881177920171,0.1745317432671523,0.0447795829850533,0.186495066184063,0.2606376281557014,0.1023510022284698,-0.1763880442042067,0.1763880442042067,0.1778298580092544,0.0225881517735429,0.0765308927615861,-0.1399672321512173,-0.2081433747512745,0.2453394853895172,0.2453394853895172,0.2491700282856471,0.0435183436520289,0.1631865965309167,0.321118416200031,0.1746527192945885
Exp2,1350,1350,6751.0,6770.0,6760.5,0,0,0,0.1684450388027235,0.1684450388027235,0.174290034918714,0.0447535304950465,0.1860464661437079,0.2601867281176505,0.1019743179486919,-0.1762549020179013,0.1762133213574689,0.1776507327522908,0.0225412902238972,0.0767770408388861,-0.1400263339051497,-0.208074075412003,0.2450546947770667,0.2450546947770667,0.2488729262183094,0.0434231516636975,0.1625850716692921,0.3205569169547098,0.1745002545280816
Exp2,1351,1351,6756.0,6775.0,6765.5,0,0,0,0.1681235467542906,0.1681235467542906,0.1739696445937725,0.044718493583505,0.1857870895885771,0.2594127285169378,0.1019743179486919,-0.1762549020179013,0.1762549020179013,0.1776707101551827,0.0223728062170876,0.0767770408388861,-0.1401098250569179,-0.208074075412003,0.2448633003176072,0.2448633003176072,0.248764245216202,0.0432957385093818,0.1622263779196734,0.3197294820427495,0.1741898348774906
Exp2,1352,1352,6761.0,6780.0,6770.5,0,0,0,0.1680558892167145,0.1678383773562988,0.1736625315320553,0.0445945092786198,0.1844255631976181,0.2589625882765661,0.1019743179486919,-0.1762549020179013,0.1762533527174385,0.17768209971834,0.0224620554095476,0.076972868211377,-0.1399131147247209,-0.208074075412003,0.2446651520732564,0.2446651520732564,0.2486623075447044,0.0432275915066568,0.1612031972350801,0.3195830402719606,0.1741436454248143
Exp2,1353,1353,6766.0,6785.0,6775.5,0,0,0,0.1678383773562988,0.1680558892167145,0.1739296275758703,0.0448121263148887,0.1846968185835098,0.2598839442500313,0.102225238117118,-0.1763033486904067,0.1763744866414869,0.1778521609667304,0.0228471001216005,0.0776264057990419,-0.1394668326551392,-0.2084162717401775,0.244905654277569,0.244905654277569,0.2486623075447044,0.0436369181931403,0.1623045010470163,0.3206151051862679,0.1741066050650787
Exp2,1354,1354,6771.0,6790.0,6780.5,0,0,0,0.1678383773562988,0.1677978594348372,0.1736300370897092,0.0446159838980939,0.1838126601490198,0.2591583073662796,0.1023910941166951,-0.1763744866414869,0.1763033486904067,0.1777594401127964,0.0226703477103903,0.0778757286386855,-0.1396039218551308,-0.2086772010098136,0.2446730758721286,0.2446730758721286,0.2486736790378717,0.0433683596742068,0.1612077735459105,0.3198721174130471,0.1743987466583338
Exp2,1355,1355,6776.0,6795.0,6785.5,0,0,0,0.1677978594348372,0.1677414806174849,0.1735507586787817,0.0445173625023928,0.18344110680129,0.2590792543811749,0.1023910941166951,-0.176594029112623,0.176594029112623,0.1780956370352327,0.0230430351723729,0.0781348014198859,-0.1395651025317044,-0.2092081558297271,0.2448307673405619,0.2448307673405619,0.248764245216202,0.0435396573655748,0.1612471280650024,0.3205002942587762,0.1746086031984257
Exp2,1356,1356,6781.0,6800.0,6790.5,0,0,0,0.1677978594348372,0.1678584567687757,0.1737321805760993,0.0447829369629073,0.1845706228367145,0.2597780164936819,0.1023910941166951,-0.1768078757648581,0.1768078757648581,0.1782878517907981,0.0229003754052827,0.0782439035043754,-0.1400913259098984,-0.2092851825754819,0.2450799820859789,0.2450799820859789,0.248938165123675,0.0436493982371473,0.1615861543291304,0.3211111592042034,0.1749621505162781
Exp2,1357,1357,6786.0,6805.0,6795.5,0,0,0,0.1678584567687757,0.1677251576351289,0.1735941019560878,0.0447500338444879,0.1847973044482762,0.259607898401266,0.1019163964966322,-0.1770465948143994,0.1770465948143994,0.1785204742548763,0.0228748664617009,0.0784602218876464,-0.1404972181146144,-0.2098255015953226,0.2451525444976111,0.2451525444976111,0.2490082280586448,0.0436443607339635,0.1617024441923621,0.3213781901684675,0.175087439687547
Exp2,1358,1358,6791.0,6810.0,6800.5,0,0,0,0.1679454616474414,0.1679537398992074,0.1738880687257313,0.0450333935799376,0.1853962194358455,0.2605041373281456,0.1018056524906726,-0.1773773077724323,0.1773773077724323,0.1788624498925665,0.0229875081634274,0.0785323232324898,-0.1408648606408203,-0.2104454009559635,0.2455677802493955,0.2455677802493955,0.2494586494257181,0.0438847292351444,0.1620969328411258,0.3224009027343185,0.175277380775731
Exp2,1359,1359,6796.0,6815.0,6805.5,0,0,0,0.1679454616474414,0.1679454616474414,0.1740081703617091,0.0455288814158752,0.1875073231139569,0.2616019681379872,0.1017374229370054,-0.1778498936257517,0.1778498936257517,0.1793042172432457,0.0227837759637059,0.0786723094475308,-0.1414788327419053,-0.2109102435923702,0.245924609308019,0.245924609308019,0.2498599218945649,0.0441674677451295,0.1636353563946226,0.3234620344600002,0.1753574667779071
Exp2,1360,1360,6801.0,6820.0,6810.5,0,0,0,0.1679454616474414,0.1680874037900204,0.1741374636126948,0.0454905933815617,0.1875094857799406,0.2619261219454535,0.1017374229370054,-0.1782943880504887,0.1782943880504887,0.1797638790222765,0.022931602911329,0.0788151067212244,-0.1417015029725175,-0.2116178217873267,0.2463466235352999,0.2463466235352999,0.2502374657189136,0.0441883392626558,0.1637624215863095,0.3239139805833143,0.1760741093289375
Exp2,1361,1361,6806.0,6825.0,6815.5,0,0,0,0.1677567380250574,0.1677567380250574,0.1738115776208727,0.045465451302459,0.1872998847784207,0.261499940177193,0.1018056524906726,-0.1785624112728353,0.1785624112728353,0.1800198071668348,0.0228565040376915,0.0790329088107918,-0.1419650051169441,-0.2117173345010488,0.2463109969286308,0.2463109969286308,0.2502374657189136,0.0441469276151017,0.1635033778253217,0.324022726333223,0.1762184231413775
Exp2,1362,1362,6811.0,6830.0,6820.5,0,0,0,0.1677046429289144,0.1677046429289144,0.173737607516402,0.0453750266943296,0.1872536854417776,0.2612738009522092,0.1018056524906726,-0.1785624112728353,0.1788280174790093,0.1802950579231468,0.0229486338591539,0.0790329088107918,-0.1420055403029255,-0.2117173345010488,0.246456688684323,0.246456688684323,0.2502374657189136,0.0441634411801766,0.1638990324290897,0.3242735819727568,0.1762460117131638
Exp2,1363,1363,6816.0,6835.0,6825.5,0,0,0,0.1676647887118285,0.1676647887118285,0.1736578378461555,0.0452179569461933,0.1865603622748825,0.2608091392552409,0.1017374229370054,-0.1785624112728353,0.1786195277483322,0.1800938578815247,0.0229923113132599,0.0790329088107918,-0.1418204353769134,-0.2117173345010488,0.2462690993490892,0.2462690993490892,0.2501840031254496,0.0440772413190961,0.16335904446698,0.3239811373590668,0.1762233129750448
Exp2,1364,1364,6821.0,6840.0,6830.5,0,0,0,0.1676647887118285,0.1673487334748827,0.1733336802304568,0.0451537573584604,0.1859761175854776,0.2598931180368509,0.101167067744289,-0.1784181915040595,0.1784181915040595,0.1798874976618261,0.0229365453042223,0.0790074761497163,-0.1416894888211289,-0.2113789035880721,0.2459038566790947,0.2459038566790947,0.2500206763538158,0.0439987971082558,0.1626021082058844,0.3234032468773719,0.1756021417613466
Exp2,1365,1365,6826.0,6845.0,6835.5,0,0,0,0.1676553741926303,0.1674872123606635,0.173490916598209,0.0452440777952771,0.1861581309184516,0.2601475997979105,0.1010833823176646,-0.1783394030025584,0.1783394030025584,0.1797903177597817,0.0227852974972953,0.0790074761497163,-0.1417542000617954,-0.2113743672144464,0.245958331071443,0.245958331071443,0.2499814846127381,0.0439131756259021,0.1621033300654523,0.3229214609110399,0.1756241258494743
Exp2,1366,1366,6831.0,6850.0,6840.5,0,0,0,0.1676553741926303,0.1677101051150339,0.173768402785559,0.0454823514904655,0.1864858775803779,0.2606769110337099,0.1010183961640324,-0.1782975479405343,0.1782966975684343,0.179761542936729,0.0228916258879508,0.0790074761497163,-0.1416302863237424,-0.2113743672144464,0.246088174009558,0.246088174009558,0.2499814846127381,0.0441642513623316,0.1622574380472558,0.3232313678934304,0.175506626550965
Exp2,1367,1367,6836.0,6855.0,6845.5,0,0,0,0.1676571355184515,0.1676553741926303,0.1737004540617706,0.0454235143760054,0.1860986881443543,0.2603646785177115,0.1008381674113766,-0.1782966975684343,0.1782975479405343,0.1797733079096155,0.02297482269963,0.0790082826269819,-0.1415971591761831,-0.2113789035880721,0.2460414390199671,0.2460414390199671,0.2499814846127381,0.0442016393734599,0.1621349077110339,0.3231170984636339,0.1753229877557862
Exp2,1368,1368,6841.0,6860.0,6850.5,0,0,0,0.1676571355184515,0.1678587558685761,0.1739236325776761,0.0455262252471225,0.1866534840355521,0.2607080925592984,0.1008147799875772,-0.1782578292581324,0.1782578292581324,0.1797710417430379,0.0232595510884715,0.0792221217234228,-0.1414272791203722,-0.2113789035880721,0.2461405949649681,0.2461405949649681,0.2499814846127381,0.0445154148508437,0.1631630585585077,0.323497872864296,0.1750914476731966
Exp2,1369,1369,6846.0,6865.0,6855.5,0,0,0,0.1676553741926303,0.1676571355184515,0.173691146849752,0.0453810851497469,0.1857128756723944,0.2597145581757519,0.1008147799875772,-0.1778351125130266,0.1778351125130266,0.1793414012281395,0.0231779614502269,0.0792221217234228,-0.141229626278877,-0.2113743672144464,0.2456861742779418,0.2456861742779418,0.2496644605631606,0.0443848195106836,0.1623016792478036,0.3225349264527532,0.1748514766272594
Exp2,1370,1370,6851.0,6870.0,6860.5,0,0,0,0.167284885536065,0.167284885536065,0.173264646202246,0.0451228866480077,0.184621198951963,0.2584041195965328,0.1008381674113766,-0.1774943899084907,0.1774943899084907,0.1789891885240337,0.0230675412862288,0.0792221217234228,-0.141045142562822,-0.2108751328178472,0.2451704874245632,0.2451704874245632,0.2491147441067526,0.0441466642360318,0.1613671378048616,0.3215665624520796,0.1747438137921216
Exp2,1371,1371,6856.0,6875.0,6865.5,0,0,0,0.1671185343358419,0.1671185343358419,0.1730823729661741,0.045040567098796,0.1837915365675894,0.257699377626544,0.1008299254449558,-0.1767559560031832,0.1767559560031832,0.1781861412725585,0.0225087395533617,0.0778817586281646,-0.1410893265592505,-0.2094819684198539,0.2445468476271374,0.2445468476271374,0.2484117637891262,0.0436400057170233,0.1592280562653932,0.3197573541500601,0.1748772013335495
Exp2,1372,1372,6861.0,6880.0,6870.5,0,0,0,0.1666954428790277,0.1666954428790277,0.1726181292326859,0.0448264690713669,0.1822402899757349,0.2565154861082933,0.1008561473006168,-0.1763038633831976,0.1763038633831976,0.1776771455159144,0.0220414620658604,0.076731228128214,-0.1411617889274636,-0.2083713177303364,0.24393063325191,0.24393063325191,0.2477236072243985,0.043179686289379,0.1570793859330126,0.3184448459896801,0.1749203857464394
Exp2,1373,1373,6866.0,6885.0,6875.5,0,0,0,0.1666907945415685,0.1665680425900251,0.1724517627314325,0.0446589714829178,0.1818202739766724,0.2559844820585408,0.1008561473006168,-0.1761938746582828,0.1760698626269706,0.177436655515497,0.0219736447440678,0.0765054477338227,-0.1411119542122084,-0.2081051339598048,0.2436713220645429,0.2436713220645429,0.2474974130262592,0.0429879160547279,0.156279132806936,0.3178830650166718,0.17487540984003
Exp2,1374,1374,6871.0,6890.0,6880.5,0,0,0,0.1666211547469613,0.1666907945415685,0.1725496689177695,0.0445792917687316,0.1821149018693883,0.25626656135942,0.1008561473006168,-0.1761938746582828,0.1759390125923387,0.1773242959139238,0.0221061612209277,0.0765054477338227,-0.1408866329761409,-0.2081051339598048,0.2436497221178871,0.2436497221178871,0.2474974130262592,0.0430374532506242,0.1567774231674261,0.3176961053715789,0.1747034396442024
Exp2,1375,1375,6876.0,6895.0,6885.5,0,0,0,0.1666211547469613,0.1665815094089041,0.1723846454978169,0.0443488946523035,0.1816604808987165,0.255374552656758,0.1008716545393175,-0.1761938746582828,0.1761938746582828,0.1775890508903202,0.0222030945738413,0.0765054477338227,-0.1409858277501913,-0.2081051339598048,0.2437463642293233,0.2437463642293233,0.2474974130262592,0.0429199221123428,0.1565890275873366,0.3172691700782076,0.1746969687524754
Exp2,1376,1376,6881.0,6900.0,6890.5,0,0,0,0.1666907945415685,0.1666211547469613,0.1723803624084647,0.0441833579737147,0.1816716233103778,0.2548220181189237,0.1009257900998132,-0.1764392966799277,0.1764392966799277,0.1778556027393282,0.0223836239878355,0.0766165319039324,-0.1409646981121106,-0.208424684276672,0.2439461404326552,0.2439461404326552,0.2476858476708499,0.0428723886564344,0.1568469014413302,0.3171139653929202,0.1747372667062146
Exp2,1377,1377,6886.0,6905.0,6895.5,0,0,0,0.178279526617612,0.178279526617612,0.1865838534889951,0.0540989265431345,0.2124254194313937,0.2868628750065765,0.1034491530341139,-0.2107175007665292,0.2107175007665292,0.2127124429543418,0.0289313842147663,0.0927189311777593,-0.1672740366835003,-0.2507830962498248,0.2785403943602429,0.2785403943602429,0.2836296905130417,0.0531649453759288,0.1863693159997858,0.3705512495490612,0.2016668616424389
Exp2,1378,1378,6891.0,6910.0,6900.5,0,0,0,0.1860320200638435,0.1860320200638435,0.1963255671785305,0.0617704914985968,0.2343503031246041,0.3103837509583077,0.1069510733994247,-0.245305705978218,0.245305705978218,0.2479587690361426,0.0359285209143954,0.1094152742525542,-0.1929276713099623,-0.2932086693733204,0.3110984706222256,0.3110984706222256,0.3173205782804141,0.0621777182522071,0.2118951477768695,0.4192644935859316,0.2281066809741321
Exp2,1379,1379,6896.0,6915.0,6905.5,0,0,0,0.1914552366819163,0.1926965959552745,0.2049564507411604,0.069191616604509,0.255674555275406,0.3334214955188097,0.1099918630836364,-0.2802814662768276,0.2802814662768276,0.2836453019450368,0.0433896823130105,0.1270811890081719,-0.2185325609478633,-0.3364923520142627,0.3433988079347324,0.3433988079347324,0.3507969175916738,0.0714453616862788,0.2392676264514409,0.4691782732881808,0.2537390832800784
Exp2,1380,1380,6901.0,6920.0,6910.5,0,0,0,0.1914552366819163,0.1980505540481825,0.2122329099670002,0.0762515691754043,0.2765407075453962,0.3547061165129753,0.1099918630836364,-0.3142245199482397,0.314394159484386,0.3184635135645318,0.0506930361757332,0.1452402826183158,-0.2434841378886189,-0.3790160097145374,0.3742934523761411,0.3742934523761411,0.3771553909103912,0.0803494338721848,0.2664383007879876,0.51721704963485,0.2783814163516554
Exp2,1381,1381,6906.0,6925.0,6915.5,0,0,0,0.1914552366819163,0.1914552366819163,0.2050659849793724,0.0734574340734137,0.2682861137758387,0.3437408760172529,0.1099918630836364,-0.3142245199482397,0.3146537099630844,0.3189386461517084,0.0520665334531984,0.1491885730260207,-0.2419592114563613,-0.3810414008999773,0.3707913158284183,0.3707913158284183,0.3771553909103912,0.0793831106252566,0.2664657742464823,0.5129857833457183,0.2754204241705399
