direction,source_dataset,target_dataset,seed,event_id,dataset,setting,start_cycle,peak_cycle,end_cycle,peak_score,adapter_frozen_fraction,event_status,fast_score,slow_score,residual_persistent,start_actual_cycle,peak_actual_cycle,end_actual_cycle
Exp1_to_Exp2,Exp1,Exp2,3404,1,Exp2,V35_SlowResidual_CalibrationOnly,6915.5,6955.5,7010.5,1.4955799228510394,1.0,unmatched_candidate_event,24.51829588719724,2.553411413542655,28.49654041569264,12017.5,12084.166666666666,12175.833333333334
Exp1_to_Exp2,Exp1,Exp2,3404,2,Exp2,V35_SlowResidual_CalibrationOnly,8725.5,8750.5,8780.5,0.7886881656152164,1.0,unmatched_candidate_event,17.008260168651667,1.1822144044840643,19.847139407041027,15034.166666666666,15075.833333333334,15125.833333333334
Exp1_to_Exp2,Exp1,Exp2,3404,3,Exp2,V35_SlowResidual_CalibrationOnly,9315.5,9320.5,9405.5,1.7304167085814401,1.0,unmatched_candidate_event,30.982416828569406,2.967681186184868,25.140967271359617,16017.5,16025.833333333334,16167.5
Exp1_to_Exp2,Exp1,Exp2,3404,4,Exp2,V35_SlowResidual_CalibrationOnly,9620.5,9650.5,9705.5,1.240793559203537,1.0,unmatched_candidate_event,32.14206322061433,2.068174845476929,25.617674572257712,16525.833333333332,16575.833333333332,16667.5
Exp1_to_Exp2,Exp1,Exp2,3404,5,Exp2,V35_SlowResidual_CalibrationOnly,9910.5,9930.5,10010.5,2.3502346023559513,1.0,unmatched_candidate_event,36.089335304533414,4.205977418947208,33.73849855370903,17009.166666666668,17042.5,17175.833333333332
Exp1_to_Exp2,Exp1,Exp2,3404,6,Exp2,V35_SlowResidual_CalibrationOnly,10210.5,10230.5,10310.5,2.1277207402726006,1.0,unmatched_candidate_event,35.09691856639427,3.8164954420606274,38.965766041950886,17509.166666666668,17542.5,17675.833333333332
Exp1_to_Exp2,Exp1,Exp2,3404,7,Exp2,V35_SlowResidual_CalibrationOnly,10510.5,10530.5,10610.5,2.6514369959311406,1.0,unmatched_candidate_event,38.45076168790466,4.791876756087287,43.06694998735543,18009.166666666668,18042.5,18175.833333333332
Exp1_to_Exp2,Exp1,Exp2,3404,8,Exp2,V35_SlowResidual_CalibrationOnly,10810.5,10850.5,10905.5,1.3386863879036766,1.0,unmatched_candidate_event,21.985621169814372,2.2155613525056563,26.23051339740181,18509.166666666668,18575.833333333332,18667.5
Exp1_to_Exp2,Exp1,Exp2,3404,9,Exp2,V35_SlowResidual_CalibrationOnly,11120.5,11130.5,11180.5,1.5536151803483405,1.0,unmatched_candidate_event,14.711684127418245,2.5924200965861157,18.475757886171444,19025.833333333332,19042.5,19125.833333333332
Exp1_to_Exp2,Exp1,Exp2,3404,10,Exp2,V35_SlowResidual_CalibrationOnly,11415.5,11430.5,11440.5,1.160797267858526,1.0,unmatched_candidate_event,10.466717315419606,1.8213991516914787,20.088175173378616,19517.5,19542.5,19559.166666666668
Exp1_to_Exp2,Exp1,Exp2,3404,11,Exp2,V35_SlowResidual_CalibrationOnly,11745.5,11750.5,11770.5,0.8500354724664874,1.0,unmatched_candidate_event,6.086289822133077,1.1899922763386144,16.800219772881224,20067.640918580375,20075.991649269312,20109.394572025052
Exp1_to_Exp2,Exp1,Exp2,3404,1,Exp2,V35_SlowResidual_OnlineAdaptation,960.5,965.5,985.5,0.6573061026890646,1.0,unmatched_candidate_event,9.77870106518876,0.8896246806302808,14.628374221045334,2097.717876165113,2106.03844873502,2139.320739014647
Exp1_to_Exp2,Exp1,Exp2,3404,2,Exp2,V35_SlowResidual_OnlineAdaptation,1515.5,1540.5,1590.5,1.0787833967228209,1.0,unmatched_candidate_event,20.83579786141503,1.7239777522125792,24.797406746231644,3021.301431424767,3062.904294274301,3146.1100199733687
Exp1_to_Exp2,Exp1,Exp2,3405,1,Exp2,V341_CalibrationOnly,1510.5,1510.5,1560.5,2.702202846706085,1.0,unmatched_candidate_event,,,,3012.9808588548603,3012.9808588548603,3096.1865845539282
Exp1_to_Exp2,Exp1,Exp2,3405,2,Exp2,V341_CalibrationOnly,3935.5,3970.5,3980.5,2.7247680056675936,1.0,unmatched_candidate_event,,,,7050.833333333333,7109.166666666667,7125.833333333333
Exp1_to_Exp2,Exp1,Exp2,3405,3,Exp2,V341_CalibrationOnly,5705.5,5750.5,5780.5,4.001452974879104,1.0,unmatched_candidate_event,,,,10000.833333333332,10075.833333333332,10125.833333333332
Exp1_to_Exp2,Exp1,Exp2,3405,4,Exp2,V341_CalibrationOnly,6900.5,6920.5,7120.5,5.7413314469661945,1.0,unmatched_candidate_event,,,,11992.5,12025.833333333334,12359.166666666666
Exp1_to_Exp2,Exp1,Exp2,3405,5,Exp2,V341_CalibrationOnly,7230.5,7240.5,7270.5,2.2867285668028767,1.0,unmatched_candidate_event,,,,12542.5,12559.166666666666,12609.166666666666
Exp1_to_Exp2,Exp1,Exp2,3405,6,Exp2,V341_CalibrationOnly,8105.5,8110.5,8150.5,3.1939971793030355,1.0,unmatched_candidate_event,,,,14000.833333333334,14009.166666666666,14075.833333333334
Exp1_to_Exp2,Exp1,Exp2,3405,7,Exp2,V341_CalibrationOnly,8405.5,8410.5,8470.5,3.090667875305793,1.0,unmatched_candidate_event,,,,14500.833333333334,14509.166666666666,14609.166666666668
Exp1_to_Exp2,Exp1,Exp2,3405,8,Exp2,V341_CalibrationOnly,8705.5,8725.5,8780.5,3.415885111261876,1.0,unmatched_candidate_event,,,,15000.833333333334,15034.166666666666,15125.833333333334
Exp1_to_Exp2,Exp1,Exp2,3405,9,Exp2,V341_CalibrationOnly,9305.5,9320.5,9375.5,3.513664707212125,1.0,unmatched_candidate_event,,,,16000.833333333334,16025.833333333334,16117.5
Exp1_to_Exp2,Exp1,Exp2,3405,10,Exp2,V341_CalibrationOnly,9595.5,9615.5,9780.5,6.09169434592093,1.0,unmatched_candidate_event,,,,16484.166666666668,16517.5,16792.5
Exp1_to_Exp2,Exp1,Exp2,3405,11,Exp2,V341_CalibrationOnly,9900.5,9960.5,10070.5,5.207699789595399,1.0,unmatched_candidate_event,,,,16992.5,17092.5,17275.833333333332
Exp1_to_Exp2,Exp1,Exp2,3405,12,Exp2,V341_CalibrationOnly,10195.5,10230.5,10305.5,6.670448400838469,1.0,unmatched_candidate_event,,,,17484.166666666668,17542.5,17667.5
Exp1_to_Exp2,Exp1,Exp2,3405,13,Exp2,V341_CalibrationOnly,10500.5,10565.5,10970.5,7.57171234053053,1.0,unmatched_candidate_event,,,,17992.5,18100.833333333332,18775.833333333332
Exp1_to_Exp2,Exp1,Exp2,3405,14,Exp2,V341_CalibrationOnly,11105.5,11140.5,11185.5,5.133516407554492,1.0,unmatched_candidate_event,,,,19000.833333333332,19059.166666666668,19134.166666666668
Exp1_to_Exp2,Exp1,Exp2,3405,15,Exp2,V341_CalibrationOnly,11405.5,11450.5,11480.5,3.501865954109393,1.0,unmatched_candidate_event,,,,19500.833333333332,19575.833333333332,19625.833333333332
Exp1_to_Exp2,Exp1,Exp2,3405,16,Exp2,V341_CalibrationOnly,11705.5,11750.5,11900.5,4.175633969956476,1.0,unmatched_candidate_event,,,,20000.835073068894,20075.991649269312,20326.51356993737
Exp1_to_Exp2,Exp1,Exp2,3405,17,Exp2,V341_CalibrationOnly,12605.5,12615.5,12675.5,3.9965732496228883,1.0,unmatched_candidate_event,,,,21503.966597077244,21520.668058455114,21620.87682672234
Exp1_to_Exp2,Exp1,Exp2,3405,18,Exp2,V341_CalibrationOnly,13205.5,13210.5,13235.5,2.606355328876081,1.0,unmatched_candidate_event,,,,22506.054279749478,22514.405010438415,22556.15866388309
Exp1_to_Exp2,Exp1,Exp2,3405,1,Exp2,V341_OnlineAdaptation,910.5,915.5,980.5,2.996236386148256,1.0,unmatched_candidate_event,,,,2014.5121504660453,2022.832723035952,2131.0001664447404
Exp1_to_Exp2,Exp1,Exp2,3405,2,Exp2,V341_OnlineAdaptation,1505.5,1535.5,1605.5,5.7575210427505095,1.0,unmatched_candidate_event,,,,3004.6602862849536,3054.583721704394,3171.0717376830894
Exp1_to_Exp2,Exp1,Exp2,3405,3,Exp2,V341_OnlineAdaptation,1830.5,1840.5,1870.5,2.4103459453896754,1.0,unmatched_candidate_event,,,,3545.4975033288947,3562.138648468708,3612.062083888149
Exp1_to_Exp2,Exp1,Exp2,3405,4,Exp2,V341_OnlineAdaptation,3020.5,3080.5,3080.5,2.21327567485811,1.0,unmatched_candidate_event,,,,5525.833333333333,5625.833333333333,5625.833333333333
Exp1_to_Exp2,Exp1,Exp2,3405,5,Exp2,V341_OnlineAdaptation,6910.5,6950.5,6985.5,3.357196968155767,1.0,unmatched_candidate_event,,,,12009.166666666666,12075.833333333334,12134.166666666666
Exp1_to_Exp2,Exp1,Exp2,3405,6,Exp2,V341_OnlineAdaptation,9615.5,9630.5,9670.5,2.303725637710698,1.0,unmatched_candidate_event,,,,16517.5,16542.5,16609.166666666668
Exp1_to_Exp2,Exp1,Exp2,3405,7,Exp2,V341_OnlineAdaptation,9940.5,9950.5,9970.5,2.261460848625667,1.0,unmatched_candidate_event,,,,17059.166666666668,17075.833333333332,17109.166666666668
Exp1_to_Exp2,Exp1,Exp2,3405,8,Exp2,V341_OnlineAdaptation,10220.5,10230.5,10240.5,2.353942428015393,1.0,unmatched_candidate_event,,,,17525.833333333332,17542.5,17559.166666666668
Exp1_to_Exp2,Exp1,Exp2,3405,9,Exp2,V341_OnlineAdaptation,10525.5,10545.5,10575.5,2.7487163166827395,1.0,unmatched_candidate_event,,,,18034.166666666668,18067.5,18117.5
Exp1_to_Exp2,Exp1,Exp2,3405,1,Exp2,V35_SlowOnly_CalibrationOnly,5735.5,5750.5,5760.5,0.9664509101846614,1.0,unmatched_candidate_event,21.17964025867913,1.4367001859622794,8.816782340241366,10050.833333333332,10075.833333333332,10092.5
Exp1_to_Exp2,Exp1,Exp2,3405,2,Exp2,V35_SlowOnly_CalibrationOnly,6905.5,6920.5,7205.5,1.5256518045030827,1.0,unmatched_candidate_event,29.977095475245985,2.6154868441746224,24.97572963301041,12000.833333333334,12025.833333333334,12500.833333333334
Exp1_to_Exp2,Exp1,Exp2,3405,3,Exp2,V35_SlowOnly_CalibrationOnly,8705.5,8715.5,8735.5,1.062598610585678,1.0,unmatched_candidate_event,14.590466016678292,1.6423987044210202,13.769059143076838,15000.833333333334,15017.5,15050.833333333334
Exp1_to_Exp2,Exp1,Exp2,3405,4,Exp2,V35_SlowOnly_CalibrationOnly,9600.5,10545.5,11395.5,2.586561673574403,1.0,unmatched_candidate_event,37.08546701837665,4.615833925590426,38.98755239691061,16492.5,18067.5,19484.166666666668
Exp1_to_Exp2,Exp1,Exp2,3405,5,Exp2,V35_SlowOnly_CalibrationOnly,11700.5,11800.5,12020.5,1.4497407633215444,1.0,unmatched_candidate_event,1.831791258755781,2.40692882898455,14.678499394323977,19992.5,20159.498956158663,20526.931106471817
Exp1_to_Exp2,Exp1,Exp2,3405,6,Exp2,V35_SlowOnly_CalibrationOnly,12615.5,12615.5,12630.5,1.000943705562217,1.0,unmatched_candidate_event,19.8328645196063,1.473948091513838,7.3700787543980635,21520.668058455114,21520.668058455114,21545.72025052192
Exp1_to_Exp2,Exp1,Exp2,3405,7,Exp2,V35_SlowOnly_CalibrationOnly,13205.5,13210.5,13235.5,1.078726725550415,1.0,unmatched_candidate_event,8.139095300341886,1.6606805955805815,4.015671337621954,22506.054279749478,22514.405010438415,22556.15866388309
Exp1_to_Exp2,Exp1,Exp2,3405,1,Exp2,V35_SlowOnly_OnlineAdaptation,1505.5,1535.5,1980.5,1.7407507288640298,1.0,unmatched_candidate_event,31.624570890279852,3.0623330450426653,26.037790036298436,3004.6602862849536,3054.583721704394,3795.1146804260984
Exp1_to_Exp2,Exp1,Exp2,3405,2,Exp2,V35_SlowOnly_OnlineAdaptation,2395.5,2410.5,2430.5,0.9125858785784204,1.0,unmatched_candidate_event,1.321942114354869,1.2738520984005848,0.4446503834445443,4485.722203728363,4510.6839214380825,4543.96621171771
Exp1_to_Exp2,Exp1,Exp2,3405,1,Exp2,V35_SlowResidual_CalibrationOnly,6915.5,6920.5,7005.5,1.5256518045030827,1.0,unmatched_candidate_event,29.977095475245985,2.6154868441746224,24.97572963301041,12017.5,12025.833333333334,12167.5
Exp1_to_Exp2,Exp1,Exp2,3405,2,Exp2,V35_SlowResidual_CalibrationOnly,8715.5,8715.5,8735.5,1.062598610585678,1.0,unmatched_candidate_event,14.590466016678292,1.6423987044210202,13.769059143076838,15017.5,15017.5,15050.833333333334
Exp1_to_Exp2,Exp1,Exp2,3405,3,Exp2,V35_SlowResidual_CalibrationOnly,9615.5,9615.5,9705.5,1.627913647200867,1.0,unmatched_candidate_event,33.26899970534143,2.8332306013627937,18.32901648858773,16517.5,16517.5,16667.5
Exp1_to_Exp2,Exp1,Exp2,3405,4,Exp2,V35_SlowResidual_CalibrationOnly,9920.5,9930.5,10010.5,1.64156339274472,1.0,unmatched_candidate_event,25.401306835309757,2.7563386103833913,31.15345861217482,17025.833333333332,17042.5,17175.833333333332
Exp1_to_Exp2,Exp1,Exp2,3405,5,Exp2,V35_SlowResidual_CalibrationOnly,10220.5,10230.5,10310.5,1.5167379675410362,1.0,unmatched_candidate_event,39.37669752874981,2.632727771620387,33.930317330937875,17525.833333333332,17542.5,17675.833333333332
Exp1_to_Exp2,Exp1,Exp2,3405,6,Exp2,V35_SlowResidual_CalibrationOnly,10515.5,10545.5,10610.5,2.586561673574403,1.0,unmatched_candidate_event,37.08546701837665,4.615833925590426,38.98755239691061,18017.5,18067.5,18175.833333333332
Exp1_to_Exp2,Exp1,Exp2,3405,7,Exp2,V35_SlowResidual_CalibrationOnly,10845.5,10885.5,10905.5,1.467837100983343,1.0,unmatched_candidate_event,5.365838224050307,2.4423084671510886,22.0068266711762,18567.5,18634.166666666668,18667.5
Exp1_to_Exp2,Exp1,Exp2,3405,8,Exp2,V35_SlowResidual_CalibrationOnly,11120.5,11130.5,11205.5,1.897075260282728,1.0,unmatched_candidate_event,20.599545376017655,3.2478635203861654,17.429242652135898,19025.833333333332,19042.5,19167.5
Exp1_to_Exp2,Exp1,Exp2,3405,9,Exp2,V35_SlowResidual_CalibrationOnly,11740.5,11800.5,11800.5,1.4497407633215444,1.0,unmatched_candidate_event,1.831791258755781,2.40692882898455,14.678499394323977,20059.29018789144,20159.498956158663,20159.498956158663
Exp1_to_Exp2,Exp1,Exp2,3405,1,Exp2,V35_SlowResidual_OnlineAdaptation,1515.5,1535.5,1605.5,1.7407507288640298,1.0,unmatched_candidate_event,31.624570890279852,3.0623330450426653,26.037790036298436,3021.301431424767,3054.583721704394,3171.0717376830894
Exp1_to_Exp2,Exp1,Exp2,3405,2,Exp2,V35_SlowResidual_OnlineAdaptation,1830.5,1830.5,1905.5,1.1625019431726396,1.0,unmatched_candidate_event,19.462839558538466,1.810177409771335,17.417683759220296,3545.4975033288947,3545.4975033288947,3670.306091877497
Exp2_to_Exp1,Exp2,Exp1,3401,1,Exp1,V341_CalibrationOnly,6025.5,6100.5,6800.5,6.7766217260996395,1.0,unmatched_candidate_event,,,,6363.552878267758,6442.761354634275,7182.040467388434
Exp2_to_Exp1,Exp2,Exp1,3401,2,Exp1,V341_CalibrationOnly,7570.5,7605.5,10200.5,15.817765764702141,1.0,unmatched_candidate_event,,,,7995.247491418009,8036.014760147602,11100.221402214022
Exp2_to_Exp1,Exp2,Exp1,3401,3,Exp1,V341_CalibrationOnly,10655.5,10720.5,10745.5,1.6991992953334683,1.0,unmatched_candidate_event,,,,11637.49077490775,11714.243542435424,11743.763837638377
Exp2_to_Exp1,Exp2,Exp1,3401,4,Exp1,V341_CalibrationOnly,10925.5,11090.5,11605.5,5.215133851515021,1.0,unmatched_candidate_event,,,,11956.309963099631,12151.143911439114,12759.261992619926
Exp2_to_Exp1,Exp2,Exp1,3401,5,Exp1,V341_CalibrationOnly,13455.5,13465.5,13475.5,1.0939117218655328,1.0,unmatched_candidate_event,,,,14943.763837638377,14955.571955719557,14967.380073800738
Exp2_to_Exp1,Exp2,Exp1,3401,6,Exp1,V341_CalibrationOnly,13695.5,13705.5,13720.5,0.9507975366886987,1.0,unmatched_candidate_event,,,,15227.158671586716,15238.966789667897,15256.678966789668
Exp2_to_Exp1,Exp2,Exp1,3401,7,Exp1,V341_CalibrationOnly,14350.5,14415.5,15575.5,7.736392728001252,1.0,unmatched_candidate_event,,,,16000.590405904059,16077.343173431735,17447.08487084871
Exp2_to_Exp1,Exp2,Exp1,3401,8,Exp1,V341_CalibrationOnly,18325.5,18330.5,18390.5,1.1066890612085651,1.0,unmatched_candidate_event,,,,20694.317343173432,20700.22140221402,20771.070110701105
Exp2_to_Exp1,Exp2,Exp1,3401,9,Exp1,V341_CalibrationOnly,18650.5,18655.5,18660.5,1.033432279912488,1.0,unmatched_candidate_event,,,,21078.08118081181,21083.985239852398,21089.889298892987
Exp2_to_Exp1,Exp2,Exp1,3401,11,Exp1,V341_CalibrationOnly,19645.5,19690.5,19850.5,4.3662652986782025,0.8571428571428571,unmatched_candidate_event,,,,22252.9889298893,22306.12546125461,22495.055350553506
Exp2_to_Exp1,Exp2,Exp1,3401,12,Exp1,V341_CalibrationOnly,19960.5,20010.5,20095.5,1.9523829865347868,0.9642857142857143,unmatched_candidate_event,,,,22624.944649446494,22683.985239852398,22784.354243542435
Exp2_to_Exp1,Exp2,Exp1,3401,13,Exp1,V341_CalibrationOnly,20285.5,20300.5,20415.5,1.6659019490599696,1.0,unmatched_candidate_event,,,,23008.70848708487,23026.420664206642,23162.214022140222
Exp2_to_Exp1,Exp2,Exp1,3401,14,Exp1,V341_CalibrationOnly,20785.5,20910.5,20975.5,2.2355059176521257,0.9487179487179487,unmatched_candidate_event,,,,23599.114391143914,23746.715867158673,23823.468634686345
Exp2_to_Exp1,Exp2,Exp1,3401,15,Exp1,V341_CalibrationOnly,21120.5,21190.5,24275.5,20.19409825567108,0.990506329113924,unmatched_candidate_event,,,,23994.68634686347,24078.034251675355,27753.387937453463
Exp2_to_Exp1,Exp2,Exp1,3401,16,Exp1,V341_CalibrationOnly,26090.5,26105.5,26110.5,0.9826523246812343,1.0,unmatched_candidate_event,,,,29915.71109456441,29933.581533879376,29939.538346984365
Exp2_to_Exp1,Exp2,Exp1,3401,17,Exp1,V341_CalibrationOnly,26310.5,26315.5,26320.5,1.6301811048441062,1.0,unmatched_candidate_event,,,,30177.810871183916,30183.767684288905,30189.724497393894
Exp2_to_Exp1,Exp2,Exp1,3401,18,Exp1,V341_CalibrationOnly,27600.5,27615.5,27640.5,1.2411944144452307,1.0,unmatched_candidate_event,,,,31714.668652271037,31732.539091586,31762.323157110946
Exp2_to_Exp1,Exp2,Exp1,3401,19,Exp1,V341_CalibrationOnly,27830.5,27870.5,29245.5,31.001788039409945,0.9753521126760564,unmatched_candidate_event,,,,31988.682055100522,32036.094674556214,33663.313609467456
Exp2_to_Exp1,Exp2,Exp1,3401,20,Exp1,V341_CalibrationOnly,29930.5,29980.5,29985.5,1.198306122985794,1.0,unmatched_candidate_event,,,,34473.96449704142,34533.136094674555,34539.05325443787
Exp2_to_Exp1,Exp2,Exp1,3401,21,Exp1,V341_CalibrationOnly,30500.5,30515.5,30545.5,1.2835968290443602,1.0,unmatched_candidate_event,,,,35148.52071005917,35166.27218934911,35201.775147928995
Exp2_to_Exp1,Exp2,Exp1,3401,22,Exp1,V341_CalibrationOnly,31070.5,31085.5,31225.5,1.295431109542509,1.0,unmatched_candidate_event,,,,35823.07692307692,35840.82840236687,36006.508875739644
Exp2_to_Exp1,Exp2,Exp1,3401,23,Exp1,V341_CalibrationOnly,31450.5,31460.5,31465.5,1.2225673464290747,1.0,unmatched_candidate_event,,,,36272.781065088755,36284.61538461538,36290.5325443787
Exp2_to_Exp1,Exp2,Exp1,3401,24,Exp1,V341_CalibrationOnly,31680.5,31855.5,32045.5,2.9976470183717705,1.0,unmatched_candidate_event,,,,36544.97041420118,36752.07100591716,36976.92307692308
Exp2_to_Exp1,Exp2,Exp1,3401,25,Exp1,V341_CalibrationOnly,32155.5,32255.5,32270.5,1.4388080818297053,1.0,unmatched_candidate_event,,,,37107.10059171598,37225.44378698225,37243.19526627219
Exp2_to_Exp1,Exp2,Exp1,3401,26,Exp1,V341_CalibrationOnly,32500.5,32585.5,32670.5,2.6075643455802093,1.0,unmatched_candidate_event,,,,37515.38461538462,37615.976331360944,37716.56804733728
Exp2_to_Exp1,Exp2,Exp1,3401,27,Exp1,V341_CalibrationOnly,32785.5,32825.5,32925.5,2.0104865597307255,1.0,unmatched_candidate_event,,,,37852.66272189349,37900.0,38018.34319526627
Exp2_to_Exp1,Exp2,Exp1,3401,28,Exp1,V341_CalibrationOnly,33045.5,33220.5,33435.5,2.149434585702236,0.8987341772151899,unmatched_candidate_event,,,,38160.3550295858,38367.45562130178,38621.89349112426
Exp2_to_Exp1,Exp2,Exp1,3401,29,Exp1,V341_CalibrationOnly,33605.5,33635.5,33675.5,1.5199345783951026,1.0,unmatched_candidate_event,,,,38823.07692307692,38858.579881656806,38905.91715976331
Exp2_to_Exp1,Exp2,Exp1,3401,31,Exp1,V341_CalibrationOnly,33960.5,34010.5,34065.5,1.7524158019978493,1.0,unmatched_candidate_event,,,,39243.19526627219,39302.36686390533,39367.45562130178
Exp2_to_Exp1,Exp2,Exp1,3401,32,Exp1,V341_CalibrationOnly,34315.5,34665.5,37945.5,54.076619641378606,0.9889958734525447,unmatched_candidate_event,,,,39663.313609467456,40077.47952684258,43957.3703366697
Exp2_to_Exp1,Exp2,Exp1,3401,33,Exp1,V341_CalibrationOnly,38075.5,41430.5,45580.5,164.72598960975074,0.9993342210386151,unmatched_candidate_event,,,,44111.14649681529,48079.75432211101,52988.76251137398
Exp2_to_Exp1,Exp2,Exp1,3401,1,Exp1,V341_OnlineAdaptation,6045.5,6100.5,7270.5,7.166366496376127,0.9715447154471545,unmatched_candidate_event,,,,6384.675138632163,6442.761354634275,7678.413585951941
Exp2_to_Exp1,Exp2,Exp1,3401,2,Exp1,V341_OnlineAdaptation,7570.5,7890.5,10325.5,14.312319543939058,1.0,unmatched_candidate_event,,,,7995.247491418009,8372.546125461255,11247.822878228782
Exp2_to_Exp1,Exp2,Exp1,3401,3,Exp1,V341_OnlineAdaptation,10480.5,11070.5,11655.5,6.609140829560266,1.0,unmatched_candidate_event,,,,11430.848708487085,12127.527675276753,12818.30258302583
Exp2_to_Exp1,Exp2,Exp1,3401,4,Exp1,V341_OnlineAdaptation,14350.5,14410.5,15365.5,3.8898854043521043,1.0,unmatched_candidate_event,,,,16000.590405904059,16071.439114391145,17199.114391143914
Exp2_to_Exp1,Exp2,Exp1,3401,5,Exp1,V341_OnlineAdaptation,19635.5,19685.5,19810.5,3.495278877380546,0.8611111111111112,unmatched_candidate_event,,,,22241.180811808117,22300.22140221402,22447.822878228784
Exp2_to_Exp1,Exp2,Exp1,3401,6,Exp1,V341_OnlineAdaptation,19965.5,20010.5,20015.5,1.5962680272923029,1.0,unmatched_candidate_event,,,,22630.848708487087,22683.985239852398,22689.889298892987
Exp2_to_Exp1,Exp2,Exp1,3401,7,Exp1,V341_OnlineAdaptation,20285.5,20400.5,20415.5,1.5115950232337916,0.8518518518518519,unmatched_candidate_event,,,,23008.70848708487,23144.50184501845,23162.214022140222
Exp2_to_Exp1,Exp2,Exp1,3401,8,Exp1,V341_OnlineAdaptation,20790.5,21155.5,23765.5,26.72797847581517,0.9983221476510067,unmatched_candidate_event,,,,23605.0184501845,24036.33655994043,27145.7930007446
Exp2_to_Exp1,Exp2,Exp1,3401,9,Exp1,V341_OnlineAdaptation,23975.5,24385.5,25205.5,2.428111707612584,1.0,unmatched_candidate_event,,,,27395.979151154133,27884.437825763216,28861.355174981385
Exp2_to_Exp1,Exp2,Exp1,3401,10,Exp1,V341_OnlineAdaptation,25900.5,25915.5,26080.5,3.181793902052693,0.8648648648648649,unmatched_candidate_event,,,,29689.352196574833,29707.222635889797,29903.79746835443
Exp2_to_Exp1,Exp2,Exp1,3401,11,Exp1,V341_OnlineAdaptation,27830.5,27910.5,29230.5,71.79195600223164,1.0,unmatched_candidate_event,,,,31988.682055100522,32083.431952662722,33645.56213017752
Exp2_to_Exp1,Exp2,Exp1,3401,12,Exp1,V341_OnlineAdaptation,29530.5,29540.5,29575.5,1.536177686944712,1.0,unmatched_candidate_event,,,,34000.591715976334,34012.42603550296,34053.846153846156
Exp2_to_Exp1,Exp2,Exp1,3401,13,Exp1,V341_OnlineAdaptation,29775.5,29810.5,30085.5,1.9073179500963393,1.0,unmatched_candidate_event,,,,34290.5325443787,34331.952662721895,34657.396449704145
Exp2_to_Exp1,Exp2,Exp1,3401,14,Exp1,V341_OnlineAdaptation,30490.5,30500.5,30605.5,2.060882765112314,0.9583333333333334,unmatched_candidate_event,,,,35136.686390532544,35148.52071005917,35272.781065088755
Exp2_to_Exp1,Exp2,Exp1,3401,15,Exp1,V341_OnlineAdaptation,30980.5,30995.5,31015.5,1.648017289606972,1.0,unmatched_candidate_event,,,,35716.56804733728,35734.319526627216,35757.98816568047
Exp2_to_Exp1,Exp2,Exp1,3401,17,Exp1,V341_OnlineAdaptation,31620.5,31635.5,31645.5,1.240885853964754,1.0,unmatched_candidate_event,,,,36473.96449704142,36491.71597633136,36503.55029585799
Exp2_to_Exp1,Exp2,Exp1,3401,18,Exp1,V341_OnlineAdaptation,31845.5,31860.5,31880.5,1.1834418393757111,1.0,unmatched_candidate_event,,,,36740.23668639053,36757.98816568047,36781.65680473373
Exp2_to_Exp1,Exp2,Exp1,3401,20,Exp1,V341_OnlineAdaptation,32460.5,32460.5,32555.5,1.2494115991860593,0.8,unmatched_candidate_event,,,,37468.047337278105,37468.047337278105,37580.47337278107
Exp2_to_Exp1,Exp2,Exp1,3401,21,Exp1,V341_OnlineAdaptation,32715.5,32720.5,32725.5,1.2490192569061271,1.0,unmatched_candidate_event,,,,37769.8224852071,37775.73964497041,37781.65680473373
Exp2_to_Exp1,Exp2,Exp1,3401,22,Exp1,V341_OnlineAdaptation,33095.5,34665.5,36165.5,37.72642693505726,1.0,unmatched_candidate_event,,,,38219.52662721893,40077.47952684258,41851.81983621474
Exp2_to_Exp1,Exp2,Exp1,3401,23,Exp1,V341_OnlineAdaptation,36345.5,36470.5,36495.5,2.484862360984459,0.9032258064516129,unmatched_candidate_event,,,,42064.7406733394,42212.60236578708,42242.174704276615
Exp2_to_Exp1,Exp2,Exp1,3401,25,Exp1,V341_OnlineAdaptation,36935.5,41420.5,45580.5,137.11293658376692,0.9965317919075144,unmatched_candidate_event,,,,42762.64786169245,48067.92538671519,52988.76251137398
Exp2_to_Exp1,Exp2,Exp1,3401,1,Exp1,V35_SlowOnly_CalibrationOnly,6075.5,6240.5,6710.5,3.7363212417886604,1.0,unmatched_candidate_event,3.3067689496095904,7.461870606444965,8.53469353207228,6416.3585291787695,6590.617177185107,7086.990295748614
Exp2_to_Exp1,Exp2,Exp1,3401,2,Exp1,V35_SlowOnly_CalibrationOnly,7575.5,7880.5,8965.5,7.178358161638377,1.0,unmatched_candidate_event,5.319187902983558,14.34672008138686,11.848690346236356,8000.5904059040595,8360.738007380074,9641.918819188191
Exp2_to_Exp1,Exp2,Exp1,3401,3,Exp1,V35_SlowOnly_CalibrationOnly,9135.5,9195.5,9220.5,1.2725828879177656,1.0,unmatched_candidate_event,6.365142011459909,2.5451506952746885,18.12289538213746,9842.656826568265,9913.50553505535,9943.025830258302
Exp2_to_Exp1,Exp2,Exp1,3401,4,Exp1,V35_SlowOnly_CalibrationOnly,9795.5,9840.5,9875.5,1.6519325809942773,1.0,unmatched_candidate_event,3.415907442125797,3.3036828633652964,3.510901276649456,10621.992619926199,10675.129151291512,10716.457564575645
