dataset,window_id,window_index,start_cycle_effective,end_cycle_effective,center_cycle_effective,start_cycle_actual,end_cycle_actual,center_cycle_actual,cycle_effective,cycle_actual,effective_configuration_count,D_state_q25,D_state_q50,D_state_q75,D_state_mad,V1000_norm_q25,V1000_norm_q50,V1000_norm_q75,V1000_norm_mad,multi_scale_rate_divergence_q25,multi_scale_rate_divergence_q50,multi_scale_rate_divergence_q75,multi_scale_rate_divergence_mad,state_volatility_q25,state_volatility_q50,state_volatility_q75,state_volatility_mad
Exp1,7401,7401,37006.0,37025.0,37015.5,42846.041856232936,42868.51683348499,42857.279344858965,37015.5,42857.279344858965,48,6.913537362251951,9.545804865572489,14.468673297874522,3.344086192514048,0.058662520685259026,0.08161833173877492,0.1212620123521686,0.02745809731810666,0.2115375993370038,0.49706958165766724,1.3948191270334722,0.3905777243956482,0.69290102571353,0.8991390592370564,1.563923619661474,0.4022390760495314
Exp1,7402,7402,37011.0,37030.0,37020.5,42851.95632393085,42874.43130118289,42863.19381255687,37020.5,42863.19381255687,48,6.887101791395125,9.528332798341314,14.473841963912959,3.333929849932003,0.04126211510564962,0.06790110662556101,0.09592404165325848,0.02774070243278821,0.13256510302054386,0.3773395416123509,0.7968167297737285,0.2789432922233147,0.7015328964524434,0.9034635900787323,1.560658125801842,0.4028906223015797
Exp1,7403,7403,37016.0,37035.0,37025.5,42857.87079162875,42880.3457688808,42869.108280254775,37025.5,42869.108280254775,48,6.973077020886947,9.613875757176004,14.547271035412136,3.3987015968378573,0.04632621670290504,0.0618536608449501,0.08179864822152083,0.017419018686049198,0.1355357317673903,0.38313345538047827,0.5785224215678927,0.2487736920095383,0.6994188255211433,0.9055544962263877,1.5562273349872153,0.4053812729580651
Exp1,7404,7404,37021.0,37040.0,37030.5,42863.78525932666,42886.26023657871,42875.02274795269,37030.5,42875.02274795269,48,7.0681943268513425,9.784190928651189,14.423357595863436,3.4935758247472743,0.04322095952980616,0.050440356918404046,0.06515288456148477,0.009942879352218225,0.24292856537429774,0.3179435905117543,0.4512877594058677,0.10484019375411135,0.7011649096957014,0.9077730628965248,1.554967954040578,0.4075973891042505
Exp1,7405,7405,37026.0,37045.0,37035.5,42869.69972702457,42892.174704276615,42880.93721565059,37035.5,42880.93721565059,48,7.156408930983465,9.812915944551907,13.963288238880859,3.5455918268966626,0.027745092809394443,0.04319813045240217,0.05416819176661748,0.014497109287634508,0.20966444271235526,0.2952983296854633,0.34534389047121944,0.07376502016170036,0.7044692640143457,0.9074788361217034,1.5540889137521359,0.4089282488712653
Exp1,7406,7406,37031.0,37050.0,37040.5,42875.614194722475,42898.08917197452,42886.8516833485,37040.5,42886.8516833485,48,7.190758255377804,9.812269051872038,13.534071095758495,3.429268199368535,0.040456191171320106,0.062482978142334215,0.0785313231091719,0.018909194636486194,0.28379770513627567,0.3984169955389304,0.975295894405475,0.2071504012130584,0.7138630058232017,0.9079018872937322,1.5565849374079954,0.4111440001185781
Exp1,7407,7407,37036.0,37055.0,37045.5,42881.52866242038,42904.00363967243,42892.76615104641,37045.5,42892.76615104641,48,7.072445087462725,9.279620894721456,12.727474333111363,3.060163877889378,0.052063669395476575,0.0917175385081068,0.13205259067132552,0.040688418310351665,0.27813954080092734,0.42151416566853095,0.8700434495034632,0.20813846437989242,0.7201839424676487,0.9101666009360374,1.5673702223930528,0.41418660411968194
Exp1,7408,7408,37041.0,37060.0,37050.5,42887.44313011829,42909.91810737034,42898.680618744314,37050.5,42898.680618744314,48,6.667471823445164,9.107791084271412,13.452062035152782,3.149629887792795,0.04896933749763585,0.059093374723809954,0.07838800418492675,0.012065951732968889,0.39182183747140265,0.5197924187303269,0.5785840609341502,0.11722205040977024,0.7274213497724681,0.9086007041267045,1.5329205473517091,0.401008447425793
Exp1,7409,7409,37046.0,37065.0,37055.5,42893.3575978162,42915.83257506824,42904.59508644222,37055.5,42904.59508644222,48,6.75714994549882,9.135593402613924,13.095865706153141,3.1933055309555787,0.048521644361917464,0.05738152070052678,0.06855753082926239,0.010591534329210672,0.23503778524021096,0.48339635486538046,1.1868025460082317,0.4134885417003373,0.7316470528967732,0.9153864521230908,1.5018474490728453,0.3693138239850652
Exp1,7410,7410,37051.0,37070.0,37060.5,42899.2720655141,42921.747042766154,42910.509554140124,37060.5,42910.509554140124,48,6.750441807558032,9.1084231143743,13.114042279435527,3.146795207126018,0.053017199036397886,0.07224686325811568,0.09360535800820871,0.02189083895833411,0.44027702681186587,0.6396974910456841,1.1388726916843162,0.35475642234456617,0.7360183312942804,0.9215647072476134,1.4717162348384767,0.33522572193970446
Exp1,7411,7411,37056.0,37075.0,37065.5,42905.186533212014,42927.66151046406,42916.42402183804,37065.5,42916.42402183804,48,6.694964821797344,9.109763518906853,13.553398281705425,3.241062870458107,0.06878155894479758,0.09619101455624082,0.11307545873933009,0.021479422487829712,0.4814345994141911,0.6898608494173493,0.981286345584244,0.22177679620121746,0.7427482297978296,0.9302706125035387,1.4355069878046967,0.2914598485788821
Exp1,7412,7412,37061.0,37080.0,37070.5,42911.10100090992,42933.57597816196,42922.33848953594,37070.5,42922.33848953594,48,6.845521111667185,9.252209439904945,13.487179331913065,3.3056418452383274,0.07241922462070566,0.10491831713031127,0.12643727557915962,0.0251573113859606,0.39844819846957596,0.5389666488194602,1.0482987045154935,0.23874493607234665,0.7493856987593842,0.9362933919429521,1.4388439920603127,0.2906105740201582
Exp1,7413,7413,37066.0,37085.0,37075.5,42917.015468607824,42939.490445859876,42928.252957233846,37075.5,42928.252957233846,48,6.762958957145144,9.293688418680182,14.187555575171299,3.408110856712847,0.06834441393656294,0.09624830713251072,0.11520468920313409,0.023726497119117403,0.3505002067979765,0.4317938089184288,0.5916921619254816,0.11906172261751319,0.7563999701895303,0.944588436169713,1.4395763766740077,0.2834653987010868
Exp1,7414,7414,37071.0,37090.0,37080.5,42922.929936305736,42945.40491355778,42934.16742493176,37080.5,42934.16742493176,48,6.616655605368526,9.144637159644258,14.122380147502032,3.278215251015008,0.07902881191193477,0.10124153617068796,0.12191831703303903,0.02223536923140719,0.47945945733473044,0.546260323084566,0.7350628999011029,0.10689622322104439,0.7681113790163426,0.9569432164280203,1.441609512298486,0.2734027483266297
Exp1,7415,7415,37076.0,37095.0,37085.5,42928.84440400364,42951.319381255686,42940.08189262966,37085.5,42940.08189262966,48,6.78870310681994,9.43780745430117,14.513193277201058,3.367805503338219,0.061774120358664114,0.07719202770194994,0.10662513267063403,0.017597637377933156,0.4137691509136042,0.6448623768923252,0.8713692238067688,0.23173983999053321,0.7793283475308993,0.9661969808903133,1.4422578163943476,0.2656905261495498
Exp1,7416,7416,37081.0,37100.0,37090.5,42934.758871701546,42957.23384895359,42945.99636032757,37090.5,42945.99636032757,48,6.824925724767409,9.385890286874542,14.098233364224468,3.380639492805447,0.046123843400053405,0.05565039144136766,0.06601413651257473,0.01001969892313554,0.5132779947301387,0.6797699731290056,0.8244026594356677,0.16799080615233786,0.7866289269039892,0.9725079249608067,1.442356375592625,0.2601675207365458
Exp1,7417,7417,37086.0,37105.0,37095.5,42940.67333939945,42963.1483166515,42951.91082802548,37095.5,42951.91082802548,48,6.654670079163632,9.19180883448227,13.970602480132353,3.225809410078471,0.047689633978462,0.06033708837930135,0.07152949674824963,0.012179048290803886,0.3232530155672881,0.6057290514154261,0.9643254334007099,0.299156936458959,0.7966260244053655,0.9834748744430224,1.4426789229068877,0.2518453750005359
Exp1,7418,7418,37091.0,37110.0,37100.5,42946.58780709736,42969.06278434941,42957.825295723385,37100.5,42957.825295723385,48,6.74441656029597,9.25255803195525,13.882307834241296,3.3295833047921573,0.02741922545376145,0.03856587758009258,0.06232344334106997,0.014199434331291052,0.12190746131254085,0.39553185469799146,1.304304644895051,0.3409737236800573,0.7990842447060866,0.9907141083417264,1.4437594849912125,0.25685639331901566
Exp1,7419,7419,37096.0,37115.0,37105.5,42952.50227479527,42974.97725204731,42963.73976342129,37105.5,42963.73976342129,48,6.637005887622646,9.187025281013769,14.321745403530628,3.3136603425528874,0.03484145117318388,0.04692302481249801,0.05937490894830044,0.012240180865981061,0.4907492463412059,0.627703355487395,1.4659603690432503,0.41651217968985266,0.7997245942808564,0.9980411364967599,1.4434893235306285,0.263292109632341
Exp1,7420,7420,37101.0,37120.0,37110.5,42958.41674249317,42980.891719745225,42969.6542311192,37110.5,42969.6542311192,48,6.597905585943862,9.115427608188167,14.136000892508623,3.27519150280402,0.05326021185767584,0.07317560529523834,0.09257905555737458,0.020392649935306224,0.4523386542694927,0.6880203021328266,0.9752394280892281,0.25679198538799897,0.7965878598105376,0.9970595066834024,1.432286298228263,0.2693862883531755
Exp1,7421,7421,37106.0,37125.0,37115.5,42964.331210191085,42986.80618744313,42975.56869881711,37115.5,42975.56869881711,48,6.617428609343801,9.031631288969525,13.633747730962067,3.25484807669136,0.08364449894952061,0.1230183200559535,0.18722209060434464,0.04405577278939616,0.43864474217446864,0.7550323495813387,1.0863536216354603,0.3244606176485477,0.7922541506742702,0.9913060864121177,1.4235810162198979,0.2732226424729736
Exp1,7422,7422,37111.0,37130.0,37120.5,42970.24567788899,42992.720655141035,42981.48316651501,37120.5,42981.48316651501,48,6.436468655700858,8.769129315313446,13.641985970303981,3.0760773910193207,0.11336815527620896,0.15871137284646597,0.20465072125888162,0.04572239671154222,0.4897097096119255,0.7355017911625492,1.1543772639459682,0.26703276722759317,0.7844335521652985,0.9769191148048231,1.3996558374630452,0.2740819627107103
Exp1,7423,7423,37116.0,37135.0,37125.5,42976.160145586895,42998.63512283895,42987.39763421292,37125.5,42987.39763421292,48,6.367392331908446,8.610387271521192,13.081982366222292,3.004658687934178,0.1508520633258108,0.21554020875359958,0.3172979923808362,0.0769125248338056,0.6974879296453839,1.0233589141107617,1.5425714589898072,0.363635709729433,0.7756228560011962,0.9619738566254239,1.3765248114150503,0.2741296939748281
Exp1,7424,7424,37121.0,37140.0,37130.5,42982.07461328481,43004.54959053685,42993.31210191083,37130.5,42993.31210191083,48,6.318841018404919,8.587478751489472,13.192021385148596,3.0241344459274866,0.13669300721841215,0.19283993628110588,0.24361017341947186,0.05660968098281011,0.804269240806218,1.1396029806106767,1.419277887019823,0.3427203557998257,0.7662157040168391,0.9573094229277483,1.370030230129521,0.2835900355590569
Exp1,7425,7425,37126.0,37145.0,37135.5,42987.98908098271,43010.46405823476,42999.226569608734,37135.5,42999.226569608734,48,6.394765578247155,8.725089616483185,13.148213052217065,3.0800606794345713,0.1391658260463591,0.19869942739676422,0.24815110457416872,0.06064789820563886,0.6649035961033078,0.8551133812370201,1.2014457139246708,0.3056606189839052,0.7561324266819633,0.9540157432025729,1.3669104885404846,0.295150042642325
Exp1,7426,7426,37131.0,37150.0,37140.5,42993.90354868062,43016.37852593267,43005.14103730664,37140.5,43005.14103730664,48,6.52806390036,8.937473190648841,14.00809024984515,3.2034964837616426,0.1217151494809163,0.15727155161081557,0.2216506810758177,0.04877167389093632,0.5376020723166076,0.6754464764942936,0.9489838624326609,0.16990114955604602,0.7470911356624368,0.9473855117283375,1.3616625613469102,0.30256889232482626
Exp1,7427,7427,37136.0,37155.0,37145.5,42999.81801637853,43022.29299363057,43011.05550500455,37145.5,43011.05550500455,48,6.446844404065531,8.74246624266933,13.842499787390517,3.21066524212574,0.134704261859156,0.17163413264693916,0.24289879280111487,0.05781317721307588,0.500529466338659,0.8643178363637278,1.383758185013229,0.37094457307524964,0.7416690063167344,0.9430486157402829,1.3599175693695247,0.3040634293800694
Exp1,7428,7428,37141.0,37160.0,37150.5,43005.732484076434,43028.20746132848,43016.969972702456,37150.5,43016.969972702456,48,6.549453428717248,8.908564716274157,13.924744322186896,3.1886330854692817,0.12223305966411921,0.16741815915263736,0.2236955557259408,0.05154434860247949,0.23690543925798835,0.3267578422163838,0.5156152261860383,0.1254707241435604,0.7354443716361587,0.9376086354633308,1.3570186266945168,0.30740766327897995
Exp1,7429,7429,37146.0,37165.0,37155.5,43011.64695177434,43034.12192902639,43022.88444040036,37155.5,43022.88444040036,48,6.506847834648393,8.922681071604588,14.541010588078201,3.334764776152462,0.08885100839354712,0.1094394871050994,0.12722958815348576,0.021347748109469634,0.2637305124760181,0.44411178360997255,1.2495932521247268,0.34615076760098745,0.7283807866102415,0.9327748117330334,1.3541715156903882,0.31455734642891453
Exp1,7430,7430,37151.0,37170.0,37160.5,43017.561419472244,43040.036396724296,43028.79890809827,37160.5,43028.79890809827,48,6.435141416047278,8.773310035726878,14.107218183795037,3.2554561308311643,0.10210635993574357,0.12965362034877947,0.16879043453436962,0.03333876395388232,0.4121661223075334,0.5611830334696638,1.0972770481847975,0.2664654105162744,0.7284334815575977,0.9327593011136004,1.3536576369342304,0.3157231172629473
Exp1,7431,7431,37156.0,37175.0,37165.5,43023.475887170156,43045.9508644222,43034.71337579618,37165.5,43034.71337579618,48,6.560977262440707,8.989046671954554,13.959213545540795,3.2019366493969375,0.0899549852529885,0.11778061946112578,0.15288290753191924,0.031870579205226277,0.11343537381451288,0.20035326998643435,0.49599799526139166,0.119224383337048,0.7285426824065757,0.932767951245113,1.3536134324660802,0.31705434812487326
Exp1,7432,7432,37161.0,37180.0,37170.5,43029.39035486806,43051.86533212011,43040.62784349408,37170.5,43040.62784349408,48,6.525171945513381,9.014856448627654,14.331812360727808,3.230533121114591,0.0845950252536685,0.10194442833625483,0.13384398770545813,0.029090144620368935,0.37845039354170745,0.5933834350165292,0.8197420350428575,0.23005090275731122,0.7327652345029616,0.9365175965479231,1.3537598672163946,0.3181497745001905
Exp1,7433,7433,37166.0,37185.0,37175.5,43035.304822565966,43057.77979981802,43046.542311191995,37175.5,43046.542311191995,48,6.501762390855545,8.982414034755115,14.235277071444171,3.1820453527772368,0.10061946486298046,0.12872442037761356,0.17326102978314945,0.03714603164520682,0.18774780600793506,0.25339378241937616,0.40881292431246075,0.07256977692501401,0.7375866574519871,0.9399705195247854,1.3532314117505617,0.31705491170118794
Exp1,7434,7434,37171.0,37190.0,37180.5,43041.21929026388,43063.69426751592,43052.4567788899,37180.5,43052.4567788899,48,6.600613364054973,9.088833283360485,14.08848185558897,3.202266113302218,0.08987571822665737,0.11347710329139897,0.1305550589818396,0.021052151474635218,0.0948986485361439,0.12876032663154358,0.16102785889205662,0.0339896421382061,0.7397113245118141,0.9402446172740668,1.3536131958687898,0.31515655697129275
Exp1,7435,7435,37176.0,37195.0,37185.5,43047.13375796178,43069.60873521383,43058.371246587805,37185.5,43058.371246587805,48,6.898314003726387,9.590004582542647,15.117061946731914,3.5127758058067613,0.07335552056999631,0.11284930852340946,0.14429526791277547,0.037208697808657445,0.19800652305584554,0.3087667560579319,0.7921118248054766,0.1949408972905499,0.7378302543221393,0.9415024405979397,1.35400572333907,0.3180642674314608
Exp1,7436,7436,37181.0,37200.0,37190.5,43053.04822565969,43075.52320291174,43064.28571428572,37190.5,43064.28571428572,48,6.79548609208289,9.383084434368559,15.105281457782471,3.5354836585231,0.08514554139456615,0.10817494183823917,0.1475845823241348,0.029551192894507403,0.056064568125686484,0.45469128533348585,1.2037855686962737,0.40716555726049036,0.7360308044262052,0.9438150205489904,1.3559182832870715,0.32137922598637136
Exp1,7437,7437,37186.0,37205.0,37195.5,43058.9626933576,43081.437670609645,43070.20018198362,37195.5,43070.20018198362,48,6.770320111454172,9.274131658728503,14.64657923216626,3.4590538314518176,0.09993870897720707,0.1252999968170872,0.17157402987189405,0.0367338980947962,0.39689803943486063,0.5744934197065469,0.905927406555366,0.2360284002996022,0.7333538673452898,0.9439044098768554,1.3580622025267648,0.32361563142826577
Exp1,7438,7438,37191.0,37210.0,37200.5,43064.877161055505,43087.35213830755,43076.11464968153,37200.5,43076.11464968153,48,6.591261030500263,9.055811043022878,14.963275507776089,3.5176844594998244,0.12091555586434513,0.16721439385853526,0.23044615009669517,0.06014887720557518,0.13002265571739258,0.5364470281235171,1.4059310458583831,0.43449073581692105,0.7315875454132608,0.9425408680181809,1.3567411061310088,0.3216194728314956
Exp1,7439,7439,37196.0,37215.0,37205.5,43070.79162875341,43093.26660600546,43082.02911737944,37205.5,43082.02911737944,48,6.2124781755501,8.396612053923239,13.985689448279366,3.2977163971036347,0.15236797136066754,0.19522497349063736,0.22892643055926862,0.03920923775996164,0.3103475544306407,0.3760866736879123,0.5300551180795283,0.10051698269288284,0.7385783124960094,0.947753149807721,1.3595051471460042,0.31551739722387184
Exp1,7440,7440,37201.0,37220.0,37210.5,43076.70609645132,43099.18107370337,43087.943585077344,37210.5,43087.943585077344,48,6.196256146202696,8.317391470257549,13.681645868790342,3.1615356114699806,0.16835747626583608,0.21351298901378443,0.28078805977830534,0.06491574388188115,0.32584709984833304,0.4115213358101846,0.533012033453989,0.10739487868984765,0.7433245294408263,0.949031930567144,1.3624874029426475,0.3062260461289761
Exp1,7441,7441,37206.0,37225.0,37215.5,43082.62056414923,43105.09554140127,43093.85805277525,37215.5,43093.85805277525,48,5.964081705209097,8.120052245832294,14.363691018388742,3.273398506289029,0.17464628854561942,0.22270412037004264,0.2787119275647035,0.05371246548833625,0.591269411187027,0.8241530131593726,1.0206597802949195,0.2201015348641457,0.7515802600775572,0.9507723212662331,1.3638507656552088,0.2922023255400145
Exp1,7442,7442,37211.0,37230.0,37220.5,43088.53503184713,43111.010009099184,43099.772520473154,37220.5,43099.772520473154,48,5.8499120568188365,7.937340450515768,14.123176445323114,3.181810117671182,0.17490982415984646,0.23036186113013052,0.2917917540036698,0.058619542409237335,0.4287188394519562,0.6136413016175439,0.7515198126155345,0.16232448702252944,0.7626586774179135,0.9532571463067244,1.3663685882091645,0.2741823554001798
Exp1,7443,7443,37216.0,37235.0,37225.5,43094.449499545044,43116.92447679709,43105.686988171066,37225.5,43105.686988171066,48,5.773543012911265,7.751826892020915,13.977021343217633,3.146709384098972,0.18160227320278483,0.23497684699963645,0.28931270469276416,0.05364370967044081,0.5373912758450666,0.7231122421611955,1.0380975450633265,0.2675427733832347,0.7442438607200327,0.9312844463665583,1.300429027115165,0.22619999762510878
Exp1,7444,7444,37221.0,37240.0,37230.5,43100.36396724295,43122.83894449499,43111.60145586897,37230.5,43111.60145586897,48,5.6238603451116695,7.5257067616215405,13.79435215977161,3.0778456495124162,0.19447261244543998,0.25899091646804295,0.3713024381099973,0.09014922354361264,0.6576281548360079,0.9044041600061923,1.0965148149067898,0.2061277356107012,0.7426093813337383,0.9341249862051393,1.231420047228918,0.20632167949995806
Exp1,7445,7445,37226.0,37245.0,37235.5,43106.278434940854,43128.753412192906,43117.515923566876,37235.5,43117.515923566876,48,5.809416636043467,7.508296946014402,13.09242229004276,2.972951188700367,0.21545190455790197,0.3015891106300125,0.38623082437773865,0.08714809127042254,0.4606108717412243,0.5960923592588381,0.7279876581636667,0.13568109022534564,0.7552580986853891,0.9486005143043648,1.1277084616685213,0.19849464044304022
Exp1,7446,7446,37231.0,37250.0,37240.5,43112.192902638766,43134.66787989081,43123.43039126479,37240.5,43123.43039126479,48,5.928276767894245,7.754217631139737,13.293124747215067,3.1093948868097927,0.18707666138572387,0.2696823506043774,0.34653940272411315,0.08331416725284796,0.4747140196220355,0.6178308707658524,0.9119650096886153,0.18770537535420628,0.7141847737158371,0.9343637564065401,1.0802226493754705,0.17570490765756264
Exp1,7447,7447,37236.0,37255.0,37245.5,43118.10737033667,43140.582347588715,43129.34485896269,37245.5,43129.34485896269,48,5.981064129402579,7.8917856117843925,13.696880797299169,3.25704728747508,0.18717758855493555,0.27632729311191073,0.3959852947798337,0.09245215668782432,0.3268633406589708,0.39952056381292184,0.5418438912134592,0.09417516615162352,0.7214222504075458,0.9449703854381695,1.088134991229626,0.18027733853247424
Exp1,7448,7448,37241.0,37260.0,37250.5,43124.021838034576,43146.49681528662,43135.2593266606,37250.5,43135.2593266606,48,6.062546719486609,8.034554495022252,13.840428278523289,3.3393423890781437,0.1728341367511535,0.2536095892488972,0.32301880552892037,0.08092587476959365,0.2878842677901653,0.38159653024276374,0.4611287748961799,0.0882959860878405,0.726833095769772,0.9513979868295106,1.0924796176790978,0.18366872155168906
Exp1,7449,7449,37246.0,37265.0,37255.5,43129.93630573248,43152.41128298453,43141.17379435851,37255.5,43141.17379435851,48,5.976067742499121,7.9801863649886045,14.187475221003751,3.3034520784383865,0.1541153275142358,0.2064651905670486,0.2798889778860179,0.06502944326865502,0.37691132213364975,0.4678429355937228,0.6740100874459702,0.14377048582536653,0.7332752094311266,0.9567809942075917,1.1011432730521846,0.18783205067292053
Exp1,7450,7450,37251.0,37270.0,37260.5,43135.85077343039,43158.32575068244,43147.088262056415,37260.5,43147.088262056415,48,5.900051232837304,7.844592673684964,13.681155990268476,3.2910381139294533,0.15123212831449945,0.20548352205653544,0.27303435073510607,0.05953228890830904,0.40216622728667306,0.5248360617829636,0.7042877318577108,0.17491886233985943,0.7387028163528762,0.9643619024366331,1.1106138938496968,0.19110541392679753
Exp1,7451,7451,37256.0,37275.0,37265.5,43141.7652411283,43164.24021838035,43153.00272975432,37265.5,43153.00272975432,48,5.860953799919615,7.674091269925762,13.599351347337084,3.147596903029421,0.15268878026709748,0.18363804701714825,0.24213252532864657,0.056807373554321514,0.476125354099357,0.6601776257158909,0.817199720126462,0.17339526963196789,0.7434425755017954,0.9661354143445082,1.1191568333996469,0.19503541610639386
Exp1,7452,7452,37261.0,37280.0,37270.5,43147.6797088262,43170.154686078255,43158.91719745223,37270.5,43158.91719745223,48,5.99230531719709,7.939651393154473,13.528646893046693,3.187092910864796,0.12180362733337025,0.15038526186351542,0.1856856842820287,0.03603978256077178,0.5979741162002469,0.7772800720641088,0.9897006205138684,0.19710722612882942,0.7468523979877392,0.9625548950303977,1.1245776041310829,0.19327284885799972
Exp1,7453,7453,37266.0,37285.0,37275.5,43153.594176524115,43176.06915377616,43164.83166515014,37275.5,43164.83166515014,48,6.038270158694473,7.9905854757886985,13.251721176558487,3.0884962738719723,0.11849701854361,0.15431395477685683,0.20434883559690584,0.040816951459431344,0.6807065915995913,0.8792826158495473,1.0789546128286114,0.19975038251918148,0.7494911357045044,0.9576469747802604,1.1289525839763712,0.1881695423239398
Exp1,7454,7454,37271.0,37290.0,37280.5,43159.50864422202,43181.983621474064,43170.74613284804,37280.5,43170.74613284804,48,5.9962485511230135,8.095374547353579,14.058780461900795,3.2701514818640978,0.09342805951712252,0.11944111567092713,0.14464852379421655,0.025659456689243236,0.3065204980099212,0.5000735192510108,0.5573199512747484,0.11998081222486276,0.7510472865144708,0.9530801230424193,1.1303363777753617,0.1887428905408961
Exp1,7455,7455,37276.0,37295.0,37285.5,43165.423111919925,43187.89808917198,43176.660600545954,37285.5,43176.660600545954,48,5.9396575543368355,8.03186979094264,14.190642241383467,3.2151068441952946,0.08531237476733086,0.10761677815412865,0.12211652573845769,0.019288672930036048,0.8392381429846143,1.036973103751528,1.5219183975923831,0.3397598712149381,0.7546229812168376,0.9519087549107661,1.1344239735429593,0.18849899347726307
Exp1,7456,7456,37281.0,37300.0,37290.5,43171.33757961784,43193.81255686988,43182.57506824386,37290.5,43182.57506824386,48,5.89903370605956,8.468793104413546,16.334054516078815,3.869954880778513,0.11518609586886604,0.1706985153207235,0.26748101213265973,0.06310507270560352,0.7904738138192796,1.1794528922877299,1.7446540815620506,0.44579890740724565,0.7668546261370317,0.9565948845311556,1.1732230048620105,0.2183425816950566
Exp1,7457,7457,37286.0,37305.0,37295.5,43177.25204731574,43199.72702456779,43188.489535941764,37295.5,43188.489535941764,48,5.9242120594841285,8.496751664421197,16.37377394297331,3.873717903849134,0.14062972948718583,0.2088421839237692,0.3036028541201755,0.07583652249513335,0.8106792332706826,1.2490561707603574,2.0056687125087467,0.4840496652211062,0.7682639823403605,0.9519337449498868,1.176953694305276,0.2073065334326069
Exp1,7458,7458,37291.0,37310.0,37300.5,43183.16651501365,43205.6414922657,43194.40400363967,37300.5,43194.40400363967,48,5.958438439279737,8.582444403775867,16.685980068135258,3.9644265054577317,0.15722844296823624,0.22645712399138093,0.29176015757827833,0.06598758260368973,0.5198973803672026,0.9626585257634888,1.920054634046528,0.524397075515205,0.7716816088564343,0.9472923790406313,1.1788326175019108,0.21044155968039058
Exp1,7459,7459,37296.0,37315.0,37305.5,43189.08098271156,43211.5559599636,43200.31847133758,37305.5,43200.31847133758,48,6.170146378523884,8.588954263410663,16.247445262258722,3.823511584803593,0.17124690399098544,0.2095886874102571,0.2859615168342794,0.07035854568127614,0.13502058344893256,0.8727181667487158,2.6722959076977046,0.8289590437457882,0.7795207704509408,0.9442969491932095,1.2128965196647536,0.20464128285261696
Exp1,7460,7460,37301.0,37320.0,37310.5,43194.995450409464,43217.47042766151,43206.232939035486,37310.5,43206.232939035486,48,6.0948385634675315,8.250504508626776,14.648884972398214,3.343486614203183,0.17120442528873397,0.20442137869987775,0.28208091913478733,0.07204155172952269,0.30007107944070993,0.5066776187335524,0.9645028436050418,0.290482825019825,0.7746494838301559,0.9422868711568557,1.2136936345976443,0.20214623440280766
Exp1,7461,7461,37306.0,37325.0,37315.5,43200.90991810737,43223.38489535942,43212.14740673339,37315.5,43212.14740673339,48,5.918862739287511,8.13825598429015,14.68390944373467,3.426773863056772,0.1581725076102328,0.20540969559133776,0.23745718140038177,0.03799609304977279,0.26626708764176715,0.3614490005371531,0.4774559428448928,0.11683645162650783,0.7748216694421703,0.9352542835034616,1.19542784144636,0.20699568233526633
Exp1,7462,7462,37311.0,37330.0,37320.5,43206.824385805274,43229.299363057326,43218.0618744313,37320.5,43218.0618744313,48,6.082405385091224,8.082010543116635,13.92632125002833,3.3610236647371408,0.17380359495306458,0.21416822073358338,0.2838117109430999,0.0682383319503499,0.38063376369852536,0.4957518331954145,0.6128309850216789,0.11600705446283913,0.7669325157882863,0.9376760555364829,1.1672622595267739,0.21250466249753008
Exp1,7463,7463,37316.0,37335.0,37325.5,43212.738853503186,43235.21383075523,43223.97634212921,37325.5,43223.97634212921,48,6.003981083725992,7.977930085419839,13.943241817288461,3.3603398229735415,0.18776865126506506,0.24373967585722445,0.3444100073754753,0.09007401890149075,0.269330011405888,0.3872037104074063,0.47618369981646264,0.11846750377965637,0.7459010046263301,0.9408582315365298,1.1543747834071438,0.2041228914097863
Exp1,7464,7464,37321.0,37340.0,37330.5,43218.65332120109,43241.12829845314,43229.89080982711,37330.5,43229.89080982711,48,5.891667659228517,7.75700989583315,13.742732890049057,3.2429971737113683,0.18062310441477275,0.23882784591632417,0.339165631300806,0.08765551499580444,0.3390611234113172,0.4400200091785388,0.5472305149227851,0.10855338953854798,0.7394245303007245,0.9291760745757267,1.15167561559571,0.21573012043320605
Exp1,7465,7465,37326.0,37345.0,37335.5,43224.567788899,43247.04276615105,43235.805277525025,37335.5,43235.805277525025,48,5.960326053230085,7.874321281215309,13.809425358613709,3.3190451608456533,0.1600787121893243,0.2206261756993672,0.3203322975283716,0.07897172367517011,0.4515927335890254,0.6482500114080231,0.9468397136718052,0.23959888255600065,0.7316461018872896,0.9277281581557337,1.1444098924702426,0.21097112279066926
Exp1,7466,7466,37331.0,37350.0,37340.5,43230.48225659691,43252.95723384895,43241.71974522293,37340.5,43241.71974522293,48,5.993038289526805,8.03931990456609,14.026797363138785,3.30113149338986,0.1532296611274243,0.20760631828056608,0.30624885505146293,0.07232391458330652,0.43054717514981145,0.6415767544230555,0.9647393203996928,0.24876933515905025,0.7241039522364013,0.9214345950177131,1.131679262583521,0.2035967634013307
Exp1,7467,7467,37336.0,37355.0,37345.5,43236.39672429481,43258.87170154686,43247.634212920835,37345.5,43247.634212920835,48,5.951703247445976,8.123784205519954,14.302879540272198,3.242750926527339,0.15608233796469773,0.1993369515086289,0.2222532666842362,0.034679423456357855,0.4248515029024262,0.5899308631405069,0.7590161227795199,0.17157016163014216,0.7206893018882718,0.9117569945141615,1.1193987267596737,0.19894988478458542
