ablation,memory_stage,window_index,confidence,entropy,TES,direction_id
B4_TEACHER_MEMORY,4,8592,0.9926943790226679,0.04654347351621785,0.5119591097850469,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8593,0.9926935288844561,0.046547688298054356,1.8959805685349227,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8594,0.9926808673269996,0.04661087616232713,3.151116207298089,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8595,0.9926802996328864,0.046613703645546525,4.552575212953792,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8596,0.9926764846856486,0.04663274043305457,3.5569372838400954,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8597,0.9926570342073406,0.046729755946242,2.173457350009111,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8598,0.9926776623787607,0.04662685938345063,2.735016933770217,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8708,0.992719960361872,0.046415776600785906,1.4976677682773896,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8712,0.9927139739028363,0.04644583488314219,1.189428059727964,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8713,0.9927148494071948,0.046441318070915526,1.3485380922349528,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8714,0.9927130726214206,0.04645014272492454,1.2327078682506054,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8715,0.9927015298459175,0.04650782275764528,0.4525563744719856,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8718,0.9927369172713724,0.04633101412542978,1.6911592650383969,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8719,0.9927388438117946,0.04632121785972433,3.432708523354571,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8720,0.9927607101533661,0.046211727509930495,5.125127971590002,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8721,0.9927415250089227,0.04630776703395598,2.800820320819604,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8722,0.9927190335491406,0.04642024911891957,0.6536772667409502,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8723,0.9926976662358155,0.0465270084579511,0.789215880772581,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8724,0.9926958036106999,0.04653630964385846,0.8726916913447004,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8725,0.9927113579424536,0.04645860888047412,1.0460822032247024,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8726,0.9927292862551947,0.04636898904685858,1.2341814417620776,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8727,0.9927239072344004,0.04639588123997937,2.558699735307449,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8728,0.9926966017161852,0.04653232334922183,0.767153102145556,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8729,0.9927146852813712,0.04644197804663277,0.7120888449778926,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8730,0.992716181258482,0.04643450313360886,1.4604754434312557,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8731,0.9926966105380831,0.04653228163919419,0.7120888449778926,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8732,0.9926862661627402,0.04658392919066183,0.7712213449836177,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8733,0.9927148024964898,0.04644140314307349,0.5836761376207099,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8745,0.9927931117511553,0.04605710928063407,4.239945380171021,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8746,0.9927663051038517,0.04618527932282529,2.297042580015325,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8747,0.9927322255417648,0.04635460581441458,1.9860736433059325,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8748,0.9927204737062789,0.04641314118738794,0.8139385731262807,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8750,0.9927423773424724,0.04630367464931601,1.8278436455903129,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8751,0.9927191566354006,0.04641967634910958,2.265108011057832,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8752,0.9927382030599533,0.046324384015500805,3.651238705455893,Exp2_to_Exp1
