direction,dataset,entry_cycle,window_index,center_cycle,cumulative_progression,progression_increment,activity,initial_prior,multi_horizon_residual_dispersion,adapter_support_deficit,bocpd_run_length_entropy,uncertainty,state_id_input_count,rolling_z_used
Exp2_to_Exp1,Exp1,0.0,5962,29820.5,2081.059610389114,0.3500388783698457,0.00037443665344070434,0.0006579688162035625,0.0002972544593210797,0.0,2.18395306301654,3.222587763764829,0,False
Exp2_to_Exp1,Exp1,0.0,5963,29825.5,2081.5304781564946,0.4708677673808115,0.00048661371666452465,0.0006579688162035625,0.00020249405347109594,0.0,2.2229953270607217,3.259846391060962,0,False
Exp2_to_Exp1,Exp1,0.0,5964,29830.5,2081.690923618994,0.16044546249961672,0.0002090995267870907,0.0006579688162035625,0.0005112940603593407,0.0,2.267928031301721,3.366306817112688,0,False
Exp2_to_Exp1,Exp1,0.0,5965,29835.5,2081.872436270292,0.1815126512979244,0.0002124406121284291,0.0006579688162035625,0.0005070300852287315,0.0,2.3193693647089213,3.4603984849217535,0,False
Exp2_to_Exp1,Exp1,0.0,5966,29840.5,2082.177454394921,0.3050181246287964,0.0003505437195652424,0.0006579688162035625,0.0005319424460994064,0.0,2.3775815944035648,3.70599883962044,0,False
Exp2_to_Exp1,Exp1,0.0,5967,29845.5,2082.272891456035,0.0954370611137656,0.00013792085390303124,0.0006579688162035625,0.00039612765550435265,0.0,2.442273463407517,3.257284004487725,0,False
Exp2_to_Exp1,Exp1,0.0,5968,29850.5,2082.4655153927374,0.19262393670259947,0.00022735018088241272,0.0006579688162035625,0.00019786734333541932,0.0,2.5124345970787245,3.1956432697141537,0,False
Exp2_to_Exp1,Exp1,0.0,5969,29855.5,2082.9245921844254,0.45907679168777016,0.00048722824011436543,0.0006579688162035625,0.0007435154404177773,0.0,2.586273586192177,4.425946217200897,0,False
Exp2_to_Exp1,Exp1,0.0,5970,29860.5,2083.4285201497537,0.5039279653282805,0.0005356825811075637,0.0006579688162035625,0.0009515103796673618,0.0,2.661326430740668,4.866061453059482,0,False
Exp2_to_Exp1,Exp1,0.0,5971,29865.5,2084.0286705319404,0.600150382186856,0.0005263977489390079,0.0006579688162035625,0.0010619909758146254,0.0,2.7347559007247217,5.262335746159087,0,False
