dataset,direction_id,window_id,window_index,center_cycle,stage_label,stage,Hx,Hy,AWR_M3_equal,AWR_M3_weighted,alpha_x,alpha_y
Exp2,Exp2_to_Exp1,1470,1470,7360.5,Stage 3,3,0.8375149350777471,0.6233062411209578,0.7304105880993524,0.8375149350777471,1.0,0.0
Exp2,Exp2_to_Exp1,1471,1471,7365.5,Stage 3,3,0.8085855548460052,0.5968038970900491,0.7026947259680272,0.8085855548460052,1.0,0.0
Exp2,Exp2_to_Exp1,1472,1472,7370.5,Stage 3,3,0.8134164660190687,0.5729830563138877,0.6931997611664782,0.8134164660190687,1.0,0.0
Exp2,Exp2_to_Exp1,1473,1473,7375.5,Stage 3,3,0.7984244915721674,0.5816354437083211,0.6900299676402443,0.7984244915721674,1.0,0.0
Exp2,Exp2_to_Exp1,1474,1474,7380.5,Stage 3,3,0.8071205384427755,0.5594710224621373,0.6832957804524564,0.8071205384427755,1.0,0.0
Exp2,Exp2_to_Exp1,1475,1475,7385.5,Stage 3,3,0.8518687264190348,0.5471328803865592,0.699500803402797,0.8518687264190348,1.0,0.0
Exp2,Exp2_to_Exp1,1476,1476,7390.5,Stage 3,3,0.8720700465602925,0.5508075920803044,0.7114388193202985,0.8720700465602925,1.0,0.0
Exp2,Exp2_to_Exp1,1477,1477,7395.5,Stage 3,3,0.8940787206882865,0.5562326584923111,0.7251556895902989,0.8940787206882865,1.0,0.0
Exp2,Exp2_to_Exp1,1478,1478,7400.5,Stage 3,3,0.9136322850713208,0.538720927722965,0.7261766063971429,0.9136322850713208,1.0,0.0
Exp2,Exp2_to_Exp1,1479,1479,7405.5,Stage 3,3,0.8910048698231432,0.49905224026793327,0.6950285550455382,0.8910048698231432,1.0,0.0
Exp2,Exp2_to_Exp1,1480,1480,7410.5,Stage 3,3,0.892502571244424,0.4772917986682865,0.6848971849563552,0.892502571244424,1.0,0.0
Exp2,Exp2_to_Exp1,1481,1481,7415.5,Stage 3,3,0.8888313538312852,0.4519587526405074,0.6703950532358963,0.8888313538312852,1.0,0.0
Exp2,Exp2_to_Exp1,1482,1482,7420.5,Stage 3,3,0.8827514501323925,0.43854974274082614,0.6606505964366094,0.8827514501323925,1.0,0.0
Exp2,Exp2_to_Exp1,1483,1483,7425.5,Stage 3,3,0.858949837525245,0.44010112443507277,0.6495254809801589,0.858949837525245,1.0,0.0
Exp2,Exp2_to_Exp1,1484,1484,7430.5,Stage 3,3,0.8388102661406519,0.477358195208454,0.6580842306745529,0.8388102661406519,1.0,0.0
Exp2,Exp2_to_Exp1,1485,1485,7435.5,Stage 3,3,0.8259161628819948,0.4834021214133287,0.6546591421476617,0.8259161628819948,1.0,0.0
Exp2,Exp2_to_Exp1,1486,1486,7440.5,Stage 3,3,0.8117745074843057,0.42901615449047903,0.6203953309873924,0.8117745074843057,1.0,0.0
Exp2,Exp2_to_Exp1,1487,1487,7445.5,Stage 3,3,0.8155478017441931,0.45417939621653874,0.6348635989803659,0.8155478017441931,1.0,0.0
Exp2,Exp2_to_Exp1,1488,1488,7450.5,Stage 3,3,0.8395530203724965,0.44342514275862677,0.6414890815655616,0.8395530203724965,1.0,0.0
Exp2,Exp2_to_Exp1,1489,1489,7455.5,Stage 3,3,0.8394620283981648,0.4545907250910267,0.6470263767445957,0.8394620283981648,1.0,0.0
Exp2,Exp2_to_Exp1,1490,1490,7460.5,Stage 3,3,0.8493725211572993,0.47832735239248064,0.66384993677489,0.8493725211572993,1.0,0.0
Exp2,Exp2_to_Exp1,1491,1491,7465.5,Stage 3,3,0.8517389564212551,0.4998450856632387,0.6757920210422469,0.8517389564212551,1.0,0.0
Exp2,Exp2_to_Exp1,1492,1492,7470.5,Stage 3,3,0.8284540289768696,0.5039963022597538,0.6662251656183117,0.8284540289768696,1.0,0.0
Exp2,Exp2_to_Exp1,1493,1493,7475.5,Stage 3,3,0.8312508395652627,0.5043126240819119,0.6677817318235872,0.8312508395652627,1.0,0.0
Exp2,Exp2_to_Exp1,1494,1494,7480.5,Stage 3,3,0.8196278372903479,0.5475546444354341,0.683591240862891,0.8196278372903479,1.0,0.0
Exp2,Exp2_to_Exp1,1495,1495,7485.5,Stage 3,3,0.8522724590832479,0.5600932132284145,0.7061828361558312,0.8522724590832479,1.0,0.0
Exp2,Exp2_to_Exp1,1496,1496,7490.5,Stage 3,3,0.8773250119524081,0.5551394159069845,0.7162322139296963,0.8773250119524081,1.0,0.0
Exp2,Exp2_to_Exp1,1497,1497,7495.5,Stage 3,3,1.1473448025486033,0.5372953622202781,0.8423200823844407,1.1473448025486033,1.0,0.0
Exp2,Exp2_to_Exp1,1498,1498,7500.5,Stage 3,3,1.2981841735690238,0.5024512410348131,0.9003177073019184,1.2981841735690238,1.0,0.0
Exp2,Exp2_to_Exp1,1499,1499,7505.5,Stage 3,3,1.3471818641480888,0.4655219461242074,0.9063519051361482,1.3471818641480888,1.0,0.0
Exp2,Exp2_to_Exp1,1500,1500,7510.5,Stage 3,3,1.3696096432860163,0.44938969331753653,0.9094996683017764,1.3696096432860163,1.0,0.0
Exp2,Exp2_to_Exp1,1501,1501,7515.5,Stage 3,3,1.1074679000316987,0.4450338207616515,0.7762508603966751,1.1074679000316987,1.0,0.0
Exp2,Exp2_to_Exp1,1502,1502,7520.5,Stage 3,3,0.9441066322249128,0.4466855108823532,0.6953960715536329,0.9441066322249128,1.0,0.0
Exp2,Exp2_to_Exp1,1503,1503,7525.5,Stage 3,3,0.8256488785360038,0.3481918735198543,0.586920376027929,0.8256488785360038,1.0,0.0
Exp2,Exp2_to_Exp1,1504,1504,7530.5,Stage 3,3,0.7416058555368524,0.288421940188824,0.5150138978628382,0.7416058555368524,1.0,0.0
Exp2,Exp2_to_Exp1,1505,1505,7535.5,Stage 3,3,0.6802346490661385,0.2896275153182292,0.48493108219218384,0.6802346490661385,1.0,0.0
Exp2,Exp2_to_Exp1,1506,1506,7540.5,Stage 3,3,0.6257720199796571,0.26893785920379476,0.44735493959172595,0.6257720199796571,1.0,0.0
Exp2,Exp2_to_Exp1,1507,1507,7545.5,Stage 3,3,0.5851108727762778,0.2927073299307567,0.43890910135351724,0.5851108727762778,1.0,0.0
Exp2,Exp2_to_Exp1,1508,1508,7550.5,Stage 3,3,0.5621379708334023,0.30551096879447265,0.4338244698139375,0.5621379708334023,1.0,0.0
Exp2,Exp2_to_Exp1,1509,1509,7555.5,Stage 3,3,0.5262753199121956,0.24111353097078717,0.38369442544149135,0.5262753199121956,1.0,0.0
Exp2,Exp2_to_Exp1,1510,1510,7560.5,Stage 3,3,0.5091657984891733,0.2670825901545058,0.38812419432183953,0.5091657984891733,1.0,0.0
Exp2,Exp2_to_Exp1,1511,1511,7565.5,Stage 3,3,0.48750809626938546,0.30263645515364856,0.39507227571151704,0.48750809626938546,1.0,0.0
Exp2,Exp2_to_Exp1,1512,1512,7570.5,Stage 3,3,0.4338887393630562,0.2896179175768193,0.3617533284699378,0.4338887393630562,1.0,0.0
Exp2,Exp2_to_Exp1,1513,1513,7575.5,Stage 3,3,0.4070227609796513,0.27922107498442056,0.34312191798203595,0.4070227609796513,1.0,0.0
Exp2,Exp2_to_Exp1,1514,1514,7580.5,Stage 3,3,0.35584656277093424,0.24888226833851834,0.30236441555472626,0.35584656277093424,1.0,0.0
Exp2,Exp2_to_Exp1,1515,1515,7585.5,Stage 3,3,0.31780534804931615,0.2493846365412847,0.28359499229530044,0.31780534804931615,1.0,0.0
Exp2,Exp2_to_Exp1,1516,1516,7590.5,Stage 3,3,0.3107190811978445,0.2662750000084546,0.28849704060314957,0.3107190811978445,1.0,0.0
Exp2,Exp2_to_Exp1,1517,1517,7595.5,Stage 3,3,0.29147880663954323,0.2702202373668653,0.28084952200320423,0.29147880663954323,1.0,0.0
Exp2,Exp2_to_Exp1,1518,1518,7600.5,Stage 3,3,0.2805117294781753,0.28106511352469593,0.2807884215014356,0.2805117294781753,1.0,0.0
Exp2,Exp2_to_Exp1,1519,1519,7605.5,Stage 3,3,0.27430401585854625,0.27938303329040637,0.2768435245744763,0.27430401585854625,1.0,0.0
Exp2,Exp2_to_Exp1,1520,1520,7610.5,Stage 3,3,0.24270698789404566,0.2933482029126293,0.2680275954033375,0.24270698789404566,1.0,0.0
Exp2,Exp2_to_Exp1,1521,1521,7615.5,Stage 3,3,0.21158450244400945,0.3225694862646364,0.2670769943543229,0.21158450244400945,1.0,0.0
Exp2,Exp2_to_Exp1,1522,1522,7620.5,Stage 3,3,0.19804384493499388,0.30541971872227397,0.2517317818286339,0.19804384493499388,1.0,0.0
Exp2,Exp2_to_Exp1,1523,1523,7625.5,Stage 3,3,0.19514654022358105,0.32787925929899486,0.26151289976128794,0.19514654022358105,1.0,0.0
Exp2,Exp2_to_Exp1,1524,1524,7630.5,Stage 3,3,0.19222533881675918,0.37481379071919296,0.2835195647679761,0.19222533881675918,1.0,0.0
Exp2,Exp2_to_Exp1,1525,1525,7635.5,Stage 3,3,0.18705716425531732,0.377536968558301,0.2822970664068092,0.18705716425531732,1.0,0.0
Exp2,Exp2_to_Exp1,1526,1526,7640.5,Stage 3,3,0.1958029970463502,0.4104010712443369,0.30310203414534354,0.1958029970463502,1.0,0.0
Exp2,Exp2_to_Exp1,1527,1527,7645.5,Stage 3,3,0.17348225317212188,0.44706435914172854,0.3102733061569252,0.17348225317212188,1.0,0.0
Exp2,Exp2_to_Exp1,1528,1528,7650.5,Stage 3,3,0.14893510270100355,0.4276900704009792,0.2883125865509914,0.14893510270100355,1.0,0.0
Exp2,Exp2_to_Exp1,1529,1529,7655.5,Stage 3,3,0.14649387312271475,0.4548563811482068,0.3006751271354608,0.14649387312271475,1.0,0.0
Exp2,Exp2_to_Exp1,1530,1530,7660.5,Stage 3,3,0.11895278432105229,0.45272118135867884,0.2858369828398656,0.11895278432105229,1.0,0.0
Exp2,Exp2_to_Exp1,1531,1531,7665.5,Stage 3,3,0.1264183480032069,0.42767034763408496,0.27704434781864595,0.1264183480032069,1.0,0.0
Exp2,Exp2_to_Exp1,1532,1532,7670.5,Stage 3,3,0.14915378597381557,0.4756099301895488,0.3123818580816822,0.14915378597381557,1.0,0.0
Exp2,Exp2_to_Exp1,1533,1533,7675.5,Stage 3,3,0.13766126651247768,0.5175980808255637,0.3276296736690207,0.13766126651247768,1.0,0.0
Exp2,Exp2_to_Exp1,1534,1534,7680.5,Stage 3,3,0.15278644057342766,0.6033500383334344,0.37806823945343104,0.15278644057342766,1.0,0.0
Exp2,Exp2_to_Exp1,1535,1535,7685.5,Stage 3,3,0.14411788675021275,0.5447863759809337,0.34445213136557323,0.14411788675021275,1.0,0.0
Exp2,Exp2_to_Exp1,1536,1536,7690.5,Stage 3,3,0.11498736996730624,0.48373426926929214,0.2993608196182992,0.11498736996730624,1.0,0.0
Exp2,Exp2_to_Exp1,1537,1537,7695.5,Stage 3,3,0.1345811792580538,0.4632213729935741,0.29890127612581396,0.1345811792580538,1.0,0.0
Exp2,Exp2_to_Exp1,1538,1538,7700.5,Stage 3,3,0.16358275695209384,0.41763239056081775,0.2906075737564558,0.16358275695209384,1.0,0.0
Exp2,Exp2_to_Exp1,1539,1539,7705.5,Stage 3,3,0.14238102406125427,0.47617664094438467,0.30927883250281946,0.14238102406125427,1.0,0.0
Exp2,Exp2_to_Exp1,1540,1540,7710.5,Stage 3,3,0.13921522270616746,0.5137787076051683,0.3264969651556679,0.13921522270616746,1.0,0.0
Exp2,Exp2_to_Exp1,1541,1541,7715.5,Stage 3,3,0.1129141704663623,0.5443503941557488,0.32863228231105557,0.1129141704663623,1.0,0.0
Exp2,Exp2_to_Exp1,1542,1542,7720.5,Stage 3,3,0.05771311519929416,0.5054620411131595,0.2815875781562268,0.05771311519929416,1.0,0.0
Exp2,Exp2_to_Exp1,1543,1543,7725.5,Stage 3,3,0.031596931643517887,0.4934251323316233,0.2625110319875706,0.031596931643517887,1.0,0.0
Exp2,Exp2_to_Exp1,1544,1544,7730.5,Stage 3,3,0.02208248044760344,0.49813629463126763,0.2601093875394355,0.02208248044760344,1.0,0.0
Exp2,Exp2_to_Exp1,1545,1545,7735.5,Stage 3,3,0.048929425488938395,0.45196533894957985,0.2504473822192591,0.048929425488938395,1.0,0.0
Exp2,Exp2_to_Exp1,1546,1546,7740.5,Stage 3,3,0.050783026230125816,0.4570666699903397,0.25392484811023275,0.050783026230125816,1.0,0.0
Exp2,Exp2_to_Exp1,1547,1547,7745.5,Stage 3,3,0.12549279829341584,0.5478459350374209,0.33666936666541836,0.12549279829341584,1.0,0.0
Exp2,Exp2_to_Exp1,1548,1548,7750.5,Stage 3,3,0.1786557856322897,0.5847819252004713,0.3817188554163805,0.1786557856322897,1.0,0.0
Exp2,Exp2_to_Exp1,1549,1549,7755.5,Stage 3,3,0.17074460347388062,0.5894919990747537,0.38011830127431717,0.17074460347388062,1.0,0.0
Exp2,Exp2_to_Exp1,1550,1550,7760.5,Stage 3,3,0.1641688227482516,0.6282956918175304,0.396232257282891,0.1641688227482516,1.0,0.0
Exp2,Exp2_to_Exp1,1551,1551,7765.5,Stage 3,3,0.11764189670651415,0.5984846128149197,0.35806325476071693,0.11764189670651415,1.0,0.0
Exp2,Exp2_to_Exp1,1552,1552,7770.5,Stage 3,3,0.07557380809816525,0.5417668208768849,0.3086703144875251,0.07557380809816525,1.0,0.0
Exp2,Exp2_to_Exp1,1553,1553,7775.5,Stage 3,3,0.03723309425860095,0.5492061500836751,0.29321962217113806,0.03723309425860095,1.0,0.0
Exp2,Exp2_to_Exp1,1554,1554,7780.5,Stage 3,3,0.05021138386856429,0.5333157276195134,0.29176355574403884,0.05021138386856429,1.0,0.0
Exp2,Exp2_to_Exp1,1555,1555,7785.5,Stage 3,3,0.05261769002011768,0.5053033399666332,0.2789605149933755,0.05261769002011768,1.0,0.0
Exp2,Exp2_to_Exp1,1556,1556,7790.5,Stage 3,3,0.06919158252122576,0.4950205819391964,0.28210608223021105,0.06919158252122576,1.0,0.0
Exp2,Exp2_to_Exp1,1557,1557,7795.5,Stage 3,3,0.5986895608574853,0.6343253702127593,0.6165074655351223,0.5986895608574853,1.0,0.0
Exp2,Exp2_to_Exp1,1558,1558,7800.5,Stage 3,3,0.9542890889688578,0.73676038353446,0.8455247362516589,0.9542890889688578,1.0,0.0
Exp2,Exp2_to_Exp1,1559,1559,7805.5,Stage 3,3,1.244962175805872,0.8432440695896123,1.0441031226977422,1.244962175805872,1.0,0.0
Exp2,Exp2_to_Exp1,1560,1560,7810.5,Stage 3,3,1.488675718542074,0.9711664519175686,1.2299210852298212,1.488675718542074,1.0,0.0
Exp2,Exp2_to_Exp1,1561,1561,7815.5,Stage 3,3,1.2058003727705784,0.9360750319598488,1.0709377023652136,1.2058003727705784,1.0,0.0
Exp2,Exp2_to_Exp1,1562,1562,7820.5,Stage 3,3,1.0491379691560745,0.940529442064544,0.9948337056103093,1.0491379691560745,1.0,0.0
Exp2,Exp2_to_Exp1,1563,1563,7825.5,Stage 3,3,0.9466220593525435,0.9751920017466457,0.9609070305495946,0.9466220593525435,1.0,0.0
Exp2,Exp2_to_Exp1,1564,1564,7830.5,Stage 3,3,0.8696581784241468,0.9949945938776344,0.9323263861508906,0.8696581784241468,1.0,0.0
Exp2,Exp2_to_Exp1,1565,1565,7835.5,Stage 3,3,0.8079635598633769,1.0121279609350264,0.9100457603992016,0.8079635598633769,1.0,0.0
Exp2,Exp2_to_Exp1,1566,1566,7840.5,Stage 3,3,0.7342737909991858,1.0196235063461951,0.8769486486726905,0.7342737909991858,1.0,0.0
Exp2,Exp2_to_Exp1,1567,1567,7845.5,Stage 3,3,0.6651603160410872,0.9949485890427234,0.8300544525419054,0.6651603160410872,1.0,0.0
Exp2,Exp2_to_Exp1,1568,1568,7850.5,Stage 3,3,0.6103617633643945,1.0057783604291377,0.8080700618967661,0.6103617633643945,1.0,0.0
Exp2,Exp2_to_Exp1,1569,1569,7855.5,Stage 3,3,0.5610681790423048,1.030542360259614,0.7958052696509594,0.5610681790423048,1.0,0.0
Exp2,Exp2_to_Exp1,1570,1570,7860.5,Stage 3,3,0.5295783673348153,1.0259267784859654,0.7777525729103903,0.5295783673348153,1.0,0.0
Exp2,Exp2_to_Exp1,1571,1571,7865.5,Stage 3,3,0.50036052492452,1.005671074634102,0.753015799779311,0.50036052492452,1.0,0.0
Exp2,Exp2_to_Exp1,1572,1572,7870.5,Stage 3,3,0.45634779786340507,1.0085990540691931,0.732473425966299,0.45634779786340507,1.0,0.0
Exp2,Exp2_to_Exp1,1573,1573,7875.5,Stage 3,3,0.4130293044293222,0.9811206226883258,0.697074963558824,0.4130293044293222,1.0,0.0
Exp2,Exp2_to_Exp1,1574,1574,7880.5,Stage 3,3,0.36972397027561915,0.9591689847738484,0.6644464775247337,0.36972397027561915,1.0,0.0
Exp2,Exp2_to_Exp1,1575,1575,7885.5,Stage 3,3,0.3252662183271756,0.9747608338241547,0.6500135260756652,0.3252662183271756,1.0,0.0
Exp2,Exp2_to_Exp1,1576,1576,7890.5,Stage 3,3,0.29073099307689665,0.9604335049567287,0.6255822490168127,0.29073099307689665,1.0,0.0
Exp2,Exp2_to_Exp1,1577,1577,7895.5,Stage 3,3,0.265731961299823,0.9936118893226974,0.6296719253112601,0.265731961299823,1.0,0.0
Exp2,Exp2_to_Exp1,1578,1578,7900.5,Stage 3,3,0.24078829583822128,1.0117519499497405,0.6262701228939809,0.24078829583822128,1.0,0.0
Exp2,Exp2_to_Exp1,1579,1579,7905.5,Stage 3,3,0.21322009854396987,0.9917533099647834,0.6024867042543767,0.21322009854396987,1.0,0.0
Exp2,Exp2_to_Exp1,1580,1580,7910.5,Stage 3,3,0.18699768696515467,0.977850606870915,0.5824241469180348,0.18699768696515467,1.0,0.0
Exp2,Exp2_to_Exp1,1581,1581,7915.5,Stage 3,3,0.15107964179090713,0.9474445518006456,0.5492620967957763,0.15107964179090713,1.0,0.0
Exp2,Exp2_to_Exp1,1582,1582,7920.5,Stage 3,3,0.12068630770017202,0.9524140706697507,0.5365501891849613,0.12068630770017202,1.0,0.0
Exp2,Exp2_to_Exp1,1583,1583,7925.5,Stage 3,3,0.10601562898844712,0.9691428855358137,0.5375792572621304,0.10601562898844712,1.0,0.0
Exp2,Exp2_to_Exp1,1584,1584,7930.5,Stage 3,3,0.08541651666451659,0.9783117898510187,0.5318641532577677,0.08541651666451659,1.0,0.0
Exp2,Exp2_to_Exp1,1585,1585,7935.5,Stage 3,3,0.06842305875108044,1.0070668452957365,0.5377449520234084,0.06842305875108044,1.0,0.0
Exp2,Exp2_to_Exp1,1586,1586,7940.5,Stage 3,3,0.05127251164213979,0.966020680311952,0.5086465959770459,0.05127251164213979,1.0,0.0
Exp2,Exp2_to_Exp1,1587,1587,7945.5,Stage 3,3,0.04288405218402091,0.9733344070761224,0.5081092296300717,0.04288405218402091,1.0,0.0
Exp2,Exp2_to_Exp1,1588,1588,7950.5,Stage 3,3,0.03537767983938094,0.9931431407860664,0.5142604103127236,0.03537767983938094,1.0,0.0
Exp2,Exp2_to_Exp1,1589,1589,7955.5,Stage 3,3,0.03279952965442311,0.971299861120589,0.502049695387506,0.03279952965442311,1.0,0.0
Exp2,Exp2_to_Exp1,1590,1590,7960.5,Stage 3,3,0.01621910728143311,0.9821805732682272,0.4991998402748301,0.01621910728143311,1.0,0.0
Exp2,Exp2_to_Exp1,1591,1591,7965.5,Stage 3,3,-0.0038006275437700646,0.9537760548220909,0.4749877136391604,-0.0038006275437700646,1.0,0.0
Exp2,Exp2_to_Exp1,1592,1592,7970.5,Stage 3,3,-0.02391305639788847,0.9299225521872463,0.4530047478946789,-0.02391305639788847,1.0,0.0
Exp2,Exp2_to_Exp1,1593,1593,7975.5,Stage 3,3,-0.05299650670596057,0.9162881712889176,0.4316458322914785,-0.05299650670596057,1.0,0.0
Exp2,Exp2_to_Exp1,1594,1594,7980.5,Stage 3,3,-0.0655613730597335,0.9416108092923259,0.4380247181162962,-0.0655613730597335,1.0,0.0
Exp2,Exp2_to_Exp1,1595,1595,7985.5,Stage 3,3,-0.07343390411542486,0.9435386603100888,0.435052378097332,-0.07343390411542486,1.0,0.0
Exp2,Exp2_to_Exp1,1596,1596,7990.5,Stage 3,3,-0.07292403647839253,0.9271076000740227,0.4270917817978151,-0.07292403647839253,1.0,0.0
Exp2,Exp2_to_Exp1,1597,1597,7995.5,Stage 3,3,-0.07432540667047148,0.9301886346098952,0.42793161396971185,-0.07432540667047148,1.0,0.0
Exp2,Exp2_to_Exp1,1598,1598,8000.5,Stage 3,3,-0.06758685368671397,0.9171105558940852,0.4247618511036856,-0.06758685368671397,1.0,0.0
Exp2,Exp2_to_Exp1,1599,1599,8005.5,Stage 3,3,-0.0700294261308872,0.9230958531761513,0.42653321352263207,-0.0700294261308872,1.0,0.0
Exp2,Exp2_to_Exp1,1600,1600,8010.5,Stage 3,3,-0.08069513461996958,0.9414564782828105,0.4303806718314205,-0.08069513461996958,1.0,0.0
Exp2,Exp2_to_Exp1,1601,1601,8015.5,Stage 3,3,-0.08073873252444928,0.9351782996873625,0.4272197835814566,-0.08073873252444928,1.0,0.0
Exp2,Exp2_to_Exp1,1602,1602,8020.5,Stage 3,3,-0.08609705839441127,0.9547456100300142,0.4343242758178015,-0.08609705839441127,1.0,0.0
Exp2,Exp2_to_Exp1,1603,1603,8025.5,Stage 3,3,-0.09810716537007784,0.9637463097237302,0.4328195721768262,-0.09810716537007784,1.0,0.0
Exp2,Exp2_to_Exp1,1604,1604,8030.5,Stage 3,3,-0.10271678260330686,0.9511724741010456,0.42422784574886935,-0.10271678260330686,1.0,0.0
Exp2,Exp2_to_Exp1,1605,1605,8035.5,Stage 3,3,-0.10793758998676979,0.9702055711557067,0.43113399058446844,-0.10793758998676979,1.0,0.0
Exp2,Exp2_to_Exp1,1606,1606,8040.5,Stage 3,3,-0.1225987164251154,0.9447269642044367,0.4110641238896606,-0.1225987164251154,1.0,0.0
Exp2,Exp2_to_Exp1,1607,1607,8045.5,Stage 3,3,-0.12211072760044554,0.9277618830745723,0.4028255777370634,-0.12211072760044554,1.0,0.0
Exp2,Exp2_to_Exp1,1608,1608,8050.5,Stage 3,3,-0.12139530625160974,0.9573644371943187,0.4179845654713545,-0.12139530625160974,1.0,0.0
Exp2,Exp2_to_Exp1,1609,1609,8055.5,Stage 3,3,-0.12634954355033717,0.9750704111106713,0.4243604337801671,-0.12634954355033717,1.0,0.0
Exp2,Exp2_to_Exp1,1610,1610,8060.5,Stage 3,3,-0.11713399791772601,0.9853175393774272,0.43409177072985056,-0.11713399791772601,1.0,0.0
Exp2,Exp2_to_Exp1,1611,1611,8065.5,Stage 3,3,-0.1265324483798464,1.0142226128584542,0.44384508223930386,-0.1265324483798464,1.0,0.0
Exp2,Exp2_to_Exp1,1612,1612,8070.5,Stage 3,3,-0.12419972047631314,1.0007549177805828,0.43827759865213484,-0.12419972047631314,1.0,0.0
Exp2,Exp2_to_Exp1,1613,1613,8075.5,Stage 3,3,-0.11359942928129949,0.9708160402557442,0.42860830548722234,-0.11359942928129949,1.0,0.0
Exp2,Exp2_to_Exp1,1614,1614,8080.5,Stage 3,3,-0.10339154267187636,0.9681703111649873,0.4323893842465555,-0.10339154267187636,1.0,0.0
Exp2,Exp2_to_Exp1,1615,1615,8085.5,Stage 3,3,-0.0828911307043944,0.949706211900971,0.43340754059828834,-0.0828911307043944,1.0,0.0
Exp2,Exp2_to_Exp1,1616,1616,8090.5,Stage 3,3,-0.06151082885263684,0.9558638748468289,0.44717652299709604,-0.06151082885263684,1.0,0.0
Exp2,Exp2_to_Exp1,1617,1617,8095.5,Stage 3,3,0.7981962726470488,0.978134885232096,0.8881655789395724,0.7981962726470488,1.0,0.0
Exp2,Exp2_to_Exp1,1618,1618,8100.5,Stage 3,3,1.3421555110846568,1.009125977058823,1.1756407440717398,1.3421555110846568,1.0,0.0
Exp2,Exp2_to_Exp1,1619,1619,8105.5,Stage 3,3,1.7606695548429518,1.0244735549413155,1.3925715548921338,1.7606695548429518,1.0,0.0
Exp2,Exp2_to_Exp1,1620,1620,8110.5,Stage 3,3,2.137118926989232,1.019373116088747,1.5782460215389895,2.137118926989232,1.0,0.0
Exp2,Exp2_to_Exp1,1621,1621,8115.5,Stage 3,3,1.6493509105204216,1.0082191691791036,1.3287850398497625,1.6493509105204216,1.0,0.0
Exp2,Exp2_to_Exp1,1622,1622,8120.5,Stage 3,3,1.4430273864023668,0.9788304143883623,1.2109289003953645,1.4430273864023668,1.0,0.0
Exp2,Exp2_to_Exp1,1623,1623,8125.5,Stage 3,3,1.2952619071118174,0.9668939365412196,1.1310779218265186,1.2952619071118174,1.0,0.0
Exp2,Exp2_to_Exp1,1624,1624,8130.5,Stage 3,3,1.200482677988163,0.943080598030783,1.071781638009473,1.200482677988163,1.0,0.0
Exp2,Exp2_to_Exp1,1625,1625,8135.5,Stage 3,3,1.1183931708247006,0.9320361342555815,1.025214652540141,1.1183931708247006,1.0,0.0
Exp2,Exp2_to_Exp1,1626,1626,8140.5,Stage 3,3,1.0711773318294107,0.9623259597771019,1.0167516458032564,1.0711773318294107,1.0,0.0
Exp2,Exp2_to_Exp1,1627,1627,8145.5,Stage 3,3,1.1965065600479536,1.03645740350313,1.1164819817755418,1.1965065600479536,1.0,0.0
Exp2,Exp2_to_Exp1,1628,1628,8150.5,Stage 3,3,1.2451395902809113,1.1030649730971307,1.174102281689021,1.2451395902809113,1.0,0.0
Exp2,Exp2_to_Exp1,1629,1629,8155.5,Stage 3,3,1.2809646894913143,1.148233040977971,1.2145988652346427,1.2809646894913143,1.0,0.0
Exp2,Exp2_to_Exp1,1630,1630,8160.5,Stage 3,3,1.2546936225927952,1.1643467098785791,1.2095201662356871,1.2546936225927952,1.0,0.0
Exp2,Exp2_to_Exp1,1631,1631,8165.5,Stage 3,3,1.1103216057205514,1.1098538823891257,1.1100877440548387,1.1103216057205514,1.0,0.0
Exp2,Exp2_to_Exp1,1632,1632,8170.5,Stage 3,3,1.0414190578215627,1.0842480037523683,1.0628335307869654,1.0414190578215627,1.0,0.0
Exp2,Exp2_to_Exp1,1633,1633,8175.5,Stage 3,3,0.9385262068428205,1.0598623697267093,0.9991942882847649,0.9385262068428205,1.0,0.0
Exp2,Exp2_to_Exp1,1634,1634,8180.5,Stage 3,3,0.8769381154310142,1.0420777970522606,0.9595079562416373,0.8769381154310142,1.0,0.0
Exp2,Exp2_to_Exp1,1635,1635,8185.5,Stage 3,3,0.8232179057129554,1.0381232963596918,0.9306706010363236,0.8232179057129554,1.0,0.0
Exp2,Exp2_to_Exp1,1636,1636,8190.5,Stage 3,3,0.7435016020456674,1.0041752779462891,0.8738384399959782,0.7435016020456674,1.0,0.0
Exp2,Exp2_to_Exp1,1637,1637,8195.5,Stage 3,3,0.723221141474254,1.0536290622438291,0.8884251018590416,0.723221141474254,1.0,0.0
Exp2,Exp2_to_Exp1,1638,1638,8200.5,Stage 3,3,0.7234269032813635,1.0806105458975594,0.9020187245894615,0.7234269032813635,1.0,0.0
Exp2,Exp2_to_Exp1,1639,1639,8205.5,Stage 3,3,0.693087472765573,1.0732147041102387,0.8831510884379059,0.693087472765573,1.0,0.0
Exp2,Exp2_to_Exp1,1640,1640,8210.5,Stage 3,3,0.6676189072673485,1.1238774324694107,0.8957481698683796,0.6676189072673485,1.0,0.0
Exp2,Exp2_to_Exp1,1641,1641,8215.5,Stage 3,3,0.6391516286940333,1.0981028505769277,0.8686272396354805,0.6391516286940333,1.0,0.0
Exp2,Exp2_to_Exp1,1642,1642,8220.5,Stage 3,3,0.6631375872297215,1.0658153363754637,0.8644764618025926,0.6631375872297215,1.0,0.0
Exp2,Exp2_to_Exp1,1643,1643,8225.5,Stage 3,3,0.6627874953728167,1.0725118464964014,0.8676496709346091,0.6627874953728167,1.0,0.0
