dataset,entry_cycle,window_id,window_index,center_cycle,elapsed_time_since_entry,progression_prior,progression_adapted,progression_score,target_local_score,elapsed_time_since_entry_score,local_distance,local_speed_1000,local_rate_divergence_100_1000,local_volatility_500,activity_score_local,activity_score,adapter_enabled,adapter_update_applied,adapter_update_reason,adapter_parameter_norm,target_pair_count,target_pair_latest_cycle,lambda_t,ood_ratio,state_uncertainty,source_frozen_hash,uncertainty_feature_config_dispersion,uncertainty_ood,uncertainty_target_pair_evidence,uncertainty_prior_adapted_disagreement,uncertainty_adapter_boundary,uncertainty_local_volatility_or_gate,direction,source_dataset,target_dataset
Exp2,3000.0,905,905,4535.5,1535.5,0.8994762170589564,0.8994762036109891,0.8994762036109891,0.25163516591565177,0.13845182814120194,0.7714732545023959,0.15883798197198526,1.994606904952526,0.4659304754935326,0.7029584468069748,0.7029584468069748,1,0,cadence_not_reached,0.0038819550248635733,0,,0.048195,1.7551771638794593,0.29142607974504325,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.020723687938649638,0.6275885819397297,1.0,1.3447967295299179e-08,0.007058100045206496,0.09318609509870653,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,906,906,4540.5,1540.5,0.8994805862247216,0.8994805719238891,0.8994805719238891,0.2529017203219418,0.1389026644425409,0.7755311610145772,0.15670842571298055,1.9981898318589097,0.4667475342961153,0.7033410749818605,0.7033410749818605,1,0,cadence_not_reached,0.0038819550248635733,0,,0.048645,1.7523184466066168,0.2912411167036265,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.020879855713188497,0.6261592233033084,1.0,1.4300832518188145e-08,0.007058100045206496,0.09334950685922307,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,907,907,4545.5,1545.5,0.8994911412478086,0.8994911243423689,0.8994911243423689,0.2652158135743644,0.1393535007438799,0.8151317370605713,0.16996294859092725,2.0380951162533973,0.4676281842620434,0.712328652143121,0.712328652143121,1,0,cadence_not_reached,0.0038819550248635733,0,,0.049095,1.7422940797800686,0.2904477888295028,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02095593928392766,0.6211470398900343,1.0,1.6905439714776094e-08,0.007058100045206496,0.09352563685240868,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,908,908,4550.5,1550.5,0.8995058628918139,0.8995058437218031,0.8995058437218031,0.2700000429881219,0.13980433704521888,0.8305916070704316,0.17211813799300188,2.026419917988656,0.4682630562558985,0.7108666684410272,0.7108666684410272,1,0,cadence_not_reached,0.0038819550248635733,0,,0.049545,1.736372612016292,0.29001240992201727,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.021177423057560672,0.618186306008146,1.0,1.9170010800984016e-08,0.007058100045206496,0.0936526112511797,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,909,909,4555.5,1555.5,0.8995180154690638,0.8995179960266989,0.8995179960266989,0.27420830540067914,0.14025517334655788,0.8442259142631159,0.176690284896654,1.9630547940439067,0.46898091536310565,0.7011583034705396,0.7011583034705396,1,0,cadence_not_reached,0.0038819550248635733,0,,0.049995,1.7372208542627838,0.2902944655287956,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.022302063481189193,0.6186104271313919,1.0,1.9442364940225332e-08,0.007058100045206496,0.09379618307262114,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,910,910,4560.5,1560.5,0.899530990695236,0.8995309705888751,0.8995309705888751,0.28154040598234203,0.14070600964789684,0.868062912259497,0.18662596576501864,1.8643619608977942,0.4694290597970745,0.6858826763851119,0.6858826763851119,1,0,cadence_not_reached,0.0038819550248635733,0,,0.050445,1.731218318952035,0.2898553561941411,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.022579045577846672,0.6156091594760175,1.0,2.0106360909544208e-08,0.007058100045206496,0.0938858119594149,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,911,911,4565.5,1565.5,0.8995360830003208,0.89953606382619,0.89953606382619,0.27784184659917466,0.14115684594923583,0.856025568957232,0.18294328179798272,1.795881502402219,0.4695543847402665,0.6729560265721171,0.6729560265721171,1,0,cadence_not_reached,0.0038819550248635733,0,,0.050894999999999996,1.7329498964527232,0.29004470452152337,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.022824282735387783,0.6164749482263616,1.0,1.91741308386284e-08,0.007058100045206496,0.0939108769480533,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,912,912,4570.5,1570.5,0.8995373045935694,0.8995372854440368,0.8995372854440368,0.28028159113245,0.14160768225057482,0.8639629336125157,0.17971116676779242,1.7468073297898015,0.46965839613949606,0.6633237246232043,0.6633237246232043,1,0,cadence_not_reached,0.0038819550248635733,0,,0.051345,1.7355289032110561,0.2902603224341119,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02280768457650498,0.6177644516055281,1.0,1.9149532626272503e-08,0.007058100045206496,0.09393167922789922,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,913,913,4575.5,1575.5,0.8995390152486273,0.8995389952403112,0.8995389952403112,0.2910696619084772,0.1420585185519138,0.899203621628745,0.18395245612628908,1.8869043588113235,0.4697005329841888,0.6894215378953245,0.6894215378953245,1,0,cadence_not_reached,0.0038819550248635733,0,,0.05179500000000001,1.7348381579244947,0.29014363412710326,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.022444499150011912,0.6174190789622473,1.0,2.0008316115038838e-08,0.007058100045206496,0.09394010659683776,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,914,914,4580.5,1580.5,0.8995358805179382,0.8995358601057759,0.8995358601057759,0.2921909588437685,0.14250935485325278,0.9028801994263638,0.18472667404248186,1.9139406443747053,0.46972727375562545,0.6942591667150045,0.6942591667150045,1,0,cadence_not_reached,0.0038819550248635733,0,,0.05224500000000001,1.7395408528167988,0.2905587666994006,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02257859857951039,0.6197704264083994,1.0,2.0412162293759195e-08,0.007058100045206496,0.09394545475112509,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,915,915,4585.5,1585.5,0.8995405288293248,0.8995405078138101,0.8995405078138101,0.29684019313218235,0.14296019115459177,0.9181526651397605,0.18522680955839946,1.8493222465682266,0.4694803902248623,0.6829790708486262,0.6829790708486262,1,0,cadence_not_reached,0.0038819550248635733,0,,0.052695000000000006,1.7413537059440787,0.29073450876812384,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.022776000531010032,0.6206768529720393,1.0,2.1015514661826273e-08,0.007058100045206496,0.09389607804497246,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,916,916,4590.5,1590.5,0.8995433851162588,0.8995433638462483,0.8995433638462483,0.30139334023216996,0.14341102745593076,0.9331543564696737,0.1918271526119209,1.8091920437080495,0.46895689339691277,0.6768757451815408,0.6768757451815408,1,0,cadence_not_reached,0.0038819550248635733,0,,0.053145000000000005,1.7386690168611456,0.290465567356001,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.022609395710833532,0.6193345084305728,1.0,2.1270010419627283e-08,0.007058100045206496,0.09379137867938256,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,917,917,4595.5,1595.5,0.8995432288305522,0.8995432070960558,0.8995432070960558,0.297535129474108,0.14386186375726973,0.920439443736034,0.2735337104614033,1.3930978036998949,0.46795675897359873,0.6116349991233921,0.6116349991233921,1,0,cadence_not_reached,0.0038819550248635733,0,,0.053595000000000004,1.7376306018780554,0.2903795904928101,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02281276844341006,0.6188153009390277,1.0,2.1734496313818852e-08,0.007058100045206496,0.09359135179471975,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,918,918,4600.5,1600.5,0.899546577414711,0.8995465555297703,0.8995465555297703,0.3014924042976549,0.14431270005860872,0.9334812530404273,0.3897716432151095,0.9485116245148222,0.466693112573862,0.5382288758448085,0.5382288758448085,1,0,cadence_not_reached,0.0038819550248635733,0,,0.054045,1.7331180508490958,0.2899074751719023,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.022489081161946204,0.6165590254245479,1.0,2.1884940748506665e-08,0.007058100045206496,0.0933386225147724,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,919,919,4605.5,1605.5,0.8995497626263823,0.8995497389986139,0.8995497389986139,0.30464953855023924,0.1447635363599477,0.9439106269623997,0.4917062549734833,0.6508044329910593,0.4655162599451797,0.4899609751331971,0.4899609751331971,1,0,cadence_not_reached,0.0038819550248635733,0,,0.054495,1.7312589738799293,0.2897732365212392,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.022848556525459685,0.6156294869399647,1.0,2.3627768408474026e-08,0.007058100045206496,0.09310325198903593,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,920,920,4610.5,1610.5,0.8995536129031823,0.8995535876550838,0.8995535876550838,0.3090450881641253,0.1452143726612867,0.9584679585252617,0.6098200198907268,0.3917185052405078,0.46436846089966777,0.453132903970878,0.453132903970878,1,0,cadence_not_reached,0.0038819550248635733,0,,0.05494500000000001,1.7288977047027947,0.2897226217738658,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02395506081855903,0.6144488523513973,1.0,2.5248098500796345e-08,0.007058100045206496,0.09287369217993355,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,921,921,4615.5,1615.5,0.899550920877572,0.8995508941210304,0.8995508941210304,0.31728730879053035,0.14566520896262566,0.9858835769215298,0.5989635874073023,0.21845465933356034,0.46344663533673286,0.4027733879528189,0.4027733879528189,1,0,cadence_not_reached,0.0038819550248635733,0,,0.05539500000000001,1.7256951357298753,0.28923984425725285,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.022844043809484717,0.6128475678649377,1.0,2.675654164896457e-08,0.007058100045206496,0.09268932706734657,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,922,922,4620.5,1620.5,0.899548942817488,0.8995489143128819,0.8995489143128819,0.3207299412415115,0.14611604526396466,0.9973816048706796,0.5836782020726419,0.1964504234710195,0.46256518307587874,0.39205948738235197,0.39205948738235197,1,0,cadence_not_reached,0.0038819550248635733,0,,0.055845000000000006,1.7239431976953223,0.28914226786654035,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02331084318659214,0.6119715988476612,1.0,2.8504606119916787e-08,0.007058100045206496,0.09251303661517575,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,923,923,4625.5,1625.5,0.8995454481128788,0.8995454195035584,0.8995454195035584,0.324050928000734,0.14656688156530365,1.00850019763314,0.58648498535068,0.1960597446904343,0.46152163332742197,0.39244661074127624,0.39244661074127624,1,0,cadence_not_reached,0.0038819550248635733,0,,0.056295000000000005,1.7189569688988815,0.28853825676108596,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.022388600797063535,0.6094784844494407,1.0,2.860932046822029e-08,0.007058100045206496,0.0923043266654844,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,924,924,4630.5,1630.5,0.8995454929764016,0.8995454634742255,0.8995454634742255,0.3240556926372265,0.1470177178666426,1.0085161686699433,0.5536346356428015,0.21341894194508426,0.4602171283607241,0.38769993616260945,0.38769993616260945,1,0,cadence_not_reached,0.0038819550248635733,0,,0.056745000000000004,1.7168727720512542,0.28834189026304974,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02251340033314383,0.6084363860256271,1.0,2.9502176146500858e-08,0.007058100045206496,0.09204342567214482,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,925,925,4635.5,1635.5,0.8995489494390768,0.8995489201218394,0.8995489201218394,0.3264078758775069,0.1474685541679816,1.0164074272581767,0.5419748015200196,0.2608013829112187,0.45867513806696153,0.3973379074513571,0.3973379074513571,1,0,cadence_not_reached,0.0038819550248635733,0,,0.057195,1.7130656528547699,0.2879446692756787,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02234203225085069,0.6065328264273849,1.0,2.931723741550485e-08,0.007058100045206496,0.0917350276133923,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,926,926,4640.5,1640.5,0.8995504198694351,0.8995503908881867,0.8995503908881867,0.32543385148657067,0.1479193904693206,1.0131380679415414,0.5332550170095737,0.2393136186396918,0.4568191579993713,0.3882993939263623,0.3882993939263623,1,0,cadence_not_reached,0.0038819550248635733,0,,0.057645,1.7114945899397551,0.28775171528073457,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.022341036088200705,0.6057472949698776,1.0,2.898124840111649e-08,0.007058100045206496,0.09136383159987425,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,927,927,4645.5,1645.5,0.8995487712170276,0.8995487417315743,0.8995487417315743,0.32704952034129964,0.14837022677065959,1.0185624085506468,0.528005855154286,0.12948156868152372,0.4547889569139732,0.35465524317974745,0.35465524317974745,1,0,cadence_not_reached,0.0038819550248635733,0,,0.05809500000000001,1.7126954782564583,0.2877765214028805,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02229546837559927,0.6063477391282291,1.0,2.948545330117014e-08,0.007058100045206496,0.09095779138279464,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,928,928,4650.5,1650.5,0.8995474418677868,0.8995474132100887,0.8995474132100887,0.32524758768075973,0.14882106307199855,1.0125131288539273,0.5371337294977909,0.0489166164124456,0.45243320375960727,0.3329666989028512,0.3329666989028512,1,0,cadence_not_reached,0.0038819550248635733,0,,0.05854500000000001,1.7150307517057672,0.28788314051576197,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02223869778686253,0.6075153758528836,1.0,2.8657698103451423e-08,0.007058100045206496,0.09048664075192145,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,929,929,4655.5,1655.5,0.8995493025435484,0.8995492731402953,0.8995492731402953,0.3232221686641791,0.14927189937333754,1.005723037978829,0.5453481384062595,0.038413114084461575,0.4497352293721426,0.3314878258802476,0.3314878258802476,1,0,cadence_not_reached,0.0038819550248635733,0,,0.058995000000000006,1.7175963448400398,0.28806904467786165,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02261092032426202,0.6087981724200199,1.0,2.9403253054560707e-08,0.007058100045206496,0.08994704587442852,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,930,930,4660.5,1660.5,0.8995528204025397,0.8995527898281076,0.8995527898281076,0.32744906586250466,0.14972273567467653,1.0199048052186792,0.5515290799274619,0.0628589063288732,0.4466586464941001,0.33963706410847916,0.33963706410847916,1,0,cadence_not_reached,0.0038819550248635733,0,,0.059445000000000005,1.7179477023241314,0.28802167136416473,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02276631710446381,0.6089738511620657,1.0,3.057443209719679e-08,0.007058100045206496,0.08933172929882002,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,931,931,4665.5,1665.5,0.8995578489742504,0.8995578174220971,0.8995578174220971,0.3288790423636056,0.1501735719760155,1.0247124826328684,0.5504971938179913,0.0076381189459371335,0.44321199070796713,0.3219153567425632,0.3219153567425632,1,0,cadence_not_reached,0.0038819550248635733,0,,0.059895000000000004,1.7205679303395929,0.2883865381997088,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.024334734289503206,0.6102839651697964,1.0,3.155215333450201e-08,0.007058100045206496,0.08864239814159343,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,932,932,4670.5,1670.5,0.8995589551335647,0.8995589230833891,0.8995589230833891,0.3348052028540569,0.1506244082773545,1.044691078384053,0.5717931004115183,0.017443056946901292,0.43954889133433256,0.3300891918407172,0.3300891918407172,1,0,cadence_not_reached,0.0038819550248635733,0,,0.060345,1.720091996213157,0.2880879686662157,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.023513903528467144,0.6100459981065784,1.0,3.2050175513553825e-08,0.007058100045206496,0.08790977826686651,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,933,933,4675.5,1675.5,0.8995613520623802,0.8995613196156618,0.8995613196156618,0.33483786262314813,0.15107524457869348,1.0448014285469838,0.5730171308974302,0.08789721112180787,0.43560234405475184,0.3500542351301698,0.3500542351301698,1,0,cadence_not_reached,0.0038819550248635733,0,,0.060795,1.7235836805336593,0.28842070096681643,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.024553764231193324,0.6117918402668296,1.0,3.244671842317359e-08,0.007058100045206496,0.08712046881095037,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,934,934,4680.5,1680.5,0.8995608607030502,0.8995608272731642,0.8995608272731642,0.33706552121800315,0.15152608088003247,1.0523346331679801,0.5643324579375992,0.07419059713694953,0.43166138243891145,0.34232884726961954,0.34232884726961954,1,0,cadence_not_reached,0.0038819550248635733,0,,0.06124500000000001,1.723776521830058,0.28830312329773455,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02454006890850341,0.611888260915029,1.0,3.342988597054841e-08,0.007058100045206496,0.08633227648778229,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,935,935,4685.5,1685.5,0.8995626057077895,0.89956257174483,0.89956257174483,0.33916312461386644,0.15197691718137143,1.0594397087499732,0.5626967790649241,0.10242796625917533,0.4276641719341125,0.3489634360220417,0.3489634360220417,1,0,cadence_not_reached,0.0038819550248635733,0,,0.06169500000000001,1.721148690036174,0.2879326889190359,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.024430820101139897,0.610574345018087,1.0,3.396295944479988e-08,0.007058100045206496,0.08553283438682249,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,936,936,4690.5,1690.5,0.8995649214765845,0.8995648861032628,0.8995648861032628,0.3395370250299887,0.15242775348271043,1.0607073948123398,0.5439041013076488,0.0954740748156162,0.4235884359283339,0.34020310875436743,0.34020310875436743,1,0,cadence_not_reached,0.0038819550248635733,0,,0.062145000000000006,1.726169685413934,0.28857195057680624,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.026571038149675576,0.613084842706967,1.0,3.5373321716214434e-08,0.007058100045206496,0.08471768718566677,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,937,937,4695.5,1695.5,0.8995606058674412,0.8995605700172857,0.8995605700172857,0.3444534440255666,0.15287858978404942,1.0774102857611354,0.5432547831326353,0.015772722120250382,0.41971856700988114,0.31514604201798324,0.31514604201798324,1,0,cadence_not_reached,0.0038819550248635733,0,,0.062595,1.7265754238056013,0.28818736741373946,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.024834643282297633,0.6132877119028006,1.0,3.5850155510885884e-08,0.007058100045206496,0.08394371340197623,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,938,938,4700.5,1700.5,0.8995546310752993,0.8995545962121301,0.8995545962121301,0.34689190932596503,0.15332942608538838,1.0857184241404645,0.5433439472408956,0.015566494919041829,0.4189251286538989,0.3148726581609663,0.3148726581609663,1,0,cadence_not_reached,0.0038819550248635733,0,,0.063045,1.7300947899191594,0.288121679524502,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.0228395215482771,0.6150473949595797,1.0,3.4863169240395564e-08,0.007058100045206496,0.08378502573077978,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,939,939,4705.5,1705.5,0.8995480747699864,0.8995480412689777,0.8995480412689777,0.34862450657748245,0.15378026238672737,1.0916312958935939,0.5389672488419934,0.02928566203727101,0.42037900196297134,0.31811095499887254,0.31811095499887254,1,0,cadence_not_reached,0.0038819550248635733,0,,0.06349500000000001,1.7327825958322522,0.28828343372106224,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02217537047143756,0.6163912979161261,1.0,3.350100874488504e-08,0.007058100045206496,0.08407580039259427,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,940,940,4710.5,1710.5,0.8995401485610716,0.8995401161577993,0.8995401161577993,0.34813711408742376,0.15423109868806636,1.0899671412759437,0.5333051612872006,0.07384356968874528,0.4234063071382009,0.33061480053868175,0.33061480053868175,1,0,cadence_not_reached,0.0038819550248635733,0,,0.063945,1.7309641970493455,0.2880471609292244,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.021061473174554337,0.6154820985246727,1.0,3.240327228759554e-08,0.007058100045206496,0.08468126142764018,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,941,941,4715.5,1715.5,0.899535175181756,0.8995351436550685,0.8995351436550685,0.34871873492258054,0.15468193498940536,1.0919531037175692,0.5199656835692192,0.12421223736374815,0.42720380944576064,0.34268112687627666,0.34268112687627666,1,0,cadence_not_reached,0.0038819550248635733,0,,0.06439500000000001,1.7314698960853403,0.2881957165669336,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.020940457897885213,0.6157349480426701,1.0,3.152668748285237e-08,0.007058100045206496,0.08544076188915213,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,942,942,4720.5,1720.5,0.8995297261312045,0.8995296948445396,0.8995296948445396,0.34409727677359364,0.15513277129074432,1.0761981102478917,0.5126712671693736,0.18081314110050445,0.4305218514650508,0.35806865604779287,0.35806865604779287,1,0,cadence_not_reached,0.0038819550248635733,0,,0.064845,1.731179479703737,0.28827635836500654,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02090590871328914,0.6155897398518685,1.0,3.128666492546728e-08,0.007058100045206496,0.08610437029301016,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,943,943,4725.5,1725.5,0.8995267734206723,0.8995267426111021,0.8995267426111021,0.3431517624031106,0.1555836075920833,1.0729817908117334,0.5112360278054638,0.19636711295624126,0.4335964136889193,0.3630546655447953,0.3630546655447953,1,0,cadence_not_reached,0.0038819550248635733,0,,0.065295,1.7305637963918172,0.2883185298196565,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.020851867129469775,0.6152818981959086,1.0,3.080957022838504e-08,0.007058100045206496,0.08671928273778387,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,944,944,4730.5,1730.5,0.8995228794959054,0.8995228508600611,0.8995228508600611,0.34241362809013093,0.1560344438934223,1.0704725522239438,0.5099674324183643,0.125134482770079,0.43648378944465627,0.3427411326398632,0.3427411326398632,1,0,cadence_not_reached,0.0038819550248635733,0,,0.065745,1.7339735372653065,0.28867962052910795,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.020736067972012554,0.6169867686326532,1.0,2.8635844251390097e-08,0.007058100045206496,0.08729675788893125,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,945,945,4735.5,1735.5,0.8995222429330301,0.8995222165588529,0.8995222165588529,0.33916985390097115,0.1564852801947613,1.0594625207667092,0.5061519027260797,0.10179574436575756,0.43906860050293783,0.3354932010106979,0.3354932010106979,1,0,cadence_not_reached,0.0038819550248635733,0,,0.066195,1.7365435526086113,0.28891304113044736,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.020334623958407405,0.6182717763043056,1.0,2.6374177175547686e-08,0.007058100045206496,0.08781372010058756,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,946,946,4740.5,1740.5,0.8995257453731684,0.899525721330203,0.899525721330203,0.33490776741747125,0.15693611649610026,1.0450376305792892,0.4935115689558687,0.04659281639211982,0.44144337725180444,0.31598693921245213,0.31598693921245213,1,0,cadence_not_reached,0.0038819550248635733,0,,0.06664500000000001,1.7408909789050984,0.289401221352989,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.02061503912685206,0.6204454894525492,1.0,2.4042965396375848e-08,0.007058100045206496,0.08828867545036088,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,947,947,4745.5,1745.5,0.8995199700213165,0.899519949177623,0.899519949177623,0.32897962141236076,0.15738695279743925,1.0250508267544376,0.4952586094741865,0.020052631995656545,0.44349482727386763,0.30914702384480525,0.30914702384480525,1,0,cadence_not_reached,0.0038819550248635733,0,,0.067095,1.7423821119199936,0.2893701143047478,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.019272543524816353,0.6211910559599968,1.0,2.0843693437910815e-08,0.007058100045206496,0.08869896545477353,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,948,948,4750.5,1750.5,0.8995133029963323,0.8995132832495214,0.8995132832495214,0.3251468196829155,0.15783778909877824,1.0121750745258056,0.4854527093601028,0.04304930636874643,0.4452273227730628,0.31363908703066395,0.31363908703066395,1,0,cadence_not_reached,0.0038819550248635733,0,,0.06754500000000001,1.741102529618578,0.2890069546972202,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.017386879027402314,0.620551264809289,1.0,1.9746810853149555e-08,0.007058100045206496,0.08904546455461257,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,949,949,4755.5,1755.5,0.8994967097713324,0.8994966922292194,0.8994966922292194,0.32546761379477057,0.1582886254001172,1.0132513539096477,0.4894616668566609,0.02921645532904471,0.44679272572627743,0.31115491275155527,0.31115491275155527,1,0,cadence_not_reached,0.0038819550248635733,0,,0.067995,1.7425015572335067,0.2875006775847064,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.007336624158909781,0.6212507786167534,1.0,1.7542113095458944e-08,0.007058100045206496,0.08935854514525549,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,950,950,4760.5,1760.5,0.8994879049463768,0.8994878882114941,0.8994878882114941,0.3289023621659153,0.1587394617014562,1.0247909273318203,0.49228436433693434,0.07284807597039633,0.4481407681657484,0.325474126955234,0.325474126955234,1,0,cadence_not_reached,0.0038819550248635733,0,,0.068445,1.7429307109477818,0.2870458692161404,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.004123589409712454,0.6214653554738909,1.0,1.6734882701818776e-08,0.007058100045206496,0.08962815363314967,Exp1_to_Exp2,Exp1,Exp2
Exp2,3000.0,951,951,4765.5,1765.5,0.8994926145847052,0.8994925955413663,0.8994925955413663,0.33566227914978997,0.1591902980027952,1.047587851739969,0.4874874946285507,0.06339604479796102,0.449362966241961,0.32158641034148366,0.32158641034148366,1,0,cadence_not_reached,0.0038819550248635733,0,,0.068895,1.7426300214884785,0.28733325602965537,0623ca0ce86c94122a615dfe5804a2e9d0bd5674465c31ca73d29bee88b78d45,0.00575381309675519,0.6213150107442392,1.0,1.9043338905788687e-08,0.007058100045206496,0.0898725932483922,Exp1_to_Exp2,Exp1,Exp2
