dataset,entry_cycle,window_index,center_cycle,state_uncertainty,uncertainty_feature_config_dispersion,uncertainty_ood,uncertainty_target_pair_evidence,uncertainty_prior_adapted_disagreement,uncertainty_adapter_boundary,uncertainty_local_volatility_or_gate,direction
Exp1,0.0,6801,34015.5,0.42395405693895377,0.09500899082553718,0.36496406731485764,1.0,0.13675364760420128,0.87868774797704,0.0683098879120867,Exp2_to_Exp1
Exp1,0.0,6802,34020.5,0.4236131138280719,0.0959522572785795,0.3631027775891712,1.0,0.13418233231477605,0.87868774797704,0.0697535678088641,Exp2_to_Exp1
Exp1,0.0,6803,34025.5,0.4244947292224924,0.10085869253733436,0.36189278348029563,1.0,0.13465280464414975,0.87868774797704,0.07087634669613466,Exp2_to_Exp1
Exp1,0.0,6804,34030.5,0.42521732608826884,0.10527384228525703,0.3621284853947001,1.0,0.13295260767770545,0.87868774797704,0.07226127319491024,Exp2_to_Exp1
Exp1,0.0,6805,34035.5,0.42531969160871413,0.10387573589843319,0.36260292933892424,1.0,0.13286157097004225,0.87868774797704,0.07389016546784527,Exp2_to_Exp1
Exp1,0.0,6806,34040.5,0.42519246695429685,0.10262700391386224,0.3620007772552313,1.0,0.13214085287437716,0.87868774797704,0.0756984197052704,Exp2_to_Exp1
Exp1,0.0,6807,34045.5,0.4248904162098088,0.09722181225820764,0.36317277934338377,1.0,0.132795351741971,0.87868774797704,0.07746480593824986,Exp2_to_Exp1
Exp1,0.0,6808,34050.5,0.4245913861016799,0.09486640250895369,0.36245447190528923,1.0,0.13216878400867116,0.87868774797704,0.07937091021012559,Exp2_to_Exp1
Exp1,0.0,6809,34055.5,0.42324250448907424,0.08828951780197518,0.35880641166677507,1.0,0.13228588523457552,0.87868774797704,0.08138546425407987,Exp2_to_Exp1
Exp1,0.0,6810,34060.5,0.4226138555794076,0.08284022336298937,0.3587605851490867,1.0,0.13216956046446893,0.87868774797704,0.08322501652286071,Exp2_to_Exp1
Exp1,0.0,6811,34065.5,0.42292106304683347,0.08455792241732306,0.3580835877659351,1.0,0.13116607045792994,0.87868774797704,0.08503104966277272,Exp2_to_Exp1
Exp1,0.0,6812,34070.5,0.4221838076119409,0.07956551194956883,0.3571046788743465,1.0,0.1315866944522711,0.87868774797704,0.08615821241841903,Exp2_to_Exp1
Exp1,0.0,6813,34075.5,0.42395207054305645,0.08681004988734724,0.3589136217920451,1.0,0.132328991361782,0.87868774797704,0.08697201224012424,Exp2_to_Exp1
Exp1,0.0,6814,34080.5,0.42428281985272753,0.0900704765943153,0.3569904082251085,1.0,0.1322980505767689,0.87868774797704,0.08765023574313209,Exp2_to_Exp1
Exp1,0.0,6815,34085.5,0.4243983241663367,0.09252073324532206,0.35638003893784564,1.0,0.13056754747964228,0.87868774797704,0.08823387735817025,Exp2_to_Exp1
Exp1,0.0,6816,34090.5,0.42547042231885773,0.09904337296651539,0.3562525889827022,1.0,0.12988429321746775,0.87868774797704,0.08895453076942114,Exp2_to_Exp1
Exp1,0.0,6817,34095.5,0.4231881598500453,0.08630687418043746,0.3548848797286186,1.0,0.12971572672275422,0.87868774797704,0.08953373049142176,Exp2_to_Exp1
Exp1,0.0,6818,34100.5,0.4229906294769297,0.08217315091656797,0.3550225612013571,1.0,0.13201488520079663,0.87868774797704,0.09004543156581683,Exp2_to_Exp1
Exp1,0.0,6819,34105.5,0.4222340070788833,0.08025492772498248,0.354164279168268,1.0,0.1296451040599833,0.87868774797704,0.0906519835430266,Exp2_to_Exp1
Exp1,0.0,6820,34110.5,0.42008773842043484,0.0679298883424283,0.3517165052013296,1.0,0.13118355332150977,0.87868774797704,0.09100873568030146,Exp2_to_Exp1
Exp1,0.0,6821,34115.5,0.4185558518050361,0.05830242757333741,0.3506465724680651,1.0,0.13240661697677958,0.87868774797704,0.09129174583499468,Exp2_to_Exp1
Exp1,0.0,6822,34120.5,0.41847896254397926,0.060527580625654186,0.35084113246838955,1.0,0.12950717967372138,0.87868774797704,0.09131013451907002,Exp2_to_Exp1
Exp1,0.0,6823,34125.5,0.4186159289812153,0.06191810370174009,0.3494686208412354,1.0,0.13035379114736545,0.87868774797704,0.09126731021991064,Exp2_to_Exp1
Exp1,0.0,6824,34130.5,0.41892439041245205,0.0636573952914563,0.35012718277015764,1.0,0.12981284068513343,0.87868774797704,0.09126117575092518,Exp2_to_Exp1
Exp1,0.0,6825,34135.5,0.4197755333116047,0.07208683074238938,0.34970052446488464,1.0,0.12683613000854288,0.87868774797704,0.09134196667677161,Exp2_to_Exp1
Exp1,0.0,6826,34140.5,0.4195418638027495,0.06933962733641545,0.3488561272994374,1.0,0.12868254164562454,0.87868774797704,0.09168513855797987,Exp2_to_Exp1
Exp1,0.0,6827,34145.5,0.42040160447339026,0.0755801209104288,0.3493849729780444,1.0,0.1268762144158898,0.87868774797704,0.0918805705589387,Exp2_to_Exp1
Exp1,0.0,6828,34150.5,0.4201068987627636,0.07262504438173314,0.3493755965237343,1.0,0.1279936741275458,0.87868774797704,0.09195932956652804,Exp2_to_Exp1
Exp1,0.0,6829,34155.5,0.41923226499897376,0.06779047081530104,0.34958517785303767,1.0,0.12743469972289012,0.87868774797704,0.09189549362557395,Exp2_to_Exp1
Exp1,0.0,6830,34160.5,0.42107344290731535,0.07669202303112169,0.35110055662842143,1.0,0.12874606823548862,0.87868774797704,0.0912142615718205,Exp2_to_Exp1
Exp1,0.0,6831,34165.5,0.42201127030804103,0.08288818416501839,0.3513448299100208,1.0,0.12865792492534978,0.87868774797704,0.0904889348708172,Exp2_to_Exp1
Exp1,0.0,6832,34170.5,0.42170839061560966,0.0828987852466577,0.35156502504460996,1.0,0.12763279134029193,0.87868774797704,0.08946599408505845,Exp2_to_Exp1
Exp1,0.0,6833,34175.5,0.4212814570120493,0.08083776937858708,0.3509765758986092,1.0,0.12893703360476416,0.87868774797704,0.08824961521329512,Exp2_to_Exp1
Exp1,0.0,6834,34180.5,0.41972011877089893,0.07728386837932413,0.34880605532286346,1.0,0.12653508530227386,0.87868774797704,0.08700795564389183,Exp2_to_Exp1
Exp1,0.0,6835,34185.5,0.4193256073602068,0.07721762178911581,0.34751792802711434,1.0,0.1266770260553356,0.87868774797704,0.08585332031263519,Exp2_to_Exp1
Exp1,0.0,6836,34190.5,0.41887581577423366,0.07637794030109331,0.3458728208484756,1.0,0.12699825267309617,0.87868774797704,0.08531813284569713,Exp2_to_Exp1
Exp1,0.0,6837,34195.5,0.4187208738687788,0.0766921892707167,0.3451746008829031,1.0,0.12682403573212353,0.87868774797704,0.08494666934988948,Exp2_to_Exp1
Exp1,0.0,6838,34200.5,0.4180361307438885,0.07321556761121363,0.34479039724201344,1.0,0.1266826380959527,0.87868774797704,0.08484043353711156,Exp2_to_Exp1
Exp1,0.0,6839,34205.5,0.4164630703733763,0.06349398302269899,0.3441157960094038,1.0,0.12740139053136734,0.87868774797704,0.0850795046997481,Exp2_to_Exp1
Exp1,0.0,6840,34210.5,0.41700202818084525,0.06782108170820865,0.34527252027807165,1.0,0.12495801948564822,0.87868774797704,0.08527279963610308,Exp2_to_Exp1
Exp1,0.0,6841,34215.5,0.4167037983484956,0.06689325870651303,0.3445106080586212,1.0,0.12472181179599062,0.87868774797704,0.08540936355280845,Exp2_to_Exp1
Exp1,0.0,6842,34220.5,0.4171070110346838,0.06864317085409173,0.3450837714259234,1.0,0.12474804294119568,0.87868774797704,0.08547933300985198,Exp2_to_Exp1
Exp1,0.0,6843,34225.5,0.41723401142902095,0.07026230233882508,0.3443838031420198,1.0,0.12475390265946273,0.87868774797704,0.08531631245677805,Exp2_to_Exp1
Exp1,0.0,6844,34230.5,0.41747709472211425,0.07417718385945056,0.34365623031884973,1.0,0.12334956603613356,0.87868774797704,0.08499184014121183,Exp2_to_Exp1
Exp1,0.0,6845,34235.5,0.4173365826964773,0.07255633294311552,0.34373368973445306,1.0,0.1240409856566117,0.87868774797704,0.08500073986764366,Exp2_to_Exp1
Exp1,0.0,6846,34240.5,0.4156037665740473,0.0666371787463187,0.34164008046750516,1.0,0.12153667318546713,0.87868774797704,0.08512091906795262,Exp2_to_Exp1
Exp1,0.0,6847,34245.5,0.415971241476405,0.06771409938697476,0.34224075808064436,1.0,0.12179233105628295,0.87868774797704,0.08539251235748808,Exp2_to_Exp1
Exp1,0.0,6848,34250.5,0.41550926139321415,0.06393239868222977,0.3415792472584581,1.0,0.12314121101970044,0.87868774797704,0.08571496342185682,Exp2_to_Exp1
Exp1,0.0,6849,34255.5,0.4154692185833561,0.06376933528749634,0.3413784701071245,1.0,0.12313538472381913,0.87868774797704,0.08584437340465653,Exp2_to_Exp1
Exp1,0.0,6850,34260.5,0.41600011192879105,0.06600361294582797,0.34186937524741046,1.0,0.12347120344431195,0.87868774797704,0.08596873195815627,Exp2_to_Exp1
Exp1,0.0,6851,34265.5,0.41563493526194556,0.06817371992170812,0.3412646878659339,1.0,0.11962510240553414,0.87868774797704,0.0860583534014575,Exp2_to_Exp1
Exp1,0.0,6852,34270.5,0.41608892662262686,0.07330633168066744,0.34047828651303136,1.0,0.11778829771419941,0.87868774797704,0.08627289585082312,Exp2_to_Exp1
Exp1,0.0,6853,34275.5,0.415488385277055,0.07021563202650952,0.33983276528291706,1.0,0.11749137527139752,0.87868774797704,0.08670279110446619,Exp2_to_Exp1
Exp1,0.0,6854,34280.5,0.41489055864604607,0.06650335758739956,0.33861673468235487,1.0,0.11860743787586947,0.87868774797704,0.0869280737536124,Exp2_to_Exp1
Exp1,0.0,6855,34285.5,0.41582025354705543,0.0711515840538166,0.3387496275577433,1.0,0.119650368033268,0.87868774797704,0.08668219366046459,Exp2_to_Exp1
Exp1,0.0,6856,34290.5,0.41427131112419185,0.05858111050273247,0.33638426296667734,1.0,0.12533821436986514,0.87868774797704,0.0866365309288365,Exp2_to_Exp1
Exp1,0.0,6857,34295.5,0.4150506834178504,0.060462297714745865,0.3366208674282968,1.0,0.12818811400821373,0.87868774797704,0.08634507337880568,Exp2_to_Exp1
Exp1,0.0,6858,34300.5,0.41564969656376644,0.06664339280621003,0.33597926270208545,1.0,0.12639073352838393,0.87868774797704,0.08619704236887947,Exp2_to_Exp1
Exp1,0.0,6859,34305.5,0.4126431615750788,0.05297438610689725,0.33361556265885306,1.0,0.12447131909281828,0.87868774797704,0.08610995361486443,Exp2_to_Exp1
Exp1,0.0,6860,34310.5,0.4141224118681692,0.06867527411572602,0.3350002812448335,1.0,0.11686472293425054,0.87868774797704,0.08550644493716543,Exp2_to_Exp1
Exp1,0.0,6861,34315.5,0.4123920780484453,0.05964200391314026,0.33243311393415587,1.0,0.11783117052090497,0.87868774797704,0.08575843194543066,Exp2_to_Exp1
Exp1,0.0,6862,34320.5,0.41148019689378273,0.054540628058184805,0.33086096659811415,1.0,0.11829908185425031,0.87868774797704,0.0864927568751073,Exp2_to_Exp1
Exp1,0.0,6863,34325.5,0.41117927449041286,0.05210920880188975,0.32923506047812356,1.0,0.11895939768971997,0.87868774797704,0.08808423199570373,Exp2_to_Exp1
Exp1,0.0,6864,34330.5,0.4111795932171101,0.05085874309979752,0.3275004674954216,1.0,0.11942427012579904,0.87868774797704,0.09060633060460269,Exp2_to_Exp1
Exp1,0.0,6865,34335.5,0.4116543283163548,0.05315801813076728,0.32686646556309806,1.0,0.1179528376972031,0.87868774797704,0.09326090053002033,Exp2_to_Exp1
Exp1,0.0,6866,34340.5,0.41274625087316924,0.06558173455685125,0.32734086353029623,1.0,0.1099625935007591,0.87868774797704,0.09490456567406903,Exp2_to_Exp1
Exp1,0.0,6867,34345.5,0.41279865869031435,0.0686021451519018,0.326761936019067,1.0,0.10681195966051804,0.87868774797704,0.09592816333335914,Exp2_to_Exp1
Exp1,0.0,6868,34350.5,0.4128742890014845,0.07047689570963239,0.32688875134005935,1.0,0.10446385027990668,0.87868774797704,0.09672848870226855,Exp2_to_Exp1
Exp1,0.0,6869,34355.5,0.4122751244797191,0.06404113698145855,0.32570444102116014,1.0,0.1077967059873497,0.87868774797704,0.09742071491130605,Exp2_to_Exp1
Exp1,0.0,6870,34360.5,0.4115138923349681,0.05836520642736421,0.32470516454648846,1.0,0.10932558269130566,0.87868774797704,0.09799965236761035,Exp2_to_Exp1
Exp1,0.0,6871,34365.5,0.41207686669980226,0.06215631496336104,0.3258259478441249,1.0,0.1075342619746611,0.87868774797704,0.09825692743962669,Exp2_to_Exp1
Exp1,0.0,6872,34370.5,0.4117660566996762,0.05963442649622106,0.32513172192898343,1.0,0.10878632889054951,0.87868774797704,0.0983561149052632,Exp2_to_Exp1
Exp1,0.0,6873,34375.5,0.4117649021059184,0.059923216782932394,0.32601555528295456,1.0,0.10743384044758619,0.87868774797704,0.0985290521449969,Exp2_to_Exp1
Exp1,0.0,6874,34380.5,0.41138655410465635,0.05707254897223169,0.3253846188139706,1.0,0.10837615695040659,0.87868774797704,0.09879825191428879,Exp2_to_Exp1
Exp1,0.0,6875,34385.5,0.4109082694397653,0.05186828457768217,0.32510087148599487,1.0,0.1106709895312542,0.87868774797704,0.09912172306662054,Exp2_to_Exp1
Exp1,0.0,6876,34390.5,0.41069614118485237,0.05205798031101252,0.3256571172938212,1.0,0.10827586394238542,0.87868774797704,0.0994981375848546,Exp2_to_Exp1
Exp1,0.0,6877,34395.5,0.4121674764265692,0.06198602741881311,0.3272503195032559,1.0,0.1053393736509175,0.87868774797704,0.09974139000938861,Exp2_to_Exp1
Exp1,0.0,6878,34400.5,0.4120556179299483,0.06136857581213766,0.32786396859919864,1.0,0.10469327517226645,0.87868774797704,0.09972014001904712,Exp2_to_Exp1
Exp1,0.0,6879,34405.5,0.41221779579957135,0.06357377461372306,0.3285184866179943,1.0,0.1026248048884224,0.87868774797704,0.09990196070024844,Exp2_to_Exp1
Exp1,0.0,6880,34410.5,0.41117988642712006,0.05501096058392633,0.32763634339639836,1.0,0.10572429969539543,0.87868774797704,0.1000199669099602,Exp2_to_Exp1
Exp1,0.0,6881,34415.5,0.41053263850585003,0.051245182905662046,0.3256366907187239,1.0,0.10746271633451299,0.87868774797704,0.10016349309916148,Exp2_to_Exp1
Exp1,0.0,6882,34420.5,0.41092220938441254,0.05682614002504658,0.32495322950975625,1.0,0.10480894100701854,0.87868774797704,0.10025719778761392,Exp2_to_Exp1
Exp1,0.0,6883,34425.5,0.4108014152757717,0.05737620732635561,0.32360030266535467,1.0,0.10526792939446183,0.87868774797704,0.09987630429141799,Exp2_to_Exp1
Exp1,0.0,6884,34430.5,0.41066339203118857,0.057458900503986415,0.3233443566237344,1.0,0.10478518152359328,0.87868774797704,0.09970416555877742,Exp2_to_Exp1
Exp1,0.0,6885,34435.5,0.4103348324022933,0.05452628987504075,0.3240704554975451,1.0,0.10530338708518372,0.87868774797704,0.09942111397895025,Exp2_to_Exp1
Exp1,0.0,6886,34440.5,0.41108457693295386,0.062203941381255845,0.3247558950311812,1.0,0.10174244052803105,0.87868774797704,0.0991174366802148,Exp2_to_Exp1
Exp1,0.0,6887,34445.5,0.4105306097761074,0.057007729579474545,0.32454644776776176,1.0,0.10360897539287128,0.87868774797704,0.09933275793949639,Exp2_to_Exp1
Exp1,0.0,6888,34450.5,0.4114529973761467,0.06685492682289423,0.324670839409157,1.0,0.09878161474575664,0.87868774797704,0.09972285530203223,Exp2_to_Exp1
Exp1,0.0,6889,34455.5,0.4137763833859016,0.09847595848510093,0.3229370383493846,1.0,0.0820901543488134,0.87868774797704,0.10046740115507061,Exp2_to_Exp1
Exp1,0.0,6890,34460.5,0.41268782283804367,0.084597608471149,0.3227683753402759,1.0,0.08825499627773459,0.87868774797704,0.10181820896206258,Exp2_to_Exp1
Exp1,0.0,6891,34465.5,0.4151635011447962,0.10862597631706944,0.32398058451818645,1.0,0.07627573935867671,0.87868774797704,0.10341095869780445,Exp2_to_Exp1
Exp1,0.0,6892,34470.5,0.41614034325531174,0.11667905241587641,0.32375611351455147,1.0,0.07288744490549848,0.87868774797704,0.10483170071890398,Exp2_to_Exp1
Exp1,0.0,6893,34475.5,0.4151529697289045,0.10049152366583328,0.3245092422891831,1.0,0.08098240725693928,0.87868774797704,0.10624689718443141,Exp2_to_Exp1
Exp1,0.0,6894,34480.5,0.4141686898292915,0.08991140770663109,0.3229189792661007,1.0,0.08621199838133664,0.87868774797704,0.10728200564464045,Exp2_to_Exp1
Exp1,0.0,6895,34485.5,0.4120496777699565,0.06687278874051338,0.32085204091118136,1.0,0.09755871174082165,0.87868774797704,0.1083267772501825,Exp2_to_Exp1
Exp1,0.0,6896,34490.5,0.41323269279053515,0.0780554744653507,0.3213562172844593,1.0,0.091935798257615,0.87868774797704,0.10936091875874554,Exp2_to_Exp1
Exp1,0.0,6897,34495.5,0.416706253412689,0.11345613423365254,0.3225906388842187,1.0,0.07485317974809214,0.87868774797704,0.11064981963313074,Exp2_to_Exp1
Exp1,0.0,6898,34500.5,0.25627260106245925,0.1351050097537351,0.3231861192237806,0.0196078431372549,0.06879190225013487,0.87868774797704,0.11225698403281001,Exp2_to_Exp1
Exp1,0.0,6899,34505.5,0.42104805227137637,0.1639325912446811,0.3248959705338944,1.0,0.060717607644413585,0.8629664169674066,0.11377572723786242,Exp2_to_Exp1
Exp1,0.0,6900,34510.5,0.42166326143652455,0.16305402167097466,0.3249089730205783,1.0,0.0637000653883093,0.8629664169674066,0.11535009157187844,Exp2_to_Exp1
Exp1,0.0,6901,34515.5,0.42147092102987666,0.15090496629263392,0.32289703972030803,1.0,0.07496511348656276,0.8629664169674066,0.11709198971234894,Exp2_to_Exp1
Exp1,0.0,6902,34520.5,0.4226197286225956,0.15457354063494036,0.32319502244277876,1.0,0.07585410329474984,0.8629664169674066,0.11912928839569818,Exp2_to_Exp1
Exp1,0.0,6903,34525.5,0.42176113703064305,0.13669359802501194,0.32109423963880346,1.0,0.08820338058031019,0.8629664169674066,0.1216091869723261,Exp2_to_Exp1
Exp1,0.0,6904,34530.5,0.42067358667298066,0.1249788952901607,0.3193079251710934,1.0,0.0926764336990138,0.8629664169674066,0.12411184891020943,Exp2_to_Exp1
Exp1,0.0,6905,34535.5,0.42123817341645164,0.13544554935676434,0.31989984188344134,1.0,0.08312980021101612,0.8629664169674066,0.12598743208008117,Exp2_to_Exp1
Exp1,0.0,6906,34540.5,0.42240710879745474,0.14717891537554417,0.31967116434295095,1.0,0.07710952839902463,0.8629664169674066,0.1275166276998017,Exp2_to_Exp1
Exp1,0.0,6907,34545.5,0.4227434495275057,0.14678575312266384,0.3194020684902339,1.0,0.07815542706662049,0.8629664169674066,0.12915103151810942,Exp2_to_Exp1
Exp1,0.0,6908,34550.5,0.4244407081183115,0.15436629018871614,0.31852725719453057,1.0,0.07931297070350629,0.8629664169674066,0.13147131365570958,Exp2_to_Exp1
Exp1,0.0,6909,34555.5,0.4256965537846091,0.15950020727084854,0.31888873260117867,1.0,0.07826207555464415,0.8629664169674066,0.13456189031357627,Exp2_to_Exp1
Exp1,0.0,6910,34560.5,0.42413067933730675,0.1367125171852909,0.31712410533924373,1.0,0.08994561677361346,0.8629664169674066,0.13803541975828595,Exp2_to_Exp1
Exp1,0.0,6911,34565.5,0.4256057674276152,0.15010151725954082,0.3179556962728919,1.0,0.0819861730211856,0.8629664169674066,0.1406248010446663,Exp2_to_Exp1
Exp1,0.0,6912,34570.5,0.42703548809642117,0.16119689877887058,0.31996771273272717,1.0,0.07572035948605327,0.8629664169674066,0.14236154061346987,Exp2_to_Exp1
Exp1,0.0,6913,34575.5,0.4229950273291671,0.1332927460501639,0.3186212647018474,1.0,0.07943751678972522,0.8629664169674066,0.1436522194658596,Exp2_to_Exp1
Exp1,0.0,6914,34580.5,0.4267123933339565,0.16147309310115485,0.3205294859486588,1.0,0.07019696456817404,0.8629664169674066,0.1451083994183445,Exp2_to_Exp1
Exp1,0.0,6915,34585.5,0.4261162498389106,0.153956389035943,0.3193737181435994,1.0,0.07349594478845456,0.8629664169674066,0.14690503009806027,Exp2_to_Exp1
Exp1,0.0,6916,34590.5,0.4156396990863562,0.02579307130849543,0.31070768876528554,1.0,0.14170307198468246,0.8629664169674066,0.15266794549226687,Exp2_to_Exp1
Exp1,0.0,6917,34595.5,0.4326039381401381,0.09167871584869469,0.30756705302745824,1.0,0.15471364569881996,0.8629664169674066,0.178697797298449,Exp2_to_Exp1
Exp1,0.0,6918,34600.5,0.4642884280770872,0.17237250132718604,0.31078449404899955,1.0,0.20884222568505595,0.8629664169674066,0.23076493043387503,Exp2_to_Exp1
Exp1,0.0,6919,34605.5,0.4977049269966154,0.14554403752563175,0.32029222867427454,1.0,0.3524909434803678,0.8629664169674066,0.3049359353320118,Exp2_to_Exp1
Exp1,0.0,6920,34610.5,0.5236036540469676,0.22557302935049592,0.32015566384189964,1.0,0.3632421971232932,0.8629664169674066,0.36968461699871036,Exp2_to_Exp1
Exp1,0.0,6921,34615.5,0.5337032309820282,0.23065900657136132,0.3204594145168578,1.0,0.36369847278883105,0.8629664169674066,0.42443607504771236,Exp2_to_Exp1
Exp1,0.0,6922,34620.5,0.5443534900999104,0.24687586869136272,0.3195274197700312,1.0,0.3641513873550236,0.8629664169674066,0.47259984781563824,Exp2_to_Exp1
Exp1,0.0,6923,34625.5,0.5518158112330452,0.2469322535671126,0.3201840620431675,1.0,0.36608924121045927,0.8629664169674066,0.5147228936101256,Exp2_to_Exp1
Exp1,0.0,6924,34630.5,0.5573483809799237,0.2420812546451928,0.3244205300953673,1.0,0.3638059333118172,0.8629664169674066,0.5508161508597575,Exp2_to_Exp1
Exp1,0.0,6925,34635.5,0.5635275202643992,0.24530715788503335,0.3234236818868914,1.0,0.3658496555556848,0.8629664169674066,0.5836182092913795,Exp2_to_Exp1
Exp1,0.0,6926,34640.5,0.565940117982492,0.23018816853544505,0.3258162163976345,1.0,0.3633297191750897,0.8629664169674066,0.6133401868193762,Exp2_to_Exp1
Exp1,0.0,6927,34645.5,0.5708199636567416,0.2317719732941392,0.3261513386537268,1.0,0.3632116363981527,0.8629664169674066,0.6408184166270241,Exp2_to_Exp1
Exp1,0.0,6928,34650.5,0.574754951620111,0.22982997186111295,0.325721327140054,1.0,0.36300031988023274,0.8629664169674066,0.6670116738718599,Exp2_to_Exp1
Exp1,0.0,6929,34655.5,0.5791090101057218,0.23042337946856825,0.32798491572556376,1.0,0.3626303241548796,0.8629664169674066,0.6906490243179122,Exp2_to_Exp1
Exp1,0.0,6930,34660.5,0.5853143897211536,0.24522089626663784,0.32782647450976965,1.0,0.36328089709321243,0.8629664169674066,0.7125916534898951,Exp2_to_Exp1
Exp1,0.0,6931,34665.5,0.5866532719440629,0.23131354997367637,0.3297830014277645,1.0,0.36247887777840937,0.8629664169674066,0.7333777855171207,Exp2_to_Exp1
Exp1,0.0,6932,34670.5,0.5903593437477207,0.23402451643157932,0.32804110078709214,1.0,0.36319126659297063,0.8629664169674066,0.7539327617072754,Exp2_to_Exp1
Exp1,0.0,6933,34675.5,0.5920791470705322,0.22425719123513532,0.3281896105437697,1.0,0.3628811758703576,0.8629664169674066,0.7741804878065237,Exp2_to_Exp1
Exp1,0.0,6934,34680.5,0.5945275959881472,0.2193954826367216,0.3281968087175223,1.0,0.3627253362297268,0.8629664169674066,0.7938815313775064,Exp2_to_Exp1
Exp1,0.0,6935,34685.5,0.5975806624969279,0.2193751182137392,0.327216321738397,1.0,0.3627343409771355,0.8629664169674066,0.8131917770848887,Exp2_to_Exp1
Exp1,0.0,6936,34690.5,0.5976347665992233,0.2008659513905085,0.33204195448965323,1.0,0.3596389104479023,0.8629664169674066,0.8302953662998693,Exp2_to_Exp1
Exp1,0.0,6937,34695.5,0.6012849624224547,0.2066813861045067,0.33203195731924295,1.0,0.35981027815162303,0.8629664169674066,0.8462197359919486,Exp2_to_Exp1
Exp1,0.0,6938,34700.5,0.6063352617194403,0.22122326528109676,0.3309336757918675,1.0,0.36207452164538634,0.8629664169674066,0.8608136906308843,Exp2_to_Exp1
Exp1,0.0,6939,34705.5,0.6100469959711674,0.22983855212336754,0.33088918462610195,1.0,0.36253117056565454,0.8629664169674066,0.8740566515444737,Exp2_to_Exp1
Exp1,0.0,6940,34710.5,0.6147992412313058,0.2465864200277918,0.32897193912449796,1.0,0.3634550174018334,0.8629664169674066,0.8868156538663052,Exp2_to_Exp1
Exp1,0.0,6941,34715.5,0.617044364630172,0.24730891168457622,0.3292003043861259,1.0,0.36378713094418436,0.8629664169674066,0.8990034237987388,Exp2_to_Exp1
Exp1,0.0,6942,34720.5,0.6190040061030414,0.2465278362488356,0.3302193868735298,1.0,0.36373881376720985,0.8629664169674066,0.9105715827612663,Exp2_to_Exp1
Exp1,0.0,6943,34725.5,0.6222410503802062,0.25335698552915836,0.3297443861761018,1.0,0.3657868215578137,0.8629664169674066,0.9215916920507562,Exp2_to_Exp1
Exp1,0.0,6944,34730.5,0.6239402163120268,0.252489284055802,0.3298338426893975,1.0,0.3661882107111927,0.8629664169674066,0.9321635434483619,Exp2_to_Exp1
Exp1,0.0,6945,34735.5,0.6250314004816865,0.24968388763854654,0.3316299973268235,1.0,0.363899900189112,0.8629664169674066,0.9420082007682306,Exp2_to_Exp1
Exp1,0.0,6946,34740.5,0.6246740597467414,0.23669690917276734,0.33467056524674343,1.0,0.36278758831137203,0.8629664169674066,0.9509228787821593,Exp2_to_Exp1
Exp1,0.0,6947,34745.5,0.6254564055191487,0.23266229604579922,0.33502950238081275,1.0,0.3627664803572387,0.8629664169674066,0.9593137373636356,Exp2_to_Exp1
Exp1,0.0,6948,34750.5,0.6275204657211592,0.23670799820420732,0.33557631039278446,1.0,0.3627196993056584,0.8629664169674066,0.9671523694568979,Exp2_to_Exp1
Exp1,0.0,6949,34755.5,0.631148193543723,0.2510277291198724,0.33405160070150974,1.0,0.3640046101196416,0.8629664169674066,0.9748388043539078,Exp2_to_Exp1
Exp1,0.0,6950,34760.5,0.6323827119350386,0.2512744706607205,0.33301981915580914,1.0,0.3640393873276143,0.8629664169674066,0.9829961774986808,Exp2_to_Exp1
Exp1,0.0,6951,34765.5,0.6301065698821627,0.2282339565268158,0.3371839126783981,1.0,0.36148907913487394,0.8629664169674066,0.9907660539854822,Exp2_to_Exp1
Exp1,0.0,6952,34770.5,0.6307888966455909,0.22522527609880819,0.33684184465071143,1.0,0.3610721108640642,0.8629664169674066,0.998627731292555,Exp2_to_Exp1
Exp1,0.0,6953,34775.5,0.6283756439170544,0.2102244162629944,0.33699331384664977,1.0,0.3600697164252754,0.8629664169674066,1.0,Exp2_to_Exp1
Exp1,0.0,6954,34780.5,0.6287232373950951,0.21154956853611948,0.3373187481247727,1.0,0.3605046907422714,0.8629664169674066,1.0,Exp2_to_Exp1
Exp1,0.0,6955,34785.5,0.6323524646051,0.2324413265704402,0.33500960390406487,1.0,0.3636974401886882,0.8629664169674066,1.0,Exp2_to_Exp1
Exp1,0.0,6956,34790.5,0.6317219523445806,0.2271444056252171,0.3373246182638765,1.0,0.3628962732109834,0.8629664169674066,1.0,Exp2_to_Exp1
Exp1,0.0,6957,34795.5,0.6319573137000934,0.2276966940998758,0.337837155133046,1.0,0.3632436160002326,0.8629664169674066,1.0,Exp2_to_Exp1
Exp1,0.0,6958,34800.5,0.6307956420990817,0.22121972495115275,0.33784941225888976,1.0,0.36273829841704097,0.8629664169674066,1.0,Exp2_to_Exp1
Exp1,0.0,6959,34805.5,0.6306138018124864,0.2203225328615193,0.3375878161619116,1.0,0.3628060448840813,0.8629664169674066,1.0,Exp2_to_Exp1
Exp1,0.0,6960,34810.5,0.6306083788767186,0.2216176879694919,0.33674233385265173,1.0,0.3623238344707612,0.8629664169674066,1.0,Exp2_to_Exp1
Exp1,0.0,6961,34815.5,0.63097491972297,0.22490683480975066,0.33787963372464147,1.0,0.3600966328360212,0.8629664169674066,1.0,Exp2_to_Exp1
