direction,dataset,entry_cycle,window_index,center_cycle,activity_score,progression_increment,relative_progression_score,cumulative_progression,progression_uncertainty,prediction_ensemble_uncertainty,adapter_support_uncertainty,primitive_match_uncertainty,private_state_support_uncertainty,change_point_uncertainty,entry_prior_uncertainty,ood_uncertainty,initial_progression_prior_mean,initial_progression_prior_std,initial_match_quality,trend_evidence,persistent_prediction_anomaly_evidence,bocpd_confirmed_transition_evidence,persistent_novel_segment_evidence,state_id_input_count,cycle_used_as_model_feature,rolling_z_used
Exp2_to_Exp1,Exp1,0.0,4825,24135.5,0.7848133122829438,0.0,1.0,399.51194418437296,1.4705178026879033,0.0057473764320166145,0.0,1.0,1.0,0.1997237484281925,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4826,24140.5,1.6800330985011007,0.0,1.0,399.51194418437296,1.4698766582356817,0.005669296190796634,0.0,1.0,1.0,0.19490426404896152,0.35,0.004192536502972318,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4827,24145.5,0.7226572757928588,0.0,1.0,399.51194418437296,1.469582840288092,0.0057018058927638835,0.0,1.0,1.0,0.19272055904541271,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4828,24150.5,1.8657703935358778,0.0,1.0,399.51194418437296,1.4771108801882158,0.005760537520076415,0.0,1.0,1.0,0.18562216671275023,0.35,0.157695211730571,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4829,24155.5,1.0456430265161423,0.0,1.0,399.51194418437296,1.4690672844185972,0.005930076953619941,0.0,1.0,1.0,0.1887419411163177,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4830,24160.5,0.9238323072375035,0.0,1.0,399.51194418437296,1.4696091985670579,0.005914401148254346,0.0,1.0,1.0,0.19291504962539152,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4831,24165.5,0.7184051673037173,0.0,1.0,399.51194418437296,1.4703360597124,0.0059090649815365616,0.0,1.0,1.0,0.19771822740137207,0.35,0.016146640359202546,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4832,24170.5,1.7285324081410043,0.0,1.0,399.51194418437296,1.47106382862307,0.005673211346838928,0.0,1.0,1.0,0.20191007941828795,0.35,0.026998562655812464,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4833,24175.5,1.7382265861057102,0.0,1.0,399.51194418437296,1.4714949129266648,0.005694361239152175,0.0,1.0,1.0,0.203594276814458,0.35,0.036252220173789006,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4834,24180.5,1.7725457487964027,0.0,1.0,399.51194418437296,1.4730595684661152,0.0058129839009418505,0.0,1.0,1.0,0.20644035360439295,0.35,0.06894259838038048,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4835,24185.5,0.5132870258082044,0.0,1.0,399.51194418437296,1.4711403743099638,0.005816547361219947,0.0,1.0,1.0,0.204255155875329,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4836,24190.5,1.334889709526646,0.0,1.0,399.51194418437296,1.471728852069504,0.005886469933152022,0.0,1.0,1.0,0.20844942668557664,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4837,24195.5,0.6694240294173175,0.0,1.0,399.51194418437296,1.4722208713461546,0.005814986577769395,0.0,1.0,1.0,0.2118973335328492,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4838,24200.5,0.48176748945640324,0.0,1.0,399.51194418437296,1.4727671576241825,0.005820038092079667,0.0,1.0,1.0,0.21565998176068824,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4839,24205.5,0.7689490882944229,0.0,1.0,399.51194418437296,1.4730500263395507,0.005908891087559793,0.0,1.0,1.0,0.21758093920439492,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4840,24210.5,0.4928279350088003,0.0,1.0,399.51194418437296,1.4745600613527972,0.0058993794644718765,0.0,1.0,1.0,0.22757981426018314,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4841,24215.5,0.6196283544504728,0.0,1.0,399.51194418437296,1.4761341491042705,0.0059897722672395,0.0,1.0,1.0,0.23756293646100393,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4842,24220.5,0.39923635813583913,0.0867553995355473,1.0,399.5986995839085,1.4781471653768588,0.006053943461419648,0.0,1.0,1.0,0.24976467380358017,0.35,0.0,0.5,0.35,0.0,0.3470215981421892,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4843,24225.5,0.7672649662562315,0.07245273675052442,1.0,399.671152320659,1.4801449165181055,0.005880899719221553,0.0,1.0,1.0,0.26133195157286365,0.35,0.0,0.5,0.35,0.0,0.2898109470020977,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4844,24230.5,0.6381988779911427,0.0,1.0,399.671152320659,1.4836637326139122,0.005997568594495026,0.0,1.0,1.0,0.28057459016240294,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4845,24235.5,0.6381192377265177,0.0,1.0,399.671152320659,1.4883399732190155,0.005949081554548455,0.0,1.0,1.0,0.3043361370429682,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4846,24240.5,1.3820952190308582,0.0,1.0,399.671152320659,1.4945309494206012,0.005939547389159324,0.0,1.0,1.0,0.33264271269221046,0.35,0.0208879449832385,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4847,24245.5,1.7102472982090906,0.0,1.0,399.671152320659,1.501188690477328,0.005829570570410189,0.0,1.0,1.0,0.3618572665757245,0.35,0.0096342695802063,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4848,24250.5,0.5606235894549049,0.0,1.0,399.671152320659,1.5096893171821781,0.005717125126267055,0.0,1.0,1.0,0.39576400656740046,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4849,24255.5,1.1368429106183422,0.0,1.0,399.671152320659,1.5166396922384549,0.005795343663410285,0.0,1.0,1.0,0.4215001424258094,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4850,24260.5,1.6362900277333554,0.0,1.0,399.671152320659,1.5214819127496693,0.005699839218387004,0.0,1.0,1.0,0.4386054293522556,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4851,24265.5,1.6641197782438892,0.0,1.0,399.671152320659,1.5242399402542437,0.005884243092420087,0.0,1.0,1.0,0.44807674694129085,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4852,24270.5,0.8128721228642319,0.0,1.0,399.671152320659,1.526998706972015,0.006071477676067896,0.0,1.0,1.0,0.4573709525680824,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4853,24275.5,1.4052351319842085,0.0,1.0,399.671152320659,1.5277291874443777,0.005889740943416223,0.0,1.0,1.0,0.45980624302099055,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4854,24280.5,1.2058105035597808,0.0,1.0,399.671152320659,1.5275265578662727,0.005896075472245551,0.0,1.0,1.0,0.4591324659407232,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4855,24285.5,1.6652882190703624,0.0,1.0,399.671152320659,1.5271214019318522,0.005650366092208004,0.0,1.0,1.0,0.45778581192663637,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4856,24290.5,0.9024234086325864,0.0,1.0,399.671152320659,1.5267064923232847,0.005583879132313025,0.0,1.0,1.0,0.4539259405836045,0.35,0.047463401281333674,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4857,24295.5,1.1671914561310843,0.0,1.0,399.671152320659,1.525866071102968,0.00562426035626267,0.0,1.0,1.0,0.44818623100421556,0.35,0.06974766646195378,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4858,24300.5,0.8417334877033937,0.0,1.0,399.671152320659,1.5229172777776254,0.0055636233336979,0.0,1.0,1.0,0.4434880036607869,0.35,0.00802942451134947,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4859,24305.5,1.6762476134666016,0.0,1.0,399.671152320659,1.5210704017839558,0.005689729283605836,0.0,1.0,1.0,0.43717593044892594,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4860,24310.5,1.622066785455562,0.0,1.0,399.671152320659,1.5193195417747314,0.005790483733452186,0.0,1.0,1.0,0.431043316056185,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4861,24315.5,1.1696864625672854,0.0,1.0,399.671152320659,1.5177256708396871,0.005702490467186698,0.0,1.0,1.0,0.42539239947165164,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4862,24320.5,1.3652680140188462,0.0,1.0,399.671152320659,1.5161585862423659,0.005807272356608942,0.0,1.0,1.0,0.41976557055602554,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4863,24325.5,1.706516166284335,0.0,1.0,399.671152320659,1.5146323817912877,0.005694563096808397,0.0,1.0,1.0,0.41413156906111287,0.35,0.008594616272218062,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4864,24330.5,1.2309443128928714,0.0,1.0,399.671152320659,1.5132204951828967,0.005681455605234413,0.0,1.0,1.0,0.40902810185093275,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4865,24335.5,1.616350254534793,0.0,1.0,399.671152320659,1.5121686121829405,0.005871286986325147,0.0,1.0,1.0,0.4051165753957791,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4866,24340.5,0.8598210073965499,0.0,1.0,399.671152320659,1.510605347362926,0.005821068433383561,0.0,1.0,1.0,0.39924257118168094,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4867,24345.5,1.0277937194078297,0.0,1.0,399.671152320659,1.508773754774846,0.005826657824914801,0.0,1.0,1.0,0.39225539276851124,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4868,24350.5,0.4318708677337449,0.0,1.0,399.671152320659,1.5080418928220423,0.0058606343685319515,0.0,1.0,1.0,0.3894303576649951,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4869,24355.5,0.567217591024892,0.0,1.0,399.671152320659,1.5110048172523045,0.0057389143969240365,0.0,1.0,1.0,0.40075257032390316,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4870,24360.5,1.7192066137780468,0.25,1.0,399.921152320659,1.513112470732384,0.005583991007679246,0.0,1.0,1.0,0.40822459699896646,0.35,0.01818918731876355,0.5,0.35,0.0,1.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4871,24365.5,1.6948981859351422,0.0,1.0,399.921152320659,1.5161654761065897,0.005670705838493551,0.0,1.0,1.0,0.4197923225034194,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4872,24370.5,1.6277722465692883,0.0,1.0,399.921152320659,1.5175081553825387,0.005761304340502908,0.0,1.0,1.0,0.42461489496343774,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4873,24375.5,0.8343040912191421,0.0,1.0,399.921152320659,1.51910876434045,0.005888927630340834,0.0,1.0,1.0,0.4302984527363922,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4874,24380.5,1.9087006965067739,0.25,1.0,400.171152320659,1.5331538760927024,0.005930039763549457,0.0,1.0,1.0,0.4342341638434925,0.35,0.1986613534576452,0.5,0.35,0.0,1.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4875,24385.5,1.654526129843793,0.0,1.0,400.171152320659,1.5438194171809398,0.006032574566201819,0.0,1.0,1.0,0.4374737783435908,0.35,0.2635501739152959,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4876,24390.5,1.7471942279296004,0.0,1.0,400.171152320659,1.5224670299301832,0.0060467107843395086,0.0,1.0,1.0,0.4397247067203924,0.35,0.044849490663647705,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4877,24395.5,1.7670841659912468,0.0,1.0,400.171152320659,1.5238549838325604,0.00572052196856078,0.0,1.0,1.0,0.44219706614511445,0.35,0.06374199614377152,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4878,24400.5,1.6619304075679986,0.25,1.0,400.421152320659,1.5245417959886154,0.005649928132601891,0.0,1.0,1.0,0.44345753125828546,0.35,0.07100129575293483,0.5,0.35,0.0,1.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4879,24405.5,1.0320924829494547,0.0,1.0,400.421152320659,1.5300035547080908,0.005530823932096417,0.0,1.0,1.0,0.4449787473936621,0.35,0.14273822814506798,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4880,24410.5,1.3516767252908102,0.0,1.0,400.421152320659,1.533302203209294,0.005460982892523189,0.0,1.0,1.0,0.44709404296996125,0.35,0.1690938815365496,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4881,24415.5,1.6719839577524995,0.0,1.0,400.421152320659,1.5238080022948377,0.005789799423794736,0.0,1.0,1.0,0.4466064330934078,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4882,24420.5,1.4987318293573288,0.0,1.0,400.421152320659,1.5235558075426245,0.00564909758370972,0.0,1.0,1.0,0.4457469981877035,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4883,24425.5,0.5931637388427324,0.0,1.0,400.421152320659,1.5237451979786267,0.0057891570983996995,0.0,1.0,1.0,0.44639210793092454,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4884,24430.5,0.5171917235202848,0.0,1.0,400.421152320659,1.5245204949012108,0.0057383065532307384,0.0,1.0,1.0,0.4490320826085081,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4885,24435.5,1.118688339399796,0.11915958944578958,1.0,400.54031191010483,1.5250137174546523,0.005646179717473414,0.0,1.0,1.0,0.45070495790423293,0.35,0.0,0.5,0.35,0.0,0.47663835778315833,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4886,24440.5,0.7995593785580779,0.15398229588087342,1.0,400.6942942059857,1.5256713089284573,0.005603461068482435,0.0,1.0,1.0,0.4528553863665091,0.35,0.007971395760226466,0.5,0.35,0.0,0.6159291835234937,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4887,24445.5,0.8075364589711325,0.11055214461337017,1.0,400.8048463505991,1.5257125197385555,0.005700182838603132,0.0,1.0,1.0,0.45306313114463265,0.35,0.0,0.5,0.35,0.0,0.44220857845348066,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4888,24450.5,1.6281912540342531,0.0,1.0,400.8048463505991,1.525429824428968,0.005932381701902829,0.0,1.0,1.0,0.4521072396066388,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4889,24455.5,1.856709346281511,0.0,1.0,400.8048463505991,1.5327196020595308,0.005410900169232262,0.0,1.0,1.0,0.45217662949041415,0.35,0.14911873269168407,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4890,24460.5,1.5746484006167205,0.0,1.0,400.8048463505991,1.5253406113345707,0.005624650631757945,0.0,1.0,1.0,0.4518100750224504,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4891,24465.5,1.314961579125273,0.0,1.0,400.8048463505991,1.5251178112080233,0.005543607248375511,0.0,1.0,1.0,0.4510583182722909,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4892,24470.5,1.4640584403053367,0.0,1.0,400.8048463505991,1.524825044841585,0.005419006423849131,0.0,1.0,1.0,0.4500689411029384,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4893,24475.5,1.7350900749022078,0.0,1.0,400.8048463505991,1.524587636942233,0.005603970739972425,0.0,1.0,1.0,0.4480249511519558,0.35,0.03331218057010976,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4894,24480.5,1.0019423049960663,0.0,1.0,400.8048463505991,1.5334416455986535,0.0056250806269406315,0.0,1.0,1.0,0.4472690312188434,0.35,0.16988835344662223,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4895,24485.5,1.0660664135917324,0.0,1.0,400.8048463505991,1.528496581325411,0.00553446187102151,0.0,1.0,1.0,0.44564573498943083,0.35,0.12317080717847458,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4896,24490.5,0.6154662423876764,0.0,1.0,400.8048463505991,1.5232913098293641,0.005565079540352452,0.0,1.0,1.0,0.4448431684216013,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4897,24495.5,0.6954310412332125,0.0,1.0,400.8048463505991,1.522327482927863,0.005806593330151768,0.0,1.0,1.0,0.4415283102490499,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4898,24500.5,0.5848798800682022,0.0,1.0,400.8048463505991,1.5215546614667317,0.005918199458331339,0.0,1.0,1.0,0.4388548310618347,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4899,24505.5,1.4246248072412695,0.0,1.0,400.8048463505991,1.5206736907012668,0.0060100305709128565,0.0,1.0,1.0,0.43578934489446725,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4900,24510.5,1.7599073572804889,0.0,1.0,400.8048463505991,1.5213222614809525,0.005817686611710165,0.0,1.0,1.0,0.43433680879941644,0.35,0.05691321746261021,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4901,24515.5,1.5671655108195746,0.0,1.0,400.8048463505991,1.5194292880912608,0.005750644936211589,0.0,1.0,1.0,0.4314295720002438,0.35,0.0009033249799121901,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4902,24520.5,1.5161109633291636,0.0,1.0,400.8048463505991,1.5185800307907493,0.005693326474661918,0.0,1.0,1.0,0.42843073646750185,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4903,24525.5,1.5538482026139788,0.0,1.0,400.8048463505991,1.5196959645690402,0.005476321730088669,0.0,1.0,1.0,0.42488490657586997,0.35,0.08011648264713218,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4904,24530.5,1.6858844627666174,0.0,1.0,400.8048463505991,1.5178915628058463,0.00584174311035501,0.0,1.0,1.0,0.42598200721932716,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4905,24535.5,1.6167249834979887,0.0,1.0,400.8048463505991,1.517440360347376,0.005721357850426571,0.0,1.0,1.0,0.42437308264724044,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4906,24540.5,1.4272746331546533,0.0,1.0,400.8048463505991,1.51683357559834,0.0059065633599991564,0.0,1.0,1.0,0.4221956993761533,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4907,24545.5,1.06067487122492,0.0,1.0,400.8048463505991,1.5168822983937498,0.005917449984208999,0.0,1.0,1.0,0.42182604241557936,0.35,0.021440170381759122,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4908,24550.5,1.6931304839015293,0.0,1.0,400.8048463505991,1.5166118664095707,0.0055900480236571026,0.0,1.0,1.0,0.4214027820238197,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4909,24555.5,1.5983579886240766,0.0,1.0,400.8048463505991,1.5168438651915288,0.005935783085818783,0.0,1.0,1.0,0.4209071634159359,0.35,0.03342510483881315,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4910,24560.5,0.5709490399713208,0.0,1.0,400.8048463505991,1.516620571550739,0.0059598072474848,0.0,1.0,1.0,0.42142904355118116,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4911,24565.5,0.6779121005549291,0.0,1.0,400.8048463505991,1.5164937695611238,0.005957582864857475,0.0,1.0,1.0,0.4209725173026327,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4912,24570.5,0.7528482566272368,0.0,1.0,400.8048463505991,1.5164288720111025,0.005990535502000939,0.0,1.0,1.0,0.4207382052455709,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4913,24575.5,0.7427770300218487,0.0,1.0,400.8048463505991,1.5163088856088691,0.00587636622099838,0.0,1.0,1.0,0.42030715541904257,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4914,24580.5,1.4154751338189482,0.0,1.0,400.8048463505991,1.5160304231777637,0.005828355123399167,0.0,1.0,1.0,0.4193021276801549,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4915,24585.5,1.8025815487401298,0.0,1.0,400.8048463505991,1.5187677055644875,0.005854267421651412,0.0,1.0,1.0,0.4178456215771295,0.35,0.0976017804519751,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4916,24590.5,2.0237526513069493,0.25,1.0,401.0548463505991,1.546256809318087,0.0059547983352839385,0.0,1.0,1.0,0.4163705104987998,0.35,0.3082373415508022,0.5,0.35,0.0,1.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4917,24595.5,1.6685524013292177,0.55,1.0,401.60484635059913,1.5553102129815517,0.0060310427580962675,0.0,1.0,1.0,0.41482520679149437,0.35,0.3526663195406732,0.5,0.35,0.0,1.0,1.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4918,24600.5,0.737614798374725,0.36303165742031357,1.0,401.96787800801945,1.5428248858019753,0.00606240927886381,0.0,1.0,1.0,0.4145017203154238,0.35,0.29318969848746096,0.5,0.35,0.0,0.3966437151263948,0.8795690954623829,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4919,24605.5,0.7634316275940352,0.1690845506662021,1.0,402.13696255868564,1.5258260169336704,0.006066908197573342,0.0,1.0,1.0,0.4126892805582828,0.35,0.18787172296244678,0.5,0.35,0.0,0.0,0.5636151688873403,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4920,24610.5,0.6992479968604591,0.18639924041251454,1.0,402.32336179909817,1.52781274088447,0.006254917191061767,0.0,1.0,1.0,0.41082597833055057,0.35,0.20711026712501615,0.5,0.35,0.0,0.0,0.6213308013750485,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4921,24615.5,0.6332416209801697,0.0,1.0,402.32336179909817,1.5138195604988682,0.006289190595993649,0.0,1.0,1.0,0.4083553941190162,0.35,0.048538437598845574,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4922,24620.5,0.852804894256266,0.0,1.0,402.32336179909817,1.5175274684648143,0.006342477533343804,0.0,1.0,1.0,0.40522073058653735,0.35,0.12706514088010246,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4923,24625.5,0.9793280558378358,0.0,1.0,402.32336179909817,1.5295499172009033,0.006356316156892148,0.0,1.0,1.0,0.40180017040557486,0.35,0.23566749779351182,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp2_to_Exp1,Exp1,0.0,4924,24630.5,0.5646377939765097,0.03817786672552023,1.0,402.36153966582367,1.511099654468152,0.006178667503770233,0.0,1.0,1.0,0.39849673847776085,0.35,0.04565456411174836,0.5,0.35,0.0,0.15271146690208093,0.0,0.0,0.0,0,False,False
