direction,source_dataset,target_dataset,seed,event_id,dataset,setting,start_cycle,peak_cycle,end_cycle,peak_score,adapter_frozen_fraction,event_status,start_actual_cycle,peak_actual_cycle,end_actual_cycle
Exp2_to_Exp1,Exp2,Exp1,3401,11,Exp1,OnlineAdaptation,27830.5,27910.5,29230.5,71.79195600223164,1.0,unmatched_candidate_event,31988.682055100522,32083.431952662722,33645.56213017752
Exp2_to_Exp1,Exp2,Exp1,3401,12,Exp1,OnlineAdaptation,29530.5,29540.5,29575.5,1.536177686944712,1.0,unmatched_candidate_event,34000.591715976334,34012.42603550296,34053.846153846156
Exp2_to_Exp1,Exp2,Exp1,3401,13,Exp1,OnlineAdaptation,29775.5,29810.5,30085.5,1.9073179500963393,1.0,unmatched_candidate_event,34290.5325443787,34331.952662721895,34657.396449704145
Exp2_to_Exp1,Exp2,Exp1,3401,14,Exp1,OnlineAdaptation,30490.5,30500.5,30605.5,2.060882765112314,0.9583333333333334,unmatched_candidate_event,35136.686390532544,35148.52071005917,35272.781065088755
Exp2_to_Exp1,Exp2,Exp1,3401,15,Exp1,OnlineAdaptation,30980.5,30995.5,31015.5,1.648017289606972,1.0,unmatched_candidate_event,35716.56804733728,35734.319526627216,35757.98816568047
Exp2_to_Exp1,Exp2,Exp1,3401,17,Exp1,OnlineAdaptation,31620.5,31635.5,31645.5,1.240885853964754,1.0,unmatched_candidate_event,36473.96449704142,36491.71597633136,36503.55029585799
Exp2_to_Exp1,Exp2,Exp1,3401,18,Exp1,OnlineAdaptation,31845.5,31860.5,31880.5,1.1834418393757111,1.0,unmatched_candidate_event,36740.23668639053,36757.98816568047,36781.65680473373
Exp2_to_Exp1,Exp2,Exp1,3401,20,Exp1,OnlineAdaptation,32460.5,32460.5,32555.5,1.2494115991860593,0.8,unmatched_candidate_event,37468.047337278105,37468.047337278105,37580.47337278107
Exp2_to_Exp1,Exp2,Exp1,3401,21,Exp1,OnlineAdaptation,32715.5,32720.5,32725.5,1.2490192569061271,1.0,unmatched_candidate_event,37769.8224852071,37775.73964497041,37781.65680473373
Exp2_to_Exp1,Exp2,Exp1,3401,22,Exp1,OnlineAdaptation,33095.5,34665.5,36165.5,37.72642693505726,1.0,unmatched_candidate_event,38219.52662721893,40077.47952684258,41851.81983621474
Exp2_to_Exp1,Exp2,Exp1,3401,23,Exp1,OnlineAdaptation,36345.5,36470.5,36495.5,2.484862360984459,0.9032258064516129,unmatched_candidate_event,42064.7406733394,42212.60236578708,42242.174704276615
Exp2_to_Exp1,Exp2,Exp1,3401,25,Exp1,OnlineAdaptation,36935.5,41420.5,45580.5,137.11293658376692,0.9965317919075144,unmatched_candidate_event,42762.64786169245,48067.92538671519,52988.76251137398
Exp2_to_Exp1,Exp2,Exp1,3401,1,Exp1,DualBranchAdaptation,6025.5,6100.5,6800.5,6.893545157182586,1.0,unmatched_candidate_event,6363.552878267758,6442.761354634275,7182.040467388434
Exp2_to_Exp1,Exp2,Exp1,3401,2,Exp1,DualBranchAdaptation,7570.5,7605.5,10205.5,15.817765764702141,1.0,unmatched_candidate_event,7995.247491418009,8036.014760147602,11106.125461254613
Exp2_to_Exp1,Exp2,Exp1,3401,3,Exp1,DualBranchAdaptation,10625.5,10720.5,10800.5,2.0111746138275906,1.0,unmatched_candidate_event,11602.066420664207,11714.243542435424,11808.70848708487
Exp2_to_Exp1,Exp2,Exp1,3401,4,Exp1,DualBranchAdaptation,10920.5,11090.5,11645.5,5.6187930890983715,1.0,unmatched_candidate_event,11950.40590405904,12151.143911439114,12806.49446494465
Exp2_to_Exp1,Exp2,Exp1,3401,5,Exp1,DualBranchAdaptation,13455.5,13465.5,13475.5,1.0939117218655328,1.0,unmatched_candidate_event,14943.763837638377,14955.571955719557,14967.380073800738
Exp2_to_Exp1,Exp2,Exp1,3401,6,Exp1,DualBranchAdaptation,13695.5,13705.5,13720.5,0.9507975366886987,1.0,unmatched_candidate_event,15227.158671586716,15238.966789667897,15256.678966789668
Exp2_to_Exp1,Exp2,Exp1,3401,7,Exp1,DualBranchAdaptation,14350.5,14415.5,15575.5,7.736392728001252,1.0,unmatched_candidate_event,16000.590405904059,16077.343173431735,17447.08487084871
Exp2_to_Exp1,Exp2,Exp1,3401,8,Exp1,DualBranchAdaptation,18325.5,18330.5,18390.5,1.1066890612085651,1.0,unmatched_candidate_event,20694.317343173432,20700.22140221402,20771.070110701105
Exp2_to_Exp1,Exp2,Exp1,3401,9,Exp1,DualBranchAdaptation,18650.5,18655.5,18660.5,1.033432279912488,1.0,unmatched_candidate_event,21078.08118081181,21083.985239852398,21089.889298892987
Exp2_to_Exp1,Exp2,Exp1,3401,11,Exp1,DualBranchAdaptation,19640.5,19690.5,19850.5,4.3662652986782025,0.8604651162790697,unmatched_candidate_event,22247.08487084871,22306.12546125461,22495.055350553506
Exp2_to_Exp1,Exp2,Exp1,3401,12,Exp1,DualBranchAdaptation,19960.5,20010.5,20095.5,1.9523829865347868,0.9642857142857143,unmatched_candidate_event,22624.944649446494,22683.985239852398,22784.354243542435
Exp2_to_Exp1,Exp2,Exp1,3401,13,Exp1,DualBranchAdaptation,20285.5,20300.5,20415.5,1.6659019490599696,1.0,unmatched_candidate_event,23008.70848708487,23026.420664206642,23162.214022140222
Exp2_to_Exp1,Exp2,Exp1,3401,14,Exp1,DualBranchAdaptation,20785.5,20815.5,21005.5,3.0962363043823595,0.9333333333333333,unmatched_candidate_event,23599.114391143914,23634.538745387454,23858.89298892989
Exp2_to_Exp1,Exp2,Exp1,3401,15,Exp1,DualBranchAdaptation,21120.5,21190.5,24490.5,21.85299569788225,0.9807407407407407,unmatched_candidate_event,23994.68634686347,24078.034251675355,28009.530900967984
Exp2_to_Exp1,Exp2,Exp1,3401,16,Exp1,DualBranchAdaptation,25905.5,25915.5,25915.5,1.1148762219984223,0.3333333333333333,unmatched_candidate_event,29695.309009679822,29707.222635889797,29707.222635889797
Exp2_to_Exp1,Exp2,Exp1,3401,18,Exp1,DualBranchAdaptation,26310.5,26315.5,26320.5,1.6301811048441062,1.0,unmatched_candidate_event,30177.810871183916,30183.767684288905,30189.724497393894
Exp2_to_Exp1,Exp2,Exp1,3401,19,Exp1,DualBranchAdaptation,27600.5,27615.5,27640.5,1.2411944144452307,1.0,unmatched_candidate_event,31714.668652271037,31732.539091586,31762.323157110946
Exp2_to_Exp1,Exp2,Exp1,3401,20,Exp1,DualBranchAdaptation,27830.5,27870.5,29245.5,43.156286061979976,0.9753521126760564,unmatched_candidate_event,31988.682055100522,32036.094674556214,33663.313609467456
Exp2_to_Exp1,Exp2,Exp1,3401,21,Exp1,DualBranchAdaptation,29925.5,29980.5,30055.5,1.198306122985794,0.9629629629629629,unmatched_candidate_event,34468.047337278105,34533.136094674555,34621.89349112426
Exp2_to_Exp1,Exp2,Exp1,3401,22,Exp1,DualBranchAdaptation,30500.5,30505.5,30545.5,1.390795332071502,1.0,unmatched_candidate_event,35148.52071005917,35154.43786982248,35201.775147928995
Exp2_to_Exp1,Exp2,Exp1,3401,23,Exp1,DualBranchAdaptation,31070.5,31085.5,31225.5,1.295431109542509,1.0,unmatched_candidate_event,35823.07692307692,35840.82840236687,36006.508875739644
Exp2_to_Exp1,Exp2,Exp1,3401,24,Exp1,DualBranchAdaptation,31450.5,31460.5,31465.5,1.2225673464290747,1.0,unmatched_candidate_event,36272.781065088755,36284.61538461538,36290.5325443787
Exp2_to_Exp1,Exp2,Exp1,3401,25,Exp1,DualBranchAdaptation,31680.5,31855.5,32045.5,2.9976470183717705,1.0,unmatched_candidate_event,36544.97041420118,36752.07100591716,36976.92307692308
Exp2_to_Exp1,Exp2,Exp1,3401,26,Exp1,DualBranchAdaptation,32155.5,32255.5,32270.5,1.4388080818297053,1.0,unmatched_candidate_event,37107.10059171598,37225.44378698225,37243.19526627219
Exp2_to_Exp1,Exp2,Exp1,3401,27,Exp1,DualBranchAdaptation,32500.5,32585.5,32670.5,2.6075643455802093,1.0,unmatched_candidate_event,37515.38461538462,37615.976331360944,37716.56804733728
Exp2_to_Exp1,Exp2,Exp1,3401,28,Exp1,DualBranchAdaptation,32785.5,32825.5,32925.5,2.0104865597307255,1.0,unmatched_candidate_event,37852.66272189349,37900.0,38018.34319526627
Exp2_to_Exp1,Exp2,Exp1,3401,29,Exp1,DualBranchAdaptation,33045.5,41430.5,45580.5,164.72598960975074,0.983652312599681,unmatched_candidate_event,38160.3550295858,48079.75432211101,52988.76251137398
Exp2_to_Exp1,Exp2,Exp1,3402,1,Exp1,CalibrationOnly,6015.5,6100.5,6815.5,6.835126227806267,1.0,unmatched_candidate_event,6352.991748085556,6442.761354634275,7197.882162661737
Exp2_to_Exp1,Exp2,Exp1,3402,2,Exp1,CalibrationOnly,7570.5,7605.5,10405.5,11.621735402052806,1.0,unmatched_candidate_event,7995.247491418009,8036.014760147602,11342.287822878228
Exp2_to_Exp1,Exp2,Exp1,3402,3,Exp1,CalibrationOnly,10705.5,10725.5,10730.5,0.9700317344615064,1.0,unmatched_candidate_event,11696.531365313653,11720.147601476016,11726.051660516605
Exp2_to_Exp1,Exp2,Exp1,3402,4,Exp1,CalibrationOnly,10920.5,11090.5,11645.5,5.77627858180911,1.0,unmatched_candidate_event,11950.40590405904,12151.143911439114,12806.49446494465
Exp2_to_Exp1,Exp2,Exp1,3402,5,Exp1,CalibrationOnly,13450.5,13465.5,13475.5,0.965532237022392,1.0,unmatched_candidate_event,14937.859778597787,14955.571955719557,14967.380073800738
Exp2_to_Exp1,Exp2,Exp1,3402,6,Exp1,CalibrationOnly,13695.5,13700.5,13730.5,1.0158084517044166,1.0,unmatched_candidate_event,15227.158671586716,15233.062730627305,15268.487084870849
Exp2_to_Exp1,Exp2,Exp1,3402,7,Exp1,CalibrationOnly,14350.5,14415.5,15565.5,8.534458679081139,1.0,unmatched_candidate_event,16000.590405904059,16077.343173431735,17435.276752767528
Exp2_to_Exp1,Exp2,Exp1,3402,8,Exp1,CalibrationOnly,15975.5,15990.5,15995.5,0.8730572261490779,1.0,unmatched_candidate_event,17919.40959409594,17937.12177121771,17943.025830258302
Exp2_to_Exp1,Exp2,Exp1,3402,9,Exp1,CalibrationOnly,16210.5,16220.5,16230.5,0.9680479887161759,1.0,unmatched_candidate_event,18196.90036900369,18208.70848708487,18220.51660516605
Exp2_to_Exp1,Exp2,Exp1,3402,10,Exp1,CalibrationOnly,17895.5,17905.5,17910.5,1.028057787173008,1.0,unmatched_candidate_event,20186.568265682658,20198.37638376384,20204.280442804426
Exp2_to_Exp1,Exp2,Exp1,3402,11,Exp1,CalibrationOnly,18265.5,18375.5,18470.5,1.3102334302783076,1.0,unmatched_candidate_event,20623.468634686345,20753.357933579337,20865.535055350556
Exp2_to_Exp1,Exp2,Exp1,3402,12,Exp1,CalibrationOnly,19655.5,19690.5,19775.5,3.7416381237872036,1.0,unmatched_candidate_event,22264.79704797048,22306.12546125461,22406.494464944648
Exp2_to_Exp1,Exp2,Exp1,3402,13,Exp1,CalibrationOnly,19975.5,20005.5,20095.5,1.5995171108582105,1.0,unmatched_candidate_event,22642.656826568265,22678.08118081181,22784.354243542435
Exp2_to_Exp1,Exp2,Exp1,3402,14,Exp1,CalibrationOnly,20285.5,20330.5,20455.5,1.5413066201555223,1.0,unmatched_candidate_event,23008.70848708487,23061.845018450185,23209.446494464944
Exp2_to_Exp1,Exp2,Exp1,3402,15,Exp1,CalibrationOnly,20785.5,20845.5,20995.5,2.090596279830895,0.8372093023255814,unmatched_candidate_event,23599.114391143914,23669.963099630997,23847.08487084871
Exp2_to_Exp1,Exp2,Exp1,3402,16,Exp1,CalibrationOnly,21120.5,21190.5,24490.5,19.023865518583083,0.9955555555555555,unmatched_candidate_event,23994.68634686347,24078.034251675355,28009.530900967984
Exp2_to_Exp1,Exp2,Exp1,3402,17,Exp1,CalibrationOnly,24810.5,24845.5,24860.5,1.140186324179011,1.0,unmatched_candidate_event,28390.766939687266,28432.46463142219,28450.335070737157
Exp2_to_Exp1,Exp2,Exp1,3402,18,Exp1,CalibrationOnly,27830.5,27905.5,29040.5,31.4568017979726,1.0,unmatched_candidate_event,31988.682055100522,32077.51479289941,33420.7100591716
Exp2_to_Exp1,Exp2,Exp1,3402,19,Exp1,CalibrationOnly,29215.5,29220.5,29240.5,1.1519912842999502,1.0,unmatched_candidate_event,33627.81065088757,33633.72781065089,33657.396449704145
Exp2_to_Exp1,Exp2,Exp1,3402,20,Exp1,CalibrationOnly,29935.5,29980.5,30050.5,1.3194195296835443,1.0,unmatched_candidate_event,34479.88165680473,34533.136094674555,34615.976331360944
Exp2_to_Exp1,Exp2,Exp1,3402,21,Exp1,CalibrationOnly,30530.5,30545.5,30600.5,1.4573891341112617,1.0,unmatched_candidate_event,35184.023668639056,35201.775147928995,35266.863905325445
Exp2_to_Exp1,Exp2,Exp1,3402,22,Exp1,CalibrationOnly,31070.5,31085.5,31095.5,1.1276957356759465,1.0,unmatched_candidate_event,35823.07692307692,35840.82840236687,35852.66272189349
Exp2_to_Exp1,Exp2,Exp1,3402,23,Exp1,CalibrationOnly,31675.5,31855.5,32045.5,2.215077468260509,1.0,unmatched_candidate_event,36539.05325443787,36752.07100591716,36976.92307692308
Exp2_to_Exp1,Exp2,Exp1,3402,24,Exp1,CalibrationOnly,32245.5,32255.5,32300.5,0.9105493578420147,1.0,unmatched_candidate_event,37213.60946745562,37225.44378698225,37278.69822485207
Exp2_to_Exp1,Exp2,Exp1,3402,25,Exp1,CalibrationOnly,32540.5,32585.5,32665.5,2.0836771112101022,1.0,unmatched_candidate_event,37562.72189349112,37615.976331360944,37710.65088757397
Exp2_to_Exp1,Exp2,Exp1,3402,26,Exp1,CalibrationOnly,32785.5,32835.5,32955.5,2.1723747677016685,1.0,unmatched_candidate_event,37852.66272189349,37911.83431952663,38053.846153846156
Exp2_to_Exp1,Exp2,Exp1,3402,27,Exp1,CalibrationOnly,33145.5,33215.5,33270.5,1.3180925962053798,1.0,unmatched_candidate_event,38278.69822485207,38361.53846153846,38426.62721893491
Exp2_to_Exp1,Exp2,Exp1,3402,28,Exp1,CalibrationOnly,33620.5,33670.5,33675.5,1.353461021230472,1.0,unmatched_candidate_event,38840.82840236687,38900.0,38905.91715976331
Exp2_to_Exp1,Exp2,Exp1,3402,29,Exp1,CalibrationOnly,34070.5,34665.5,35885.5,53.8687866420009,0.9560439560439561,unmatched_candidate_event,39373.37278106509,40077.47952684258,41520.60964513194
Exp2_to_Exp1,Exp2,Exp1,3402,30,Exp1,CalibrationOnly,36005.5,37245.5,37950.5,8.361485380421113,0.982051282051282,unmatched_candidate_event,41662.55686988171,43129.34485896269,43963.284804367606
Exp2_to_Exp1,Exp2,Exp1,3402,31,Exp1,CalibrationOnly,38075.5,41440.5,45515.5,168.45471759569784,0.9986568166554735,unmatched_candidate_event,44111.14649681529,48091.58325750683,52911.874431301185
Exp2_to_Exp1,Exp2,Exp1,3402,1,Exp1,OnlineAdaptation,6035.5,6350.5,6800.5,5.532851013573494,1.0,unmatched_candidate_event,6374.11400844996,6706.789609189332,7182.040467388434
Exp2_to_Exp1,Exp2,Exp1,3402,2,Exp1,OnlineAdaptation,7570.5,8055.5,11620.5,11.31941626346305,1.0,unmatched_candidate_event,7995.247491418009,8567.380073800738,12776.974169741698
Exp2_to_Exp1,Exp2,Exp1,3402,3,Exp1,OnlineAdaptation,14350.5,14410.5,15525.5,4.334584282453703,1.0,unmatched_candidate_event,16000.590405904059,16071.439114391145,17388.044280442802
Exp2_to_Exp1,Exp2,Exp1,3402,4,Exp1,OnlineAdaptation,19655.5,19685.5,19770.5,1.6095823703169123,0.9166666666666666,unmatched_candidate_event,22264.79704797048,22300.22140221402,22400.59040590406
Exp2_to_Exp1,Exp2,Exp1,3402,5,Exp1,OnlineAdaptation,20790.5,21195.5,25250.5,19.06208941497384,1.0,unmatched_candidate_event,23605.0184501845,24083.99106478034,28914.966492926284
Exp2_to_Exp1,Exp2,Exp1,3402,6,Exp1,OnlineAdaptation,25905.5,25905.5,25915.5,0.9493134400938565,1.0,unmatched_candidate_event,29695.309009679822,29695.309009679822,29707.222635889797
Exp2_to_Exp1,Exp2,Exp1,3402,7,Exp1,OnlineAdaptation,27830.5,27910.5,29010.5,48.13325255321671,1.0,unmatched_candidate_event,31988.682055100522,32083.431952662722,33385.20710059172
Exp2_to_Exp1,Exp2,Exp1,3402,8,Exp1,OnlineAdaptation,29510.5,29510.5,29560.5,1.2312180871988425,1.0,unmatched_candidate_event,33976.92307692308,33976.92307692308,34036.09467455621
Exp2_to_Exp1,Exp2,Exp1,3402,9,Exp1,OnlineAdaptation,29910.5,29935.5,29945.5,1.396058786435097,1.0,unmatched_candidate_event,34450.29585798817,34479.88165680473,34491.71597633136
Exp2_to_Exp1,Exp2,Exp1,3402,10,Exp1,OnlineAdaptation,30495.5,30495.5,30505.5,1.1438932105104063,1.0,unmatched_candidate_event,35142.603550295855,35142.603550295855,35154.43786982248
Exp2_to_Exp1,Exp2,Exp1,3402,11,Exp1,OnlineAdaptation,31160.5,31175.5,31175.5,0.9891916719299088,1.0,unmatched_candidate_event,35929.585798816566,35947.33727810651,35947.33727810651
Exp2_to_Exp1,Exp2,Exp1,3402,12,Exp1,OnlineAdaptation,31680.5,31950.5,32040.5,2.0604975257773384,1.0,unmatched_candidate_event,36544.97041420118,36864.497041420116,36971.00591715976
Exp2_to_Exp1,Exp2,Exp1,3402,13,Exp1,OnlineAdaptation,32570.5,32580.5,32605.5,1.702852276489514,1.0,unmatched_candidate_event,37598.224852071005,37610.05917159763,37639.6449704142
Exp2_to_Exp1,Exp2,Exp1,3402,14,Exp1,OnlineAdaptation,32780.5,32820.5,33255.5,1.431317206581587,0.9375,unmatched_candidate_event,37846.74556213018,37894.08284023669,38408.87573964497
Exp2_to_Exp1,Exp2,Exp1,3402,15,Exp1,OnlineAdaptation,33605.5,33665.5,33675.5,1.1635900067103155,1.0,unmatched_candidate_event,38823.07692307692,38894.08284023669,38905.91715976331
Exp2_to_Exp1,Exp2,Exp1,3402,16,Exp1,OnlineAdaptation,34030.5,34665.5,35640.5,28.3516601319538,1.0,unmatched_candidate_event,39326.03550295858,40077.47952684258,41230.80072793449
Exp2_to_Exp1,Exp2,Exp1,3402,17,Exp1,OnlineAdaptation,35855.5,35865.5,35865.5,1.0311357112154145,1.0,unmatched_candidate_event,41485.122838944495,41496.95177434031,41496.95177434031
Exp2_to_Exp1,Exp2,Exp1,3402,18,Exp1,OnlineAdaptation,36050.5,36075.5,36175.5,1.3422004275864299,1.0,unmatched_candidate_event,41715.787079162874,41745.35941765241,41863.648771610555
Exp2_to_Exp1,Exp2,Exp1,3402,19,Exp1,OnlineAdaptation,36355.5,36380.5,36780.5,2.026379318355519,1.0,unmatched_candidate_event,42076.56960873521,42106.14194722475,42579.299363057326
Exp2_to_Exp1,Exp2,Exp1,3402,20,Exp1,OnlineAdaptation,36915.5,37245.5,37915.5,4.400472853847169,1.0,unmatched_candidate_event,42738.989990900816,43129.34485896269,43921.88353048226
Exp2_to_Exp1,Exp2,Exp1,3402,21,Exp1,OnlineAdaptation,38070.5,38465.5,38545.5,1.8850649725033177,1.0,unmatched_candidate_event,44105.23202911738,44572.474977252044,44667.10646041856
Exp2_to_Exp1,Exp2,Exp1,3402,22,Exp1,OnlineAdaptation,38740.5,39310.5,40865.5,7.2375444745444835,0.9976525821596244,unmatched_candidate_event,44897.770700636946,45572.02001819836,47411.4194722475
Exp2_to_Exp1,Exp2,Exp1,3402,23,Exp1,OnlineAdaptation,41320.5,41440.5,45580.5,104.94826083537976,1.0,unmatched_candidate_event,47949.63603275705,48091.58325750683,52988.76251137398
Exp2_to_Exp1,Exp2,Exp1,3402,1,Exp1,DualBranchAdaptation,6015.5,6100.5,6815.5,6.835126227806267,1.0,unmatched_candidate_event,6352.991748085556,6442.761354634275,7197.882162661737
Exp2_to_Exp1,Exp2,Exp1,3402,2,Exp1,DualBranchAdaptation,7570.5,7605.5,10730.5,11.621735402052806,0.985781990521327,unmatched_candidate_event,7995.247491418009,8036.014760147602,11726.051660516605
Exp2_to_Exp1,Exp2,Exp1,3402,3,Exp1,DualBranchAdaptation,10885.5,11090.5,11645.5,5.786628476499898,1.0,unmatched_candidate_event,11909.077490774907,12151.143911439114,12806.49446494465
Exp2_to_Exp1,Exp2,Exp1,3402,4,Exp1,DualBranchAdaptation,13450.5,13465.5,13475.5,0.965532237022392,1.0,unmatched_candidate_event,14937.859778597787,14955.571955719557,14967.380073800738
Exp2_to_Exp1,Exp2,Exp1,3402,5,Exp1,DualBranchAdaptation,13695.5,13700.5,13730.5,1.0158084517044166,1.0,unmatched_candidate_event,15227.158671586716,15233.062730627305,15268.487084870849
Exp2_to_Exp1,Exp2,Exp1,3402,6,Exp1,DualBranchAdaptation,14350.5,14415.5,15565.5,8.534458679081139,1.0,unmatched_candidate_event,16000.590405904059,16077.343173431735,17435.276752767528
Exp2_to_Exp1,Exp2,Exp1,3402,7,Exp1,DualBranchAdaptation,15975.5,15990.5,15995.5,0.8730572261490779,1.0,unmatched_candidate_event,17919.40959409594,17937.12177121771,17943.025830258302
Exp2_to_Exp1,Exp2,Exp1,3402,8,Exp1,DualBranchAdaptation,16210.5,16220.5,16230.5,0.9680479887161759,1.0,unmatched_candidate_event,18196.90036900369,18208.70848708487,18220.51660516605
Exp2_to_Exp1,Exp2,Exp1,3402,9,Exp1,DualBranchAdaptation,17895.5,17905.5,17910.5,1.028057787173008,1.0,unmatched_candidate_event,20186.568265682658,20198.37638376384,20204.280442804426
Exp2_to_Exp1,Exp2,Exp1,3402,10,Exp1,DualBranchAdaptation,18265.5,18375.5,18470.5,1.3102334302783076,1.0,unmatched_candidate_event,20623.468634686345,20753.357933579337,20865.535055350556
Exp2_to_Exp1,Exp2,Exp1,3402,11,Exp1,DualBranchAdaptation,19655.5,19690.5,19775.5,3.7416381237872036,1.0,unmatched_candidate_event,22264.79704797048,22306.12546125461,22406.494464944648
Exp2_to_Exp1,Exp2,Exp1,3402,12,Exp1,DualBranchAdaptation,19975.5,20005.5,20095.5,1.5995171108582105,1.0,unmatched_candidate_event,22642.656826568265,22678.08118081181,22784.354243542435
Exp2_to_Exp1,Exp2,Exp1,3402,13,Exp1,DualBranchAdaptation,20285.5,20330.5,20455.5,1.5413066201555223,1.0,unmatched_candidate_event,23008.70848708487,23061.845018450185,23209.446494464944
Exp2_to_Exp1,Exp2,Exp1,3402,14,Exp1,DualBranchAdaptation,20785.5,20910.5,21005.5,2.337259194389774,0.8444444444444444,unmatched_candidate_event,23599.114391143914,23746.715867158673,23858.89298892989
Exp2_to_Exp1,Exp2,Exp1,3402,15,Exp1,DualBranchAdaptation,21120.5,21190.5,24495.5,19.023865518583083,0.9955621301775148,unmatched_candidate_event,23994.68634686347,24078.034251675355,28015.48771407297
Exp2_to_Exp1,Exp2,Exp1,3402,16,Exp1,DualBranchAdaptation,24810.5,24845.5,24905.5,1.2830715298727262,1.0,unmatched_candidate_event,28390.766939687266,28432.46463142219,28503.946388682056
Exp2_to_Exp1,Exp2,Exp1,3402,17,Exp1,DualBranchAdaptation,27830.5,27905.5,29040.5,36.32666040250569,1.0,unmatched_candidate_event,31988.682055100522,32077.51479289941,33420.7100591716
Exp2_to_Exp1,Exp2,Exp1,3402,18,Exp1,DualBranchAdaptation,29215.5,29220.5,29240.5,1.1519912842999502,1.0,unmatched_candidate_event,33627.81065088757,33633.72781065089,33657.396449704145
Exp2_to_Exp1,Exp2,Exp1,3402,19,Exp1,DualBranchAdaptation,29930.5,29980.5,30055.5,1.3194195296835443,1.0,unmatched_candidate_event,34473.96449704142,34533.136094674555,34621.89349112426
Exp2_to_Exp1,Exp2,Exp1,3402,20,Exp1,DualBranchAdaptation,30530.5,30545.5,30600.5,1.4573891341112617,1.0,unmatched_candidate_event,35184.023668639056,35201.775147928995,35266.863905325445
Exp2_to_Exp1,Exp2,Exp1,3402,21,Exp1,DualBranchAdaptation,31070.5,31085.5,31095.5,1.1276957356759465,1.0,unmatched_candidate_event,35823.07692307692,35840.82840236687,35852.66272189349
Exp2_to_Exp1,Exp2,Exp1,3402,22,Exp1,DualBranchAdaptation,31675.5,31855.5,32045.5,2.215077468260509,1.0,unmatched_candidate_event,36539.05325443787,36752.07100591716,36976.92307692308
Exp2_to_Exp1,Exp2,Exp1,3402,23,Exp1,DualBranchAdaptation,32245.5,32255.5,32300.5,0.9554175773739976,1.0,unmatched_candidate_event,37213.60946745562,37225.44378698225,37278.69822485207
Exp2_to_Exp1,Exp2,Exp1,3402,24,Exp1,DualBranchAdaptation,32540.5,32585.5,32665.5,2.0836771112101022,1.0,unmatched_candidate_event,37562.72189349112,37615.976331360944,37710.65088757397
Exp2_to_Exp1,Exp2,Exp1,3402,25,Exp1,DualBranchAdaptation,32785.5,32835.5,33270.5,2.1723747677016685,0.8673469387755102,unmatched_candidate_event,37852.66272189349,37911.83431952663,38426.62721893491
Exp2_to_Exp1,Exp2,Exp1,3402,26,Exp1,DualBranchAdaptation,33615.5,33670.5,33675.5,1.353461021230472,1.0,unmatched_candidate_event,38834.91124260355,38900.0,38905.91715976331
Exp2_to_Exp1,Exp2,Exp1,3402,27,Exp1,DualBranchAdaptation,34065.5,34665.5,35885.5,53.8687866420009,0.9561643835616438,unmatched_candidate_event,39367.45562130178,40077.47952684258,41520.60964513194
Exp2_to_Exp1,Exp2,Exp1,3402,28,Exp1,DualBranchAdaptation,36005.5,37245.5,37950.5,8.361485380421113,0.982051282051282,unmatched_candidate_event,41662.55686988171,43129.34485896269,43963.284804367606
Exp2_to_Exp1,Exp2,Exp1,3402,29,Exp1,DualBranchAdaptation,38075.5,41440.5,45560.5,168.45471759569784,0.9973297730307076,unmatched_candidate_event,44111.14649681529,48091.58325750683,52965.10464058234
Exp2_to_Exp1,Exp2,Exp1,3403,1,Exp1,CalibrationOnly,6025.5,6105.5,6810.5,8.09406302379162,1.0,unmatched_candidate_event,6363.552878267758,6448.041919725376,7192.601597570637
Exp2_to_Exp1,Exp2,Exp1,3403,2,Exp1,CalibrationOnly,7570.5,7635.5,10640.5,14.473596124806894,1.0,unmatched_candidate_event,7995.247491418009,8071.439114391144,11619.778597785978
Exp2_to_Exp1,Exp2,Exp1,3403,3,Exp1,CalibrationOnly,10805.5,11120.5,11565.5,3.4479067780554526,1.0,unmatched_candidate_event,11814.612546125461,12186.568265682658,12712.029520295204
Exp2_to_Exp1,Exp2,Exp1,3403,4,Exp1,CalibrationOnly,14355.5,15080.5,15535.5,4.253217751919187,1.0,unmatched_candidate_event,16006.49446494465,16862.58302583026,17399.852398523984
Exp2_to_Exp1,Exp2,Exp1,3403,5,Exp1,CalibrationOnly,15785.5,15795.5,15810.5,1.0488027736262495,1.0,unmatched_candidate_event,17695.055350553506,17706.863468634685,17724.575645756457
Exp2_to_Exp1,Exp2,Exp1,3403,6,Exp1,CalibrationOnly,15985.5,15995.5,16010.5,1.2024319344160834,1.0,unmatched_candidate_event,17931.217712177124,17943.025830258302,17960.738007380074
Exp2_to_Exp1,Exp2,Exp1,3403,7,Exp1,CalibrationOnly,16140.5,16215.5,16265.5,1.268795836451984,1.0,unmatched_candidate_event,18114.243542435426,18202.80442804428,18261.845018450185
Exp2_to_Exp1,Exp2,Exp1,3403,8,Exp1,CalibrationOnly,18300.5,18315.5,18385.5,1.1416913510552433,1.0,unmatched_candidate_event,20664.79704797048,20682.509225092253,20765.16605166052
Exp2_to_Exp1,Exp2,Exp1,3403,9,Exp1,CalibrationOnly,18510.5,18525.5,18545.5,1.3215078083918719,1.0,unmatched_candidate_event,20912.767527675278,20930.47970479705,20954.095940959407
