direction,source_dataset,target_dataset,seed,event_id,dataset,setting,start_cycle,peak_cycle,end_cycle,peak_score,short_score,medium_score,long_score,source_probability,adapter_frozen_fraction,event_status,start_actual_cycle,peak_actual_cycle,end_actual_cycle
Exp2_to_Exp1,Exp2,Exp1,3403,25,Exp1,OnlineAdaptation,26625.5,26795.5,26910.5,0.8513985764079021,0.22752939303787315,0.42795526984721644,0.7583878631430221,0.23018014430999756,0.6896551724137931,unmatched_candidate_event,30553.090096798212,30755.62174236783,30892.628443782574
Exp2_to_Exp1,Exp2,Exp1,3403,26,Exp1,OnlineAdaptation,26980.5,26995.5,27020.5,0.4948353916424391,0.1584555328493291,0.3057660757754704,0.6745358116841129,0.2370314598083496,0.8888888888888888,unmatched_candidate_event,30976.023827252422,30993.894266567386,31023.67833209233
Exp2_to_Exp1,Exp2,Exp1,3403,27,Exp1,OnlineAdaptation,27095.5,27245.5,27740.5,1.0975528845916434,0.19571373901964315,0.6026530904921541,0.8052807194572927,0.2513106167316437,0.8,unmatched_candidate_event,31113.030528667165,31291.734921816827,31881.45941921072
Exp2_to_Exp1,Exp2,Exp1,3403,28,Exp1,OnlineAdaptation,27815.5,27875.5,28940.5,17.063682954706714,4.462320718285207,4.479821895570804,4.476089098093157,0.10308791697025299,1.0,unmatched_candidate_event,31970.811615785555,32042.011834319528,33302.36686390533
Exp2_to_Exp1,Exp2,Exp1,3403,29,Exp1,OnlineAdaptation,29020.5,29065.5,29120.5,1.089254166948668,0.21106461602054125,0.3779170852652275,1.169817607524553,0.13142408430576324,0.9047619047619048,unmatched_candidate_event,33397.041420118345,33450.29585798817,33515.38461538462
Exp2_to_Exp1,Exp2,Exp1,3403,30,Exp1,OnlineAdaptation,29330.5,29370.5,29625.5,0.7083548549796104,0.2645392471822052,0.37833006649887657,0.6345446731575811,0.1416253000497818,0.7666666666666667,unmatched_candidate_event,33763.90532544379,33811.242603550294,34113.01775147929
Exp2_to_Exp1,Exp2,Exp1,3403,31,Exp1,OnlineAdaptation,29775.5,29840.5,29905.5,0.8245996168205426,0.24718744845063378,0.41079534931610145,0.7345619106603289,0.153399258852005,1.0,unmatched_candidate_event,34290.5325443787,34367.45562130178,34444.37869822485
Exp2_to_Exp1,Exp2,Exp1,3403,32,Exp1,OnlineAdaptation,30035.5,30180.5,30400.5,0.951382840675006,0.2932496167018002,0.43308129891446184,0.7291362193141979,0.1708957701921463,0.8378378378378378,unmatched_candidate_event,34598.224852071005,34769.8224852071,35030.1775147929
Exp2_to_Exp1,Exp2,Exp1,3403,33,Exp1,OnlineAdaptation,30645.5,30655.5,30655.5,0.44401437315144276,0.2624082262302948,0.2883418025228685,0.478026649178162,0.17131119966506958,1.0,unmatched_candidate_event,35320.11834319527,35331.952662721895,35331.952662721895
Exp2_to_Exp1,Exp2,Exp1,3403,34,Exp1,OnlineAdaptation,30815.5,30895.5,30905.5,0.5744481098699252,0.08352938503543017,0.4672174902705494,0.5325134432603067,0.17896057665348053,0.9473684210526315,unmatched_candidate_event,35521.30177514793,35615.976331360944,35627.81065088757
Exp2_to_Exp1,Exp2,Exp1,3403,35,Exp1,OnlineAdaptation,31130.5,31225.5,31390.5,0.8638782892918889,0.10539164811313145,0.47960706829806715,0.7997430855882344,0.1946781426668167,0.9245283018867925,unmatched_candidate_event,35894.08284023669,36006.508875739644,36201.775147928995
Exp2_to_Exp1,Exp2,Exp1,3403,36,Exp1,OnlineAdaptation,31485.5,31525.5,31630.5,0.6975483198972092,0.22108263440700246,0.3591254444566606,0.6733209569929839,0.21125847101211548,1.0,unmatched_candidate_event,36314.20118343196,36361.53846153846,36485.79881656804
Exp2_to_Exp1,Exp2,Exp1,3403,37,Exp1,OnlineAdaptation,31720.5,31725.5,31735.5,0.3813120783055823,0.07123123252098104,0.31995504404338954,0.5561580524103732,0.20963014662265778,1.0,unmatched_candidate_event,36592.307692307695,36598.224852071005,36610.05917159763
Exp2_to_Exp1,Exp2,Exp1,3403,38,Exp1,OnlineAdaptation,31985.5,32055.5,32090.5,0.5856184677188002,0.1087739774589386,0.35757524814527825,0.6904058562852594,0.22580115497112274,0.8636363636363636,unmatched_candidate_event,36905.91715976331,36988.757396449706,37030.1775147929
Exp2_to_Exp1,Exp2,Exp1,3403,39,Exp1,OnlineAdaptation,32390.5,32395.5,32460.5,0.5291878149685667,0.21404768665565543,0.2799212763525435,0.6111335595295917,0.2388543337583542,0.9333333333333333,unmatched_candidate_event,37385.20710059172,37391.12426035503,37468.047337278105
Exp2_to_Exp1,Exp2,Exp1,3403,40,Exp1,OnlineAdaptation,33045.5,33085.5,33175.5,0.5559067048747117,0.21710789788153995,0.3682327608121058,0.3979738080991999,0.2529129981994629,0.9629629629629629,unmatched_candidate_event,38160.3550295858,38207.692307692305,38314.20118343196
Exp2_to_Exp1,Exp2,Exp1,3403,41,Exp1,OnlineAdaptation,34020.5,34665.5,35560.5,11.077885536040005,2.680653155903568,2.056458342588527,1.6233607452807282,0.25306999683380127,1.0,unmatched_candidate_event,39314.20118343196,40077.47952684258,41136.169244767974
Exp2_to_Exp1,Exp2,Exp1,3403,42,Exp1,OnlineAdaptation,36265.5,36285.5,36290.5,0.4809491269314247,0.1805621423116878,0.2687338390635538,0.32495846240104476,0.3415448069572449,1.0,unmatched_candidate_event,41970.10919017289,41993.767060964514,41999.68152866242
Exp2_to_Exp1,Exp2,Exp1,3403,43,Exp1,OnlineAdaptation,36760.5,36770.5,36770.5,0.3505955502318442,0.06595588213634404,0.2363677095623705,0.4114138203195258,0.3561062216758728,1.0,unmatched_candidate_event,42555.6414922657,42567.47042766151,42567.47042766151
Exp2_to_Exp1,Exp2,Exp1,3403,44,Exp1,OnlineAdaptation,37125.5,37130.5,37135.5,0.3269234439160489,0.08827265366639994,0.24475637174904039,0.3806461116503113,0.3653121590614319,1.0,unmatched_candidate_event,42987.39763421292,42993.31210191083,42999.226569608734
Exp2_to_Exp1,Exp2,Exp1,3403,45,Exp1,OnlineAdaptation,37585.5,37595.5,37595.5,0.35253600584069344,0.17797996212610684,0.20334202285432396,0.23008987733722994,0.37253859639167786,0.3333333333333333,unmatched_candidate_event,43531.52866242038,43543.3575978162,43543.3575978162
Exp2_to_Exp1,Exp2,Exp1,3403,46,Exp1,OnlineAdaptation,37895.5,38080.5,38095.5,0.67183377052883,0.14551538116211218,0.35062066914377565,0.31885352278417184,0.39713191986083984,0.8536585365853658,unmatched_candidate_event,43898.22565969063,44117.06096451319,44134.804367606914
Exp2_to_Exp1,Exp2,Exp1,3403,47,Exp1,OnlineAdaptation,38540.5,38545.5,38550.5,0.43743320268613717,0.2080783006525104,0.09691606507858153,0.18254290426211423,0.4031684398651123,1.0,unmatched_candidate_event,44661.191992720655,44667.10646041856,44673.02092811647
Exp2_to_Exp1,Exp2,Exp1,3403,48,Exp1,OnlineAdaptation,39050.5,39130.5,39495.5,1.8550427905860745,0.36759715099957413,0.5143397703066407,0.47524965754131687,0.39583882689476013,0.9444444444444444,unmatched_candidate_event,45264.46769790719,45359.0991810737,45790.85532302093
Exp2_to_Exp1,Exp2,Exp1,3403,49,Exp1,OnlineAdaptation,39615.5,39645.5,39660.5,0.5192635809874774,0.12994209940378135,0.27936414441300034,0.2792026966203983,0.40372300148010254,0.9,unmatched_candidate_event,45932.8025477707,45968.28935395814,45986.032757051864
Exp2_to_Exp1,Exp2,Exp1,3403,50,Exp1,OnlineAdaptation,39730.5,39950.5,40245.5,1.5033750449224073,0.22290631686800347,0.393900769075886,0.6180817521952442,0.3979753255844116,0.8076923076923077,unmatched_candidate_event,46068.83530482257,46329.07188353048,46678.02547770701
Exp2_to_Exp1,Exp2,Exp1,3403,51,Exp1,OnlineAdaptation,40310.5,40345.5,40345.5,0.34860703373592605,0.1507696110574628,0.12402754611510942,0.2591225024022469,0.3969951570034027,0.5,unmatched_candidate_event,46754.9135577798,46796.31483166515,46796.31483166515
Exp2_to_Exp1,Exp2,Exp1,3403,52,Exp1,OnlineAdaptation,40550.5,40555.5,40570.5,0.4181079028922968,0.17774190780209684,0.06567381647137117,0.15051905832587312,0.39396601915359497,1.0,unmatched_candidate_event,47038.808007279345,47044.72247497725,47062.46587807097
Exp2_to_Exp1,Exp2,Exp1,3403,53,Exp1,OnlineAdaptation,41310.5,41440.5,45580.5,10.00238923604303,1.7602243388844994,1.615269481108379,1.6221689803629809,0.31157976388931274,0.8970760233918129,unmatched_candidate_event,47937.807097361234,48091.58325750683,52988.76251137398
Exp2_to_Exp1,Exp2,Exp1,3404,1,Exp1,DirectTransfer,650.5,27880.5,45580.5,93526.3635739247,1.8560589000629961,1.8534044915431653,1.8945424688181371,0.39868953824043274,1.0,unmatched_candidate_event,686.9454053340374,32047.92899408284,52988.76251137398
Exp2_to_Exp1,Exp2,Exp1,3404,1,Exp1,CalibrationOnly,885.5,1180.5,1635.5,2.516493948957818,0.5416243394690611,1.6483665915388293,2.5892799526747767,0.32691866159439087,0.9536423841059603,unmatched_candidate_event,935.1319646157908,1246.685304990758,1727.2167282809612
Exp2_to_Exp1,Exp2,Exp1,3404,2,Exp1,CalibrationOnly,5275.5,5320.5,5370.5,1.4838381515577328,0.7866309921692767,0.7048623178537046,0.8849466149034483,0.30037474632263184,0.5,unmatched_candidate_event,5571.468114602588,5618.993200422498,5671.798851333509
Exp2_to_Exp1,Exp2,Exp1,3404,3,Exp1,CalibrationOnly,5625.5,5735.5,5775.5,1.5219158348127604,0.48115215224503854,1.0283256606008517,0.9351344607037458,0.286910742521286,0.7419354838709677,unmatched_candidate_event,5941.107670979667,6057.280102983892,6099.524623712701
Exp2_to_Exp1,Exp2,Exp1,3404,4,Exp1,CalibrationOnly,5970.5,6100.5,6795.5,7.036780678983851,2.3913161865420083,2.7760967653118196,3.404523790518782,0.24410893023014069,0.9698795180722891,unmatched_candidate_event,6305.466662265646,6442.761354634275,7176.759902297333
Exp2_to_Exp1,Exp2,Exp1,3404,5,Exp1,CalibrationOnly,7570.5,7605.5,11665.5,20.935067642483624,7.589962659155621,7.510341655462705,7.505038221649331,0.09395463764667511,0.9890243902439024,unmatched_candidate_event,7995.247491418009,8036.014760147602,12830.11070110701
Exp2_to_Exp1,Exp2,Exp1,3404,6,Exp1,CalibrationOnly,11995.5,12000.5,12010.5,1.1120278761444982,0.5376202996710749,0.6187110505978117,0.8966733024032355,0.007917532697319984,1.0,unmatched_candidate_event,13219.778597785978,13225.682656826568,13237.49077490775
Exp2_to_Exp1,Exp2,Exp1,3404,7,Exp1,CalibrationOnly,12575.5,12600.5,12660.5,0.9424666238283594,0.742913006836777,0.606285584056816,0.20775151330929228,0.008726299740374088,0.6666666666666666,unmatched_candidate_event,13904.649446494466,13934.169741697417,14005.018450184501
Exp2_to_Exp1,Exp2,Exp1,3404,8,Exp1,CalibrationOnly,12940.5,12955.5,13030.5,1.2966150819949531,0.4114101594091674,0.9694993209691902,0.9363906859247938,0.007579001598060131,1.0,unmatched_candidate_event,14335.645756457565,14353.357933579337,14441.918819188191
Exp2_to_Exp1,Exp2,Exp1,3404,9,Exp1,CalibrationOnly,13220.5,13225.5,13230.5,0.8232840490956171,0.5240095424299578,0.4909644837186964,0.7613480389159313,0.007128799334168434,1.0,unmatched_candidate_event,14666.273062730626,14672.177121771218,14678.081180811809
Exp2_to_Exp1,Exp2,Exp1,3404,10,Exp1,CalibrationOnly,13435.5,13700.5,13785.5,2.027927057025888,0.49432356414069284,1.3407497393478305,1.3825285151221236,0.005281742196530104,0.9295774647887324,unmatched_candidate_event,14920.147601476016,15233.062730627305,15333.431734317342
Exp2_to_Exp1,Exp2,Exp1,3404,11,Exp1,CalibrationOnly,14085.5,14090.5,14095.5,0.8469916274504456,0.7630107062913987,0.3547577795448336,0.6590111799380608,0.005218407139182091,1.0,unmatched_candidate_event,15687.675276752769,15693.579335793358,15699.483394833947
Exp2_to_Exp1,Exp2,Exp1,3404,12,Exp1,CalibrationOnly,14345.5,14415.5,15615.5,15.086511079098756,5.408871638107867,6.166387771633045,5.832619834920911,0.02584029734134674,1.0,unmatched_candidate_event,15994.68634686347,16077.343173431735,17494.317343173432
Exp2_to_Exp1,Exp2,Exp1,3404,13,Exp1,CalibrationOnly,15770.5,15795.5,15865.5,0.9761651997023963,0.4070800469301104,1.0093000358881994,0.4340486366124696,0.010221141390502453,0.7,unmatched_candidate_event,17677.343173431735,17706.863468634685,17789.52029520295
Exp2_to_Exp1,Exp2,Exp1,3404,14,Exp1,CalibrationOnly,16140.5,16225.5,16235.5,1.1430394385658018,0.5241210550778045,0.7138615474503242,0.9853684349654911,0.009658373892307281,0.75,unmatched_candidate_event,18114.243542435426,18214.612546125463,18226.420664206642
Exp2_to_Exp1,Exp2,Exp1,3404,15,Exp1,CalibrationOnly,16440.5,16495.5,16555.5,1.1697864800805968,0.41759379667219426,0.7928743536396196,1.1064228463273047,0.008297964930534363,1.0,unmatched_candidate_event,18468.48708487085,18533.431734317342,18604.280442804426
Exp2_to_Exp1,Exp2,Exp1,3404,16,Exp1,CalibrationOnly,17190.5,17200.5,17205.5,0.8739639947065143,0.5986418840012121,0.6091214756745195,0.5883999121933636,0.009248873218894005,1.0,unmatched_candidate_event,19354.095940959407,19365.904059040593,19371.80811808118
Exp2_to_Exp1,Exp2,Exp1,3404,17,Exp1,CalibrationOnly,17780.5,17905.5,18130.5,2.071636862090294,0.6614082097026451,1.1449511670782773,1.4394842599195803,0.005969257093966007,0.8873239436619719,unmatched_candidate_event,20050.774907749077,20198.37638376384,20464.059040590408
Exp2_to_Exp1,Exp2,Exp1,3404,18,Exp1,CalibrationOnly,18260.5,18400.5,18540.5,1.8916956614045985,0.48084108455643676,0.9979228867253191,1.7137053140396799,0.004703930113464594,1.0,unmatched_candidate_event,20617.564575645756,20782.87822878229,20948.19188191882
Exp2_to_Exp1,Exp2,Exp1,3404,19,Exp1,CalibrationOnly,18605.5,18645.5,18900.5,1.2119203617292864,0.5400349236842193,0.5516135726466571,1.2911313712007215,0.004503323696553707,0.7666666666666667,unmatched_candidate_event,21024.944649446494,21072.177121771216,21373.284132841327
Exp2_to_Exp1,Exp2,Exp1,3404,20,Exp1,CalibrationOnly,19135.5,19140.5,19165.5,0.7084844749716157,0.3951316915729398,0.6847564792813838,0.5446271587099153,0.004913899581879377,0.8571428571428571,unmatched_candidate_event,21650.774907749077,21656.678966789666,21686.19926199262
Exp2_to_Exp1,Exp2,Exp1,3404,21,Exp1,CalibrationOnly,19640.5,19685.5,19890.5,4.833482703943037,1.7389415049883203,2.2209533185997423,2.0303858849809364,0.007382107898592949,0.7843137254901961,unmatched_candidate_event,22247.08487084871,22300.22140221402,22542.28782287823
Exp2_to_Exp1,Exp2,Exp1,3404,22,Exp1,CalibrationOnly,19955.5,20000.5,20480.5,2.308068810861874,0.3627976577611665,2.269091831487645,0.3527183089378467,0.004357621073722839,0.839622641509434,unmatched_candidate_event,22619.040590405904,22672.177121771216,23238.966789667895
Exp2_to_Exp1,Exp2,Exp1,3404,23,Exp1,CalibrationOnly,20635.5,20640.5,20645.5,0.7145895566932509,0.35087856436174736,0.5233436833397618,0.8557375814190731,0.0033675404265522957,1.0,unmatched_candidate_event,23421.992619926197,23427.89667896679,23433.80073800738
Exp2_to_Exp1,Exp2,Exp1,3404,24,Exp1,CalibrationOnly,20780.5,21185.5,24555.5,26.70427254812818,10.115672122442966,9.224188283093254,9.226357198249165,0.04149455949664116,0.958994708994709,unmatched_candidate_event,23593.21033210332,24072.077438570366,28086.969471332835
Exp2_to_Exp1,Exp2,Exp1,3404,25,Exp1,CalibrationOnly,25390.5,25390.5,25400.5,0.7297220162123389,0.3361541262155978,0.4906822246732864,0.9301168172727757,0.00689643993973732,1.0,unmatched_candidate_event,29081.75725986597,29081.75725986597,29093.67088607595
Exp2_to_Exp1,Exp2,Exp1,3404,26,Exp1,CalibrationOnly,25870.5,25885.5,25895.5,1.1221967871034504,0.8675954591577418,0.402276620071806,0.7277191062252858,0.006425130646675825,1.0,unmatched_candidate_event,29653.6113179449,29671.481757259866,29683.395383469844
Exp2_to_Exp1,Exp2,Exp1,3404,27,Exp1,CalibrationOnly,26305.5,26315.5,26590.5,1.3887612419516706,0.7483932891355977,0.43827846771147083,1.2003553744865605,0.00577084394171834,0.5689655172413793,unmatched_candidate_event,30171.854058078927,30183.767684288905,30511.392405063292
Exp2_to_Exp1,Exp2,Exp1,3404,28,Exp1,CalibrationOnly,26680.5,26695.5,26720.5,1.0408274587270439,0.7375418113577031,0.34017563451429417,0.8217062311102721,0.005002377089112997,0.7777777777777778,unmatched_candidate_event,30618.61504095309,30636.485480268057,30666.269545793002
Exp2_to_Exp1,Exp2,Exp1,3404,29,Exp1,CalibrationOnly,26970.5,26970.5,27025.5,0.7299882333356942,0.47678754361559716,0.5696101063467888,0.22663952656303696,0.006172691471874714,0.5833333333333334,unmatched_candidate_event,30964.110201042444,30964.110201042444,31029.63514519732
Exp2_to_Exp1,Exp2,Exp1,3404,30,Exp1,CalibrationOnly,27320.5,27330.5,27370.5,0.9983730228223942,0.557298388817612,0.42266687394850294,0.8297929968750224,0.005940111819654703,0.8181818181818182,unmatched_candidate_event,31381.08711839166,31393.00074460164,31440.65524944155
Exp2_to_Exp1,Exp2,Exp1,3404,31,Exp1,CalibrationOnly,27590.5,27640.5,27655.5,1.6148057346549873,0.7026648520918347,0.6671494689841619,0.957973760484439,0.007045965176075697,1.0,unmatched_candidate_event,31702.75502606106,31762.323157110946,31780.19359642591
Exp2_to_Exp1,Exp2,Exp1,3404,32,Exp1,CalibrationOnly,27715.5,27895.5,29355.5,48.95660523371215,14.617483707945166,15.003591928125003,15.21510681551065,0.21446926891803741,0.8723404255319149,unmatched_candidate_event,31851.67535368578,32065.68047337278,33793.491124260356
Exp2_to_Exp1,Exp2,Exp1,3404,33,Exp1,CalibrationOnly,29485.5,29510.5,29595.5,1.1166877116100598,0.20975896741094083,0.8383454070682063,0.7312142050317765,0.16185811161994934,0.8260869565217391,unmatched_candidate_event,33947.33727810651,33976.92307692308,34077.51479289941
Exp2_to_Exp1,Exp2,Exp1,3404,34,Exp1,CalibrationOnly,29900.5,29980.5,30080.5,1.3914389572207226,0.49821821727803023,0.7639655783081055,0.7785439200365468,0.15291768312454224,0.8648648648648649,unmatched_candidate_event,34438.46153846154,34533.136094674555,34651.47928994083
Exp2_to_Exp1,Exp2,Exp1,3404,35,Exp1,CalibrationOnly,30275.5,30290.5,30300.5,0.8982636487383742,0.6569716434055727,0.16329657109771134,0.7299594267521003,0.1549268662929535,1.0,unmatched_candidate_event,34882.24852071006,34900.0,34911.83431952663
Exp2_to_Exp1,Exp2,Exp1,3404,36,Exp1,CalibrationOnly,30495.5,30535.5,30560.5,1.244027695087217,0.6201046200155846,0.7034439880343939,0.5003770684506372,0.1552455723285675,1.0,unmatched_candidate_event,35142.603550295855,35189.94082840237,35219.52662721893
Exp2_to_Exp1,Exp2,Exp1,3404,37,Exp1,CalibrationOnly,30780.5,30810.5,30900.5,0.8640673110708932,0.5375793886622254,0.47172972101539395,0.48586951991293065,0.1755548119544983,0.44,unmatched_candidate_event,35479.88165680473,35515.38461538462,35621.89349112426
Exp2_to_Exp1,Exp2,Exp1,3404,38,Exp1,CalibrationOnly,31040.5,31085.5,31250.5,1.1613882399286823,0.5507652110757132,0.5200491416325616,0.7755870457811336,0.14382252097129822,0.7209302325581395,unmatched_candidate_event,35787.57396449704,35840.82840236687,36036.09467455621
Exp2_to_Exp1,Exp2,Exp1,3404,39,Exp1,CalibrationOnly,31390.5,31460.5,31505.5,1.4775275207587515,0.4971084706548323,0.7695322958434996,0.8751920986243193,0.14653024077415466,0.6666666666666666,unmatched_candidate_event,36201.775147928995,36284.61538461538,36337.869822485205
Exp2_to_Exp1,Exp2,Exp1,3404,40,Exp1,CalibrationOnly,31630.5,31865.5,32300.5,3.0606594038268256,0.6627311393772297,1.4237705301244887,1.5922135042120276,0.10886064171791077,0.8592592592592593,unmatched_candidate_event,36485.79881656804,36763.90532544379,37278.69822485207
Exp2_to_Exp1,Exp2,Exp1,3404,41,Exp1,CalibrationOnly,32495.5,32585.5,32700.5,2.7778047345845343,0.5903715100105462,1.388145975960687,1.4022835154926157,0.14921054244041443,0.9047619047619048,unmatched_candidate_event,37509.4674556213,37615.976331360944,37752.07100591716
Exp2_to_Exp1,Exp2,Exp1,3404,42,Exp1,CalibrationOnly,32775.5,33210.5,33460.5,2.658140393685137,0.9077961207349885,0.547206755851578,2.1071200321572734,0.08466044068336487,0.9057971014492754,unmatched_candidate_event,37840.82840236687,38355.62130177515,38651.47928994083
Exp2_to_Exp1,Exp2,Exp1,3404,43,Exp1,CalibrationOnly,33555.5,41435.5,45580.5,210.59775438552774,63.04958073446164,65.24176799036839,64.5648286379616,3.2045383707712816e-11,0.9866999168744804,unmatched_candidate_event,38763.90532544379,48085.668789808915,52988.76251137398
Exp2_to_Exp1,Exp2,Exp1,3404,1,Exp1,OnlineAdaptation,4340.5,4345.5,4350.5,0.8684231112720182,0.4804654134014815,0.4780057954312785,0.22720221765472465,0.41268765926361084,1.0,unmatched_candidate_event,4584.002442566675,4589.283007657777,4594.563572748878
Exp2_to_Exp1,Exp2,Exp1,3404,2,Exp1,OnlineAdaptation,5540.5,5545.5,5555.5,0.8304450060194727,0.42106860726714235,0.31662823414989755,0.4591256487066134,0.40781891345977783,1.0,unmatched_candidate_event,5851.338064430948,5856.61862952205,5867.179759704251
Exp2_to_Exp1,Exp2,Exp1,3404,3,Exp1,OnlineAdaptation,6045.5,6145.5,6685.5,2.3360297793787366,0.4818826161189894,1.1081404708062903,1.1308146401611738,0.5161014199256897,1.0,unmatched_candidate_event,6384.675138632163,6490.286440454185,7060.587470293108
Exp2_to_Exp1,Exp2,Exp1,3404,4,Exp1,OnlineAdaptation,7570.5,7630.5,11745.5,19.560189486674105,5.1759361041631795,5.160416146175581,5.238909194954458,0.17280298471450806,0.9940191387559809,unmatched_candidate_event,7995.247491418009,8065.535055350553,12924.575645756457
Exp2_to_Exp1,Exp2,Exp1,3404,5,Exp1,OnlineAdaptation,12145.5,12150.5,12220.5,0.6671473945163462,0.12098380416416081,0.36335208980978734,0.681681808989915,0.09737174957990646,0.8125,unmatched_candidate_event,13396.90036900369,13402.804428044281,13485.461254612546
Exp2_to_Exp1,Exp2,Exp1,3404,6,Exp1,OnlineAdaptation,12355.5,12375.5,12375.5,0.7130468160959662,0.27526396449952284,0.35982495477826726,0.4685142032410526,0.10367391258478165,1.0,unmatched_candidate_event,13644.870848708488,13668.487084870849,13668.487084870849
Exp2_to_Exp1,Exp2,Exp1,3404,7,Exp1,OnlineAdaptation,13300.5,13335.5,13345.5,0.7462106556009882,0.23260039557977027,0.4104953194647418,0.5075758032160148,0.12611587345600128,1.0,unmatched_candidate_event,14760.738007380074,14802.066420664207,14813.874538745387
Exp2_to_Exp1,Exp2,Exp1,3404,8,Exp1,OnlineAdaptation,13740.5,13755.5,13850.5,0.9848924409386497,0.27311907764047305,0.46007707683881754,0.6138148728560612,0.13813135027885437,0.7391304347826086,unmatched_candidate_event,15280.29520295203,15298.007380073801,15410.184501845019
Exp2_to_Exp1,Exp2,Exp1,3404,9,Exp1,OnlineAdaptation,13950.5,13960.5,13960.5,0.7151032963438759,0.17885238507777126,0.42919184792516446,0.5527185277398227,0.14468790590763092,1.0,unmatched_candidate_event,15528.265682656827,15540.073800738008,15540.073800738008
Exp2_to_Exp1,Exp2,Exp1,3404,10,Exp1,OnlineAdaptation,14170.5,14185.5,14235.5,1.115817243321854,0.3405992691274906,0.3892414624101489,0.7038817942390473,0.1515854448080063,1.0,unmatched_candidate_event,15788.044280442806,15805.756457564576,15864.79704797048
Exp2_to_Exp1,Exp2,Exp1,3404,11,Exp1,OnlineAdaptation,14300.5,14410.5,15750.5,8.099585342841907,1.8844981011707085,2.2492951595714916,2.454063692323829,0.22802945971488953,0.9828178694158075,unmatched_candidate_event,15941.549815498154,16071.439114391145,17653.726937269374
Exp2_to_Exp1,Exp2,Exp1,3404,12,Exp1,OnlineAdaptation,15865.5,15875.5,15910.5,0.766744220692619,0.22445824651553606,0.4576243928654551,0.4384496014670579,0.2168988734483719,0.8,unmatched_candidate_event,17789.52029520295,17801.328413284133,17842.656826568265
Exp2_to_Exp1,Exp2,Exp1,3404,13,Exp1,OnlineAdaptation,15980.5,16130.5,16295.5,1.3451599331432016,0.3369735567131331,0.4555150479035263,0.8445532314268221,0.23877660930156708,0.71875,unmatched_candidate_event,17925.31365313653,18102.435424354244,18297.26937269373
Exp2_to_Exp1,Exp2,Exp1,3404,14,Exp1,OnlineAdaptation,16585.5,16640.5,16655.5,0.6884405122830201,0.26033135670649593,0.3761272261738905,0.36908747303188,0.24318820238113403,0.8,unmatched_candidate_event,18639.70479704797,18704.649446494463,18722.361623616234
Exp2_to_Exp1,Exp2,Exp1,3404,15,Exp1,OnlineAdaptation,17190.5,17190.5,17200.5,0.5717176777947908,0.1982273368956868,0.25011886946189105,0.5452056779782347,0.2621671259403229,1.0,unmatched_candidate_event,19354.095940959407,19354.095940959407,19365.904059040593
Exp2_to_Exp1,Exp2,Exp1,3404,16,Exp1,OnlineAdaptation,17555.5,17605.5,17615.5,0.9428960077581847,0.2733913788911301,0.3514734668116395,0.6045692570292024,0.2889105975627899,0.6923076923076923,unmatched_candidate_event,19785.09225092251,19844.132841328414,19855.940959409592
Exp2_to_Exp1,Exp2,Exp1,3404,17,Exp1,OnlineAdaptation,18210.5,18295.5,18430.5,0.8090575699061954,0.14242756570607445,0.4583994241714676,0.5400852676075866,0.3090551793575287,0.5777777777777777,unmatched_candidate_event,20558.52398523985,20658.89298892989,20818.30258302583
Exp2_to_Exp1,Exp2,Exp1,3404,18,Exp1,OnlineAdaptation,18515.5,18550.5,18580.5,0.6597074056435002,0.1312081056293889,0.29390336611975976,0.6540024088664737,0.31720781326293945,1.0,unmatched_candidate_event,20918.671586715867,20960.0,20995.424354243543
Exp2_to_Exp1,Exp2,Exp1,3404,19,Exp1,OnlineAdaptation,18945.5,18960.5,19450.5,0.8384709420244414,0.2061540979671959,0.4237558860129657,0.47319020499924236,0.32800576090812683,0.7745098039215687,unmatched_candidate_event,21426.420664206642,21444.132841328414,22022.73062730627
Exp2_to_Exp1,Exp2,Exp1,3404,20,Exp1,OnlineAdaptation,19590.5,19685.5,19890.5,0.8917245643871864,0.1982592960473096,0.39408784327177443,0.5674156692630152,0.3765486478805542,0.7049180327868853,unmatched_candidate_event,22188.044280442802,22300.22140221402,22542.28782287823
Exp2_to_Exp1,Exp2,Exp1,3404,21,Exp1,OnlineAdaptation,20805.5,20815.5,20820.5,0.8500325149127089,0.2806640216913717,0.350622544855098,0.36016522689867975,0.37152090668678284,1.0,unmatched_candidate_event,23622.73062730627,23634.538745387454,23640.442804428043
Exp2_to_Exp1,Exp2,Exp1,3404,22,Exp1,OnlineAdaptation,20885.5,21135.5,21945.5,2.9202487419125287,0.4119019745966029,1.1345281445249542,0.8527096764691223,0.44104906916618347,0.8544600938967136,unmatched_candidate_event,23717.19557195572,24012.509307520475,24977.513030528666
Exp2_to_Exp1,Exp2,Exp1,3404,23,Exp1,OnlineAdaptation,22065.5,22075.5,22075.5,0.5790643326277181,0.1324640626619597,0.24467598485772213,0.5136508447609796,0.4532819390296936,0.6666666666666666,unmatched_candidate_event,25120.476545048397,25132.390171258376,25132.390171258376
Exp2_to_Exp1,Exp2,Exp1,3404,24,Exp1,OnlineAdaptation,22385.5,22425.5,22435.5,0.5960229977751501,0.22489652641587823,0.23223383465017827,0.2528750975103516,0.43580445647239685,0.45454545454545453,unmatched_candidate_event,25501.712583767683,25549.367088607596,25561.28071481757
