dataset,window_id,window_index,start_cycle,end_cycle,center_cycle,forecast_mae,persistence_mae,forecast_activity,shared_predictor_observed_updates,causal_warmup,shared_z0,shared_z1,shared_z2,shared_z3,shared_z4,shared_z5
Exp1,7185,7185,35926.0,35945.0,35935.5,0.0392210392457012,0.03534224308565693,0.05537782416338779,10000,0,0.009209517911317827,0.03129184401039493,-0.001639788514745528,0.012958732783228483,-0.015563271945481868,-0.019695119432923416
Exp1,7186,7186,35931.0,35950.0,35940.5,0.03718707486860608,0.04683477821074579,0.051222371101297424,10001,0,0.006733840615672823,0.08854531455106693,0.014576066515359996,-0.008777421651499126,0.10321705478383096,0.06288400088079958
Exp1,7187,7187,35936.0,35955.0,35945.5,0.027490024832548268,0.023329342256678907,0.03092479777002257,10002,0,0.00022471953225331603,0.10132917735884588,0.0014478174930699153,-0.025859479591762775,0.13175641034868102,0.09457474233281456
Exp1,7188,7188,35941.0,35960.0,35950.5,0.035330815928566,0.03304874012223367,0.046159975024616266,10003,0,0.0014633494018768158,0.05727193555638455,-0.0037242083338462142,-0.04363420060774383,0.10771408712839976,0.04594466871168331
Exp1,7189,7189,35946.0,35965.0,35955.5,0.02765916804295994,0.027014320882112378,0.03468416073361497,10004,0,0.0003873640616694207,0.004306936051584581,-0.0215211642316816,-0.03348388374612736,0.022617165627257404,-0.010423307740277214
Exp1,7190,7190,35951.0,35970.0,35960.5,0.014173624184739568,0.014964573601905031,0.021943746887569542,10005,0,0.002154590924454941,-0.04231256374468058,-0.014179739689145793,-0.0022344699538249455,-0.06640462457554931,-0.07190008563986125
Exp1,7191,7191,35956.0,35975.0,35965.5,0.024919041750136126,0.021644991225702816,0.031422446161403626,10006,0,0.0030110806259249015,-0.037996523486220415,-0.01198738426516779,-0.008024572795172795,-0.04310753116552411,-0.06218183286065006
Exp1,7192,7192,35961.0,35980.0,35970.5,0.018037941837729075,0.01725190180087818,0.025649436028518803,10007,0,0.004549031491323245,-0.001641768443530354,0.0025134869151047677,0.0010450954788701282,0.005643215148148226,-0.0074115799947485714
Exp1,7193,7193,35966.0,35985.0,35975.5,0.019300172186564584,0.014675757052245438,0.022634786379294995,10008,0,0.00903430969631635,0.031012745108912353,0.01144566928819201,-0.014482336363385556,0.07033916231160636,0.02493121739238249
Exp1,7194,7194,35971.0,35990.0,35980.5,0.03087673640180136,0.02468928011015983,0.0431299045434878,10009,0,0.008780777375258736,0.05623979576397319,0.008577157894088482,0.008308622100075387,0.04715642723243217,0.03853643035254239
Exp1,7195,7195,35976.0,35995.0,35985.5,0.0372050097573677,0.03024559564727748,0.04622868143295374,10010,0,0.006248279827922476,0.06689510036240588,0.006848328724252589,-0.005293643271570364,0.06062589272446267,0.02860785487485191
Exp1,7196,7196,35981.0,36000.0,35990.5,0.017779423541311543,0.020281546858646984,0.028364870627415696,10011,0,-0.007929083370000665,0.019098952746224033,0.00767627910790915,0.00749184066915272,-8.968736203867158e-05,-0.018302371618988424
Exp1,7197,7197,35986.0,36005.0,35995.5,0.018074146052895024,0.012920681200234312,0.01585100113917626,10012,0,-0.012817057050035413,0.020328269905573418,0.005250979900975426,-0.008776146834767292,0.024858804857010662,-0.00905496974566993
Exp1,7198,7198,35991.0,36010.0,36000.5,0.04644088030178481,0.04049214378916195,0.05321121799068179,10013,0,-0.010964604345710366,-0.010487861110560897,0.010307251024754528,-0.015627994881668807,0.01608994059768712,-0.031282171876054476
Exp1,7199,7199,35996.0,36015.0,36005.5,0.05738091580975909,0.058256230758183564,0.08031811355162075,10014,0,-0.002225957674321137,-0.001387105035102375,-0.0035214705035815676,-0.020599868844890443,0.011648089639084069,-0.018285015453859483
Exp1,7200,7200,36001.0,36020.0,36010.5,0.07918336423126814,0.07568430462770369,0.09249930810096088,10015,0,0.011489920605270699,0.04211989476548535,-0.00567891288520508,-0.02704726948861478,0.05309073903518991,0.010386638390851249
Exp1,7201,7201,36006.0,36025.0,36015.5,0.018870137052224557,0.020530892321155306,0.0304877008758581,10016,0,0.007998918052011368,-0.021705791958479024,0.008713033006681657,-0.01965544110686023,-0.0009194722766462729,-0.05522448223555932
Exp1,7202,7202,36011.0,36030.0,36020.5,0.030446212791444716,0.028885749023300083,0.041999529898893176,10017,0,0.001974823428124886,-0.01828963404349862,0.01506872783480162,-0.014552390728670116,0.008847047135362468,-0.03732741750122373
Exp1,7203,7203,36016.0,36035.0,36025.5,0.027141513660941526,0.018981159951648403,0.02676286334982291,10018,0,-0.0071750314537783084,-0.06295437228253792,0.022141288216565858,0.01959743755615708,-0.06222472067310665,-0.06270475567993253
Exp1,7204,7204,36021.0,36040.0,36030.5,0.021515909738949682,0.023142092015041797,0.0245777541195753,10019,0,-0.00456656845305844,0.002619050921688971,-0.002783817906955005,0.01738311304718091,-0.02526550408841883,0.012693035245005719
Exp1,7205,7205,36026.0,36045.0,36035.5,0.013163105327352008,0.01765401222071195,0.029111534699609917,10020,0,-0.0021167646919724925,0.035035657281121374,-0.011448181670598039,0.013033188831845085,0.0020454026327970092,0.04358505900957875
Exp1,7206,7206,36031.0,36050.0,36040.5,0.015379446408042717,0.018078160476939824,0.02360309861861485,10021,0,0.005258186110450746,0.033342512533259094,-0.026723353349775165,-0.01857271974317689,0.023876260118511718,0.01990044640989489
Exp1,7207,7207,36036.0,36055.0,36045.5,0.006588769868590827,0.0074018590285753645,0.010389538118747361,10022,0,0.006846229938577319,0.039319212966047755,-0.02202233473896361,-0.03509063758245681,0.059378930199716,0.011485989137232063
Exp1,7208,7208,36041.0,36060.0,36050.5,0.03946942699795349,0.0393741057585588,0.053425476030067226,10023,0,0.01085793043816145,0.02148233423235653,-0.001206316437636315,-0.050037758032009556,0.08647512052248373,-0.016917042358145395
Exp1,7209,7209,36046.0,36065.0,36055.5,0.024159615894702478,0.020995642613353672,0.02648514451337583,10024,0,0.007266844365392955,0.04642518985429907,0.0006793431144814163,-0.05017523864067566,0.10253661927739381,-0.004602998335011105
Exp1,7210,7210,36051.0,36070.0,36060.5,0.018726039828441905,0.019406152787824593,0.02352814991324078,10025,0,0.002751103917501139,0.038216408220820425,0.013595343403963171,-0.022715575998076654,0.06931256710594852,-0.0024009517764833057
Exp1,7211,7211,36056.0,36075.0,36065.5,0.02772538178622785,0.026847023294285614,0.034066070024586635,10026,0,0.004259802332369406,0.03463685415972569,0.0028420542325433996,-0.006342242603482935,0.029301477544254162,-0.004692626696493133
Exp1,7212,7212,36061.0,36080.0,36070.5,0.013903217961380557,0.014050458097967622,0.023983067758532987,10027,0,0.00022537532675819677,-0.011853817045070379,-0.006489001399552458,0.022172840177599296,-0.061288207381825575,-0.04282313012810791
Exp1,7213,7213,36066.0,36085.0,36075.5,0.01877731033201525,0.01833095394599524,0.0239437118185929,10028,0,-0.0007463748720384026,-0.010890540765116526,-0.02008084329290529,0.03183306106154924,-0.08408883946270901,-0.03385471683468765
Exp1,7214,7214,36071.0,36090.0,36080.5,0.01566173214793086,0.010506852840396284,0.020910177781150154,10029,0,-0.0010583506262412303,0.011957694492706485,-0.028550396276891765,0.03446986205777718,-0.08406681295966315,-0.01668407401481235
Exp1,7215,7215,36076.0,36095.0,36085.5,0.028334771252394426,0.026015764628204995,0.033984677755602856,10030,0,-0.004614084533343814,0.013843013248523963,-0.011639669472158122,0.024254752038717672,-0.04272692621154623,-3.525388410779615e-05
Exp1,7216,7216,36081.0,36100.0,36090.5,0.021226092117142045,0.022394699436993112,0.04026886310140541,10031,0,-0.00508060410354365,0.026208459576516987,0.0006057310137772224,0.012009570045816837,-0.007444361914087666,0.007533242241772245
Exp1,7217,7217,36086.0,36105.0,36095.5,0.01775915285048851,0.019809817636687287,0.021324560646463847,10032,0,0.0013937192764255759,0.019995082711564673,0.012313876187530095,-0.006375733752775014,0.035176948275919884,0.01017797368758419
Exp1,7218,7218,36091.0,36110.0,36100.5,0.03486599598133029,0.040883822169190565,0.056528670755910816,10033,0,0.004220035005292899,0.024450978742108994,0.018749753437900626,-0.03654347166311213,0.09673297209334288,0.023658646821213526
Exp1,7219,7219,36096.0,36115.0,36105.5,0.023101404199133382,0.018029283972855997,0.01894593155848872,10034,0,0.016930523083839733,0.028708410371607214,0.029250679220594794,-0.07648501461619989,0.16506223359941632,0.015085456024404727
Exp1,7220,7220,36101.0,36120.0,36110.5,0.034990604222354775,0.035408399739244825,0.045280173326277845,10035,0,0.004344397423070518,0.015213559581475758,0.03673333155379032,-0.07159068823566227,0.16500834911234502,0.015636602453579326
Exp1,7221,7221,36106.0,36125.0,36115.5,0.037201732383128606,0.028725489346044686,0.03841388769876677,10036,0,-0.005448843080796484,-0.016588939334404473,0.040830859832894306,-0.045517609863008256,0.10007648017357715,-0.009001483682271718
Exp1,7222,7222,36111.0,36130.0,36120.5,0.03420047772018531,0.03748263048663869,0.050712553051077296,10037,0,-0.0209040969537117,-0.04769011728556063,0.008715440306990122,0.007910326934876746,-0.04149753849118019,-0.04424934368662991
Exp1,7223,7223,36116.0,36135.0,36125.5,0.03863939749052066,0.030018127952312273,0.03990861149096495,10038,0,-0.026116008500832504,-0.054854437146618036,-0.021624223700874485,0.04565545722923122,-0.14456709956177324,-0.05949887257590777
Exp1,7224,7224,36121.0,36140.0,36130.5,0.0193414474108474,0.020393475758521042,0.029589639047214955,10039,0,-0.01705527841899579,-0.034463921450623984,-0.04562650531486583,0.04602739337865767,-0.16423836728380087,-0.056815875331172654
Exp1,7225,7225,36126.0,36145.0,36135.5,0.02245782325541657,0.01903280957649485,0.02799233706072102,10040,0,-0.008992195228786276,0.0075246348919698735,-0.04399603057875139,0.03328724673717973,-0.10282610998683316,-0.01604644826306367
Exp1,7226,7226,36131.0,36150.0,36140.5,0.029115076344875084,0.027686613409827927,0.04625896371459358,10041,0,-0.005635868500713761,0.012758383763635917,-0.012463403699360878,0.011806297701851199,-0.03260785730416992,-0.006755385734543763
Exp1,7227,7227,36136.0,36155.0,36145.5,0.008689759857031909,0.005920802776224714,0.00907409607875007,10042,0,-0.008107405902461536,0.02790462487423002,0.005370166789554227,0.029603590072109023,-0.018592256603779073,0.007843335370451204
Exp1,7228,7228,36141.0,36160.0,36150.5,0.025267868985729018,0.023580816380112862,0.027461844793536697,10043,0,-0.008398546779157579,0.007716127005420927,0.008350447573211218,0.02409217657551588,-0.026157285018630575,-0.016296624112642766
Exp1,7229,7229,36146.0,36165.0,36155.5,0.030629292713623857,0.02915745641493324,0.0502658744809819,10044,0,0.0012984285170239227,0.00832278308205547,0.0008538075355647799,0.016351100953365845,-0.028840408086353776,-0.026591846244441945
Exp1,7230,7230,36151.0,36170.0,36160.5,0.02187525955032982,0.028926950890116678,0.041197232356503376,10045,0,0.015477929828385265,0.038591047673587,-0.002386432315798704,-0.01781166357627393,0.0448691069976383,0.00807451238979687
Exp1,7231,7231,36156.0,36175.0,36165.5,0.02512231892578818,0.0205408525349604,0.025751125580614525,10046,0,0.011530257793296724,0.020633487392938205,-0.0014842948547661994,-0.028096382079114565,0.04999605937239737,0.018491092971064896
Exp1,7232,7232,36161.0,36180.0,36170.5,0.018112006226042702,0.013857234110514212,0.015476804876578631,10047,0,0.012984055086926988,0.043335272047712495,-0.0029759716282887656,-0.01910495267772973,0.0579377975239969,0.03269105971448174
Exp1,7233,7233,36166.0,36185.0,36175.5,0.02183224234793237,0.02052029478452757,0.03472231038595586,10048,0,0.003829844201481969,0.017439253018546652,-0.010943282271672308,-0.011846285611776626,0.017210253281754725,-0.005551580242059951
Exp1,7234,7234,36171.0,36190.0,36180.5,0.047689694743751745,0.045476589286116746,0.06832385961625524,10049,0,0.0017372602021601003,0.008047742521190603,-0.012982576668917003,0.0006331482765144936,-0.008418139064872817,-0.0365484406959378
Exp1,7235,7235,36176.0,36195.0,36185.5,0.05668565523068884,0.0540433719633311,0.0728792901416089,10050,0,-0.0006608689080679526,0.023456146892582713,0.0036204305189619056,-0.017610072806085265,0.052815258800019846,-0.01616051975491437
Exp1,7236,7236,36181.0,36200.0,36190.5,0.028929309710306255,0.035836865212972996,0.04633881192701589,10051,0,-0.006675835378192316,-0.03881892254579661,0.024910882151390604,-0.026672693414431053,0.0350788888621596,-0.05706584635664183
Exp1,7237,7237,36186.0,36205.0,36195.5,0.03519804728259648,0.04290184999493626,0.05217074189844089,10052,0,-0.009316269354926486,-0.00036057536885662506,0.03957284305840963,-0.0203371527118601,0.07773130798277046,0.012585606001232258
Exp1,7238,7238,36191.0,36210.0,36200.5,0.04981545154814851,0.047140683485300955,0.07025821949541124,10053,0,-0.017141301124069783,-0.03294505324717794,0.04881687017898538,-0.012609296675158801,0.04981097011850888,-0.006288427441927738
Exp1,7239,7239,36196.0,36215.0,36205.5,0.05081850414063988,0.05872527212359892,0.07460003208813606,10054,0,-0.019191057001279897,-0.025629283143816427,0.03337945542768961,0.011062981302973833,0.0032583602094870623,-0.0032343201070295295
Exp1,7240,7240,36201.0,36220.0,36210.5,0.014933349997182337,0.01987572343357649,0.028518764155227264,10055,0,-0.013931979049160128,0.005328774165199286,0.014910386582044868,0.024264115727106544,-0.006800804271142458,0.017495029391942498
Exp1,7241,7241,36206.0,36225.0,36215.5,0.04658717151113723,0.04513706849130261,0.056592601395769236,10056,0,-0.011104169612437357,0.0028485301687233245,-0.00841746546318735,0.030913897733364618,-0.04563325440532667,0.0008351261829274144
Exp1,7242,7242,36211.0,36230.0,36220.5,0.008002260041853386,0.014628045260413733,0.019499048764426312,10057,0,-0.0036415622827200974,0.03795397102209663,-0.0257079438496353,0.03948448857975906,-0.052323894433567344,0.030410885442757114
Exp1,7243,7243,36216.0,36235.0,36225.5,0.015505892905925142,0.011780996820876738,0.01475207325478498,10058,0,-0.0027618670256725434,0.007381205243544669,-0.036291231985959106,0.02382549654760585,-0.08295534674098007,-0.01947321514914226
Exp1,7244,7244,36221.0,36240.0,36230.5,0.06560498203698766,0.06645032830373104,0.08846502965559204,10059,0,0.001865031899191339,0.009185295177045777,-0.031199972031696763,0.0025065915740723997,-0.052295713093554706,-0.02676673418622042
Exp1,7245,7245,36226.0,36245.0,36235.5,0.01968449891745103,0.022448668815197543,0.033793415576928706,10060,0,0.004323651750060211,-0.01431012439927705,-0.012256720161679904,-0.023884020319318078,-0.017516966751604916,-0.05219307961680239
Exp1,7246,7246,36231.0,36250.0,36240.5,0.013871969473040079,0.01444656665112029,0.01706159744338757,10061,0,0.005383669063242365,-0.03421336462448568,0.002496263945485813,-0.05384640876086236,0.026072572676103658,-0.06939873138716633
Exp1,7247,7247,36236.0,36255.0,36245.5,0.04035158462823719,0.03825805748010723,0.05317245558471322,10062,0,0.007887309619071609,-0.030678306651874553,0.00373106819814532,-0.048941845198936684,0.03589869939866747,-0.04969506451221294
Exp1,7248,7248,36241.0,36260.0,36250.5,0.017235251484933142,0.018661534688369872,0.02873527383100247,10063,0,0.00451043882758982,-0.013625345078243398,-0.0010608928032332116,-0.043037730466075806,0.04630817529665277,-0.01638833860547071
Exp1,7249,7249,36246.0,36265.0,36255.5,0.015922468405625084,0.015344183498780287,0.03127547887054312,10064,0,0.009513582926967731,0.005052833743755879,0.008095535763847686,-0.017546753658609845,0.04507380466528579,-0.004743893027489912
Exp1,7250,7250,36251.0,36270.0,36260.5,0.020176689431038557,0.022753273749929283,0.03568600662480584,10065,0,0.01689650597845479,0.020523222705080852,0.008600027229083072,0.004044463925088802,0.02430417522619625,-0.00856052937752597
Exp1,7251,7251,36256.0,36275.0,36265.5,0.03546054826363135,0.02610021329637864,0.05043956279713117,10066,0,0.02542395196143195,0.06304990452400562,0.02528083598182268,0.004168090386755494,0.07178692259879436,0.012611134237721835
Exp1,7252,7252,36261.0,36280.0,36270.5,0.03373983358317532,0.03220790643266811,0.0393010696453116,10067,0,0.02999255089791863,0.08627633847770037,0.018375800799543044,0.019630586377537906,0.049190530961328936,0.01931822105644922
Exp1,7253,7253,36266.0,36285.0,36275.5,0.02466874502080468,0.032279907036516495,0.04901972526820271,10068,0,0.01962142762117302,0.09449283639380075,0.003680117975437852,-0.007747676988278507,0.06932630888740819,0.031141195063707352
Exp1,7254,7254,36271.0,36290.0,36280.5,0.026263103157092293,0.027580199366159228,0.02979731586665297,10069,0,0.00886273432990757,0.061333574051940065,-0.004155172315884961,-0.02988054403574373,0.06453451868175128,0.017963547099025298
Exp1,7255,7255,36276.0,36295.0,36285.5,0.018305875335683418,0.028795821729970677,0.035126919858712524,10070,0,-0.0036943455103659317,0.047361536686403985,-0.021024786117065434,-0.051729899783798584,0.0709801312801499,0.02440260741152952
Exp1,7256,7256,36281.0,36300.0,36290.5,0.052049879869166746,0.04169819854817781,0.052525472181551604,10071,0,-0.0074972396011297425,0.03260922726023194,-0.027092297287156775,-0.06592478457226028,0.0760078803516061,0.012795953178100311
Exp1,7257,7257,36286.0,36305.0,36295.5,0.033341460223421944,0.029059082097675312,0.05332385954633444,10072,0,-0.013742693644581588,0.008541489152691328,-0.01961679554983792,-0.015256667180412284,-0.0028820698288974335,-0.0025229103102953642
Exp1,7258,7258,36291.0,36310.0,36300.5,0.05338999289931106,0.05119673699214159,0.06601225360355646,10073,0,-0.016229631729485636,-0.019022009766596227,-0.014490759124995712,0.0295455352106678,-0.08128591384175257,-0.026250848114450186
Exp1,7259,7259,36296.0,36315.0,36305.5,0.03659602179692862,0.04401761158277441,0.060476216189472236,10074,0,-0.012897414675209301,-0.07060390177600472,0.001537692351137071,0.0910137548321322,-0.1903022423554037,-0.07393059412364697
Exp1,7260,7260,36301.0,36320.0,36310.5,0.015615954512071336,0.0221143485872634,0.02612742299735112,10075,0,-0.009294950697805879,-0.06038283217015696,0.01766662271220088,0.10288305509362133,-0.17989360747315464,-0.0680814124696726
Exp1,7261,7261,36306.0,36325.0,36315.5,0.035431764531021,0.030271869307208557,0.03458448406616816,10076,0,-0.005142760397162407,-0.07045623335257034,0.0340752673320242,0.07158439394708681,-0.12117911880473416,-0.06782295625053518
Exp1,7262,7262,36311.0,36330.0,36320.5,0.029382517289750578,0.029032020870185176,0.037251810081658975,10077,0,-0.004872110648452369,-0.025695330097031233,0.04293594366356612,0.025730654830117845,0.0012219716856130668,-0.006277742176549335
Exp1,7263,7263,36316.0,36335.0,36325.5,0.03798141680502136,0.03257285386366573,0.06278217857173561,10078,0,-0.0046228320323356345,0.013477575750654157,0.03366420829449465,-0.027646473786709237,0.09986458284069454,0.030378063146732765
Exp1,7264,7264,36321.0,36340.0,36330.5,0.046287927223472275,0.04866481297074715,0.05498012083611112,10079,0,-0.011781753527361605,-0.0077146872000167736,0.01325566941500042,-0.03964119648508062,0.07449986500661879,0.017583980914682485
Exp1,7265,7265,36326.0,36345.0,36335.5,0.017130955945124628,0.019695439426107082,0.02817036872429463,10080,0,-0.006306310011107947,0.031059645214680163,-0.018426259158831167,-0.02850389609274718,0.041743165478186746,0.031229655442066753
Exp1,7266,7266,36331.0,36350.0,36340.5,0.016272919744678302,0.012283781428469122,0.02137618334860956,10081,0,-0.004269062854998116,0.037478676719981424,-0.03513558264511624,0.0017511673372670941,-0.02671946615861641,0.019875294953511317
Exp1,7267,7267,36336.0,36355.0,36345.5,0.04123046171776065,0.03264156391304832,0.0564313866341782,10082,0,0.0010637610427415983,0.06389573370019168,-0.028128170230950107,0.006080669884708265,-0.006090068910310395,0.030021378404872394
Exp1,7268,7268,36341.0,36360.0,36350.5,0.009760997913001862,0.005767308021910026,0.008269843001658384,10083,0,0.0027470086842703145,0.053901977098039955,-0.006432143697234521,0.006339922669401244,0.01396596606597916,0.01786092335753915
Exp1,7269,7269,36346.0,36365.0,36355.5,0.012455998763888247,0.0075226081853286796,0.009689890371358999,10084,0,0.005006250117184592,0.03252044636501622,-0.0031489852483064205,-0.013722868243778014,0.04052204135292901,0.0011927732773971914
Exp1,7270,7270,36351.0,36370.0,36360.5,0.015008758770676752,0.012402455537381006,0.016464862631375587,10085,0,0.008845274424628728,0.03781362631671861,0.004591154597385044,-0.017717641294209375,0.0629740210093266,-0.0018891724552828862
Exp1,7271,7271,36356.0,36375.0,36365.5,0.08758724661757601,0.08869912474285352,0.10105778644072264,10086,0,0.0004992509961839111,-0.007677747132555725,-0.0016423849016562397,-0.013298146967446123,0.00876645149124402,-0.033893388976841035
Exp1,7272,7272,36361.0,36380.0,36370.5,0.027109603050714193,0.032981046241277664,0.04549434193242386,10087,0,-0.008562169220809247,-0.08743657440647622,0.029059345082912486,-0.0006494759809735212,-0.04739438626348419,-0.10148944372826302
Exp1,7273,7273,36366.0,36385.0,36375.5,0.01781197107270042,0.025813495397852885,0.03558818599337974,10088,0,-0.018593904875253364,-0.10898723459532347,0.03218996135904175,0.0206081919762097,-0.09688694245151698,-0.11117358096124084
Exp1,7274,7274,36371.0,36390.0,36380.5,0.016534345811331116,0.01993445193230436,0.028547021669535627,10089,0,-0.02553333501279685,-0.09767218685707219,0.032475517387871466,0.02902880399984177,-0.09453948419601635,-0.09240418879150983
Exp1,7275,7275,36376.0,36395.0,36385.5,0.056515117156847684,0.05883776554976367,0.06164940412191393,10090,0,-0.024879608727290593,-0.027656839664902337,-0.002850586244128391,0.040621208762419446,-0.08475038404380518,-0.02091629152241902
Exp1,7276,7276,36381.0,36400.0,36390.5,0.021167080496477024,0.02909717446085733,0.04123606384875275,10091,0,-0.01361301950168917,0.04499425562088217,-0.0418330810172386,0.02200853450918296,-0.035780343269590585,0.04760893537167102
Exp1,7277,7277,36386.0,36405.0,36395.5,0.018523374513073787,0.02656073011319452,0.0381226945844809,10092,0,0.0061326904966334285,0.07712336808845707,-0.05225982225771127,0.004533617165167755,-0.005896509479420151,0.04551864695898191
Exp1,7278,7278,36391.0,36410.0,36400.5,0.038095465264154436,0.03714740992792406,0.05832339675368622,10093,0,0.02228917892929805,0.10378127793182197,-0.04590444877825156,-0.019166510422685946,0.04863702740743401,0.0520966542735698
Exp1,7279,7279,36396.0,36415.0,36405.5,0.08122469318774045,0.06474450162780997,0.08618149664897144,10094,0,0.0293131133239153,0.09720278801676432,-0.002150046569938462,-0.028986628479743246,0.10125077276211564,0.03391481546008285
Exp1,7280,7280,36401.0,36420.0,36410.5,0.04089661398980696,0.032252383104010435,0.0433440759368733,10095,0,0.017645645187201207,0.10025082977062155,0.02297878492772141,-0.019237069429540957,0.13386248507438148,0.06995630113239679
Exp1,7281,7281,36406.0,36425.0,36415.5,0.02168480291947579,0.013548825769544913,0.02104640026143155,10096,0,-0.0011132120093159392,0.04524165600843083,0.03501435935387242,-0.014291409601655779,0.107537770849884,0.053120824576414455
Exp1,7282,7282,36411.0,36430.0,36420.5,0.028497485203767756,0.028390957451931636,0.03107528510390838,10097,0,-0.009492225597271876,-0.006703839470975963,0.021955674377976058,-0.0028216542163851405,0.032748718652853614,0.004885497432815996
Exp1,7283,7283,36416.0,36435.0,36425.5,0.02178192155109829,0.013220330492897848,0.016134827703376913,10098,0,-0.0061365125647092865,-0.06489948606645618,0.015565554968201948,-0.007948506039207014,-0.01978211744460944,-0.06040611931370055
Exp1,7284,7284,36421.0,36440.0,36430.5,0.04866050818333151,0.04670549738184511,0.061572736621945214,10099,0,0.004018896237870396,-0.0273980071078661,0.00013472618332951297,-0.0076006538175336456,-0.01618557485129307,-0.0536893617047917
Exp1,7285,7285,36426.0,36445.0,36435.5,0.03940519264114103,0.038783213467352806,0.05167494030664886,10100,0,0.007727566727705479,0.02153900212499699,0.009499324018673082,-0.0330574849593645,0.07576264213379341,-0.0017043095709136258
Exp1,7286,7286,36431.0,36450.0,36440.5,0.018943913619874,0.01737101491920685,0.02418962423242092,10101,0,-0.00030608655216267204,0.0035066578128869225,0.006620043432491136,-0.03934887487353231,0.0684539416755664,-0.010568548184925813
Exp1,7287,7287,36436.0,36455.0,36445.5,0.038081420333057,0.03669816126464606,0.05032899190037511,10102,0,-0.00022764908043132817,0.0054685757812391374,0.005392794936395587,-0.04860905978148806,0.08445431542922141,-0.009993385979820524
Exp1,7288,7288,36441.0,36460.0,36450.5,0.022497208010379455,0.025031995999952077,0.031003122071382665,10103,0,-0.007610122256126645,-0.056788840553964874,0.017659052212652588,-0.00946311045336751,-0.004790516466370732,-0.06000671172927491
Exp1,7289,7289,36446.0,36465.0,36455.5,0.025672234453300823,0.024236682302017934,0.027470079949078862,10104,0,-0.002686898820415593,-0.02842369301256452,0.014413005056347135,0.01650449183387419,-0.030704394984003125,-0.045234724945048
Exp1,7290,7290,36451.0,36470.0,36460.5,0.013504258081041153,0.007766273432478819,0.01240544533712308,10105,0,0.0008037977703478656,-0.032556499560637116,0.04306199429362565,0.016356978076453203,-0.005076776128844721,-0.043793397819713
Exp1,7291,7291,36456.0,36475.0,36465.5,0.05697305181356075,0.05572599534228927,0.07513003887897585,10106,0,0.0032249710226043456,-0.0017086442129723173,0.025256577100896856,-0.003922341382522145,0.021994344519998845,-0.01457472119721799
Exp1,7292,7292,36461.0,36480.0,36470.5,0.0109654260512869,0.007204384230784534,0.012834187469455121,10107,0,0.007461421392222519,-0.0027106546803350486,0.007664670367414847,-0.04955575094174736,0.0596167898350257,-0.028373900377253056
Exp1,7293,7293,36466.0,36485.0,36475.5,0.058089284067772945,0.0563953000160892,0.06861787619361062,10108,0,0.001650951259826717,-0.008455435128430154,-0.016682185945989803,-0.03732096408825183,0.020954183485761068,-0.025854556162249562
Exp1,7294,7294,36471.0,36490.0,36480.5,0.047557948708329856,0.04075237809537787,0.05660067865867208,10109,0,-0.0038921723155376847,0.029383577475401428,-0.03274174489249295,-0.029378844318293414,0.030625356979749323,0.018445119219166292
Exp1,7295,7295,36476.0,36495.0,36485.5,0.052458644386675135,0.05519453047015809,0.07682615164103336,10110,0,-0.013798512460047145,0.008374942330877676,-0.021205886295120574,0.012287817589582882,-0.033409031738254956,0.004447409063990686
Exp1,7296,7296,36481.0,36500.0,36490.5,0.026587119845068324,0.01530171258378138,0.022966884665778318,10111,0,-0.013375580069727656,0.06338453765739128,-0.017035892803867914,-0.009085039961888301,0.04424035604560678,0.05909021279601206
Exp1,7297,7297,36486.0,36505.0,36495.5,0.021778368227728398,0.017954650660880887,0.024775748676368167,10112,0,-0.007903320058312962,0.008620345047417745,-0.005171546254716034,-0.01618974236566835,0.007380876456317149,-0.017736652014213962
Exp1,7298,7298,36491.0,36510.0,36500.5,0.04231107455743302,0.04698102506046746,0.07094981038530523,10113,0,-1.3243975071091166e-05,0.03106326293608383,0.000302057843483387,-0.025763125273462542,0.055234664942285794,0.01591176799407768
Exp1,7299,7299,36496.0,36515.0,36505.5,0.060182942633135346,0.0580003865760321,0.08001445982268572,10114,0,0.00765213729572815,0.03068054051228696,0.003354826097202363,-0.01797962056818912,0.04502099439854655,0.009106510081961786
Exp1,7300,7300,36501.0,36520.0,36510.5,0.012135612986032352,0.013675564190147874,0.0195314310935215,10115,0,0.007598081522754911,-0.005631506325911593,0.006117304095498696,0.008386923461337441,-0.019366453484005293,-0.024808077988380767
Exp1,7301,7301,36506.0,36525.0,36515.5,0.008238824867336179,0.011519163774594028,0.014055537771958306,10116,0,0.007096928967099347,-0.000805998395431105,0.00048287455089993103,0.00420343770240246,-0.017161099996814005,-0.03285170318973615
Exp1,7302,7302,36511.0,36530.0,36520.5,0.015271957924289937,0.013565720664545346,0.016674920145571773,10117,0,0.0018280562253567452,-0.05827821984831638,-0.0048059932047517795,0.013579640353010708,-0.08462721344740462,-0.0982000278292954
Exp1,7303,7303,36516.0,36535.0,36525.5,0.06005855965902049,0.059389504076768164,0.07743647729335856,10118,0,-0.0006416360389680121,-0.010308041302864201,-0.009405472296678086,-0.00954442062155173,-0.004815955830450979,-0.045725497177963696
Exp1,7304,7304,36521.0,36540.0,36530.5,0.030873698040864386,0.025189492507544244,0.032561838093690815,10119,0,0.003945738029274686,0.054479318751200864,-0.01130670981523298,-0.02202680535268172,0.0646179553390757,0.021417071186961713
