protocol_id,output_name,horizon_cycles,segment,model,prediction_count,MAE,RMSE,direction_accuracy
B_Exp2_to_Exp1,D_state,1000,middle,Safe_Ensemble,291,3.400002798098676,4.275599450052581,0.4432989690721649
B_Exp2_to_Exp1,D_state,1000,late,Zero_Delta,291,1.0469096390276276,2.235728701903219,0.0756013745704467
B_Exp2_to_Exp1,D_state,1000,late,Local_Linear,291,1.1265976872583547,2.304020328263555,0.120274914089347
B_Exp2_to_Exp1,D_state,1000,late,Kalman_Trend,291,2.2550823310630856,5.026466366555299,0.4329896907216495
B_Exp2_to_Exp1,D_state,1000,late,Frozen_Ridge,291,3.0957122553490084,4.092775775038197,0.5051546391752577
B_Exp2_to_Exp1,D_state,1000,late,Robust_Online_RLS,291,1.8378984667668652,3.221742474426988,0.4467353951890034
B_Exp2_to_Exp1,D_state,1000,late,Safe_Ensemble,291,1.8378984667668652,3.221742474426988,0.4467353951890034
B_Exp2_to_Exp1,S_severe_candidate,100,early,Zero_Delta,285,0.5621096469704719,0.9707012396208774,0.0701754385964912
B_Exp2_to_Exp1,S_severe_candidate,100,early,Local_Linear,285,0.5879504960580729,0.9791309803166568,0.4421052631578947
B_Exp2_to_Exp1,S_severe_candidate,100,early,Kalman_Trend,285,0.6735497401301724,1.1344106356157049,0.3403508771929824
B_Exp2_to_Exp1,S_severe_candidate,100,early,Frozen_Ridge,285,2.724441418703174,3.0149173993199883,0.4350877192982456
