due_observation_cycle,protocol_id,output_name,horizon_cycles,baseline_model,instantaneous_regret,cumulative_regret
3160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,-0.0794803821484009,21.150810285670232
4410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,3.453364533780956,69.63295966366672
5660.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,2.221706908713717,127.1065075385128
6910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,3.0732011323307185,206.06522516063723
8160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,-2.663668822330762,198.00275418537277
9410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,-0.5285697862965684,173.5375052240646
10660.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,2.498984954266071,219.1943249105224
11910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,3.4806423005755964,252.7700424902152
13160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,-1.304877906889152,265.16130116003984
14410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,0.0738732622491316,292.7281158418806
15660.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,2.022896729103372,313.2655985965799
16910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,0.7721676728177865,323.2792803572903
18160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,5.759371940589606,424.5676531607438
19410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,-0.4001629005098116,504.72858762194704
20660.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,-1.811647801748956,509.3564995971767
21910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,-0.3573883322534391,523.891925534788
23160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,4.241526656655701,569.1389470474841
24410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,4.413136982579957,612.6947733432464
25660.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,6.593284228825412,772.2158048147329
26910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,6.676341740857753,946.7871454277582
28160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,-3.394854511266888,1032.006656876092
29410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,3.1662868023750894,1033.8218595133092
30660.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,0.102908868394288,1079.8796944900052
31910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,0.0320827972158572,1087.0609212206923
33160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,0.7730284684845017,1102.7033900763545
34410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,-0.5495483010290769,1113.3500805249475
35660.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,4.180308868826738,1172.5571314756105
36910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,0.5463046477716988,1204.285699552248
38160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,0.1588686735857676,1203.8066707438193
39410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,1.2123821958702028,1215.9045766342551
40660.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,2.0241351407508383,1251.293978042362
41910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,-0.9215385821721196,1245.9361272999702
43160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,1.5359126671886143,1270.3806902882343
44410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,0.5590497137738201,1302.265450201305
45560.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,0.0557300611851514,1311.9808165320403
3160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,-2.0703386663289027,14.944410722238088
4410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,2.778623299873402,33.58527519179584
5660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,0.3530029757369739,73.74336177434442
6910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,1.803665885548844,118.54083607509544
8160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,-1.5436400575487204,116.7325893444538
9410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,0.5620543686591231,117.81375611969902
10660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,1.3732175013422752,148.21830981496618
11910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,3.6995756155710784,173.01154647429607
13160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,-1.5214040495166388,184.845972976328
14410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,0.0738732622491316,209.0691107867721
15660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,2.022896729103372,229.60659354147128
16910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,0.7721676728177865,239.6202753021816
18160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,5.759371940589606,340.9086481056351
19410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,-0.4001629005098116,421.06958256683833
20660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,-1.811647801748956,425.6974945420679
21910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,-0.3573883322534391,440.23292047967976
23160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,4.241526656655701,485.479941992376
24410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,4.413136982579957,529.0357682881382
25660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,6.593284228825412,688.5567997596248
26910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,6.676341740857753,863.1281403726501
28160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,-3.394854511266888,948.3476518209834
29410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,3.1662868023750894,950.1628544582009
30660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,0.102908868394288,996.2206894348968
31910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,0.0320827972158572,1003.4019161655835
33160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,0.7730284684845017,1019.044385021245
34410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,-0.5495483010290769,1029.691075469838
35660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,3.805208975398652,1084.346562182319
36910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,0.5817964259448731,1107.253520094351
38160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,-0.3543932293729073,1106.8367661991324
39410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,1.039523827725721,1110.39794121432
40660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,2.0241351407508383,1144.4457509521103
41910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,-0.9215385821721196,1139.0879002097186
43160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,1.5359126671886143,1163.532463197983
44410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,0.5590497137738201,1195.417223111053
45560.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,0.0557300611851514,1205.1325894417885
3160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,-1.5804436664504875,-7.124221566254239
4410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,3.507879360031691,26.84080450549641
5660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,-0.0278379450711803,64.5189560296128
6910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,2.6308796249489785,142.92736206976917
8160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,-4.043834512926026,123.37357765576996
9410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,-4.318051561186028,29.057041019222957
10660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,2.159863696362995,43.41673751725676
11910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,3.311682312506772,44.383126064920816
13160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,-2.0467534219136363,15.68613909472797
14410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,-0.3800601390848004,25.81060613085372
15660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,1.2379697904401912,4.805244952877247
16910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,0.3508747032433359,-3.870131189578048
18160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,5.667961497080399,95.4047171268738
19410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,-0.1939081423785555,162.92332998332066
20660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,-8.237472709300825,136.02783723965277
21910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,-8.742170740148772,99.67455877157276
23160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,-0.1212182476402663,65.44735029365465
24410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,4.240239339946386,63.21234227193309
25660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,6.592631402908036,222.04447104890608
26910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,6.676339275921411,396.6132105071284
28160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,-3.39485452057398,481.8327121340363
29410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,2.8547969681411463,406.8302286278017
30660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,-0.510632837709436,442.1576540598424
31910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,0.1875404390718613,441.7091316566047
33160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,0.4889174972158925,451.3245685480869
34410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,0.6343587729892484,478.29992496859694
35660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,-24.943569763876415,378.5745142245046
36910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,0.1353181448364241,299.64376619235713
38160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,-1.216117345296483,291.32813319650626
39410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,0.8587812603323108,295.62944255826744
40660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,2.021922612823336,328.69956584595354
41910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,0.1638313502341863,310.97253687008515
43160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,1.4651615966028009,291.5136458242473
44410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,0.6073911519110725,317.071582458079
45560.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,-0.4439442263421511,320.2053375941995
3160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
4410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
5660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
6910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
8160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
9410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
10660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
11910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
13160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
14410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
15660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
16910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
18160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
19410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
20660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
21910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
23160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
24410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
25660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
26910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0,0.0
28160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,-1.9308246738717667,-6.788981694734948
29410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,-0.7258546735134077,-26.890224432045414
30660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,-0.8940149484431112,-42.812460544938965
31910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0040017323344828,-58.94502802112655
33160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.0786523991045942,-78.92263040526903
34410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,-1.0991398816706877,-117.07591161356775
35660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,1.8575745177736491,-102.01786526157096
36910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,-3.0185458540153425,-155.89147452380394
38160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.1493791136161844,-181.4969157059359
39410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,-3.013010676783206,-195.935508714362
40660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,-4.569149088074573,-288.761582427279
41910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,-0.3453333709519524,-367.8769095618359
43160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,-0.5053594473831613,-381.4516761280616
44410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,-0.3616068947802622,-413.6093408119436
45560.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,0.3824347920323711,-418.4811203771472
4060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,1.849081264923698,53.38066246193724
5310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,2.689883753761557,119.69598050505282
6560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,2.8790832090408607,184.00545979477508
7810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,7.0650182204286,249.4078099038993
9060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,2.244526690839725,318.77380341663854
10310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,2.389354458002101,348.4500088591828
11560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,1.175877812496472,392.4411956399812
12810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,3.374164059432413,443.1490948527658
14060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,-0.5036164248297709,467.2419580453077
15310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,-0.1692170866485954,468.9165536238132
16560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,0.6404035530203943,475.76350513345335
17810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,0.4548334068516729,491.0986726013955
19060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,-0.2173311755416255,491.8283793962164
20310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,0.2488675611679973,491.88938638601854
21560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,0.2916997794652725,485.42264661777625
22810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,1.2124835961161202,494.6116629913036
24060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,0.1776779966248529,500.2819550163297
25310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,0.1031437911218845,503.3428706311221
26560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,0.0652364205786328,506.6075635324189
27810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,0.0296789462190508,508.4829944690521
29060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,3.601722056158437,504.0177250771604
30310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,0.2445606744658474,513.6374102832857
31560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,0.0529110964178012,514.4333335328256
32810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,-0.1045342852577808,514.4597828664628
34060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,-0.9783049161257068,508.6236663515529
35310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,2.41672380460282,500.766937009787
36560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,0.2477298154279046,532.3176234482362
37810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,-0.3400344148356223,532.8366659865987
39060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,0.1516874359021938,536.5861000950753
40310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,-0.243267519043192,537.4628315672107
41560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,0.3855698706702046,535.850835177957
42810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,0.3176444705755439,543.2175919298147
44060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,0.2340434590326764,543.5246084924746
45310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,-0.1120372437104563,543.2601769153484
45560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,-0.1499024649426873,543.1471749047711
4060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,1.9703430113549265,52.219278254252536
5310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,2.354426379698281,117.15737186631554
6560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,2.643881267124086,179.5660827426412
7810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,6.856407001477323,243.410419351844
9060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,2.2882478940946265,311.8203173245604
10310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,2.37544192590021,341.12488272829927
11560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,1.172580118682877,385.10086154212377
12810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,3.377461753246008,435.8054630610948
14060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,-0.4766560071373946,459.9207846336993
15310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,-0.1750252587626961,461.56778204287554
16560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,0.6404035530203943,468.3988631434871
17810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,0.4548334068516729,483.73403061142926
19060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,-0.2173311755416255,484.4637374062502
20310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,0.2488675611679973,484.5247443960523
21560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,0.2916997794652725,478.05800462781
22810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,1.2124835961161202,487.2470210013373
24060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,0.1776779966248529,492.8115421021297
25310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,0.1031437911218845,495.8724577169221
26560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,0.0652364205786328,499.13715061821887
27810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,0.0296789462190508,501.01258155485215
29060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,3.601722056158437,496.54731216296045
30310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,0.2445606744658474,506.16699736908544
31560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,0.0529110964178012,506.9629206186254
32810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,-0.1045342852577808,506.98936995226273
34060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,-1.0179519915562936,500.7946528270705
35310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,2.4153767359841103,492.0957628983885
36560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,0.1596173598054008,523.133973211915
37810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,-0.2091072622042288,523.314434648925
39060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,0.1483465195174501,526.1489943113756
40310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,-0.243267519043192,527.0090212015875
41560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,0.3855698706702046,525.3970248123338
42810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,0.3176444705755439,532.7637815641915
44060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,0.2340434590326764,533.0707981268514
45310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,-0.1120372437104563,532.8063665497252
45560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Local_Linear,-0.1499024649426873,532.6933645391479
4060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,1.6819935644295805,50.44470720199367
5310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,2.418355695652555,113.73782385821168
6560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,2.76014132979795,174.0612193971235
7810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,5.013496336045926,234.447629254189
9060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,2.1757268856020207,301.7285890646919
10310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,2.3831463425895727,330.81081087683754
11560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,1.2791243308966052,371.29474945933794
12810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,3.3557685001211017,420.1414966315763
14060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,-0.7422901304631767,442.7165249985821
15310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,-0.2580010756622815,439.808737391921
16560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.6119962879085304,444.3969228312537
17810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.4742541575513448,458.8395226133053
19060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,-0.4155729135079923,458.4778866788924
20310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.3995082092911493,456.2788261575014
21560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,-1.5007250957902476,440.0875787953914
22810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.95770812482329,447.01340535402034
24060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.1771364657978752,452.0078884926747
25310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.1031417464129251,455.0666464028263
26560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.0652364128582332,458.3313311570744
27810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.0296789461899002,460.2067620629463
29060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,3.5096115387069315,448.105064308195
30310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.2797764862678673,455.8812989878516
31560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.0648324977101513,455.2731434930373
32810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.2510313174001015,453.49365198551175
34060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,-0.3434683216861334,451.4390860634688
35310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.5295893432614611,449.399945580894
36560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.2437355043899071,473.50199106730446
37810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,-0.4248731917821855,472.9700844033249
39060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.1481057033574815,475.9876184473161
40310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,-0.569484730456776,476.3418310629212
41560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,-4.662275948911985,473.3345326686411
42810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.3396530208805884,472.671387911936
44060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,0.0453117200413277,471.816308047576
45310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,-0.1340238739517776,470.5984021137747
45560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Kalman_Trend,-0.0712315761938357,470.6126278653631
4060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,0.0,0.0
5310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,0.0,0.0
6560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,0.0,0.0
7810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,0.0,0.0
9060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,0.0,0.0
10310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,0.0,0.0
11560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,0.0,0.0
12810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,0.0,0.0
14060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,-1.6634676773665844,-30.27488880028824
15310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,-1.6468179492344368,-80.88816184730116
16560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,-1.9350941142685008,-118.9662731155232
17810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,-1.5890045388531877,-155.7873684580514
19060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,-0.6097438458279834,-210.74128237633516
20310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,-1.287485884131054,-259.12685332715
21560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,-5.261549620459986,-319.2198140335464
22810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,-0.6511373686076998,-362.960416746376
24060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,-1.822833084593612,-411.7722191047131
25310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,-2.0883330131290334,-459.21451068534617
26560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,-1.9107008994743024,-505.34021069877167
27810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Frozen_Ridge,-1.954683935823761,-552.8010011506594
