due_observation_cycle,protocol_id,output_name,horizon_cycles,model,rolling_count,rolling_MAE,rolling_RMSE,rolling_direction_accuracy
44960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Zero_Delta,500,2.955539925279586,6.0866627171113095,0.18
45560.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Zero_Delta,500,2.9642250853966754,6.088063151574997,0.18
4960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,25,1.3814993984969917,1.7692356328485954,0.84
6210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,50,2.1146750935960226,2.5127689896745324,0.58
7460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,75,2.348565183990891,2.6945871640021424,0.4933333333333333
8710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,100,2.820990846459638,3.323263653797188,0.61
9960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,125,2.699554192248052,3.153056834339105,0.536
11210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,150,2.3751984068312204,2.9016283284343665,0.4933333333333333
12460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,175,2.152353265255059,2.7183975953360333,0.4628571428571428
13710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,200,1.9661187390997656,2.557912537010641,0.455
14960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,225,1.9171605631631337,2.5102652690671405,0.4488888888888889
16210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,250,1.868500550589877,2.451901171371583,0.46
17460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,275,1.7348108591820366,2.3453649184405587,0.4727272727272727
18710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,300,1.6103854098303898,2.247910384237368,0.4466666666666666
19960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,325,1.564466281780521,2.1798401681634503,0.4123076923076923
21210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,350,1.5573754493190208,2.2413735087552107,0.3828571428571428
22460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,375,1.7585065087955594,2.7071462746051527,0.3573333333333333
23710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,400,1.7384805823491225,2.658176405478609,0.335
24960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,425,1.639153306558685,2.5789037795706884,0.3552941176470588
26210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,450,1.5480892339720913,2.506243980018569,0.3911111111111111
27460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,475,1.466610853236718,2.4393987608341843,0.4231578947368421
28710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,500,1.660551846420144,2.8221003213676226,0.416
29960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,500,1.7117868826885492,2.915266116528669,0.374
31210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,500,1.6005924810700385,2.837135922285017,0.358
32460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,500,1.48716792699349,2.7598398887669005,0.342
33710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,500,1.4251723940935372,2.6698395187648805,0.294
34960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,500,1.8289624473747077,3.758874099833696,0.29
36210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,500,2.5466966273388163,5.546428989006423,0.288
37460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,500,2.539186964694801,5.5440663264568455,0.298
38710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,500,2.58252336148823,5.5532631073403165,0.292
39960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,500,2.540382380382034,5.536712262588976,0.276
41210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,500,2.49036562178042,5.523152520343111,0.256
42460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,500,3.0136416556093057,6.1408255966959855,0.226
43710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,500,3.0607483505758006,6.149313293668615,0.218
44960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,500,3.090904468329968,6.156451657847539,0.218
45560.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Local_Linear,500,3.099589628447058,6.1578362207114745,0.218
4960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,25,2.32219587664807,3.12222844644694,0.52
6210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,50,2.1390420138738038,2.908216090698392,0.44
7460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,75,2.29820808732781,3.113629475177598,0.3733333333333333
8710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,100,3.585882747949574,5.20283025369318,0.44
9960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,125,3.661264838185218,5.4415410222094005,0.44
11210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,150,3.1539913122893077,4.98180439654019,0.4733333333333333
12460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,175,3.1815323490121457,4.91838006079047,0.4514285714285714
13710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,200,2.968431139703759,4.642760394915038,0.425
14960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,225,2.842198474361893,4.45787824234264,0.4577777777777778
16210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,250,2.993274265902436,4.723347925013584,0.448
17460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,275,2.879610126742896,4.55897793058114,0.4327272727272727
18710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,300,2.6884558021300515,4.372436281032892,0.4133333333333333
19960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,325,2.605947367037581,4.23525318337025,0.4153846153846154
21210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,350,2.6103844359366475,4.194023633594949,0.42
22460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,375,3.1726917386260824,6.317938053287041,0.4213333333333333
23710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,400,3.449457549321461,6.496756509672356,0.4125
24960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,425,3.262897227524133,6.304109539569901,0.388235294117647
26210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,450,3.0816731083203632,6.126493253631776,0.3666666666666666
27460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,475,2.919479958346632,5.963090652913187,0.3473684210526316
28710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,500,3.0407774966354726,6.007632216669999,0.366
29960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,500,3.4369935551249458,7.309321240368967,0.368
31210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,500,3.413532151584621,7.299274473108236,0.37
32460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,500,3.353401885526162,7.267743494429902,0.384
33710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,500,3.134207621029968,7.038048940211468,0.382
34960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,500,3.318688269266735,7.204866601946256,0.402
36210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,500,5.186596687121365,11.87649384876232,0.396
37460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,500,5.242376576475968,11.916323446805414,0.396
38710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,500,5.206793574440836,11.912311092679506,0.41
39960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,500,5.1392624244231895,11.899842852933585,0.394
41210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,500,4.951060864869588,11.808672876105785,0.398
42460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,500,5.579566379710121,12.429677658763666,0.414
43710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,500,5.922911838769605,12.705301940696712,0.428
44960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,500,5.914283212969823,12.70459999816652,0.442
45560.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Kalman_Trend,500,5.911833612345051,12.704178527554031,0.454
4960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,25,5.230352529647109,5.323212934986196,0.88
6210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,50,5.720206131614491,5.8240883472202265,0.6
7460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,75,5.748577585862966,5.843665979210827,0.5066666666666667
8710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,100,5.086892592728228,5.428058945993659,0.62
9960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,125,4.59474145374476,5.049108889464784,0.592
11210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,150,4.575316813755999,4.992647375386473,0.54
12460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,175,4.358844846360466,4.821745806924612,0.52
13710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,200,4.227473698206664,4.684087903470989,0.48
14960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,225,4.199015383097805,4.628691022945828,0.4933333333333333
16210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,250,4.249137167413112,4.707293203373127,0.488
17460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,275,3.950880308769027,4.506571766949782,0.4690909090909091
18710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,300,3.688894686338477,4.3225218342243465,0.4733333333333333
19960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,325,3.813767459503891,4.419039823629115,0.4492307692307692
21210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,350,3.8502216180378537,4.42768746841694,0.4714285714285714
22460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,375,4.098778865780927,4.904453236155233,0.472
23710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,400,4.05056684114669,4.847491711237018,0.46
24960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,425,3.954406965621766,4.75750950154148,0.4329411764705882
26210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,450,3.780941664735385,4.627628468498806,0.4088888888888889
27460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,475,3.62109110299462,4.507446898959691,0.3873684210526316
28710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,500,3.688402352209894,4.604651288980253,0.404
29960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,500,3.627906024920519,4.64531869554541,0.386
31210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,500,3.540426220397115,4.5450966947546005,0.39
32460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,500,3.525007842718372,4.52515621656115,0.414
33710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,500,3.486677736879384,4.480067166646938,0.416
34960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,500,3.7196313125529503,4.873349355566569,0.434
36210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,500,4.589501019267955,7.208837926156795,0.42
37460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,500,4.684773833233023,7.3502026120605475,0.42
38710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,500,4.809030844553708,7.422428262808528,0.424
39960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,500,4.816874444224281,7.42517856899096,0.398
41210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,500,4.647138280764934,7.335785943095439,0.394
42460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,500,5.040516329537542,7.624802917899836,0.428
43710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,500,5.220057058206148,7.733184491846276,0.434
44960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,500,5.2550244947128215,7.755135195638986,0.426
45560.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Frozen_Ridge,500,5.315492611462846,7.794354049731076,0.404
4960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,25,5.214822519671644,5.306012019382138,0.88
6210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,50,4.841173873984789,5.071864178084012,0.6
7460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,75,3.817451611510964,4.298529951324518,0.5333333333333333
8710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,100,4.179899498327595,4.816386721826653,0.61
9960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,125,5.695322954067125,7.397216665758586,0.536
11210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,150,5.268477692465226,6.900726798983301,0.5533333333333333
12460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,175,4.811192306714248,6.447806151372945,0.56
13710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,200,4.352816187127164,6.051374323146456,0.57
14960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,225,4.103378543550392,5.781083077678295,0.5911111111111111
16210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,250,4.129595290075457,5.719901325144261,0.588
17460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,275,3.854727920348959,5.475248931197114,0.5672727272727273
18710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,300,3.659859441002937,5.2630613482830615,0.5433333333333333
19960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,325,3.5884403367030817,5.122115174210958,0.5169230769230769
21210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,350,3.5063789376162875,5.002977181922842,0.5342857142857143
22460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,375,3.483035290291033,4.942862811630852,0.552
23710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,400,3.6882691618531,5.18148482003824,0.54
24960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,425,3.546319069714194,5.042729669870938,0.508235294117647
26210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,450,3.381350001638936,4.902703131809612,0.48
27460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,475,3.215218764515228,4.772231986104149,0.4547368421052631
28710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,500,3.3269031197462384,4.8977459273470325,0.432
29960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,500,3.4348153225122906,5.072356614534363,0.43
31210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,500,3.3934890616998192,5.032050911621942,0.434
32460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,500,3.4072872839109083,5.035529367175212,0.454
33710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,500,3.249849322818376,4.8854966769330535,0.46
34960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,500,3.147177571905605,4.5986120827090895,0.478
36210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,500,3.842977760146175,6.629277348711188,0.466
37460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,500,4.037077750653984,6.865744645985157,0.47
38710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,500,4.151442072055968,6.906904067865928,0.452
39960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,500,4.152535618401732,6.896565387601215,0.418
41210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,500,4.064867976369893,6.826843435252288,0.408
42460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,500,4.510505699107333,7.249253806639955,0.438
43710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,500,4.587558767951706,7.2803132367602945,0.444
44960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,500,4.65727661723566,7.31305337849096,0.434
45560.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Robust_Online_RLS,500,4.684465650113983,7.324787919167,0.414
4960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,25,5.230352529647109,5.323212934986196,0.88
6210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,50,5.720206131614491,5.8240883472202265,0.6
7460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,75,5.748577585862966,5.843665979210827,0.5066666666666667
8710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,100,5.086892592728228,5.428058945993659,0.62
9960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,125,4.59474145374476,5.049108889464784,0.592
11210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,150,4.575316813755999,4.992647375386473,0.54
12460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,175,4.358844846360466,4.821745806924612,0.52
13710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,200,4.227473698206664,4.684087903470989,0.48
14960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,225,4.199015383097805,4.628691022945828,0.4933333333333333
16210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,250,4.249137167413112,4.707293203373127,0.488
17460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,275,3.950880308769027,4.506571766949782,0.4690909090909091
18710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,300,3.688894686338477,4.3225218342243465,0.4733333333333333
19960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,325,3.813767459503891,4.419039823629115,0.4492307692307692
21210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,350,3.8502216180378537,4.42768746841694,0.4714285714285714
22460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,375,4.098778865780927,4.904453236155233,0.472
23710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,400,4.05056684114669,4.847491711237018,0.46
24960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,425,3.954406965621766,4.75750950154148,0.4329411764705882
26210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,450,3.7551188225321295,4.624772863060663,0.4088888888888889
27460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,475,3.569315542203517,4.501732024028748,0.3873684210526316
28710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,500,3.6632950585501134,4.648089779841428,0.368
29960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,500,3.770430760817392,4.830784971157748,0.366
31210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,500,3.641977774740724,4.703056445147947,0.37
32460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,500,3.4540103265619817,4.541224349245814,0.394
33710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,500,3.404842642742123,4.49796094242125,0.394
34960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,500,3.758714885790071,5.105916663586078,0.4
36210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,500,4.387317962562817,6.955012031659829,0.406
37460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,500,4.531791300581682,7.153251918895101,0.42
38710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,500,4.537971006428043,7.154965263359564,0.424
39960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,500,4.445890979409271,7.111800124608717,0.398
41210.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,500,4.341488976504941,7.035761910091988,0.394
42460.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,500,4.79401382428017,7.448928994026874,0.428
43710.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,500,4.906529559554256,7.485262594394133,0.422
44960.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,500,4.847205926219009,7.447004178263251,0.414
45560.5,B_Exp2_to_Exp1,S_severe_candidate,1000,Safe_Ensemble,500,4.829555713379958,7.442533876373338,0.394
2260.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,25,0.4261315667127775,0.5736195084022013,0.0
3510.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,50,0.3899940660643497,0.5042704177692297,0.0
4760.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,75,0.3382907417193949,0.4426804080301699,0.0
6010.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,100,0.2946261136873279,0.3972472887183979,0.0
7260.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,125,0.3059075339714073,0.4050055675748288,0.0
8510.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,150,0.5399412585179096,1.2539648561259098,0.0
9760.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,175,0.4920184137604724,1.1659459009050477,0.0
11010.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,200,0.4769962158814311,1.1137005005254506,0.035
12260.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,225,0.4659720200700015,1.0718173324342049,0.0311111111111111
13510.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,250,0.4368639642103162,1.019563835159924,0.028
14760.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,275,0.4582636860820888,1.033862036753979,0.0254545454545454
16010.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,300,0.4607256477647072,1.0096301581529954,0.0333333333333333
17260.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,325,0.4252852133212682,0.9700212795058638,0.1076923076923077
18510.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,350,0.4036916351111201,0.936199230284565,0.1228571428571428
19760.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,375,0.3936636534011101,0.9088167813393736,0.1146666666666666
21010.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,400,0.386230265640948,0.8852585929313059,0.1075
22260.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,425,0.4879241387513271,1.1815589302365552,0.1011764705882353
23510.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,450,0.4776753693653574,1.1556892855536836,0.1222222222222222
24760.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,475,0.4525345604513912,1.1248653497286851,0.1684210526315789
26010.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.4299078324288217,1.0963831229407106,0.21
27260.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.4086012540931827,1.088854437125664,0.26
28510.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.4661154988991034,1.3393591249231869,0.284
29760.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.4618555832538346,1.3385177395644423,0.284
31010.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.4581731251337982,1.3379348826433128,0.284
32260.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.4523721046996518,1.3363175481703118,0.284
33510.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.379419182646706,1.1661708301094276,0.284
34760.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.4384989547395306,1.370322411497516,0.284
36010.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.5108509804850632,1.6667764375131129,0.27
37260.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.5106725356694141,1.6643642720483374,0.27
38510.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.5140254182345966,1.665791597052353,0.272
39760.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.4804123729946058,1.6452166911141637,0.322
41010.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.4619918246642261,1.6384249470882164,0.324
42260.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.544092801327593,1.815972985530205,0.274
43510.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.5453205853945469,1.815894619307897,0.258
44760.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.5378251494710266,1.8144871779379823,0.258
45560.5,B_Exp2_to_Exp1,V50_norm,100,Zero_Delta,500,0.5354046285124451,1.814220823081668,0.258
2260.5,B_Exp2_to_Exp1,V50_norm,100,Local_Linear,25,0.5561686342348594,0.6738317848753702,0.32
3510.5,B_Exp2_to_Exp1,V50_norm,100,Local_Linear,50,0.4565860385324024,0.563936290477532,0.28
4760.5,B_Exp2_to_Exp1,V50_norm,100,Local_Linear,75,0.3856382798728708,0.4897124551033192,0.28
6010.5,B_Exp2_to_Exp1,V50_norm,100,Local_Linear,100,0.3303831915537922,0.4369485272165544,0.28
7260.5,B_Exp2_to_Exp1,V50_norm,100,Local_Linear,125,0.334374150723653,0.4368189342582035,0.296
8510.5,B_Exp2_to_Exp1,V50_norm,100,Local_Linear,150,0.5645757194375556,1.2653076426321506,0.32
9760.5,B_Exp2_to_Exp1,V50_norm,100,Local_Linear,175,0.5130499298582132,1.176433032542617,0.36
11010.5,B_Exp2_to_Exp1,V50_norm,100,Local_Linear,200,0.496848542907393,1.123432888839722,0.345
12260.5,B_Exp2_to_Exp1,V50_norm,100,Local_Linear,225,0.4836985102480626,1.0808472335259252,0.3155555555555555
13510.5,B_Exp2_to_Exp1,V50_norm,100,Local_Linear,250,0.4527799257727921,1.0281070844094258,0.296
14760.5,B_Exp2_to_Exp1,V50_norm,100,Local_Linear,275,0.4727545540296383,1.041527780065752,0.2690909090909091
16010.5,B_Exp2_to_Exp1,V50_norm,100,Local_Linear,300,0.4740089433832942,1.0168267689528123,0.2566666666666666
