dataset,window_id,window_index,start_cycle,end_cycle,center_cycle,rx_mean,rx_absmean,rx_q05,ry_mean,ry_absmean,ry_q05,ry_p2p,rs_mean,rs_rms,offline_diagnostic_only,offline_smoothing_window_rows,offline_smooth__rx_mean,offline_d1__rx_mean,offline_d2__rx_mean,offline_vol__rx_mean,offline_smooth__rx_absmean,offline_d1__rx_absmean,offline_d2__rx_absmean,offline_vol__rx_absmean,offline_smooth__rx_q05,offline_d1__rx_q05,offline_d2__rx_q05,offline_vol__rx_q05,offline_smooth__ry_mean,offline_d1__ry_mean,offline_d2__ry_mean,offline_vol__ry_mean,offline_smooth__ry_absmean,offline_d1__ry_absmean,offline_d2__ry_absmean,offline_vol__ry_absmean,offline_smooth__ry_q05,offline_d1__ry_q05,offline_d2__ry_q05,offline_vol__ry_q05,offline_smooth__ry_p2p,offline_d1__ry_p2p,offline_d2__ry_p2p,offline_vol__ry_p2p,offline_smooth__rs_mean,offline_d1__rs_mean,offline_d2__rs_mean,offline_vol__rs_mean,offline_smooth__rs_rms,offline_d1__rs_rms,offline_d2__rs_rms,offline_vol__rs_rms
Exp1,5054,5054,25271.0,25290.0,25280.5,0.114440767502126,0.114440767502126,0.0371417299754568,-0.0551024101352965,0.05511175375685,-0.1099912338940452,0.1213158011022098,0.1296741718982241,0.1400011676373025,True,183,0.114440767502126,-5.10980697870922e-07,3.358316116600091e-08,0.0008490014402783509,0.114440767502126,-5.10980697870922e-07,3.358316116600091e-08,0.0008589518915752693,0.0376360702371379,-6.897412047200679e-07,9.468648488698827e-08,0.0009218788522108071,-0.0547542279672854,-1.5927443923598184e-06,7.861281084799165e-08,0.0003742194690770042,0.0547938581042767,5.839493950700325e-07,-1.946039863769816e-07,0.0003619915348154586,-0.1092815758790077,0.0,0.0,0.00036810012956987046,0.1209514785190037,-1.0467708512430784e-05,-9.444994118709695e-07,0.0009905756834570818,0.1295892064611726,-6.185056892510365e-07,1.751026991958505e-08,0.0007469505271037721,0.1398484890721689,-1.4825898575210328e-06,-1.0411042760311017e-07,0.0006472271588109522
Exp1,5055,5055,25276.0,25295.0,25285.5,0.1143845966886875,0.1143845966886875,0.0369784344225681,-0.0551451257576814,0.0551549585585877,-0.109922368470125,0.1219011150180164,0.129662991959771,0.1400395023358578,True,183,0.1144362786963854,-5.490136349900476e-07,-1.541134922192211e-08,0.0008415205697097245,0.1144362786963854,-5.490136349900476e-07,-1.541134922192211e-08,0.0008518802135723348,0.0376292536255229,-1.1470018575300555e-06,-3.333336268340065e-07,0.0009185205730833318,-0.0547655306551553,-1.1302687869897687e-06,1.5927443923598185e-07,0.00036872162101598063,0.0547959779169103,2.1198126336011148e-07,-5.8394939507003255e-08,0.00035774004979666397,-0.1092815758790077,0.0,0.0,0.0003678204352515631,0.1208614011668351,-1.0913503365569955e-05,8.561940363721598e-07,0.0009805257302322905,0.1295872330725004,-8.878175532522903e-07,-2.5155728313741586e-08,0.0007419907379497651,0.1398360836906854,-2.3758669036699763e-06,-6.344429946875118e-08,0.0006439494078365742
Exp1,5056,5056,25281.0,25300.0,25290.5,0.1144639581933011,0.1144639581933011,0.0370424633091541,-0.0548675420030216,0.0548845202629153,-0.1097990588807857,0.1222975780280863,0.1296497249269214,0.1400551903703596,True,183,0.1144352773657761,-6.65094190090143e-07,-1.4853003966058813e-08,0.000833232685967949,0.1144352773657761,-6.65094190090143e-07,-1.4853003966058813e-08,0.000844040612762351,0.0376246002185626,-4.023077473060133e-06,-2.841233460219861e-07,0.0009167604183394673,-0.0547655306551553,0.0,1.1302687869897686e-07,0.0003636109746655452,0.0547959779169103,0.0,-2.1198126336011147e-08,0.00035358108029196454,-0.1092815758790077,0.0,0.0,0.0003674986359262239,0.120842343485348,-1.905768148709186e-06,1.0913503365569954e-06,0.0009746446268717132,0.1295803282856401,-8.700629723884524e-07,4.631221320633428e-08,0.0007386776506816845,0.1398247304031322,-2.1170328522085446e-06,7.389679738789566e-08,0.0006423201604712201
Exp1,5057,5057,25286.0,25305.0,25295.5,0.1144795008605082,0.1144795008605082,0.0369754450190386,-0.0548529572050495,0.0548692729736509,-0.1096623213787627,0.1220886095504665,0.129663887033953,0.1400619972996079,True,183,0.1144296277544845,-6.975436746506358e-07,-5.3845178801942294e-08,0.0008269036105774385,0.1144296277544845,-6.975436746506358e-07,-5.3845178801942294e-08,0.0008381301853618634,0.0375890228507923,-3.988235317749917e-06,3.5260926641605964e-07,0.0009145971360371227,-0.0547655306551553,0.0,0.0,0.000366219551259232,0.0547959779169103,0.0,0.0,0.00035657342195334965,-0.1092815758790077,0.0,3.769482645299416e-08,0.00036692512822980616,0.120842343485348,0.0,1.905768148709186e-07,0.0009718701209131824,0.1295785324427765,-4.2469542118894753e-07,-4.0502928805308255e-08,0.0007393419760489719,0.1398149133621633,-1.6368989297910197e-06,1.2529413688261437e-07,0.0006451509769424448
Exp1,5058,5058,25291.0,25310.0,25300.5,0.1145097968157972,0.1145097968157972,0.0367991874006693,-0.0547071224906768,0.0547171987144105,-0.1092778063963624,0.1215767910935452,0.1295998356636971,0.1399635472547319,True,183,0.1144283019290296,-1.203545978109566e-06,-2.3027752688697944e-07,0.0008165507336773936,0.1144283019290296,-1.203545978109566e-06,-2.3027752688697944e-07,0.0008282518551281015,0.0375847178653851,-4.969848088995365e-07,3.560740837679766e-07,0.0009138312583746586,-0.0547655306551553,0.0,0.0,0.00037330272275056117,0.0547959779169103,0.0,0.0,0.00036382940979004145,-0.1092815758790077,3.7694826452994156e-07,6.780894550501016e-08,0.0003676694226139702,0.120842343485348,0.0,-3.4264894727964456e-08,0.0009695303495760716,0.1295760813314282,-1.275092260441535e-06,-1.1216039508210594e-07,0.0007371228703208302,0.1398083614138343,-8.640914833824009e-07,2.9457582892133965e-08,0.0006449487314313388
Exp1,5059,5059,25296.0,25315.0,25305.5,0.1145183979159127,0.1145183979159127,0.0368592777303732,-0.0544920311164423,0.0545040652479597,-0.1092064861460969,0.1214375494062648,0.1295197582080805,0.1398724517001348,True,183,0.1144175922947034,-3.0003189435204303e-06,-7.32394607620701e-08,0.0008046656541220579,0.1144175922947034,-3.0003189435204303e-06,-7.32394607620701e-08,0.000816887476802473,0.0375840530027033,-4.2749448007015076e-07,-1.2968912252095399e-08,0.0009120833728446073,-0.0547655306551553,0.0,0.0,0.00037743373487503863,0.0547959779169103,0.0,0.0,0.00036799438553217803,-0.1092778063963624,6.780894550501016e-07,7.418040092813105e-08,0.00036750101941174706,0.120842343485348,-3.4264894727964455e-07,-2.5723142399097784e-07,0.0009637713695365723,0.1295657815201721,-1.546299372010007e-06,4.667023988713659e-08,0.0007307325281335152,0.1398062724473295,-1.34232310086968e-06,-6.849585765550391e-08,0.0006403835869759504
Exp1,5060,5060,25301.0,25320.0,25310.5,0.1145157385622997,0.1145157385622997,0.0368796918498379,-0.0544223597527716,0.054438706142181,-0.1089819458484621,0.1208614011668351,0.129456292621027,0.1397582707486469,True,183,0.1143982987395944,-1.935940585730267e-06,2.5300904298614094e-07,0.0007897586071424495,0.1143982987395944,-1.935940585730267e-06,2.5300904298614094e-07,0.0008025802359269029,0.0375804429205844,-6.266739314204905e-07,-6.132858474797166e-08,0.0009113015716140665,-0.0547655306551553,0.0,0.0,0.00038009522611533576,0.0547959779169103,0.0,0.0,0.0003705907718158012,-0.1092747949844572,1.1187522738112521e-06,2.1711902868093433e-08,0.00036963398051095527,0.1208389169958752,-2.5723142399097786e-06,-1.9040230790204336e-07,0.000963160695361097,0.1295606183377081,-8.08389861570169e-07,8.212516593497643e-08,0.0007204474899982289,0.1397949381828256,-1.54905005993744e-06,3.392029371690475e-08,0.0006322183866007688
Exp1,5061,5061,25306.0,25325.0,25315.5,0.1145121920069,0.1145121920069,0.0370293850388008,-0.0545617521617095,0.0545764889775976,-0.1091957410447117,0.1207891613065372,0.1294892866602251,0.1397817327910748,True,183,0.1143982328888461,-4.702285136590212e-07,6.02037400120048e-08,0.0007713652592106181,0.1143982328888461,-4.702285136590212e-07,6.02037400120048e-08,0.0007848919041168129,0.0375777862633891,-1.0407803275498673e-06,-4.8373528248948914e-08,0.000911092491120525,-0.0547655306551553,0.0,-1.6453599891802506e-07,0.00038009023733382526,0.0547959779169103,0.0,9.788253775983026e-09,0.00037055279008188963,-0.1092666188736243,8.952084837310359e-07,-1.0411548733713084e-07,0.0003716217122759388,0.1208166203429489,-2.2466720263000783e-06,1.0791490970496474e-07,0.0009692474337490447,0.1295576976215564,-7.250477126602428e-07,-1.1819430520088048e-07,0.0007043238830070483,0.1397907819467301,-1.0031201637006326e-06,6.441344944069226e-08,0.0006172049143773922
Exp1,5062,5062,25311.0,25330.0,25320.5,0.1143125977056831,0.1143125977056831,0.0370612907919368,-0.0545111454780587,0.0545254479717942,-0.1090856505807345,0.1206327372447314,0.1293107584126969,0.1396051865776274,True,183,0.1143935964544578,-1.3339031856102191e-06,-4.2974806337137136e-08,0.0007556180253554288,0.1143935964544578,-1.3339031856102191e-06,-4.2974806337137136e-08,0.0007698403003702879,0.0375700351173089,-1.1104092139099796e-06,-5.334356648400983e-08,0.0009123954243232019,-0.0547655306551553,-1.6453599891802507e-06,-1.6453599891802506e-07,0.0003800016640882011,0.0547959779169103,9.788253775983025e-08,9.788253775983026e-09,0.00037045053826687983,-0.1092658428996199,7.759740043994379e-08,-8.952084837310359e-08,0.0003728189333797657,0.1208164502756122,-1.4931651428601312e-06,7.705136171098914e-08,0.0009724931750958528,0.1295533678605815,-1.990332913578974e-06,-1.5361573674987918e-07,0.0006903948567433512,0.1397849069811886,-9.049155655305174e-07,6.118271419025545e-08,0.0006035143191694622
Exp1,5063,5063,25316.0,25335.0,25325.5,0.1143818712044091,0.1143818712044091,0.0369217788203746,-0.0545438656319667,0.0545557210385657,-0.1089953735667816,0.1205068614792187,0.1293777539728387,0.1396930006296687,True,183,0.11438489385699,-8.999765770303925e-07,1.0316379275204791e-07,0.0007424299208499403,0.11438489385699,-8.999765770303925e-07,1.0316379275204791e-07,0.0007573024721814957,0.03756668217125,-1.5742159923899656e-06,-3.886146315294771e-08,0.0009168849435523371,-0.0547819842550471,-1.6453599891802507e-06,1.6453599891802506e-07,0.00037952768256826726,0.0547969567422879,9.788253775983025e-08,-9.788253775983026e-09,0.00037002760601571416,-0.1092658428996199,0.0,-7.75974004399438e-09,0.0003733918661103761,0.1208016886915203,-1.476158409190187e-06,1.493165142860131e-07,0.0009743335517948445,0.1295377942924206,-2.2612050801590345e-06,1.2096139249490045e-07,0.000680802597766778,0.1397817327910748,-3.912930217980781e-07,4.959419820926843e-09,0.0005945531131702487
Exp1,5064,5064,25321.0,25340.0,25330.5,0.1145321647724046,0.1145321647724046,0.0371146061300575,-0.0547321322250118,0.0547371766244813,-0.1086613292303885,0.1203034706055718,0.1295892064611726,0.1398360836906854,True,183,0.1143845966886875,-3.0226525808974004e-07,-5.356363618591598e-08,0.0007316053685445944,0.1143845966886875,-3.0226525808974004e-07,-5.356363618591598e-08,0.0007470730164941954,0.037554292957385,-1.4990238454394567e-06,2.6205113225000176e-08,0.0009228571127048364,-0.0547819842550471,0.0,1.6453599891802506e-07,0.00037955526431999233,0.0547969567422879,0.0,-9.788253775983026e-09,0.00037009768214771283,-0.1092658428996199,0.0,2.4740258588493154e-07,0.0003738506639612927,0.1208016886915203,0.0,1.476158409190187e-07,0.0009738263770301678,0.1295307558097799,-7.807189886299693e-07,1.1614449102193003e-07,0.000672475250709632,0.1397809940509706,-8.55321367321249e-07,-7.041192506024308e-08,0.0005868194082919038
Exp1,5065,5065,25326.0,25345.0,25335.5,0.1143982987395944,0.1143982987395944,0.0368992746925321,-0.0549099120186986,0.0549145587284486,-0.1088238763163434,0.1204130480125955,0.1295299871025343,0.1397731795774016,True,183,0.1143818712044091,-1.4356129388895523e-06,-1.1001168230995173e-07,0.0007217030789515623,0.1143818712044091,-1.4356129388895523e-06,-1.1001168230995173e-07,0.0007377559626778409,0.0375516919327956,-1.3121648601399638e-06,4.198373239339137e-10,0.0009293705301699272,-0.0547819842550471,0.0,0.0,0.0003826586650511985,0.0547969567422879,0.0,0.0,0.0003732372950957536,-0.1092658428996199,2.4740258588493156e-06,0.0,0.0003737090653349936,0.1208016886915203,0.0,0.0,0.0009729824555316064,0.1295299871025343,-1.0997601699397342e-06,-8.377760852801286e-08,0.0006663166151345001,0.1397731795774016,-1.095412272400509e-06,5.2814116528188136e-08,0.0005807009723388211
Exp1,5066,5066,25331.0,25350.0,25340.5,0.1144352773657761,0.1144352773657761,0.0370752773640946,-0.0551610362624524,0.0551656888846531,-0.1091525475699741,0.120431735305833,0.1296439247791419,0.1398484890721689,True,183,0.1143702405592986,-1.4023820811892572e-06,1.141667362698773e-07,0.0007116112084156923,0.1143702405592986,-1.4023820811892572e-06,1.141667362698773e-07,0.0007282461624060647,0.0375411713087836,-1.4948254722001176e-06,6.248519838006339e-09,0.0009370185123865789,-0.0547819842550471,0.0,0.0,0.0003876580966098628,0.0547969567422879,0.0,0.0,0.00037835882983092254,-0.1092411026410314,0.0,-4.948051717698631e-07,0.00037428619795896393,0.1208016886915203,0.0,0.0,0.0009715517723987365,0.1295197582080805,-1.6184950739100978e-06,3.315792880875802e-08,0.0006611035395761838,0.1397700399282466,-3.271802020393677e-07,2.828297546192405e-08,0.000576090544144224
Exp1,5067,5067,25336.0,25355.0,25345.5,0.1142816181490374,0.1142816181490374,0.03697617644409,-0.0551702969819168,0.0551749496041176,-0.1090259608609938,0.1202909001387696,0.1295138021517952,0.1396909427848597,True,183,0.1143678473835972,-2.9394557619077946e-07,2.3367064702906057e-08,0.0007006540695599025,0.1143678473835972,-2.9394557619077946e-07,2.3367064702906057e-08,0.0007179034798582175,0.0375367436780736,-1.2496796617599005e-06,-1.860426269510024e-07,0.0009426816421861708,-0.0547819842550471,0.0,0.0,0.0003926598530313861,0.0547969567422879,0.0,0.0,0.00038355550991039586,-0.1092658428996199,-2.4740258588493156e-06,-7.75974004399438e-09,0.0003741012386830249,0.1208016886915203,0.0,-4.9815566754984886e-08,0.0009687233122377233,0.1295138021517952,-7.68180881852154e-07,1.2063418489138834e-08,0.0006555217659666266,0.1397699077753812,-8.125825177812684e-07,-5.883649733112728e-08,0.0005705781114839134
Exp1,5068,5068,25341.0,25360.0,25350.5,0.1138835488842069,0.1138835488842069,0.0368202427460945,-0.0555247684238701,0.0555272821645368,-0.1096091837500544,0.1205612582364762,0.1293142063169708,0.1395475112282546,True,183,0.1143673011035367,-1.1687114341601967e-06,-8.381627207995623e-08,0.0006892451198507038,0.1143673011035367,-1.1687114341601967e-06,-8.381627207995623e-08,0.0007070795331323436,0.037528674512166,-3.3552517417101415e-06,-1.3955441248506005e-07,0.0009428283249134805,-0.0547819842550471,0.0,0.0,0.0003958096363278809,0.0547969567422879,0.0,-9.788253775983026e-09,0.00038698051052274396,-0.1092658428996199,-7.759740043994379e-08,1.5788173751182798e-07,0.00037324121931467727,0.1208016886915203,-4.981556675498489e-07,-4.9815566754984886e-08,0.0009660287808727917,0.129512076399262,-1.4978608890187095e-06,-6.779518275878972e-08,0.0006493876144029746,0.1397619141030688,-9.155451753506405e-07,4.482470755934331e-08,0.000566429604180291
Exp1,5069,5069,25346.0,25365.0,25355.5,0.1137026121469877,0.1137026121469877,0.0369468303753039,-0.0556093209571285,0.0556118346977952,-0.1097308290323725,0.1205002372413222,0.1291981804136934,0.1393873780969969,True,183,0.1143561602692556,-1.1321082969903418e-06,4.672629141944107e-09,0.0006785836751180207,0.1143561602692556,-1.1321082969903418e-06,4.672629141944107e-09,0.000696988269264749,0.0375031911606565,-2.645223786610501e-06,2.7522362250502477e-07,0.0009423859835140928,-0.0547819842550471,0.0,1.6453599891802506e-07,0.00039475961144285154,0.0547969567422879,-9.788253775983025e-08,-3.098638011199417e-08,0.0003861607902299397,-0.1092666188736243,-8.952084837310359e-07,-7.400136828511482e-08,0.00037227517202186597,0.1207967071348448,-4.981556675498489e-07,9.963113350996977e-08,0.0009651844443133667,0.129498823542905,-1.4461327094400512e-06,1.0605530081975177e-07,0.0006428855364085318,0.1397607523236277,-3.643354421878353e-07,-6.737445956694899e-08,0.0005618616284791595
Exp1,5070,5070,25351.0,25370.0,25360.5,0.1137089468124083,0.1137089468124083,0.0368855205233207,-0.055664697733642,0.0556672055618579,-0.1097508879481455,0.120455881423158,0.129218723446197,0.139422675748751,True,183,0.1143559800205668,-1.1219851427407556e-06,-2.970819708889017e-08,0.0006706814772990987,0.1143559800205668,-1.1219851427407556e-06,-2.970819708889017e-08,0.0006896021364381808,0.0375022222742999,-6.030155166598939e-07,9.67854176450733e-08,0.0009398896004511758,-0.0547819842550471,1.6453599891802507e-06,2.7756287761700195e-07,0.00039478410975968693,0.0547959779169103,-3.0986380111994174e-07,-4.8606685731020226e-08,0.00038620809662223726,-0.1092747949844572,-8.176110832910921e-07,8.952084837310359e-08,0.0003725850726970281,0.1207967071348448,4.981556675498489e-07,2.472469744289885e-07,0.0009642635483492465,0.1294976150721676,-4.3730788082119164e-07,1.0780944817906367e-07,0.0006364145226410374,0.1397582707486469,-1.5892897710201304e-06,-1.725466349553062e-07,0.00055776790748639
Exp1,5071,5071,25356.0,25375.0,25365.5,0.113805783710216,0.113805783710216,0.0371015011993114,-0.0556181460464827,0.055621546756733,-0.1099207648772279,0.1200374866818395,0.1292596931047353,0.1394428670323828,True,183,0.1143449404178282,-1.4291902678792435e-06,-9.810951960287363e-08,0.0006669697812709315,0.1143449404178282,-1.4291902678792435e-06,-9.810951960287363e-08,0.000686302812373197,0.0374971610054899,-1.6773696101597679e-06,-1.6968707143405483e-07,0.000940652164296474,-0.0547655306551553,2.7756287761700194e-06,1.4013056932792036e-07,0.0003957602001116461,0.0547938581042767,-5.839493950700325e-07,-2.395439701510099e-07,0.0003872057309080324,-0.1092747949844572,0.0,8.176110832910921e-08,0.0003725350139359115,0.1208016886915203,1.974314076740036e-06,9.780027416403381e-08,0.0009640973493409197,0.1294944504640968,-3.680382276494143e-07,2.387818771321104e-08,0.0006344620386636033,0.1397448594259175,-2.0898017917408973e-06,2.6830686793988266e-08,0.0005589237869240224
Exp1,5072,5072,25361.0,25380.0,25370.5,0.1139351497478138,0.1139351497478138,0.0369890816644589,-0.0550627308545617,0.0550638418282799,-0.1096392584021828,0.1197130839735312,0.129137229197766,0.1393608231000566,True,183,0.114341688117888,-2.103080338769492e-06,-1.4798509526112171e-07,0.0006717447267376805,0.114341688117888,-2.103080338769492e-06,-1.4798509526112171e-07,0.0006913358713323593,0.0374854485781983,-2.299886231000442e-06,1.749480035895256e-08,0.0009514715766249683,-0.0547542279672854,3.046665682459454e-06,-5.6605454880967485e-08,0.0003963762836226327,0.0547901384229596,-2.705303502630041e-06,-3.9401442614196704e-07,0.00038790630267222944,-0.1092747949844572,0.0,-3.0114119052016e-08,0.00037208143314791154,0.1208164502756122,1.476158409190187e-06,-1.9743140767400358e-07,0.00096342542179936,0.1294939346898911,-1.9852600368908123e-07,1.0504103757913442e-08,0.0006398551266121354,0.1397373727307295,-1.3209829030802478e-06,1.994736015252212e-11,0.0005665949133906151
Exp1,5073,5073,25366.0,25385.0,25375.5,0.1142791646686853,0.1142791646686853,0.0368515703500425,-0.0549218687895045,0.0549243099682318,-0.1095146675019123,0.1201521238181822,0.1293831328058297,0.1396776706531985,True,183,0.1143239096144405,-2.9090412204904605e-06,8.768662904001802e-08,0.0006783576707690487,0.1143239096144405,-2.9090412204904605e-06,8.768662904001802e-08,0.0006981502222159923,0.0374741621431799,-1.5024216065702423e-06,4.033368512304514e-08,0.0009633298883696902,-0.0547350639983307,2.2095742273603445e-06,-2.5932876065393186e-07,0.0003953514560759811,0.0547668050692504,-4.524093656489703e-06,1.764214665404827e-08,0.0003869378008447644,-0.1092747949844572,-3.0114119052015995e-07,-6.780894550501016e-08,0.0003720170030571455,0.1208164502756122,0.0,-1.476158409190187e-07,0.0009634050191802797,0.1294924652040599,-2.629971900702799e-07,5.1522724658914486e-09,0.0006450571827186189,0.1397316495968867,-2.089602318139372e-06,-2.7589438156006012e-08,0.0005742754962536306
Exp1,5074,5074,25371.0,25390.0,25380.5,0.1144362786963854,0.1144362786963854,0.0367710756416268,-0.0549419743015788,0.0549457320135981,-0.1096835405090354,0.1206068093647255,0.1295576976215564,0.1398985540203985,True,183,0.1143125977056831,-1.2262140483693118e-06,2.131656345361055e-07,0.0006847835573797647,0.1143125977056831,-1.2262140483693118e-06,2.131656345361055e-07,0.0007047741501615672,0.0374704243621326,-1.8965493797699907e-06,-9.886384123393434e-08,0.000975017431375714,-0.0547321322250118,4.5337807592013555e-07,-1.3252428564404505e-07,0.00039628819104528307,0.0547448974863947,-2.528882036089558e-06,3.777774379719323e-07,0.00038794145481752256,-0.1092778063963624,-6.780894550501016e-07,-1.1264099852997811e-07,0.00037024640835555035,0.1208164502756122,0.0,0.0,0.0009633116910480434,0.1294913047179904,-1.4700327903016675e-07,6.1191413541772386e-09,0.0006527136233944003,0.1397164767075481,-1.5968772846403079e-06,1.98682352727797e-07,0.0005843243496101242
Exp1,5075,5075,25376.0,25395.0,25385.5,0.1143982328888461,0.1143982328888461,0.0367912106118572,-0.0551682643999063,0.0551711292298913,-0.1098559614624153,0.1206964626049948,0.1296284013375979,0.139975932202604,True,183,0.1143116474739568,-7.773848751294055e-07,-7.446199467714409e-08,0.0006897205971196687,0.1143116474739568,-7.773848751294055e-07,-7.446199467714409e-08,0.0007099384413745809,0.0374551966493822,-2.4910600189095857e-06,-9.654095629696434e-08,0.0009839362056388355,-0.0547305302175715,8.843313709198941e-07,2.7075255097028244e-08,0.0003958313582062977,0.0547415162488895,-7.463192767703796e-07,2.1206865098391537e-07,0.00038754278761413716,-0.1092815758790077,-1.4275511758199411e-06,-4.167347884095896e-08,0.0003711754760430562,0.1208164502756122,0.0,0.0,0.0009645101792533314,0.1294909951712696,-2.018057765285075e-07,-1.354524006219604e-07,0.0006576140166213651,0.1397156808240403,-1.0277879086140196e-07,6.740196000415422e-08,0.0005915580015082924
Exp1,5076,5076,25381.0,25400.0,25390.5,0.11438489385699,0.11438489385699,0.0367133026244838,-0.0552775497695052,0.0552814500692226,-0.1099357403596914,0.1209745646157013,0.1296854822980838,0.1400316083031035,True,183,0.1143048238569318,-1.9708339951407527e-06,-1.5431859143114066e-07,0.0006909910988223123,0.1143048238569318,-1.9708339951407527e-06,-1.5431859143114066e-07,0.0007114929892099551,0.0374455137619435,-2.861958942739634e-06,3.361893921992322e-08,0.0009906556428960823,-0.0547232889113026,7.24130626890418e-07,-1.608461997810312e-07,0.000395883777523111,0.054737434293627,-4.0819552625040447e-07,1.1545148030207842e-07,0.00038760693049529445,-0.1092920819081206,-1.0948242434596912e-06,3.9625903125034576e-08,0.00037201705279425496,0.1208164502756122,0.0,0.0,0.000964065104920585,0.1294892866602251,-1.5015272852497707e-06,-1.8207256153229823e-07,0.000660565857347126,0.1397154489196395,-9.228576845987657e-07,-1.7618656713180858e-07,0.0005954601114522738
Exp1,5077,5077,25386.0,25405.0,25395.5,0.1142781361673159,0.1142781361673159,0.03679442382694,-0.0551561423824363,0.055161888242891,-0.1098514252729568,0.1208389169958752,0.1295606183377081,0.1398930261533967,True,183,0.1142919391340054,-2.320570789440812e-06,6.933874631312454e-08,0.0006899899345806404,0.1142919391340054,-2.320570789440812e-06,6.933874631312454e-08,0.0007108366786697608,0.0374265770599548,-2.1548706267103535e-06,2.2864650769297e-07,0.0009993856316343325,-0.0547232889113026,-7.24130626890418e-07,-1.608461997810312e-07,0.0003959439007573096,0.054737434293627,4.0819552625040447e-07,1.1545148030207842e-07,0.00038765678153350615,-0.1092925241214423,-1.0312921445695954e-06,-9.578211768293542e-08,0.0003693470505334604,0.1208164502756122,0.0,1.7006733669944208e-09,0.0009596193915111128,0.1294759798984171,-2.0225313918514898e-06,-6.3221481561015526e-09,0.0006625744688250961,0.1397064522471943,-1.8646444621794878e-06,-2.1514534937205906e-08,0.0005981631300096026
Exp1,5078,5078,25391.0,25410.0,25400.5,0.1141535222097415,0.1141535222097415,0.0368260225953585,-0.0550500326631752,0.0550588140573954,-0.1099095156917503,0.1210535538423263,0.1294345477909877,0.1397619141030688,True,183,0.1142816181490374,-1.2774465320095074e-06,1.9723726172912734e-07,0.0006890886639845311,0.1142816181490374,-1.2774465320095074e-06,1.9723726172912734e-07,0.0007102468735153088,0.0374239650556764,-5.75493865809934e-07,1.1176467770407373e-07,0.0010084957185346514,-0.0547305302175715,-8.843313709198941e-07,2.7075255097028244e-08,0.0003957858992189269,0.0547415162488895,7.463192767703796e-07,2.1206865098391537e-07,0.00038745520291997817,-0.1093023948295663,-2.0526454202890454e-06,-1.7684592343997217e-08,0.0003697866292284942,0.1208164502756122,1.7006733669944208e-08,1.7006733669944208e-09,0.000957129240725117,0.1294690613463066,-1.5647487668107862e-06,7.45658863893217e-08,0.0006636798541851766,0.1396968024750177,-1.1380030339708247e-06,1.6602881331595488e-07,0.0005997419479955516
Exp1,5079,5079,25396.0,25415.0,25405.5,0.1140986946214156,0.1140986946214156,0.0367750864627235,-0.054541443421613,0.0545534205711844,-0.1094542367641779,0.1213375230046476,0.129216387073211,0.1395776230461922,True,183,0.1142791646686853,-3.4819817214953863e-07,9.463282638386138e-08,0.0006882514512499902,0.1142791646686853,-3.4819817214953863e-07,9.463282638386138e-08,0.0007097087252932951,0.0374208221212967,-1.0372238496696162e-06,-8.694724589204672e-08,0.001016386280405102,-0.0547321322250118,-4.5337807592013555e-07,-1.3252428564404505e-07,0.00039557063943176056,0.0547448974863947,2.528882036089558e-06,3.777774379719323e-07,0.000387158480796237,-0.1093130505756452,-1.2081380680095676e-06,1.0029992443982838e-07,0.00036983648714676316,0.1208166203429489,1.7006733669944208e-08,-1.7006733669944208e-09,0.0009563312180156655,0.129460332410749,-1.2768725279582727e-06,8.907995411699953e-08,0.0006643225603692993,0.1396950722168546,-2.0435632901993906e-07,9.308443153804858e-08,0.0006007925385328607
Exp1,5080,5080,25401.0,25420.0,25410.5,0.1141284943725375,0.1141284943725375,0.0367935467871488,-0.0546488408662338,0.0546595852108553,-0.1096743272280085,0.1215103487851086,0.1292736772794324,0.1396700013185748,True,183,0.1142781361673159,-3.3111826817089354e-07,-4.0287372337077795e-08,0.0006874469974427825,0.1142781361673159,-3.3111826817089354e-07,-4.0287372337077795e-08,0.0007092148213436397,0.0374135928171797,-1.4449663247304011e-06,2.5447014616944425e-08,0.0010234417304649042,-0.0547350639983307,-2.2095742273603445e-06,-1.4630188195495495e-07,0.0003964242510082864,0.0547668050692504,4.524093656489703e-06,-1.955466651694382e-08,0.0003878899264161462,-0.1093144762102464,-1.0496461758907616e-06,-6.639668338109807e-08,0.00036889166024312053,0.1208166203429489,0.0,-1.7006733669944208e-09,0.0009540353817461901,0.129456292621027,-6.739492256407909e-07,-6.993057736215383e-09,0.0006641078813430372,0.1396947589117275,-2.0715871859033897e-07,-1.7725635776122405e-08,0.0006010415955151315
