direction,source_dataset,target_dataset,entry_cycle,prefix_fraction,adapter,source_model_frozen_hash,update_index,pair_earlier_cycle,pair_later_cycle,adapter_parameter_norm,adapter_step_norm,objective_loss,l2,numeric_abort
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,150,765.5,2695.5,2.1323659135489943,0.0035690873895639157,0.1749373083702203,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,175,2435.5,3055.5,2.1662556793259897,0.00566583684801174,0.7292617790149106,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,200,2020.5,3400.5,2.162499050270487,0.001147449267082027,0.6792741028465225,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,225,1990.5,3780.5,2.156286950154075,0.0015679853715134188,0.6609144454284166,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,250,290.5,4095.5,2.1287968958081493,0.003977825478624481,0.09580492522135746,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,275,2090.5,4535.5,2.167364809851595,0.004315292365352613,0.5250768890572177,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,300,3450.5,4975.5,2.1813840411349816,0.001575908510388257,0.6273001908706272,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,325,1260.5,5290.5,2.211793310371229,0.004774707023954971,0.26039226541836286,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,350,4735.5,5670.5,2.1963579052113382,0.005731081396957667,0.7870480253940036,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,375,2950.5,6120.5,2.2045815705258067,0.0036949901700656985,0.45197143024272707,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,400,2320.5,6420.5,2.2035854791802287,0.004586125861753515,0.40342808864994484,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,425,2185.5,6805.5,2.1975893367569332,0.004800201916234156,0.40857231891962964,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,450,3115.5,7195.5,2.184290835305814,0.0033603804333874653,0.417038399038634,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,475,2770.5,7580.5,2.124455420349637,0.06991803866968906,2.5148427782446117,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,500,5730.5,7910.5,0.8172172409480791,0.04882913010402655,0.5210933192459154,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,525,6070.5,8280.5,1.3047571437868555,0.021645572681737415,0.21882635991778546,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,550,7955.5,8650.5,1.6017356217920233,0.01260347038919785,0.8130486175700086,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,575,6745.5,9010.5,1.807165927719816,0.00663169458104474,0.14841461825121233,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,600,4455.5,9365.5,1.8881003152752087,0.009075149960099104,0.1951713626338818,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,625,6995.5,9710.5,1.953580407161771,0.007083230944972059,0.1730072409565478,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,650,6235.5,10060.5,1.8666035431729817,0.011706530593658879,0.2148399215000295,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,675,9445.5,10510.5,1.975371384463896,0.019758757833779683,0.9172446163959499,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,700,8730.5,10940.5,2.082637653576547,0.0222257282923592,0.9991677376899983,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,725,9755.5,11370.5,1.9610701814109166,0.015549850570700356,0.8715178497085436,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,750,8215.5,11835.5,1.6605027455075299,0.02799015480167827,1.1949003978649413,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,775,10785.5,12190.5,1.3964528933636353,0.029962644011140845,0.8714855760981461,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,800,8865.5,12505.5,1.122471584651702,0.02091920773451008,0.897585567757287,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,825,9285.5,12870.5,0.8767886152564628,0.014444036050610797,0.6365091037761955,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,850,10745.5,13280.5,0.6922900038080299,0.02534155373005791,0.6339520907871926,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,875,11490.5,13640.5,0.5816089018988237,0.007547771165796053,0.7134441511041193,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,900,9175.5,13980.5,0.4957755086895132,0.018691762371074033,0.773578508898281,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,925,13500.5,14360.5,0.46350268160686414,0.021557073822930744,0.5711762603499185,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,950,12845.5,14725.5,0.4625956285737054,0.013259557005250526,0.5030295779905274,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,975,11265.5,15040.5,0.5402949633197477,0.008119919939126814,0.5181982713796757,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1000,13270.5,15390.5,0.5527662120433022,0.004512350607509196,0.6846598432959219,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1025,12335.5,15805.5,0.4895070398006812,0.01121333168145857,0.885262502166781,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1050,14635.5,16170.5,0.6585230489990346,0.04214722852438858,0.9279638497416638,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1075,13695.5,16595.5,0.8981219287925634,0.01329741833947184,0.7003347972903379,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1100,16245.5,16915.5,1.1593243010245373,0.004688299859031964,0.6884821554228095,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1125,13850.5,17280.5,1.4535358000682426,0.01235863845352606,0.5499340265582415,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1150,14715.5,17575.5,1.700585175073984,0.021076963103206416,0.4144169062436899,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1175,16975.5,17910.5,1.9047017701208577,0.009616913045750143,0.4538748630829224,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1199,16985.5,18235.5,2.0623686892942765,0.0075271493596040795,0.44354720048388685,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0,10.5,510.5,0.08,0.08,1.8884074921511176,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,25,345.5,970.5,0.55,0.05319519658248001,0.7637573273095558,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,50,415.5,1460.5,0.55,0.0706755528984349,0.6282693474893561,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,75,820.5,2115.5,0.55,0.036733242774924554,0.5689162996285301,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,100,1345.5,2630.5,0.55,0.01522329593492835,0.7569704469535147,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,125,1825.5,3200.5,0.5468354404346454,0.002484796461256482,0.7295676958785495,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,150,840.5,3920.5,0.55,0.04609023593379834,0.5944919995012379,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,175,1705.5,4515.5,0.55,0.011354522399591624,0.6544123338564909,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,200,2050.5,5255.5,0.5496180667847123,0.006917768712917839,0.7436324967740766,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,225,2900.5,5850.5,0.55,0.00535158168129032,0.6875816740355547,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,250,1655.5,6445.5,0.55,0.01923282452591357,0.6468457432263467,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,275,3885.5,6825.5,0.55,0.005418673455304689,0.6005543485205265,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,300,3660.5,7410.5,0.55,0.007289530122019212,0.5921583332366428,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,325,6300.5,7985.5,0.55,0.04189041351614024,0.4791216553955233,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,350,5920.5,8490.5,0.55,0.042005653292897766,0.5037530300259945,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,375,4965.5,9125.5,0.55,0.0498873853810833,0.5970395404448566,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,400,8585.5,9800.5,0.5365851530104416,0.017014345483686043,0.8616287123031975,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,425,9035.5,10340.5,0.46903844410091633,0.014058057620252366,0.7945192313612324,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,450,6465.5,10790.5,0.55,0.07895106206155653,0.7813012052183331,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,475,7500.5,11335.5,0.55,0.06121159329314885,0.7091289977843084,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,500,7605.5,11850.5,0.533775361422254,0.022477864965297575,0.7406277656749907,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,525,8550.5,12415.5,0.34219893354159575,0.01930237858639672,0.830843857478586,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,550,11260.5,13045.5,0.1963918572647383,0.01047048980929375,0.6966689576419768,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,575,9525.5,13810.5,0.18144157285821405,0.008792690838465662,0.6456794255895341,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,600,12365.5,14430.5,0.19379203935735975,0.02297256814107512,0.5892584066185836,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,625,13265.5,15075.5,0.2775294219075213,0.013196541936530077,0.5369672637302035,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,650,14895.5,15685.5,0.18631153008004545,0.022728811360663275,1.1980428967354362,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,675,14505.5,16110.5,0.40469912354625764,0.04289803765045069,0.8211570226196758,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,700,13770.5,16660.5,0.55,0.01039893128699125,0.7255098776604287,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,725,15645.5,17185.5,0.55,0.012538493147778936,0.5878427822846001,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,750,15450.5,17775.5,0.55,0.020997058627146077,0.6449436396803462,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,775,15055.5,18295.5,0.55,0.03716644946839935,0.7023580275270344,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,800,17090.5,18965.5,0.54914654925899,0.005812572573043469,0.6189413661267227,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,825,16455.5,19620.5,0.5256554798023043,0.005913580554132989,0.5671179036017088,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,850,17245.5,20195.5,0.4760529977145129,0.004521158104707235,0.6126670142752014,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,875,18430.5,20635.5,0.33247980573064706,0.010723749086726773,0.7042722773803661,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,900,19125.5,21190.5,0.07498196438664481,0.06699711016058339,0.7303219903046709,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,925,18435.5,21740.5,0.55,0.016476390882640763,0.36168818342979514,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,950,20675.5,22390.5,0.55,0.018894226692246857,0.5369934874565909,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,975,20950.5,22885.5,0.5266267561476178,0.009951835012348278,0.48974851999577496,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1000,22025.5,23415.5,0.45492339958216765,0.03058362239496956,1.0502942211143087,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1025,22265.5,23925.5,0.47145603833875105,0.03635533482836906,0.9820044362855693,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1050,22645.5,24355.5,0.55,0.03128643413101322,0.7228090816171648,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1075,22230.5,24825.5,0.55,0.04596847674856395,0.7521610862442005,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1100,22445.5,25245.5,0.55,0.04221878472887533,0.5477670607745235,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1125,24865.5,25860.5,0.5497616818000282,0.002013485011175605,0.7126655972361133,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1150,25685.5,26375.5,0.5447033275535842,0.00582364462896346,0.7435374639164206,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1175,24505.5,26900.5,0.5500000000000002,0.009873684976964222,0.6835295930110034,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1199,25215.5,27320.5,0.5444598854329138,0.008191676143917945,0.8583669948422339,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0,10.5,510.5,0.11985109394519958,0.11985109394519958,1.8884074921511176,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,25,130.5,1135.5,1.3909376883871776,0.020642999041966398,0.37663385120953574,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,50,990.5,1760.5,1.4915839373392574,0.003057607603330449,0.4325731136724271,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,75,85.5,2440.5,1.4637926101739331,0.0025069151531835975,0.2193664347086603,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,100,150.5,3000.5,1.4418743104397327,0.00529732824750037,0.2540782039983026,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,125,1375.5,3465.5,1.367407816746032,0.0026500877941686572,0.6098746990684992,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,150,1755.5,3800.5,1.319717900775545,0.004454498548276379,0.7091984846655464,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,175,2800.5,4260.5,1.2940696902878264,0.008021229375371062,0.720739256478154,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,200,2325.5,4675.5,1.2310268878559654,0.0029872109988613197,0.6545191195059744,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,225,2885.5,5285.5,1.1896739916729058,0.006764018021060905,0.6965747925052397,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,250,4850.5,5915.5,1.1263305560420562,0.012734541260262494,0.844635430028569,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,275,4565.5,6500.5,1.019388835240026,0.011856342365240552,0.7326747432544334,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,300,4950.5,7060.5,0.9262786662224037,0.010537742441887205,0.6677989675657207,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,325,3590.5,7535.5,0.9212878899489223,0.0035505113456632755,0.5387074576967115,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,350,5645.5,8295.5,0.6723047963344313,0.03866260978780977,0.43284283632356707,0.15,0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,375,7135.5,8755.5,1.162400390485669,0.014422386484569035,0.3296895645685148,0.15,0
