direction,source_dataset,target_dataset,entry_cycle,prefix_fraction,model,future_window_count,adapter_aborted,adapter_abort_reason,adapter_parameter_norm,source_model_frozen_hash,future_time_pair_auc,future_score_total_variation,future_score_saturation_ratio,future_score_reversal_count,prior_adapted_disagreement,future_target_local_spearman,future_ood_ratio_mean,future_ood_fraction,common_future_window_count,common_future_prefix_score_std
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.4,Unbounded_WeakL2,612,0,COMPLETED,1.6408482329946399,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,0.5625,0.7496509832660085,0.8660130718954249,223,0.876790718113413,0.6525119003849555,2.32439075398598,0.9803921568627451,102,0.5395279251130763
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.4,Source_Static,612,0,NOT_APPLICABLE,0.0,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,0.625,2.9985815240418727,0.014705882352941176,237,0.0,0.8129979892358234,2.32439075398598,0.9803921568627451,102,0.0
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.4,Target_Local,612,0,NOT_APPLICABLE,0.0,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,0.578125,4.676683395217621,0.0,196,0.17389901374403147,1.0,2.32439075398598,0.9803921568627451,102,0.13054229563417455
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.4,Elapsed_Time_Since_Entry,612,0,NOT_APPLICABLE,0.0,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,1.0,0.6001375110499951,0.017973856209150325,0,0.21693316330898915,0.1506554419024534,2.32439075398598,0.9803921568627451,102,0.0
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.6,Bounded_Baseline,408,0,COMPLETED,0.5099399856004251,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,0.1331168831168831,4.083567453289339,0.0,149,0.491936097111916,0.7491719587217933,2.511402905977053,1.0,102,0.23389806699556703
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.6,Unbounded_L2,408,0,COMPLETED,0.5510040876747457,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,0.1038961038961039,3.8718296396499268,0.0,155,0.6452524853562851,0.7626807016998302,2.511402905977053,1.0,102,0.4830809874150489
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.6,Unbounded_WeakL2,408,0,COMPLETED,1.3589198191261398,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,0.09740259740259741,3.2377208752430926,0.6568627450980392,141,0.858092284287486,0.7733631674376676,2.511402905977053,1.0,102,0.5395279251130763
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.6,Source_Static,408,0,NOT_APPLICABLE,0.0,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,0.237012987012987,0.8977257319912318,0.022058823529411766,167,0.0,0.7462022120442946,2.511402905977053,1.0,102,0.0
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.6,Target_Local,408,0,NOT_APPLICABLE,0.0,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,0.1331168831168831,4.144595901047834,0.0,122,0.4252844539485472,1.0,2.511402905977053,1.0,102,0.13054229563417455
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.6,Elapsed_Time_Since_Entry,408,0,NOT_APPLICABLE,0.0,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,1.0,0.39976426677143695,0.02696078431372549,0,0.15669518514806896,-0.6062460090937007,2.511402905977053,1.0,102,0.0
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.8,Bounded_Baseline,204,0,COMPLETED,0.5500000000000002,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,0.41346153846153844,1.7188715420576828,0.0,62,0.41420904100768086,0.7943671328918447,2.3692903845153723,1.0,102,0.23389806699556703
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.8,Unbounded_L2,204,0,COMPLETED,1.026622025705964,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,0.41346153846153844,1.3385743928546907,0.0,68,0.09951348984140686,0.8731254991483558,2.3692903845153723,1.0,102,0.4830809874150489
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.8,Unbounded_WeakL2,204,0,COMPLETED,1.7354261975299732,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,0.36538461538461536,1.5013000051018976,0.07352941176470588,72,0.1007230481856832,0.8080485684601847,2.3692903845153723,1.0,102,0.5395279251130763
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.8,Source_Static,204,0,NOT_APPLICABLE,0.0,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,0.9038461538461539,0.412658011610996,0.0,68,0.0,-0.0272865411934328,2.3692903845153723,1.0,102,0.0
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.8,Target_Local,204,0,NOT_APPLICABLE,0.0,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,0.4807692307692308,0.9109522296595584,0.0,69,0.33222173150558054,1.0,2.3692903845153723,1.0,102,0.13054229563417455
Exp1_to_Exp2,Exp1,Exp2,9000.0,0.8,Elapsed_Time_Since_Entry,204,0,NOT_APPLICABLE,0.0,11cb11080644d77d91fc5e6a3103bcfa07d879003ee53363a3659012f104ba95,1.0,0.19939102249287888,0.05392156862745098,0,0.05089640249353964,0.3220586468397283,2.3692903845153723,1.0,102,0.0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.2,Bounded_Baseline,7292,0,COMPLETED,0.5500000000000002,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.4625,14.536178955241759,0.0,3089,0.3685273200197301,-0.6495752584621387,1.301671225981232,0.8845309928688975,912,0.18171664260072778
Exp2_to_Exp1,Exp2,Exp1,0.0,0.2,Unbounded_L2,7292,0,COMPLETED,1.434461952247528,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.415,4.029495015540489,0.11464618760285245,2970,0.6463716550782138,-0.5062168215866024,1.301671225981232,0.8845309928688975,912,0.39450583597918915
Exp2_to_Exp1,Exp2,Exp1,0.0,0.2,Unbounded_WeakL2,7292,0,COMPLETED,2.0804703125674338,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.4125,1.8686792744132938,0.6918540866703237,3134,0.6791572958570767,-0.5014306465673849,1.301671225981232,0.8845309928688975,912,0.49012526692153274
Exp2_to_Exp1,Exp2,Exp1,0.0,0.2,Source_Static,7292,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.49,17.425068611270472,0.0,3186,0.0,-0.6677407580994693,1.301671225981232,0.8845309928688975,912,0.0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.2,Target_Local,7292,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.45125,57.531973874976615,0.004114097641250686,3217,0.2213240475243989,1.0,1.301671225981232,0.8845309928688975,912,0.4209864940224648
Exp2_to_Exp1,Exp2,Exp1,0.0,0.2,Elapsed_Time_Since_Entry,7292,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.7997937714592863,0.012616566099835436,0,0.2278421376293967,-0.0493129949378836,1.301671225981232,0.8845309928688975,912,0.0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Bounded_Baseline,5469,0,COMPLETED,0.55,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.52,9.324401823264086,0.0,2464,0.17403221979535552,-0.1303492515408251,1.2820691183980313,0.8460413238251966,912,0.18171664260072778
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_L2,5469,0,COMPLETED,1.3497107996015947,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.46125,2.8106287000936723,0.04516364966172975,2466,0.2737872347926641,0.33001927774557416,1.2820691183980313,0.8460413238251966,912,0.39450583597918915
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Unbounded_WeakL2,5469,0,COMPLETED,2.0623686892942765,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.46375,0.718664586368664,0.8297677820442494,2444,0.2926928891657088,0.6183520649025623,1.2820691183980313,0.8460413238251966,912,0.49012526692153274
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Source_Static,5469,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.51375,13.826157979348789,0.0,2408,0.0,-0.7913918154590153,1.2820691183980313,0.8460413238251966,912,0.0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Target_Local,5469,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.4925,24.925619097907976,0.0,2471,0.3715638986336009,1.0,1.2820691183980313,0.8460413238251966,912,0.4209864940224648
Exp2_to_Exp1,Exp2,Exp1,0.0,0.4,Elapsed_Time_Since_Entry,5469,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.5998179045863912,0.016822088133113915,0,0.18228705640368398,-0.5422377002643165,1.2820691183980313,0.8460413238251966,912,0.0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Bounded_Baseline,3646,0,COMPLETED,0.5444598854329138,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.54125,6.352557017210341,0.0,1631,0.1257217501193604,-0.32798064484153716,1.1844470672806933,0.7690619857377948,912,0.18171664260072778
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_L2,3646,0,COMPLETED,1.3767449757299812,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.435,2.402323469777544,0.0,1648,0.22816406564608516,0.28061794848559124,1.1844470672806933,0.7690619857377948,912,0.39450583597918915
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Unbounded_WeakL2,3646,0,COMPLETED,2.219509784450952,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.47375,0.4902073065632311,0.8181568842567197,1654,0.25477675351413315,0.41523474241307917,1.1844470672806933,0.7690619857377948,912,0.49012526692153274
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Source_Static,3646,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.53375,7.966183163285748,0.0,1617,0.0,-0.533327219990384,1.1844470672806933,0.7690619857377948,912,0.0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Target_Local,3646,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.36625,13.91812137755202,0.0,1566,0.38942250651787486,1.0,1.1844470672806933,0.7690619857377948,912,0.4209864940224648
Exp2_to_Exp1,Exp2,Exp1,0.0,0.6,Elapsed_Time_Since_Entry,3646,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.3998420377134959,0.025233132199670872,0,0.20876944134919845,-0.31528348989507077,1.1844470672806933,0.7690619857377948,912,0.0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.8,Bounded_Baseline,1823,0,COMPLETED,0.55,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.56625,4.946930673876564,0.0,833,0.02030134095410706,0.7609077779778208,1.049862700170497,0.5381239714755897,912,0.18171664260072778
Exp2_to_Exp1,Exp2,Exp1,0.0,0.8,Unbounded_L2,1823,0,COMPLETED,2.163409881109621,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.5425,4.353072695337341,0.0,813,0.3458473399960716,0.9466039909385425,1.049862700170497,0.5381239714755897,912,0.39450583597918915
Exp2_to_Exp1,Exp2,Exp1,0.0,0.8,Unbounded_WeakL2,1823,0,COMPLETED,2.9298286504404922,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.46125,2.5574967632995005,0.0,797,0.526235556915922,0.9468499280462724,1.049862700170497,0.5381239714755897,912,0.49012526692153274
Exp2_to_Exp1,Exp2,Exp1,0.0,0.8,Source_Static,1823,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.5575,4.806798164141174,0.0,823,0.0,0.6657920521753179,1.049862700170497,0.5381239714755897,912,0.0
Exp2_to_Exp1,Exp2,Exp1,0.0,0.8,Target_Local,1823,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.46,12.217739911028314,0.0,799,0.12486136155803298,0.9999999999999998,1.049862700170497,0.5381239714755897,912,0.4209864940224648
Exp2_to_Exp1,Exp2,Exp1,0.0,0.8,Elapsed_Time_Since_Entry,1823,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.19986617084060065,0.050466264399341744,0,0.23778685720333587,0.49312259694056976,1.049862700170497,0.5381239714755897,912,0.0
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.2,Bounded_Baseline,6014,0,COMPLETED,0.30258825652440396,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.45625,14.382972874565546,0.0,2628,0.014883191498327217,-0.7639139798056105,1.2946589877408672,0.8599933488526771,752,0.061036757537184155
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.2,Unbounded_L2,6014,0,COMPLETED,0.3763949492279321,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.45,14.132475613718348,0.0,2630,0.016904274679353043,-0.739760977069271,1.2946589877408672,0.8599933488526771,752,0.0505803910047237
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.2,Unbounded_WeakL2,6014,0,COMPLETED,1.1062737680100552,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.35,6.670909711879411,0.010641835716661123,2475,0.18674288268545647,-0.15684061442670338,1.2946589877408672,0.8599933488526771,752,0.09733814412443685
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.2,Source_Static,6014,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.51375,15.383555008143006,0.0,2656,0.0,-0.7466526287151053,1.2946589877408672,0.8599933488526771,752,0.0
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.2,Target_Local,6014,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.48625,31.637706555846083,0.37845028267376124,2704,0.5389021358885758,1.0,1.2946589877408672,0.8599933488526771,752,0.44923020192022906
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.2,Elapsed_Time_Since_Entry,6014,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.8000159657269063,0.012637179913535085,0,0.2390497594869608,-0.7419286246640129,1.2946589877408672,0.8599933488526771,752,0.0
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.4,Bounded_Baseline,4511,0,COMPLETED,0.4882722474113838,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.40125,8.372100163785994,0.0,1910,0.04363899837071669,-0.31438364570439264,1.2531018686520574,0.8133451562846375,752,0.061036757537184155
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.4,Unbounded_L2,4511,0,COMPLETED,0.6161574464780618,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.385,8.334628603022093,0.0,1855,0.04082078192808769,-0.2919980290247194,1.2531018686520574,0.8133451562846375,752,0.0505803910047237
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.4,Unbounded_WeakL2,4511,0,COMPLETED,1.3541573885471703,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.34375,8.177393384910518,0.003990246065174019,1789,0.08222717294496293,-0.16183182744194247,1.2531018686520574,0.8133451562846375,752,0.09733814412443685
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.4,Source_Static,4511,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.505,10.361213960099459,0.0,2003,0.0,-0.4978643250765557,1.2531018686520574,0.8133451562846375,752,0.0
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.4,Target_Local,4511,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.385,30.482464787807896,0.1953003768565728,1995,0.4519577782844588,1.0,1.2531018686520574,0.8133451562846375,752,0.44923020192022906
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.4,Elapsed_Time_Since_Entry,4511,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.6000452362262343,0.016847705608512526,0,0.20299526687384783,-0.774280183777465,1.2531018686520574,0.8133451562846375,752,0.0
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.6,Bounded_Baseline,3007,0,COMPLETED,0.15629684229021903,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.5375,6.9780769554464515,0.0,1323,0.04122998777618349,0.35834804954758737,1.1415456971583415,0.7199866977053542,752,0.061036757537184155
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.6,Unbounded_L2,3007,0,COMPLETED,0.21038599034201103,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.52375,6.989118912330964,0.0,1299,0.04882405221344563,0.350155215063579,1.1415456971583415,0.7199866977053542,752,0.0505803910047237
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.6,Unbounded_WeakL2,3007,0,COMPLETED,0.49984458923562314,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.43625,5.181377278229586,0.0,1291,0.12175139672982174,0.7928922070985145,1.1415456971583415,0.7199866977053542,752,0.09733814412443685
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.6,Source_Static,3007,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.5375,6.736914899995167,0.0,1319,0.0,0.38154026926935625,1.1415456971583415,0.7199866977053542,752,0.0
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.6,Target_Local,3007,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.345,14.338990692345508,0.2803458596607915,1247,0.3934315748179176,0.9999999999999999,1.1415456971583415,0.7199866977053542,752,0.44923020192022906
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.6,Elapsed_Time_Since_Entry,3007,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.3999414590013438,0.02527435982707017,0,0.20647214228584918,-0.8038589061643497,1.1415456971583415,0.7199866977053542,752,0.0
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.8,Bounded_Baseline,1504,0,COMPLETED,0.5500000000000002,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.59875,3.1326425380832887,0.0,653,0.12132661646986123,0.2080321402857676,1.0055221357331185,0.4401595744680851,752,0.061036757537184155
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.8,Unbounded_L2,1504,0,COMPLETED,1.9254761701155738,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.68875,4.111210940214476,0.0,665,0.05336220112575424,0.717798928896995,1.0055221357331185,0.4401595744680851,752,0.0505803910047237
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.8,Unbounded_WeakL2,1504,0,COMPLETED,2.9860707652591705,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.63,4.850562235350776,0.0,647,0.21961490184843782,0.8953203898275407,1.0055221357331185,0.4401595744680851,752,0.09733814412443685
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.8,Source_Static,1504,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.625,3.6500228826350933,0.0,653,0.0,0.40186457508394535,1.0055221357331185,0.4401595744680851,752,0.0
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.8,Target_Local,1504,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.5325,11.704545255558473,0.0,677,0.18585311487656134,0.9999999999999999,1.0055221357331185,0.4401595744680851,752,0.44923020192022906
Exp2_to_Exp1,Exp2,Exp1,8000.0,0.8,Elapsed_Time_Since_Entry,1504,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.19997072950067185,0.05053191489361702,0,0.23675128244484098,0.38033074305196063,1.0055221357331185,0.4401595744680851,752,0.0
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.2,Bounded_Baseline,4734,0,COMPLETED,0.5500000000000002,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.42125,10.54628891722048,0.0,1969,0.08798737677721394,0.5587484935554713,1.2611321641826994,0.8221377270806929,592,0.18399346576484785
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.2,Unbounded_L2,4734,0,COMPLETED,0.9968460519236059,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.41375,10.164913237165614,0.0,1805,0.2082465373442536,0.5504109053012933,1.2611321641826994,0.8221377270806929,592,0.26634282334087495
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.2,Unbounded_WeakL2,4734,0,COMPLETED,1.6672209313664492,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.415,10.107119127545769,0.0,1977,0.452457277019582,0.4882425065636466,1.2611321641826994,0.8221377270806929,592,0.3462567586579184
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.2,Source_Static,4734,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.47,11.42303178567084,0.0,2108,0.0,0.5519246519520954,1.2611321641826994,0.8221377270806929,592,0.0
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.2,Target_Local,4734,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.42625,66.51685357428065,0.2367976341360372,2177,0.3115175625530705,0.9999999999999999,1.2611321641826994,0.8221377270806929,592,0.47225535069720037
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.2,Elapsed_Time_Since_Entry,4734,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.8000202836327986,0.012674271229404309,0,0.255412379060906,-0.4009162493203265,1.2611321641826994,0.8221377270806929,592,0.0
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.4,Bounded_Baseline,3551,0,COMPLETED,0.5473953681974005,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.47,5.781435476014165,0.0,1587,0.12853463000834986,0.6574576637751264,1.1735967985041855,0.7628836947338777,592,0.18399346576484785
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.4,Unbounded_L2,3551,0,COMPLETED,1.1990271546970934,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.4475,3.2818218873433596,0.0,1585,0.20565959653123894,0.8801617128926833,1.1735967985041855,0.7628836947338777,592,0.26634282334087495
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.4,Unbounded_WeakL2,3551,0,COMPLETED,2.2957611990818387,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.48875,0.5464719235996826,0.8155449169248099,1614,0.24963433785586073,0.9191389157093917,1.1735967985041855,0.7628836947338777,592,0.3462567586579184
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.4,Source_Static,3551,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.51375,7.656723474573377,0.0,1563,0.0,0.41173428202695894,1.1735967985041855,0.7628836947338777,592,0.0
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.4,Target_Local,3551,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.295,28.11958904786608,0.23739791607997748,1580,0.46289614047898353,1.0,1.1735967985041855,0.7628836947338777,592,0.47225535069720037
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.4,Elapsed_Time_Since_Entry,3551,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.6000574702929294,0.01689664883131512,0,0.2381314107028363,-0.8502126579719284,1.1735967985041855,0.7628836947338777,592,0.0
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.6,Bounded_Baseline,2367,0,COMPLETED,0.5469348338692155,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.42,5.611924697986164,0.0,1021,0.3099572554322615,0.3440986394609529,1.089568613811312,0.6442754541613858,592,0.18399346576484785
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.6,Unbounded_L2,2367,0,COMPLETED,0.5880084413536371,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.415,5.416466033149934,0.0,1009,0.32392747512276593,0.3399510078363544,1.089568613811312,0.6442754541613858,592,0.26634282334087495
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.6,Unbounded_WeakL2,2367,0,COMPLETED,0.7122334915999528,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.4225,6.205924393910531,0.0,1023,0.3152604766828746,0.34568691565437687,1.089568613811312,0.6442754541613858,592,0.3462567586579184
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.6,Source_Static,2367,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.455,6.2334672531112325,0.0,1067,0.0,0.4991866044439896,1.089568613811312,0.6442754541613858,592,0.0
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.6,Target_Local,2367,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.3775,23.67148490302294,0.0,1037,0.33187639215334963,1.0,1.089568613811312,0.6442754541613858,592,0.47225535069720037
