row_type,dataset,feature,window_fraction,window_ordinal,window_start_cycle,window_end_cycle,window_count,local_spearman,local_spearman_pvalue,local_kendall,local_kendall_pvalue,robust_local_slope,slope_sign,bootstrap_sign_stability,positive_significant_fraction,negative_significant_fraction,positive_longest_span_fraction,negative_longest_span_fraction,mean_bootstrap_sign_stability,PERSISTENT_DIRECTION_REVERSAL,passed
window,Exp2,rx_absmean,0.1,28.0,9810.5,11215.5,282.0,-0.5164284065014243,1.2600954406255451e-20,-0.4448903359329648,8.256399733571066e-29,-2.4257472342371357e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.1,29.0,10160.5,11565.5,282.0,-0.7352726268674846,3.262460026359537e-49,-0.5786577824890841,1.4846165288471785e-47,-2.9455830376646416e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.1,30.0,10510.5,11915.5,282.0,-0.2533368507598899,1.663835172826084e-05,-0.31581736957673956,2.655178364230866e-15,-2.9621629215571427e-05,-1.0,0.8666666666666667,,,,,,,
window,Exp2,rx_absmean,0.1,31.0,10860.5,12265.5,282.0,0.533408908061123,3.8935160177231756e-22,0.208248151232932,1.8555525935054544e-07,2.0620030166550246e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.1,32.0,11210.5,12615.5,282.0,0.6331745051144043,5.285335236321697e-33,0.3943615759319552,5.484046541114568e-23,3.3160297434198596e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.1,33.0,11560.5,12965.5,282.0,0.6271674112213221,3.095283775982658e-32,0.38098483127634336,1.4628680494349663e-21,3.807859476269943e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.1,34.0,11910.5,13315.5,282.0,0.8367446752324565,3.3341372409986536e-75,0.6074304030690795,3.2105183347931227e-52,5.1357439014411484e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.1,35.0,12260.5,13665.5,282.0,0.36978275520985365,1.4476693258753762e-10,0.2040079755685116,3.2712797601357413e-07,2.40715757994163e-05,1.0,0.9666666666666667,,,,,,,
window,Exp2,rx_absmean,0.1,36.0,12610.5,14015.5,282.0,-0.6705617884936809,3.4576538035953e-38,-0.4777516973322228,5.7582984167866124e-33,-1.798027405670672e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.1,37.0,12685.5,14090.5,282.0,-0.6264680283852042,3.793023072878116e-32,-0.42424471870977504,2.3931870798366007e-26,-1.247035226964849e-05,-1.0,1.0,,,,,,,
summary,Exp2,rx_absmean,0.1,,,,,,,,,,,,0.39473684210526316,0.5263157894736842,0.19921875,0.2489346590909091,0.9052631578947368,PASS,1.0
window,Exp2,rx_absmean,0.2,0.0,10.5,2820.5,563.0,-0.5730921932916515,1.8439016014891964e-50,-0.41813998470319785,8.562172906508557e-50,-7.708914189244479e-06,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,1.0,360.5,3170.5,563.0,-0.23606601052969783,1.4350537945134952e-08,-0.19940835508808305,1.4919936770996937e-12,-3.664184603514543e-06,-1.0,0.6,,,,,,,
window,Exp2,rx_absmean,0.2,2.0,710.5,3520.5,563.0,0.2826502469692521,8.4031180188283e-12,0.16937099802152933,1.8612786548619416e-09,9.0043082547658e-06,1.0,0.9666666666666667,,,,,,,
window,Exp2,rx_absmean,0.2,3.0,1060.5,3870.5,563.0,0.5060233680373761,6.12805691054308e-38,0.3161570893093052,3.341899977511422e-29,3.4128495402718965e-05,1.0,0.9666666666666667,,,,,,,
window,Exp2,rx_absmean,0.2,4.0,1410.5,4220.5,563.0,0.6461999873311169,7.341278114787266e-68,0.3788486943989685,3.4315103159646433e-41,3.728453960153549e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,5.0,1760.5,4570.5,563.0,0.7266246665844489,1.6228610694796734e-93,0.4738911398646044,1.921068006050987e-63,3.935259214652434e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,6.0,2110.5,4920.5,563.0,0.5021634606009167,2.667922246152757e-37,0.26934381775314,1.2166522616381666e-21,3.1308254430248875e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,7.0,2460.5,5270.5,563.0,0.19375261329337032,3.6385907167769393e-06,0.05644014336011328,0.04522459600352807,1.2689836977198948e-05,1.0,0.9666666666666667,,,,,,,
window,Exp2,rx_absmean,0.2,8.0,2810.5,5620.5,563.0,-0.30404068782621196,1.6634092619435824e-13,-0.23882606524528616,2.3748229451763422e-17,-6.172167860814364e-06,-1.0,0.5333333333333333,,,,,,,
window,Exp2,rx_absmean,0.2,9.0,3160.5,5970.5,563.0,-0.3855005977372729,2.1771211507271565e-21,-0.288761907169902,1.2385961989591983e-24,-6.782501715938578e-06,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,10.0,3510.5,6320.5,563.0,-0.5195887562182765,2.9936371423362384e-40,-0.4106812133777489,4.268671077222894e-48,-1.274314771944968e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,11.0,3860.5,6670.5,563.0,-0.5929586697188544,9.43617031353261e-55,-0.4763436850122944,4.407904167455863e-64,-1.7486290694360325e-05,-1.0,0.9666666666666667,,,,,,,
window,Exp2,rx_absmean,0.2,12.0,4210.5,7020.5,563.0,-0.7127472634472731,1.8520484235652937e-88,-0.5646732362850263,2.715361966090368e-89,-2.1662765843527864e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,13.0,4560.5,7370.5,563.0,-0.7451871356771486,8.632858419094299e-101,-0.5479858156924964,3.33073364813018e-84,-2.0691559555138094e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,14.0,4910.5,7720.5,563.0,-0.8150541433367122,4.36747328007107e-135,-0.6162904622541925,5.394822290262953e-106,-2.269879321212097e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,15.0,5260.5,8070.5,563.0,-0.8336360461195762,9.384276794017677e-147,-0.6586790389562778,8.496084105486596e-121,-2.144714071978828e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,16.0,5610.5,8420.5,563.0,-0.6870134937054345,7.782712178527027e-80,-0.5496671997370468,1.0391861986012118e-84,-1.5780807417420668e-05,-1.0,0.9666666666666667,,,,,,,
window,Exp2,rx_absmean,0.2,17.0,5960.5,8770.5,563.0,-0.21449622831748225,2.77537538549732e-07,-0.1957168953812507,3.8046413191244575e-12,-3.859308571944498e-06,-1.0,0.7333333333333333,,,,,,,
window,Exp2,rx_absmean,0.2,18.0,6310.5,9120.5,563.0,0.3896894657698748,7.375489341860835e-22,0.2090921158258693,1.1816635287848842e-13,7.563043267707004e-06,1.0,0.9333333333333333,,,,,,,
window,Exp2,rx_absmean,0.2,19.0,6660.5,9470.5,563.0,0.6775049724021427,7.150830485967668e-77,0.43620538169314116,4.956479082502335e-54,1.9251628828873385e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,20.0,7010.5,9820.5,563.0,0.7894374464480797,5.3073275313858534e-121,0.5253313780396074,1.5411569741485047e-77,3.044854088406549e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,21.0,7360.5,10170.5,563.0,0.8601632349280302,3.5340988765959984e-166,0.6051655151925058,2.848152849514616e-102,3.7008218989565226e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,22.0,7710.5,10520.5,563.0,0.7743156146943444,1.4065910045171497e-113,0.5241430314216545,3.3865211319204347e-77,3.5238727406312326e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,23.0,8060.5,10870.5,563.0,0.645977205962552,8.435611089736498e-68,0.4152955380112893,3.833426728028637e-49,2.6981256714433248e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,24.0,8410.5,11220.5,563.0,0.2850098600760859,5.539948425549598e-12,0.12627447014279125,7.451741353189104e-06,9.330057613127777e-06,1.0,0.8666666666666667,,,,,,,
window,Exp2,rx_absmean,0.2,25.0,8760.5,11570.5,563.0,-0.2304898863445175,3.17557440666212e-08,-0.23112709619918714,2.3909461172172074e-16,-7.222238581554434e-06,-1.0,0.8333333333333334,,,,,,,
window,Exp2,rx_absmean,0.2,26.0,9110.5,11920.5,563.0,-0.26746204479270574,1.1184552827174604e-10,-0.26078519370681974,2.18379525715785e-20,-1.1867869192853372e-05,-1.0,0.9333333333333333,,,,,,,
window,Exp2,rx_absmean,0.2,27.0,9460.5,12270.5,563.0,-0.2877073773112138,3.424237470836162e-12,-0.24854775193896453,1.1574206306560906e-18,-5.939023301349049e-06,-1.0,0.9666666666666667,,,,,,,
window,Exp2,rx_absmean,0.2,28.0,9810.5,12620.5,563.0,-0.056507253473553565,0.18061211392265195,-0.08628787064720644,0.0022016463346345404,-4.0259290239489163e-07,-1.0,0.8,,,,,,,
window,Exp2,rx_absmean,0.2,29.0,10160.5,12970.5,563.0,0.44158837937952333,2.8498281077347533e-28,0.24553895943819024,2.9856740306077918e-18,1.1000230964375129e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,30.0,10510.5,13320.5,563.0,0.6658530293895226,2.170150022967313e-73,0.42983382110326607,1.62168121072291e-52,2.4585396043091137e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,31.0,10860.5,13670.5,563.0,0.832710558653365,3.865337321086117e-146,0.5484409271632018,2.4309230204543456e-84,2.7343057749146633e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,32.0,11210.5,14020.5,563.0,0.7384787468726217,4.330213893923818e-98,0.47293034898200415,3.4127218921831316e-63,2.4946709417310793e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.2,33.0,11280.5,14090.5,563.0,0.7074555166866809,1.3111040210943555e-86,0.44553516684260097,2.7365367363564055e-56,2.2778414413194195e-05,1.0,1.0,,,,,,,
summary,Exp2,rx_absmean,0.2,,,,,,,,,,,,0.5294117647058824,0.4411764705882353,0.3487215909090909,0.42329545454545453,0.942156862745098,PASS,1.0
window,Exp2,rx_absmean,0.3,0.0,10.5,4230.5,845.0,0.3947175362212478,6.857475598528181e-33,0.17697075072211788,1.3546806060735252e-14,1.8209676937291854e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,1.0,360.5,4580.5,845.0,0.5800361541226102,3.9482352825516575e-77,0.3266496536638717,7.547706021910674e-46,2.280563547071657e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,2.0,710.5,4930.5,845.0,0.6508646221229896,5.780989824100013e-103,0.36743038223169466,1.5475086773184634e-57,2.2760411276811543e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,3.0,1060.5,5280.5,845.0,0.6181743182418014,3.2157329976168062e-90,0.32389579068397883,4.149825355524053e-45,2.1212394952728616e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,4.0,1410.5,5630.5,845.0,0.529351367832298,3.352443102891198e-62,0.2565018648868449,6.312226781528674e-29,1.9114760905884914e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,5.0,1760.5,5980.5,845.0,0.5032777775457401,1.8599628714484852e-55,0.2873776606186377,7.034682529381921e-36,1.9867540775707967e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,6.0,2110.5,6330.5,845.0,0.25300855085374285,8.292982926271744e-14,0.0905465660842985,8.149163577319187e-05,1.2767943162518708e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,7.0,2460.5,6680.5,845.0,-0.08051559700941881,0.01924065622179246,-0.15477158641577166,1.643743031854696e-11,-6.532641801410046e-06,-1.0,0.4,,,,,,,
window,Exp2,rx_absmean,0.3,8.0,2810.5,7030.5,845.0,-0.4880620192966513,8.783599274920974e-52,-0.41752152331809644,9.302342601308782e-74,-1.4195252303515988e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,9.0,3160.5,7380.5,845.0,-0.7919876195300679,7.855427492589677e-183,-0.617027959280967,8.69744885928991e-159,-1.7405790037476852e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,10.0,3510.5,7730.5,845.0,-0.8336699338235163,1.4019231295693517e-219,-0.6621049384447124,1.5936245664988548e-182,-1.885987681918239e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,11.0,3860.5,8080.5,845.0,-0.8394671035869908,1.688927195924726e-225,-0.6571244286154969,8.073589070563116e-180,-1.801923647776364e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,12.0,4210.5,8430.5,845.0,-0.8232189898047283,1.8231288860049225e-209,-0.6266580666872319,1.0196618629346839e-163,-1.696837614448031e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,13.0,4560.5,8780.5,845.0,-0.6366037519697513,3.2496416940569047e-97,-0.46260971984632215,4.060357990023962e-90,-1.4030426175271942e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,14.0,4910.5,9130.5,845.0,-0.3413644491886206,1.66639334321515e-24,-0.2717967413556185,2.8394060002791265e-32,-1.0662555543240795e-05,-1.0,0.9666666666666667,,,,,,,
window,Exp2,rx_absmean,0.3,15.0,5260.5,9480.5,845.0,-0.047799497167714915,0.16507166632387507,-0.08131467511708125,0.00040277111065237497,-2.400366655809165e-06,-1.0,0.7333333333333333,,,,,,,
window,Exp2,rx_absmean,0.3,16.0,5610.5,9830.5,845.0,0.26725436507628697,2.7568315010376988e-15,0.12582517737457585,4.373742363295486e-08,9.85736949408771e-06,1.0,0.9333333333333333,,,,,,,
window,Exp2,rx_absmean,0.3,17.0,5960.5,10180.5,845.0,0.6000842097893779,8.62438734086644e-84,0.36286491488824707,3.679931264845956e-56,1.934008548451362e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,18.0,6310.5,10530.5,845.0,0.7601520828000611,5.012248091336993e-160,0.4919655626910458,1.1499510690457755e-101,2.165307107682992e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,19.0,6660.5,10880.5,845.0,0.8058857750095019,4.4002466446654756e-194,0.5452256092431084,2.0144037090381014e-124,2.296755743542137e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,20.0,7010.5,11230.5,845.0,0.7353358715603812,1.3744138779427435e-144,0.4691382259738075,1.263389256988794e-92,2.151086512536017e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,21.0,7360.5,11580.5,845.0,0.581994678116334,9.247605844285475e-78,0.34382904736532155,1.318273935983397e-50,1.832380445552292e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,22.0,7710.5,11930.5,845.0,0.4788649936484657,1.192279055395721e-49,0.2819204127990129,1.3577352448853087e-34,1.4903938553976458e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,23.0,8060.5,12280.5,845.0,0.35051831582807913,7.825197084829668e-26,0.19615805266552627,1.395943076346611e-17,9.293716112601732e-06,1.0,0.9,,,,,,,
window,Exp2,rx_absmean,0.3,24.0,8410.5,12630.5,845.0,0.216111238068871,2.181671720721654e-10,0.1116296026248633,1.1896072127281863e-06,4.0902049624211594e-06,1.0,0.9,,,,,,,
window,Exp2,rx_absmean,0.3,25.0,8760.5,12980.5,845.0,0.26333815242449204,7.174531793484054e-15,0.13746319302279933,2.211424757756524e-09,4.895174705253818e-06,1.0,0.9,,,,,,,
window,Exp2,rx_absmean,0.3,26.0,9110.5,13330.5,845.0,0.3723164991321459,3.544374543249425e-29,0.21941725791525285,1.32804520358876e-21,8.915996695456249e-06,1.0,0.9,,,,,,,
window,Exp2,rx_absmean,0.3,27.0,9460.5,13680.5,845.0,0.47601771229807,5.2915575918974406e-49,0.26874561821699994,1.3681994181614703e-31,9.186306524359182e-06,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,28.0,9810.5,14030.5,845.0,0.5888863563633383,5.169756887737054e-80,0.33615637006085425,1.8827641906695447e-48,1.1141131504574673e-05,1.0,1.0,,,,,,,
window,Exp2,rx_absmean,0.3,29.0,9870.5,14090.5,845.0,0.5888379665623094,5.363837307238738e-80,0.33338568103424104,1.0991870141327406e-47,1.109647928454916e-05,1.0,1.0,,,,,,,
summary,Exp2,rx_absmean,0.3,,,,,,,,,,,,0.7,0.26666666666666666,0.6022727272727273,0.4737215909090909,0.9544444444444443,PASS,1.0
window,Exp2,rx_q05,0.1,0.0,10.5,1415.5,282.0,-0.6978735711680898,1.7609959866146695e-42,-0.5318644153353019,1.9033870497788277e-40,-3.336217353521553e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,1.0,360.5,1765.5,282.0,-0.4278058455455548,5.621640016991139e-14,-0.3576133868403119,3.4769777064779606e-19,-2.100207874216933e-05,-1.0,0.9666666666666667,,,,,,,
window,Exp2,rx_q05,0.1,2.0,710.5,2115.5,282.0,-0.012783936990261886,0.8307544911880582,-0.05398652229878094,0.17653816923264898,-1.4876927614803275e-08,-1.0,0.23333333333333334,,,,,,,
window,Exp2,rx_q05,0.1,3.0,1060.5,2465.5,282.0,-0.3597297289343027,4.857555881571389e-10,-0.2767471795260089,4.266796103196389e-12,-6.865317010574234e-06,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,4.0,1410.5,2815.5,282.0,-0.21946735067413928,0.00020360553074993897,-0.20789480326089696,1.9461430725884104e-07,-5.496693732956839e-06,-1.0,0.9,,,,,,,
window,Exp2,rx_q05,0.1,5.0,1760.5,3165.5,282.0,0.38128484707087296,3.4391940592230886e-11,0.19618384190202162,9.050267467571621e-07,1.202309361483326e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,6.0,2110.5,3515.5,282.0,0.8289840407472107,1.239500999580557e-72,0.586835264127609,7.388869797034999e-49,8.511580782103444e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,7.0,2460.5,3865.5,282.0,0.8837156973989327,2.548782257761199e-94,0.6350420231695312,6.588773156842218e-57,9.705545112706183e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,8.0,2810.5,4215.5,282.0,0.5791625653062771,1.169342316550669e-26,0.3478710784684889,3.0776959690564698e-18,4.8343816326668204e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,9.0,3160.5,4565.5,282.0,-0.013272488275170491,0.8243895686884701,-0.03960021200878322,0.32151655798862877,-1.8675396683390125e-06,-1.0,0.6333333333333333,,,,,,,
window,Exp2,rx_q05,0.1,10.0,3510.5,4915.5,282.0,-0.7094687713791353,1.875392997216051e-44,-0.5213649327376895,6.208200744179352e-39,-2.9744204276178528e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,11.0,3860.5,5265.5,282.0,-0.5051628312536907,1.1391180363522978e-19,-0.3712930011862396,1.473482295132151e-20,-1.943999705090518e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,12.0,4210.5,5615.5,282.0,-0.17636193035013825,0.0029606498283721145,-0.08972514575603845,0.024693323752690902,-5.79591192852589e-06,-1.0,0.7,,,,,,,
window,Exp2,rx_q05,0.1,13.0,4560.5,5965.5,282.0,0.8039389648010306,3.7822459625169946e-65,0.5570025996315084,3.4256737857135285e-44,2.5106817745975227e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,14.0,4910.5,6315.5,282.0,-0.04405978091177155,0.46114597890791686,0.00840463390626183,0.8333551511418116,-1.8961428653692754e-07,-1.0,0.6333333333333333,,,,,,,
window,Exp2,rx_q05,0.1,15.0,5260.5,6665.5,282.0,-0.7041353752600947,1.5572683295380934e-43,-0.5229297594709875,3.709344575518271e-39,-4.2366159895152254e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,16.0,5610.5,7015.5,282.0,-0.9562048287381599,1.9722226866544426e-151,-0.8579541152419171,2.5055903305693517e-102,-6.1229289300664e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,17.0,5960.5,7365.5,282.0,-0.7472300934748973,1.2997947983759754e-51,-0.6628555563968601,7.722916003850742e-62,-4.172871565611027e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,18.0,6310.5,7715.5,282.0,-0.5263096639243404,1.7061044242731485e-21,-0.4747734787107846,1.409361990084594e-32,-1.971674490690468e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,19.0,6660.5,8065.5,282.0,-0.5325511340088683,4.663119066647411e-22,-0.4441836399888947,1.0068696020974407e-28,-1.9989328368745587e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,20.0,7010.5,8415.5,282.0,-0.40428528505469186,1.63246566995779e-12,-0.3363115519547714,3.7913929724799104e-17,-1.4327261544887185e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,21.0,7360.5,8765.5,282.0,0.020676207418648587,0.7295626846977837,-0.034299992428257736,0.3905274376935923,-1.5915695484513714e-06,-1.0,0.5,,,,,,,
window,Exp2,rx_q05,0.1,22.0,7710.5,9115.5,282.0,0.6813495145657045,7.925120992952474e-40,0.40021705661139295,1.2579673404859801e-23,4.220634384963853e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,23.0,8060.5,9465.5,282.0,0.7681008117282275,3.8403119281493515e-56,0.4856767875621514,5.178461065909529e-34,6.303323730136601e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,24.0,8410.5,9815.5,282.0,0.7361357519743386,2.2116442215888362e-49,0.45392594836071776,6.353273047223728e-30,6.269774654122646e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,25.0,8760.5,10165.5,282.0,0.672223826052198,1.9528158011995132e-38,0.380581005022589,1.6125296290172704e-21,4.079073929268539e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,26.0,9110.5,10515.5,282.0,0.07259427956210181,0.2242690163729684,-0.03788395043032735,0.34293524749310067,6.690624104575515e-07,1.0,0.5,,,,,,,
window,Exp2,rx_q05,0.1,27.0,9460.5,10865.5,282.0,-0.2998348396997952,2.8781038269243344e-07,-0.23091289972489334,7.441633797976498e-09,-1.0780385576942543e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,28.0,9810.5,11215.5,282.0,-0.3321172169914178,1.0939925826797057e-08,-0.30259205976628556,3.589960188686082e-14,-2.135794023536409e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,29.0,10160.5,11565.5,282.0,-0.570821341397016,8.819220926368296e-26,-0.4292925468817041,6.132010699631901e-27,-1.7814479720941596e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,30.0,10510.5,11915.5,282.0,-0.20747831284459123,0.00045333386218555086,-0.28088639862699066,2.0407443445292764e-12,-2.2404793019478336e-05,-1.0,0.8666666666666667,,,,,,,
window,Exp2,rx_q05,0.1,31.0,10860.5,12265.5,282.0,0.4259345817522082,7.421233481451777e-14,0.10239519446758032,0.0103668359105832,1.3270460086670597e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,32.0,11210.5,12615.5,282.0,0.4288728458326389,4.79462712629393e-14,0.08674692713460033,0.029885052650331596,1.6519221655920258e-05,1.0,0.9333333333333333,,,,,,,
window,Exp2,rx_q05,0.1,33.0,11560.5,12965.5,282.0,-0.1517631323575329,0.010710177223023828,-0.2570101713737664,1.2432410545110432e-10,-1.308698145207551e-05,-1.0,0.5666666666666667,,,,,,,
window,Exp2,rx_q05,0.1,34.0,11910.5,13315.5,282.0,-0.06956986350262376,0.24422185118691697,-0.14146538451831098,0.00039797230868832356,-3.34128277886926e-06,-1.0,0.4666666666666667,,,,,,,
window,Exp2,rx_q05,0.1,35.0,12260.5,13665.5,282.0,0.4530018212314329,1.125601850480362e-15,0.23091289972489334,7.441633797976498e-09,1.3267162190132908e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,36.0,12610.5,14015.5,282.0,0.24787342401408827,2.5548652381948274e-05,0.1428787764064511,0.00034781619377418873,8.742682723977215e-06,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.1,37.0,12685.5,14090.5,282.0,0.3923674162513134,8.15602322745222e-12,0.21435602332096612,8.043108561813459e-08,1.1055361038952871e-05,1.0,1.0,,,,,,,
summary,Exp2,rx_q05,0.1,,,,,,,,,,,,0.3684210526315789,0.47368421052631576,0.17436079545454544,0.22407670454545456,0.8921052631578945,PASS,1.0
window,Exp2,rx_q05,0.2,0.0,10.5,2820.5,563.0,-0.585925556728152,3.371186716772751e-53,-0.44068064448841054,4.14950531462174e-55,-1.317878804971413e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.2,1.0,360.5,3170.5,563.0,-0.14815034978624958,0.0004204180837916538,-0.1568680745624293,2.608703435740044e-08,-3.16887379727814e-06,-1.0,0.7,,,,,,,
window,Exp2,rx_q05,0.2,2.0,710.5,3520.5,563.0,0.4017750692249562,2.972552390722238e-23,0.24269451274628173,7.237993060668657e-18,1.3233846839393507e-05,1.0,0.9666666666666667,,,,,,,
window,Exp2,rx_q05,0.2,3.0,1060.5,3870.5,563.0,0.6202114950344568,3.800525440538919e-61,0.40991005227460925,6.36929565333988e-48,4.041924346056779e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.2,4.0,1410.5,4220.5,563.0,0.7447241565879337,1.3342551866143533e-100,0.4787583042040923,1.027084293273722e-64,4.612045270729913e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.2,5.0,1760.5,4570.5,563.0,0.7918924124014649,2.896663329434333e-122,0.5311846172322903,3.1084076334014367e-79,4.8061702353507e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.2,6.0,2110.5,4920.5,563.0,0.6277644088036096,4.944693862051666e-63,0.3892404063134075,2.1973146638155624e-43,3.9885967356301116e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.2,7.0,2460.5,5270.5,563.0,0.3706483495955439,8.93172163273264e-20,0.19612143891076658,3.4365091195817955e-12,2.283149743966975e-05,1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.2,8.0,2810.5,5620.5,563.0,0.06076605589290679,0.14987861965567034,0.009930279451085,0.7245852219081288,8.157263628036533e-07,1.0,0.7,,,,,,,
window,Exp2,rx_q05,0.2,9.0,3160.5,5970.5,563.0,-0.11912556194633317,0.004649437049578344,-0.08379739954362435,0.0029468784794160164,-2.9327729656120433e-06,-1.0,0.8333333333333334,,,,,,,
window,Exp2,rx_q05,0.2,10.0,3510.5,6320.5,563.0,-0.3818556712954713,5.513857914252047e-21,-0.26700505047312634,2.702633207062768e-21,-8.410705961440558e-06,-1.0,0.9,,,,,,,
window,Exp2,rx_q05,0.2,11.0,3860.5,6670.5,563.0,-0.4833942815996845,2.624847381277667e-34,-0.34635879218472476,1.0352857966222643e-34,-1.307714431283811e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.2,12.0,4210.5,7020.5,563.0,-0.6417059632917094,1.1841019176500001e-66,-0.47136274280513013,8.693506897719743e-63,-2.0165827041063246e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.2,13.0,4560.5,7370.5,563.0,-0.6890795168771177,1.7066191326309793e-80,-0.47604027736515747,5.290536987742693e-64,-2.010738043506816e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.2,14.0,4910.5,7720.5,563.0,-0.8197653674426649,6.458715671746664e-138,-0.6141666087242341,2.8045792950733504e-105,-2.8323551787955222e-05,-1.0,1.0,,,,,,,
window,Exp2,rx_q05,0.2,15.0,5260.5,8070.5,563.0,-0.8839243170066577,2.488012883026905e-187,-0.716187430074019,1.899820141229499e-142,-3.1738099614569394e-05,-1.0,1.0,,,,,,,
