protocol_id,dataset,window_id,window_index,start_cycle,end_cycle,center_cycle,effective_configuration_count,directed_configuration_support,rate_divergence_configuration_support,abrupt_configuration_support,combined_change_score_q50,change_configuration_support,guard_configuration_fraction,stop_boundary_configuration_fraction,change_trigger
B_Exp2_to_Exp1,Exp1,1769,1769,8846.0,8865.0,8855.5,24,0.0,0.0,0.0,0.647812591642057,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1770,1770,8851.0,8870.0,8860.5,24,0.0,0.0,0.0,0.6693582216889689,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1771,1771,8856.0,8875.0,8865.5,24,0.0,0.0,0.0,0.7281731191944137,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1772,1772,8861.0,8880.0,8870.5,24,0.0,0.0,0.0,0.7282203599052635,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1773,1773,8866.0,8885.0,8875.5,24,0.0,0.0,0.0,0.7456673356115713,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1774,1774,8871.0,8890.0,8880.5,24,0.0,0.0,0.0,0.7006784634041044,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1775,1775,8876.0,8895.0,8885.5,24,0.0,0.0,0.0,0.5669841627298381,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1776,1776,8881.0,8900.0,8890.5,24,0.0,0.0,0.0,0.7902307536028806,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1777,1777,8886.0,8905.0,8895.5,24,0.0,0.0,0.0,0.7461301736208105,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1778,1778,8891.0,8910.0,8900.5,24,0.0,0.0,0.0,0.7957838376151658,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1779,1779,8896.0,8915.0,8905.5,24,0.16666666666666666,0.0,0.08333333333333333,1.1861502737684058,0.25,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1780,1780,8901.0,8920.0,8910.5,24,0.16666666666666666,0.0,0.125,1.5652409097082365,0.25,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1781,1781,8906.0,8925.0,8915.5,24,0.125,0.0,0.0,2.1841494032968054,0.125,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1782,1782,8911.0,8930.0,8920.5,24,0.16666666666666666,0.0,0.16666666666666666,2.7142672707663165,0.25,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1783,1783,8916.0,8935.0,8925.5,24,0.0,0.0,0.0,1.5751323059091658,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1784,1784,8921.0,8940.0,8930.5,24,0.08333333333333333,0.0,0.0,1.0726224321739222,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1785,1785,8926.0,8945.0,8935.5,24,0.125,0.0,0.0,0.710817155938399,0.125,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1786,1786,8931.0,8950.0,8940.5,24,0.125,0.0,0.0,0.5910710505554362,0.125,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1787,1787,8936.0,8955.0,8945.5,24,0.16666666666666666,0.0,0.0,0.6368334816128507,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1788,1788,8941.0,8960.0,8950.5,24,0.16666666666666666,0.0,0.0,0.539948523866018,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1789,1789,8946.0,8965.0,8955.5,24,0.16666666666666666,0.0,0.0,0.6034804290388783,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1790,1790,8951.0,8970.0,8960.5,24,0.16666666666666666,0.0,0.0,0.5844853659458353,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1791,1791,8956.0,8975.0,8965.5,24,0.16666666666666666,0.0,0.0,0.5687437693047389,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1792,1792,8961.0,8980.0,8970.5,24,0.16666666666666666,0.0,0.0,0.5482441564925811,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1793,1793,8966.0,8985.0,8975.5,24,0.0,0.0,0.0,0.2860204164129164,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1794,1794,8971.0,8990.0,8980.5,24,0.0,0.0,0.0,0.2776830725132396,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1795,1795,8976.0,8995.0,8985.5,24,0.125,0.0,0.0,0.48304061234533036,0.125,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1796,1796,8981.0,9000.0,8990.5,24,0.0,0.0,0.0,0.10736681761549545,0.0,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,1797,1797,8986.0,9005.0,8995.5,24,0.0,0.0,0.0,0.25677091758371695,0.0,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,1798,1798,8991.0,9010.0,9000.5,24,0.0,0.0,0.0,0.3428583520970357,0.0,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,1799,1799,8996.0,9015.0,9005.5,24,0.0,0.0,0.0,1.7685427416160269,0.0,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,1800,1800,9001.0,9020.0,9010.5,24,0.0,0.0,0.0,3.668350867424621,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1801,1801,9006.0,9025.0,9015.5,24,0.0,0.0,0.0,7.0476585441779225,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1802,1802,9011.0,9030.0,9020.5,24,0.0,0.20833333333333334,0.0,9.830634853872585,0.20833333333333334,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1803,1803,9016.0,9035.0,9025.5,24,0.0,0.0,0.0,5.830770018941269,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1804,1804,9021.0,9040.0,9030.5,24,0.0,0.0,0.0,3.9916963056045915,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1805,1805,9026.0,9045.0,9035.5,24,0.0,0.0,0.0,1.5554674580862562,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1806,1806,9031.0,9050.0,9040.5,24,0.0,0.0,0.0,1.497433341881003,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1807,1807,9036.0,9055.0,9045.5,24,0.0,0.0,0.0,2.7179277728773092,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1808,1808,9041.0,9060.0,9050.5,24,0.0,0.0,0.0,1.7251549223751983,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1809,1809,9046.0,9065.0,9055.5,24,0.0,0.0,0.0,3.7126929848171066,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1810,1810,9051.0,9070.0,9060.5,24,0.0,0.0,0.0,3.81458511524822,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1811,1811,9056.0,9075.0,9065.5,24,0.0,0.25,0.0,7.219292168878041,0.25,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1812,1812,9061.0,9080.0,9070.5,24,0.0,0.25,0.0,9.923587435163682,0.25,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1813,1813,9066.0,9085.0,9075.5,24,0.0,0.0,0.0,6.9045719882404395,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1814,1814,9071.0,9090.0,9080.5,24,0.0,0.0,0.0,4.525455098971656,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1815,1815,9076.0,9095.0,9085.5,24,0.0,0.0,0.0,1.154287254164641,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1816,1816,9081.0,9100.0,9090.5,24,0.0,0.0,0.0,0.5397047607350756,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1817,1817,9086.0,9105.0,9095.5,24,0.0,0.0,0.0,0.12960542695747265,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1818,1818,9091.0,9110.0,9100.5,24,0.0,0.0,0.0,0.3590687983927189,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1819,1819,9096.0,9115.0,9105.5,24,0.041666666666666664,0.0,0.0,0.36457731078957684,0.041666666666666664,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1820,1820,9101.0,9120.0,9110.5,24,0.0,0.0,0.0,0.5361704302402859,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1821,1821,9106.0,9125.0,9115.5,24,0.0,0.0,0.0,1.4541196832127392,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1822,1822,9111.0,9130.0,9120.5,24,0.0,0.0,0.0,1.7117517316216668,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1823,1823,9116.0,9135.0,9125.5,24,0.0,0.0,0.08333333333333333,1.9396440463909117,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1824,1824,9121.0,9140.0,9130.5,24,0.0,0.16666666666666666,0.125,2.0742000649552153,0.20833333333333334,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1825,1825,9126.0,9145.0,9135.5,24,0.125,0.041666666666666664,0.16666666666666666,2.09836140849764,0.25,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1826,1826,9131.0,9150.0,9140.5,24,0.16666666666666666,0.25,0.16666666666666666,2.8031982675069815,0.25,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1827,1827,9136.0,9155.0,9145.5,24,0.16666666666666666,0.25,0.25,2.8093214063816956,0.25,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1828,1828,9141.0,9160.0,9150.5,24,0.16666666666666666,0.375,0.2916666666666667,3.1051577340247993,0.375,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1829,1829,9146.0,9165.0,9155.5,24,0.20833333333333334,0.4166666666666667,0.375,4.090898568505057,0.4166666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1830,1830,9151.0,9170.0,9160.5,24,0.2916666666666667,0.4166666666666667,0.375,4.329074295521087,0.4166666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1831,1831,9156.0,9175.0,9165.5,24,0.0,0.5416666666666666,0.375,6.206627474449894,0.5416666666666666,0.0,0.0,1
B_Exp2_to_Exp1,Exp1,1832,1832,9161.0,9180.0,9170.5,24,0.0,0.5,0.25,6.37736393570953,0.5,0.0,0.0,1
B_Exp2_to_Exp1,Exp1,1833,1833,9166.0,9185.0,9175.5,24,0.0,0.4583333333333333,0.16666666666666666,5.738902782134563,0.4583333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1834,1834,9171.0,9190.0,9180.5,24,0.0,0.4583333333333333,0.16666666666666666,5.3206407922199865,0.4583333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1835,1835,9176.0,9195.0,9185.5,24,0.16666666666666666,0.375,0.16666666666666666,3.8360691071297923,0.375,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1836,1836,9181.0,9200.0,9190.5,24,0.16666666666666666,0.3333333333333333,0.16666666666666666,3.30581227289958,0.3333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1837,1837,9186.0,9205.0,9195.5,24,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.2074765122801137,0.25,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1838,1838,9191.0,9210.0,9200.5,24,0.08333333333333333,0.0,0.0,1.2481278264195241,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1839,1839,9196.0,9215.0,9205.5,24,0.0,0.0,0.0,0.7852239247226895,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1840,1840,9201.0,9220.0,9210.5,24,0.0,0.0,0.0,0.40108428060220214,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1841,1841,9206.0,9225.0,9215.5,24,0.0,0.0,0.0,0.36836851451287145,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1842,1842,9211.0,9230.0,9220.5,24,0.0,0.0,0.0,0.36388832058915777,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1843,1843,9216.0,9235.0,9225.5,24,0.0,0.0,0.0,0.3603811541205485,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1844,1844,9221.0,9240.0,9230.5,24,0.0,0.0,0.0,0.4217905259418592,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1845,1845,9226.0,9245.0,9235.5,24,0.0,0.0,0.0,0.3946685248501383,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1846,1846,9231.0,9250.0,9240.5,24,0.0,0.0,0.0,0.40856261494165264,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1847,1847,9236.0,9255.0,9245.5,24,0.0,0.0,0.0,0.45622135073789094,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1848,1848,9241.0,9260.0,9250.5,24,0.0,0.0,0.0,0.553604750856397,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1849,1849,9246.0,9265.0,9255.5,24,0.08333333333333333,0.0,0.16666666666666666,0.6807221866249415,0.25,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1850,1850,9251.0,9270.0,9260.5,24,0.16666666666666666,0.0,0.16666666666666666,0.7866195067431709,0.25,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1851,1851,9256.0,9275.0,9265.5,24,0.16666666666666666,0.0,0.25,0.8665232664588024,0.25,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1852,1852,9261.0,9280.0,9270.5,24,0.0,0.0,0.0,0.8089269576726059,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1853,1853,9266.0,9285.0,9275.5,24,0.0,0.0,0.0,1.192889466898587,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1854,1854,9271.0,9290.0,9280.5,24,0.0,0.0,0.0,1.459163263608152,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1855,1855,9276.0,9295.0,9285.5,24,0.0,0.0,0.0,1.4963098359476183,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1856,1856,9281.0,9300.0,9290.5,24,0.0,0.0,0.0,0.46411428223895057,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1857,1857,9286.0,9305.0,9295.5,24,0.0,0.0,0.0,0.43253668642874515,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1858,1858,9291.0,9310.0,9300.5,24,0.0,0.0,0.0,0.4114364101547183,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1859,1859,9296.0,9315.0,9305.5,24,0.0,0.0,0.0,0.3640169689850278,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1860,1860,9301.0,9320.0,9310.5,24,0.0,0.0,0.0,0.3565046900570952,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1861,1861,9306.0,9325.0,9315.5,24,0.041666666666666664,0.0,0.0,0.35003953788599024,0.041666666666666664,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1862,1862,9311.0,9330.0,9320.5,24,0.0,0.0,0.0,0.3345524074961695,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1863,1863,9316.0,9335.0,9325.5,24,0.0,0.0,0.0,0.31181423966362487,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1864,1864,9321.0,9340.0,9330.5,24,0.0,0.0,0.0,0.20914707286841064,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1865,1865,9326.0,9345.0,9335.5,24,0.0,0.0,0.0,0.26059835629963274,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1866,1866,9331.0,9350.0,9340.5,24,0.0,0.0,0.0,0.4841584613086629,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1867,1867,9336.0,9355.0,9345.5,24,0.0,0.0,0.0,0.94228044547006,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1868,1868,9341.0,9360.0,9350.5,24,0.0,0.0,0.0,1.505821392688305,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1869,1869,9346.0,9365.0,9355.5,24,0.0,0.25,0.0,2.557365920523101,0.25,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1870,1870,9351.0,9370.0,9360.5,24,0.0,0.2916666666666667,0.0,3.1604521710083477,0.2916666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1871,1871,9356.0,9375.0,9365.5,24,0.0,0.375,0.0,3.4104566583954443,0.375,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1872,1872,9361.0,9380.0,9370.5,24,0.0,0.0,0.0,1.7171736142803327,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1873,1873,9366.0,9385.0,9375.5,24,0.0,0.0,0.0,0.5718458042172585,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1874,1874,9371.0,9390.0,9380.5,24,0.0,0.0,0.0,0.34241025478008336,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1875,1875,9376.0,9395.0,9385.5,24,0.0,0.0,0.0,0.3876973183265028,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1876,1876,9381.0,9400.0,9390.5,24,0.0,0.0,0.0,1.3980059298322582,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1877,1877,9386.0,9405.0,9395.5,24,0.0,0.0,0.0,1.5850693320119884,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1878,1878,9391.0,9410.0,9400.5,24,0.0,0.0,0.0,0.8521662556632323,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1879,1879,9396.0,9415.0,9405.5,24,0.0,0.0,0.0,0.3659673454975016,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1880,1880,9401.0,9420.0,9410.5,24,0.0,0.0,0.0,0.16898053435757976,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1881,1881,9406.0,9425.0,9415.5,24,0.0,0.0,0.0,0.16645876815376384,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1882,1882,9411.0,9430.0,9420.5,24,0.0,0.0,0.0,0.15577407815286853,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1883,1883,9416.0,9435.0,9425.5,24,0.0,0.0,0.0,0.1867850776486565,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1884,1884,9421.0,9440.0,9430.5,24,0.0,0.0,0.0,0.19800430102262429,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1885,1885,9426.0,9445.0,9435.5,24,0.0,0.0,0.0,0.1924938892782776,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1886,1886,9431.0,9450.0,9440.5,24,0.0,0.0,0.0,0.21197755362558793,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1887,1887,9436.0,9455.0,9445.5,24,0.0,0.0,0.0,0.18795099829941408,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1888,1888,9441.0,9460.0,9450.5,24,0.0,0.0,0.0,0.2250352972235081,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1889,1889,9446.0,9465.0,9455.5,24,0.0,0.0,0.0,0.14328904647987595,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1890,1890,9451.0,9470.0,9460.5,24,0.0,0.0,0.0,0.1519224281825039,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1891,1891,9456.0,9475.0,9465.5,24,0.0,0.0,0.0,0.14903896749665652,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1892,1892,9461.0,9480.0,9470.5,24,0.0,0.0,0.0,0.11723796728996821,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1893,1893,9466.0,9485.0,9475.5,24,0.0,0.0,0.0,0.37806497503240555,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1894,1894,9471.0,9490.0,9480.5,24,0.0,0.0,0.0,0.6594251883736177,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1895,1895,9476.0,9495.0,9485.5,24,0.0,0.0,0.0,0.9189461882110556,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1896,1896,9481.0,9500.0,9490.5,24,0.0,0.0,0.0,1.1731536613966203,0.0,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,1897,1897,9486.0,9505.0,9495.5,24,0.0,0.0,0.0,1.0829025840640574,0.0,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,1898,1898,9491.0,9510.0,9500.5,24,0.0,0.0,0.0,2.074795514575195,0.0,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,1899,1899,9496.0,9515.0,9505.5,24,0.0,0.16666666666666666,0.0,5.001348140722946,0.16666666666666666,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,1900,1900,9501.0,9520.0,9510.5,24,0.0,0.25,0.0,11.374084622359657,0.25,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1901,1901,9506.0,9525.0,9515.5,24,0.0,0.4583333333333333,0.0,20.238383722284542,0.4583333333333333,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1902,1902,9511.0,9530.0,9520.5,24,0.0,0.375,0.0,19.65148500385915,0.375,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1903,1903,9516.0,9535.0,9525.5,24,0.0,0.375,0.0,15.9751650927874,0.375,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1904,1904,9521.0,9540.0,9530.5,24,0.0,0.25,0.0,10.108768886141227,0.25,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1905,1905,9526.0,9545.0,9535.5,24,0.0,0.16666666666666666,0.0,7.2169824037076955,0.16666666666666666,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1906,1906,9531.0,9550.0,9540.5,24,0.0,0.16666666666666666,0.0,5.687507680795533,0.16666666666666666,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1907,1907,9536.0,9555.0,9545.5,24,0.0,0.041666666666666664,0.0,3.7778528185890394,0.041666666666666664,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1908,1908,9541.0,9560.0,9550.5,24,0.0,0.0,0.0,2.406050517389139,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1909,1909,9546.0,9565.0,9555.5,24,0.0,0.0,0.0,1.4346137083399166,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1910,1910,9551.0,9570.0,9560.5,24,0.0,0.0,0.0,1.6208465372122054,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1911,1911,9556.0,9575.0,9565.5,24,0.0,0.0,0.0,2.1938522932378204,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1912,1912,9561.0,9580.0,9570.5,24,0.0,0.0,0.0,2.5401878338983925,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1913,1913,9566.0,9585.0,9575.5,24,0.0,0.0,0.0,2.179658298015332,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1914,1914,9571.0,9590.0,9580.5,24,0.0,0.0,0.0,1.4968836055826835,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1915,1915,9576.0,9595.0,9585.5,24,0.0,0.0,0.0,0.6594450728670536,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1916,1916,9581.0,9600.0,9590.5,24,0.0,0.0,0.0,0.2950765271480836,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1917,1917,9586.0,9605.0,9595.5,24,0.0,0.0,0.0,0.05146440830773166,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1918,1918,9591.0,9610.0,9600.5,24,0.0,0.0,0.0,0.19123402728565372,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1919,1919,9596.0,9615.0,9605.5,24,0.0,0.0,0.0,1.1739436007060235,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,1920,1920,9601.0,9620.0,9610.5,24,0.0,0.0,0.0,2.064004100895863,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1921,1921,9606.0,9625.0,9615.5,24,0.0,0.0,0.0,2.818175380621026,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1922,1922,9611.0,9630.0,9620.5,24,0.0,0.0,0.0,2.8541342682483926,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1923,1923,9616.0,9635.0,9625.5,24,0.0,0.0,0.0,2.6454247437464913,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1924,1924,9621.0,9640.0,9630.5,24,0.0,0.0,0.0,1.5541059021006696,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1925,1925,9626.0,9645.0,9635.5,24,0.0,0.0,0.0,1.0934861179600515,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1926,1926,9631.0,9650.0,9640.5,24,0.0,0.0,0.0,0.8963617763045297,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1927,1927,9636.0,9655.0,9645.5,24,0.0,0.0,0.0,0.34213063981087855,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1928,1928,9641.0,9660.0,9650.5,24,0.0,0.0,0.0,0.3412261923274173,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1929,1929,9646.0,9665.0,9655.5,24,0.0,0.0,0.0,0.2796656539446293,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1930,1930,9651.0,9670.0,9660.5,24,0.0,0.0,0.0,0.3941292819683959,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1931,1931,9656.0,9675.0,9665.5,24,0.0,0.0,0.0,0.5640387556239908,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1932,1932,9661.0,9680.0,9670.5,24,0.0,0.0,0.0,0.3320877680936889,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1933,1933,9666.0,9685.0,9675.5,24,0.0,0.0,0.0,0.41094918461212293,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1934,1934,9671.0,9690.0,9680.5,24,0.0,0.0,0.0,0.5897747387282252,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1935,1935,9676.0,9695.0,9685.5,24,0.0,0.0,0.0,0.5097752336423114,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1936,1936,9681.0,9700.0,9690.5,24,0.0,0.0,0.0,0.5596381876806474,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1937,1937,9686.0,9705.0,9695.5,24,0.0,0.0,0.0,0.20938856821524243,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1938,1938,9691.0,9710.0,9700.5,24,0.0,0.0,0.0,0.1159311315919852,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1939,1939,9696.0,9715.0,9705.5,24,0.0,0.0,0.0,0.7132998238730923,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1940,1940,9701.0,9720.0,9710.5,24,0.0,0.0,0.0,2.1636903228015116,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1941,1941,9706.0,9725.0,9715.5,24,0.0,0.0,0.0,6.624429527930031,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1942,1942,9711.0,9730.0,9720.5,24,0.0,0.0,0.0,3.398760137601982,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1943,1943,9716.0,9735.0,9725.5,24,0.0,0.0,0.0,2.306915607460593,0.0,0.0,0.0,0
