dataset,window_id,window_index,start_cycle_effective,end_cycle_effective,center_cycle_effective,start_cycle_actual,end_cycle_actual,center_cycle_actual,cycle_effective,cycle_actual,effective_configuration_count,D_state_q25,D_state_q50,D_state_q75,D_state_mad,V500_norm_q25,V500_norm_q50,V500_norm_q75,V500_norm_mad,V1000_norm_q25,V1000_norm_q50,V1000_norm_q75,V1000_norm_mad,multi_scale_rate_divergence_q25,multi_scale_rate_divergence_q50,multi_scale_rate_divergence_q75,multi_scale_rate_divergence_mad,state_volatility_q25,state_volatility_q50,state_volatility_q75,state_volatility_mad
Exp1,7733,7733,38666.0,38685.0,38675.5,44809.64513193812,44832.120109190175,44820.88262056415,38675.5,44820.88262056415,24,5.911405451318566,7.961936642740161,8.371918783756481,1.2614164584677399,0.08544641134845066,0.1281670613530918,0.1598103156293124,0.036768067841468716,0.10910924693904506,0.15371609179920598,0.19147029036529883,0.04170149964798223,0.17620904630089673,0.24618820931582225,0.31107847436088354,0.06911134485096707,0.21914548454055138,0.3509760507325576,0.4258710325548582,0.10230526085411318
Exp1,7734,7734,38671.0,38690.0,38680.5,44815.559599636035,44838.03457688808,44826.79708826206,38680.5,44826.79708826206,24,5.9333747198336635,7.981568707022234,8.391361382258774,1.2540224069493933,0.08197047372872969,0.13176073029043295,0.1561005548958846,0.03863298908684888,0.10365731097039442,0.14425641558618735,0.18109494718851532,0.03942490651086839,0.13350796541135712,0.18095447680657445,0.26179047730275457,0.05836018609664438,0.21913405427974933,0.3513890940440879,0.4260696842421967,0.10272895019920539
Exp1,7735,7735,38676.0,38695.0,38685.5,44821.47406733394,44843.949044585985,44832.71155595996,38685.5,44832.71155595996,24,5.846223451306267,7.908346185761699,8.372305338808616,1.2847167637556818,0.114829935589689,0.18634836554029333,0.22230298859624525,0.0523051295432454,0.10548815841399527,0.15155862430319222,0.18678382161833823,0.04144288832125661,0.15347728401406485,0.27163208448070086,0.3228761070329952,0.08165762806438853,0.21878973661285922,0.3514944561799449,0.42571225784014155,0.10343346132907186
Exp1,7736,7736,38681.0,38700.0,38690.5,44827.388535031845,44849.8635122839,44838.62602365787,38690.5,44838.62602365787,24,5.764045363604519,7.814853036547839,8.293669942461849,1.293555547581231,0.13651017705564397,0.2295186484309898,0.27631071669529517,0.06751247160411228,0.10110260445158523,0.14927555218299846,0.18113583391189314,0.040673072381506685,0.3250858028966426,0.6019270148930347,0.7221478180601028,0.19142757153654577,0.2180021261804076,0.3504607006599245,0.42429122322157947,0.10338074329886579
Exp1,7737,7737,38686.0,38705.0,38695.5,44833.30300272976,44855.7779799818,44844.54049135578,38695.5,44844.54049135578,24,5.680689422139206,7.66697187778135,8.168857309416518,1.306821545460057,0.1469411029241396,0.2510004376506973,0.3032352993186358,0.07585588205012278,0.11610180094313635,0.17803914875652072,0.21403154149068768,0.05016067463791529,0.37178297259893195,0.6819354233403427,0.8226913044673467,0.21629134387237633,0.2165647400408423,0.3482339692808666,0.4215344295030726,0.10295071663221611
Exp1,7738,7738,38691.0,38710.0,38700.5,44839.21747042766,44861.69244767971,44850.454959053684,38700.5,44850.454959053684,24,5.8195447632142265,7.875276081489776,8.339756221195834,1.285668840543229,0.1296218528564232,0.22843215787414012,0.27474531164710303,0.07034389599878005,0.11280884272974236,0.16847641725204848,0.20551844704919459,0.0475873819145373,0.27297547996305677,0.48741579843662464,0.5790563924767611,0.1465391684511943,0.2135278149044852,0.34307065554011107,0.41548976738468113,0.1013989450008431
Exp1,7739,7739,38696.0,38715.0,38705.5,44845.13193812557,44867.60691537762,44856.36942675159,38705.5,44856.36942675159,24,5.946056454913124,7.992002982280911,8.454882945173063,1.245463699682419,0.10613141781720437,0.18560096057553244,0.21951135420255757,0.05377993078238559,0.11602297498638947,0.16920152816164943,0.20827645858671995,0.04666976603929528,0.18797139753688508,0.31072123208122515,0.3661712219082286,0.08913890034125521,0.20929337788579902,0.3353906092326173,0.4068405927150914,0.09837864580057815
Exp1,7740,7740,38701.0,38720.0,38710.5,44851.04640582348,44873.521383075524,44862.2838944495,38710.5,44862.2838944495,24,6.051212494653732,8.041120426841356,8.5496758557284,1.1642501962924898,0.08656879734400005,0.14788231412741298,0.17372509650846432,0.04170083544399561,0.12001423341949641,0.1743906127166696,0.21506462058723708,0.04802618597395157,0.0685093491658831,0.09163127939959503,0.11334540242415665,0.022292295287930454,0.20569453946308114,0.32902234637285876,0.3995661709086498,0.09596506731975885
Exp1,7741,7741,38706.0,38725.0,38715.5,44856.960873521384,44879.43585077343,44868.19836214741,38715.5,44868.19836214741,24,6.155885278495613,8.090230590208794,8.647506112109307,1.0833008266795159,0.07060726015047362,0.11630075351946875,0.13697090734557654,0.03309767378426978,0.11387891344995145,0.16729825223187844,0.20532169745722118,0.046543199057692636,0.12565853043997685,0.1891002288701197,0.23014158957266545,0.05408887612560599,0.2027280924138664,0.3238656034946385,0.3936124830783607,0.09402665570446544
Exp1,7742,7742,38711.0,38730.0,38720.5,44862.87534121929,44885.35031847134,44874.11282984531,38720.5,44874.11282984531,24,6.026629559974711,8.029684182166967,8.532383047264565,1.18264394291042,0.07211964597763931,0.11688881878722915,0.13814597992715788,0.03300564740442359,0.11714237265146248,0.1738842293161345,0.2126458119358299,0.048671202334490196,0.0662611953967667,0.08766210807564637,0.10589512130231335,0.020548232592041762,0.20048080365726978,0.3199650767733156,0.3891033405226055,0.09250198521004754
Exp1,7743,7743,38716.0,38735.0,38725.5,44868.789808917194,44891.264786169246,44880.02729754322,38725.5,44880.02729754322,24,6.138738604665863,8.082402303701837,8.640161814549195,1.0959898689467238,0.06711170257556223,0.105640688400996,0.1252013928704165,0.028906308106020365,0.10784894363846746,0.1516771771740181,0.18888033548256988,0.04153775205581371,0.04308009121410692,0.05064530402362908,0.06836158858851932,0.01328199308658477,0.19895663678639097,0.31737179300776774,0.3860702699134365,0.0914833686218838
Exp1,7744,7744,38721.0,38740.0,38730.5,44874.704276615106,44897.17925386715,44885.94176524113,38730.5,44885.94176524113,24,6.01380131740015,8.024002111674658,8.528408036447615,1.192267351365146,0.0739456949455587,0.11693312725094587,0.13869875807450963,0.03200070923030435,0.108917659873493,0.16114692777041165,0.1963257955875079,0.04471662834291147,0.08042081190310602,0.10181910009452785,0.12208333184684389,0.02238746825274198,0.19730413150138598,0.31445191589859484,0.3827294018680536,0.09026546110350633
Exp1,7745,7745,38726.0,38745.0,38735.5,44880.61874431301,44903.09372156506,44891.85623293903,38735.5,44891.85623293903,24,5.921434061630779,7.980827071929362,8.446884456534429,1.2633301193993,0.08433817891762561,0.13650259962466335,0.16158778067939694,0.03716658180796832,0.12178581616476182,0.18156725464239215,0.22056417197444958,0.050536954195706404,0.15710729881729713,0.25027898470240423,0.29582045124042616,0.07380693350018344,0.19637851537188314,0.3129019709202059,0.38089961010429774,0.08959159907709169
Exp1,7746,7746,38731.0,38750.0,38740.5,44886.533212010916,44909.00818926297,44897.770700636946,38740.5,44897.770700636946,24,5.8890324570426,7.959759432691717,8.417746137006747,1.2826809428646686,0.08834372202978096,0.14528383974382778,0.17192528271927748,0.039844353828583604,0.12029867546230229,0.1791959400684725,0.21723090483742952,0.04964993534258458,0.149919610193377,0.22894550635041216,0.279914016379861,0.06549422234755944,0.19545662241058354,0.3113734781174649,0.37908715368953255,0.08892875677365925
Exp1,7747,7747,38736.0,38755.0,38745.5,44892.44767970883,44914.92265696087,44903.68516833485,38745.5,44903.68516833485,24,5.6927240988619285,7.673545303156065,8.18488952560283,1.3125684638600958,0.09560588253916574,0.15711686034023128,0.18710784308202316,0.044130001320553475,0.1443275780287254,0.2250152623800119,0.26990974053599376,0.06396062555386291,0.23689581629841083,0.3951280956075185,0.4694538206548997,0.12834753006109625,0.19606136891083142,0.31268530249745274,0.3804268070464144,0.08935365108318552
Exp1,7748,7748,38741.0,38760.0,38750.5,44898.36214740673,44920.83712465878,44909.599636032755,38750.5,44909.599636032755,24,5.736292257912703,7.788045767104263,8.27972597737871,1.300601507242234,0.09248642374453758,0.1514335775041713,0.18062144455342988,0.043016596995779796,0.15007013237467268,0.24019235453312934,0.2873197357885199,0.06846742005615358,0.22274252905291592,0.3613474202894186,0.43460717885729006,0.11803845654248234,0.19679879060348404,0.3142458738038073,0.3820441421366261,0.0899312797048277
Exp1,7749,7749,38746.0,38765.0,38755.5,44904.27661510464,44926.75159235669,44915.51410373067,38755.5,44915.51410373067,24,5.799722308463201,7.859520408335431,8.33713127434769,1.29328847168021,0.08773751265877726,0.1430356937603227,0.17030801594008824,0.040292025341528606,0.14433586803911863,0.21696875319869158,0.2622636474602961,0.06041416730428968,0.26280549204418086,0.44662707489719333,0.5299964768368448,0.14111869673922833,0.1967017687775519,0.31417820533549545,0.38190492923091224,0.08991582763371098
Exp1,7750,7750,38751.0,38770.0,38760.5,44910.19108280255,44932.666060054595,44921.42857142857,38760.5,44921.42857142857,24,5.772959659660041,7.8292843975737725,8.311379109275578,1.2961359705795088,0.08020372459650754,0.12840683450901094,0.15318572659597685,0.03596618506367893,0.14975717018770152,0.22676437399656557,0.27328582045402355,0.06430692006640559,0.17949804498209854,0.30408887694857123,0.3577365131087909,0.0889303697812587,0.19660603668855337,0.31408622197400693,0.3817544628515088,0.089887920199647
Exp1,7751,7751,38756.0,38775.0,38765.5,44916.105550500455,44938.5805277525,44927.34303912648,38765.5,44927.34303912648,24,5.752352514892765,7.804386663005335,8.287032076104927,1.2969623026293235,0.08656951297107339,0.14432913114601537,0.17105318610676823,0.040502432652921735,0.13862772582080396,0.2068584201944253,0.24968477552050672,0.05761402605007586,0.21766147490255072,0.282146455936796,0.3530511605481414,0.07432857144603461,0.19706148473878032,0.31506004943597804,0.38275542752995295,0.09032899137423606
Exp1,7752,7752,38761.0,38780.0,38770.5,44922.02001819836,44944.49499545041,44933.25750682439,38770.5,44933.25750682439,24,5.752186157498752,7.784770043693946,8.229292841656457,1.2810958205298975,0.07274406607198433,0.1150250376742486,0.1423599077208201,0.0358409423784988,0.11809854555129354,0.17492229368103193,0.21099126842898575,0.04841634717166008,0.11376568462738569,0.1733982081324642,0.20899791629621456,0.04895218588736752,0.19725121229007408,0.31554799794298555,0.38322355111223383,0.09043953641006636
Exp1,7753,7753,38766.0,38785.0,38775.5,44927.93448589627,44950.40946314832,44939.171974522294,38775.5,44939.171974522294,24,5.743267934019082,7.775605604142211,8.223719798717848,1.2827323558596935,0.06785139051104655,0.09187334600043547,0.1167952545258079,0.025106043098239515,0.11138329179953815,0.17020334145418828,0.2046963454203034,0.047738101853610264,0.011042225407668558,0.014878160030827793,0.02460048045112038,0.004253492506201574,0.19812364032281993,0.31735859431567015,0.38512562719085985,0.09110573734235139
Exp1,7754,7754,38771.0,38790.0,38780.5,44933.84895359418,44956.32393084622,44945.0864422202,38780.5,44945.0864422202,24,5.8019174399558375,7.840489205661065,8.275860724249995,1.2747220907849908,0.07225980353996031,0.10871128498155308,0.1361875844684119,0.031938703263529405,0.10538064954463905,0.15841613440968047,0.19096449949152194,0.04426441846976823,0.025158678027705078,0.034997063691038,0.04645816429494643,0.01143517165088053,0.198842230060563,0.3188767849168789,0.38671232919387555,0.09163875885416223
Exp1,7755,7755,38776.0,38795.0,38785.5,44939.76342129208,44962.238398544134,44951.000909918104,38785.5,44951.000909918104,24,5.880698626637204,7.9310676861295475,8.351897069826801,1.2672517574658566,0.06811092701511796,0.0880293132791877,0.11090926803451395,0.023053380905713426,0.10489399267461351,0.16208683989271205,0.19443094567831454,0.04514051084174517,0.2006019573098501,0.27682271293419314,0.3191266948067091,0.06515235836160801,0.1989276521737889,0.3192506328534005,0.38700171656937676,0.09169355271264329
Exp1,7756,7756,38781.0,38800.0,38790.5,44945.67788898999,44968.15286624204,44956.91537761602,38790.5,44956.91537761602,24,5.891535413172363,7.964424121380433,8.420772037407536,1.2828100914791625,0.05932261856244092,0.0861775284053982,0.10397391120474128,0.020462232203458622,0.11623434862303822,0.17176433625017226,0.2076366798594881,0.04719731181654153,0.17178673721312715,0.2911970693866277,0.34231330882912997,0.09359544853427637,0.199215827259442,0.3197704354481436,0.3875925675155062,0.09183855203991809
Exp1,7757,7757,38786.0,38805.0,38795.5,44951.5923566879,44974.06733393994,44962.82984531392,38795.5,44962.82984531392,24,5.865244183472077,7.933379365232022,8.393855961156117,1.2847414587532278,0.06357933925391016,0.09570088703885346,0.11391568499590864,0.02690519320071047,0.12062375765423039,0.17945605718512747,0.21720190216563287,0.049979955904766935,0.22007777307797388,0.3930568993336945,0.46763262373692993,0.12847999485546535,0.19927372329601412,0.32008189642755236,0.3878142682615952,0.09204568527356252
Exp1,7758,7758,38791.0,38810.0,38800.5,44957.506824385804,44979.981801637856,44968.744313011826,38800.5,44968.744313011826,24,5.7680933150948475,7.825758759161877,8.308905036733071,1.2977456714333817,0.0557339080694154,0.07447679364077103,0.08867769094062442,0.016886301793529086,0.12041687790211444,0.17944375749360592,0.21725390587102708,0.05011535561010705,0.07647305716226879,0.12408621381765386,0.15007950193547592,0.03883512946290483,0.1997083884253994,0.3210236427636549,0.3887817180743107,0.09242183825460507
Exp1,7759,7759,38796.0,38815.0,38805.5,44963.421292083716,44985.89626933576,44974.65878070974,38805.5,44974.65878070974,24,5.7459017470776255,7.7960516972970275,8.281507104096988,1.2990764446958072,0.05648213432235876,0.07646730162277122,0.09672580013943813,0.02002114308485811,0.11776962767509043,0.17788135856077925,0.2144253962150989,0.04994810531795768,0.03532692019989731,0.04594110916231273,0.05714066421761936,0.011239684298687925,0.20039911537080246,0.32261852231264665,0.3903589771363502,0.09315587230919914
Exp1,7760,7760,38801.0,38820.0,38810.5,44969.33575978162,44991.810737033666,44980.57324840764,38810.5,44980.57324840764,24,5.6917913762974495,7.66508334433954,8.172613395820044,1.3106123205042506,0.06694127783192991,0.09362263938989666,0.11717540399353121,0.023636421081303607,0.12381507343080667,0.1895819138825776,0.22810521075972306,0.05361184625428542,0.12745552772098684,0.2305307311446792,0.2772355870435356,0.0728947198158704,0.20086850261649916,0.3245562307025757,0.3918190952257984,0.09462061446684095
Exp1,7761,7761,38806.0,38825.0,38815.5,44975.250227479526,44997.72520473157,44986.48771610555,38815.5,44986.48771610555,24,5.701544266016379,7.706497408733906,8.20689036879017,1.3057456646743075,0.043194639882099,0.06222768707162463,0.08035973981447303,0.019038088757351506,0.11438892114727484,0.17439404098259553,0.20997238028056414,0.04905561533111958,0.16501718593429027,0.3072317385150375,0.3698197458816629,0.0999354863761694,0.20108077362960186,0.3259319004216876,0.39270788266325607,0.09588338919141992
Exp1,7762,7762,38811.0,38830.0,38820.5,44981.16469517743,45003.63967242948,44992.40218380346,38820.5,44992.40218380346,24,5.701342828804892,7.6846519284955335,8.182994202379477,1.3057857581029668,0.06682705557637934,0.09172909186126321,0.11348359335191274,0.02263312632818705,0.11378400918366091,0.1825767524575625,0.2179438621527997,0.05103922199037829,0.11567626675378657,0.1979010367100446,0.24085724294480235,0.0597722577687029,0.200796331208892,0.3266708154781247,0.392707585247678,0.0971077606526147
Exp1,7763,7763,38816.0,38835.0,38825.5,44987.07916287534,45009.55414012739,44998.316651501365,38825.5,44998.316651501365,24,5.708464608955668,7.732915310708261,8.223140328790311,1.2995636463300162,0.05989831842154118,0.08853716222334723,0.10534911743440936,0.022192465054025945,0.1263005822568144,0.19283504456797051,0.23204237705667982,0.05452336683183451,0.15700408517044262,0.26200198037534994,0.3163148463579732,0.0786952182706301,0.20017692409174245,0.32697607460790334,0.39210681897907984,0.09834055754690957
Exp1,7764,7764,38821.0,38840.0,38830.5,44992.99363057325,45015.46860782529,45004.23111919927,38830.5,45004.23111919927,24,5.727639009119573,7.765496174318495,8.250591844115288,1.297273916036521,0.062102386209459896,0.09030544156691712,0.10784135809783574,0.021307907581420926,0.12027437634280821,0.18693332225051873,0.22437844050199912,0.05295224400363818,0.09112492039874928,0.12299289763607764,0.15428768049531405,0.03422287413910521,0.20001009898677247,0.32763647417851965,0.39223290200409744,0.09923896015208661
Exp1,7765,7765,38826.0,38845.0,38835.5,44998.90809827115,45021.383075523205,45010.14558689718,38835.5,45010.14558689718,24,5.7212849374178205,7.756541300976434,8.244937510650196,1.299538823335804,0.08994361945392436,0.14489104476242853,0.17152935603506944,0.04108505235809197,0.13619337747506424,0.2137388239679222,0.2563845016002808,0.06081111223729507,0.022325375070705047,0.029962438698178294,0.048809104256574906,0.011129992658875862,0.1996982047971456,0.3281685402339034,0.3921300824250189,0.10016018218346531
Exp1,7766,7766,38831.0,38850.0,38840.5,45004.822565969065,45027.29754322111,45016.06005459509,38840.5,45016.06005459509,24,5.773796321412376,7.8267051118076765,8.30434036834025,1.2923442317505232,0.09073485291006785,0.14722918344536187,0.17443276296981858,0.04074728590693805,0.1345573384686822,0.20164287034460654,0.24299928103418308,0.05590512779509578,0.08016309406992637,0.11089121291450538,0.13576623329032633,0.02824234565903512,0.19823353013820788,0.32650656271054246,0.3896220098445579,0.10017324908228789
Exp1,7767,7767,38836.0,38855.0,38845.5,45010.73703366697,45033.212010919015,45021.97452229299,38845.5,45021.97452229299,24,5.783797724328545,7.840727630269681,8.31648770159429,1.2932892856753941,0.07579594521139757,0.11546546129925074,0.137390703440667,0.03203712209983722,0.136832690380985,0.21210059773881265,0.25465364257886,0.060052036986843374,0.21446379985806716,0.3600339031300334,0.4260385317138443,0.1129322631797901,0.19641144461761556,0.3239941861181532,0.38628583906668856,0.09974608948378438
Exp1,7768,7768,38841.0,38860.0,38850.5,45016.651501364875,45039.12647861693,45027.8889899909,38850.5,45027.8889899909,24,5.756060401691562,7.804177966218732,8.289563164023367,1.2986906319869096,0.08127729048710225,0.12581328067026354,0.14976389253976485,0.03478090264655655,0.13682867538531687,0.20803790875444694,0.25046323983737234,0.05874569561121028,0.16737419142701787,0.2392535447935249,0.30032890297469234,0.06362389767190091,0.1957592396019958,0.3234658260060092,0.3852717416251952,0.09999426844907602
Exp1,7769,7769,38846.0,38865.0,38855.5,45022.56596906279,45045.04094631483,45033.80345768881,38855.5,45033.80345768881,24,5.851872639855062,7.921864557413397,8.388214672398131,1.2884213842349088,0.05530128716443502,0.07095332915297214,0.08675800437525397,0.015935320924129984,0.11320744627418663,0.1671936949051326,0.2015306072382535,0.04562670375639147,0.154927309619041,0.23081321095373492,0.28799085222229115,0.06409661580112755,0.1948256529039611,0.32219952204950625,0.3835695165195224,0.0998171318424873
Exp1,7770,7770,38851.0,38870.0,38860.5,45028.48043676069,45050.95541401274,45039.717925386714,38860.5,45039.717925386714,24,5.920514135690626,7.979067739990926,8.457598686074634,1.25985875221855,0.025587871257133226,0.029815158449999386,0.044119324928469913,0.006770155777750954,0.11390996350971883,0.16910575998525484,0.203119393132684,0.04604151052373153,0.18532913197837406,0.30957565586405783,0.3711859211394124,0.10212056773016062,0.1943791049310852,0.3218264630809723,0.3828658651887934,0.09991030813052915
Exp1,7771,7771,38856.0,38875.0,38865.5,45034.3949044586,45056.86988171065,45045.63239308462,38865.5,45045.63239308462,24,5.9685758570715475,8.002087133329526,8.501727836458691,1.2234649006331693,0.044527904830658806,0.05638673393542197,0.06851710100203409,0.01215804029507847,0.09521946793248633,0.13257314645126636,0.1668301409064442,0.03611353756642686,0.18950918707955458,0.334040596402697,0.3950938981543585,0.10801091605687449,0.19364277024509718,0.3211365866579862,0.3816709640588279,0.0999702519049678
Exp1,7772,7772,38861.0,38880.0,38870.5,45040.30937215651,45062.784349408554,45051.54686078253,38870.5,45051.54686078253,24,5.964315806742096,8.000342783815691,8.497084489067568,1.2274567091468174,0.05320626999368322,0.0677349718804867,0.08295216569865149,0.015202163235639693,0.0934146887921941,0.1296228091885049,0.16393895989521667,0.03597400352542454,0.22061851812299435,0.35220969893820786,0.42333315960083706,0.10936685759390108,0.19277532106923057,0.32027812070639794,0.3802419148635622,0.09998663297733854
Exp1,7773,7773,38866.0,38885.0,38875.5,45046.223839854414,45068.69881710646,45057.461328480436,38875.5,45057.461328480436,24,5.842753520761695,7.91130556436777,8.381010609608516,1.2899012198661128,0.06409470102121421,0.09511047805582919,0.11399656917912308,0.024447311864582627,0.11256464150482531,0.1596607942106373,0.19815415001625264,0.043776916246430965,0.17743047747882484,0.2766416706528353,0.34158448921128615,0.08243287186113415,0.19180485033012568,0.3193515049759582,0.37866143035863803,0.1000545223316249
Exp1,7774,7774,38871.0,38890.0,38880.5,45052.13830755232,45074.61328480436,45063.37579617834,38880.5,45063.37579617834,24,6.170911213775033,8.09579098672366,8.651687339653872,1.0703670186448178,0.016839424825528703,0.019202039485501532,0.02552975642988055,0.004935130796693293,0.08552533205562637,0.11889556087940471,0.1502176762285151,0.0324611549365181,0.2652401217064838,0.4723593541785102,0.56459762250881,0.15823716046516645,0.19036873048931602,0.31762143832173517,0.3761536195521736,0.099988723429009
Exp1,7775,7775,38876.0,38895.0,38885.5,45058.052775250224,45080.527752502276,45069.29026387625,38885.5,45069.29026387625,24,5.967926975726378,8.000204620305748,8.460103580446546,1.2270433760764705,0.015191312812678246,0.01716131005093987,0.023546377121439848,0.004324131712648454,0.1010341111442976,0.1422079171989337,0.17670365260862914,0.03755373674836269,0.14161840235530665,0.23136664753596475,0.28068311541657653,0.07679649094070184,0.18917350368082886,0.316263967317017,0.37410617705680904,0.09998087659881466
Exp1,7776,7776,38881.0,38900.0,38890.5,45063.967242948136,45086.44222020018,45075.20473157416,38890.5,45075.20473157416,24,6.104606227673947,8.063940556300473,8.581925255536557,1.1215041520239848,0.03566414452604289,0.05605085328484394,0.06668103811285128,0.01617708008396656,0.09262124051845516,0.1280255628913891,0.1622014595332053,0.034776728988124346,0.25059941053010265,0.35403029065772673,0.4380104879505542,0.0959143726047482,0.1883079108103937,0.3153846141819787,0.37267638869684894,0.10014097692490176
Exp1,7777,7777,38886.0,38905.0,38895.5,45069.88171064604,45092.35668789809,45081.11919927206,38895.5,45081.11919927206,24,6.213825256808781,8.114991095184923,8.681407058476546,1.0371656266596219,0.05735997757409047,0.0985412338616064,0.11608366645453772,0.029805148000364615,0.07102558563345163,0.10044388478942341,0.12440457548770055,0.02926609603226534,0.2913807941176537,0.44592477516362056,0.5398862115302704,0.1288566569975203,0.18754230372277067,0.3145535466204082,0.3713826232444338,0.1001843409491377
Exp1,7778,7778,38891.0,38910.0,38900.5,45075.79617834395,45098.271155596,45087.033666969975,38900.5,45087.033666969975,24,6.078661730387086,8.05301949806261,8.59307959584231,1.1393192345257996,0.036019191115755314,0.04709024981269261,0.05763943453580533,0.010592067167370066,0.08051198524627323,0.1134573860794782,0.14097636348410209,0.03239003422382194,0.2403467481616861,0.4122486411936004,0.4857403941206407,0.12272719318609165,0.18621327096376128,0.3125300732707703,0.3688589397467311,0.09974394275709644
Exp1,7779,7779,38896.0,38915.0,38905.5,45081.71064604186,45104.1856232939,45092.94813466788,38905.5,45092.94813466788,24,6.342542670010702,8.176816023179487,8.842149302181095,0.935004739734504,0.03993637380114523,0.05315307227569925,0.06453339320947629,0.011993162651324624,0.06537259514136019,0.09014411040449428,0.11300499016394275,0.02358116098060707,0.3530119000467099,0.6512065808457457,0.7749492582704326,0.20575557443232928,0.18626651161000185,0.3129594641218276,0.36912942848179287,0.10017588679517272
Exp1,7780,7780,38901.0,38920.0,38910.5,45087.62511373976,45110.10009099181,45098.862602365785,38910.5,45098.862602365785,24,6.379406051326212,8.194003423139371,8.876662625420945,0.9062970768643792,0.039766273222462095,0.05300353110985284,0.06421948546787909,0.0120837357168955,0.06764784063329991,0.0971343948725177,0.11951130428069895,0.02787629035430913,0.43999124398688794,0.8056767468233683,0.9596860833060226,0.26255152296432405,0.18682744149208594,0.3142213035662512,0.3703923012046135,0.10079568198442665
Exp1,7781,7781,38906.0,38925.0,38915.5,45093.53958143767,45116.01455868972,45104.7770700637,38915.5,45104.7770700637,24,6.311706135136967,8.161732593959346,8.81279317497268,0.9577907303483144,0.05495971807973449,0.08139578470567826,0.0966220627914455,0.020128655528457093,0.07378687590920593,0.10218098152411374,0.1296275915464138,0.02837548209163735,0.40127255631210235,0.7192662292826362,0.856194976445287,0.23759828580886133,0.18720600087746458,0.3149906249948954,0.3712059912764255,0.10108634778086997
Exp1,7782,7782,38911.0,38930.0,38920.5,45099.45404913558,45121.929026387625,45110.6915377616,38920.5,45110.6915377616,24,6.2134648653568485,8.115545860855939,8.716222367557952,1.0341046736038457,0.05526035781180753,0.08512415035760426,0.10078226635427777,0.02434262207356499,0.08625876152319767,0.1208859394111707,0.15165013708737993,0.03131830845876553,0.35740279578550427,0.6542418071074819,0.7805699321980921,0.21412301110505105,0.18380125538792794,0.30916441444045994,0.3644193386076983,0.09907868726316471
Exp1,7783,7783,38916.0,38935.0,38925.5,45105.368516833485,45127.84349408553,45116.60600545951,38925.5,45116.60600545951,24,6.2101323177522465,8.114027365082919,8.715221112847434,1.036648402974162,0.04619200442050784,0.056685933239722444,0.06853097059205834,0.01148001705501565,0.07983156691546739,0.11189187381001188,0.1401984641594477,0.028405297915089958,0.33100689147889667,0.6004435074316059,0.7166092380732069,0.19874481891835488,0.1811463599916545,0.30457524439806744,0.35910414188631007,0.09738547547416929
Exp1,7784,7784,38921.0,38940.0,38930.5,45111.28298453139,45133.75796178344,45122.52047315742,38930.5,45122.52047315742,24,6.292048986293215,8.152147031437707,8.794883595715422,0.9721791582128159,0.021986190360380145,0.02548997571410762,0.03639490631877974,0.0063753714070861525,0.062096481335059774,0.08435270080371945,0.10688331066964518,0.022258056127774605,0.34246857263039665,0.6206622621970578,0.7443867632513599,0.2067787315200681,0.18012521239229273,0.30296600844719984,0.3571338946320118,0.09681773486257184
Exp1,7785,7785,38926.0,38945.0,38935.5,45117.1974522293,45139.67242948135,45128.434940855324,38935.5,45128.434940855324,24,6.353685078405545,8.181712577933155,8.85743264233798,0.9248458997178202,0.05434557671253053,0.08478340763980627,0.1015733560923148,0.02463829581683135,0.06301771722075732,0.09012514596878116,0.1121700714407755,0.026754579331365137,0.37432955428503467,0.686352696462396,0.8237718818898377,0.22752020360203612,0.17970097266524987,0.3025748393425156,0.3564464822793162,0.09695506429115397
Exp1,7786,7786,38931.0,38950.0,38940.5,45123.11191992721,45145.58689717925,45134.34940855323,38940.5,45134.34940855323,24,6.339045575290485,8.174888047686835,8.843461889615195,0.9362959343147006,0.052092927178326,0.0800749249921703,0.09684489716228914,0.022789463732946963,0.06026115565142145,0.08374765717371298,0.10407835036300947,0.023643386507360167,0.335401967149594,0.6124915946133012,0.7336395656241218,0.2047806913187851,0.18045386564828433,0.30386971082701897,0.3579494307896658,0.09739409909447269
Exp1,7787,7787,38936.0,38955.0,38945.5,45129.02638762511,45151.501364877164,45140.263876251134,38945.5,45140.263876251134,24,6.374040883812977,8.191453917392693,8.873980444260514,0.9110330778514628,0.05859545714355367,0.09427150959310818,0.11150799067758344,0.02805734948537158,0.06031817913041764,0.08402057904582061,0.10474188934371367,0.02393464223848884,0.33457561405381664,0.6289488891374193,0.7591056534883336,0.20477930802047103,0.1812227069440881,0.30531185789477966,0.35954203792263856,0.0979845848968397
Exp1,7788,7788,38941.0,38960.0,38950.5,45134.940855323024,45157.41583257507,45146.17834394905,38950.5,45146.17834394905,24,6.1746922653663425,8.09832650600956,8.687436285439826,1.0651105602191633,0.04756285654800356,0.07465969060032632,0.0902152686136787,0.020553118345681805,0.07995591569355295,0.10960984554631764,0.1400706896403744,0.029843563334962422,0.2838234751192835,0.5067649835393155,0.6119866738097489,0.15967520725421536,0.18113228897519107,0.305234195424096,0.35940279505104067,0.09796897370762819
