dataset,window_id,window_index,center_cycle_effective,center_cycle_actual,D_state,D_rs_subspace,D_rx_subspace,D_ry_subspace,velocity_v100_rs_subspace_distance,velocity_v100_rs_contribution,velocity_v100_rs_corrdist_base,velocity_v100_rs_mean,velocity_v100_rs_q05,velocity_v100_rs_rms,velocity_v100_rx_subspace_distance,velocity_v100_rx_contribution,velocity_v100_rx_corrdist_base,velocity_v100_rx_mean,velocity_v100_rx_absmean,velocity_v100_rx_q05,velocity_v100_ry_subspace_distance,velocity_v100_ry_contribution,velocity_v100_ry_p2p,velocity_v500_rs_subspace_distance,velocity_v500_rs_contribution,velocity_v500_rs_corrdist_base,velocity_v500_rs_mean,velocity_v500_rs_q05,velocity_v500_rs_rms,velocity_v500_rx_subspace_distance,velocity_v500_rx_contribution,velocity_v500_rx_corrdist_base,velocity_v500_rx_mean,velocity_v500_rx_absmean,velocity_v500_rx_q05,velocity_v500_ry_subspace_distance,velocity_v500_ry_contribution,velocity_v500_ry_p2p,velocity_v1000_rs_subspace_distance,velocity_v1000_rs_contribution,velocity_v1000_rs_corrdist_base,velocity_v1000_rs_mean,velocity_v1000_rs_q05,velocity_v1000_rs_rms,velocity_v1000_rx_subspace_distance,velocity_v1000_rx_contribution,velocity_v1000_rx_corrdist_base,velocity_v1000_rx_mean,velocity_v1000_rx_absmean,velocity_v1000_rx_q05,velocity_v1000_ry_subspace_distance,velocity_v1000_ry_contribution,velocity_v1000_ry_p2p
Exp1,5032,5032,25170.5,28819.65748324646,8.655798372113585,3.349277742154289,3.3502762688727916,19.26784110531367,0.027925027132514126,0.3494355180435188,0.0,-0.027583895881754028,-0.006191580876410807,-0.026120230166755132,0.02504401375425071,0.3133844016902024,0.0,-0.030177150773504025,-0.030177150773504025,-0.015718889882015752,0.026945637760860033,0.3371800802662788,-0.03557095038285496,0.025852448172218708,0.10729850477140952,0.0,-0.02794769384802871,-0.03874524508010824,-0.024088085447178553,0.023707401775542283,0.09839566239859268,0.0,-0.03099868363213334,-0.03099868363213334,-0.03775805023989731,0.19137965081504257,0.7943058328299978,0.2526403762956512,0.07697754963329922,0.3042120995428135,0.0,-0.045521687062650654,-0.09456473086147657,-0.03528159716635297,0.06892061427113727,0.27237142347453086,0.0,-0.04700351782101606,-0.04700351782101606,-0.09294144152082429,0.10714091557000022,0.4234164769826557,0.14143677821016212
Exp1,5033,5033,25175.5,28825.61429635145,8.801614104181006,3.3493898032863902,3.3501818334625053,19.70527067579412,0.030980567423300208,0.32310117211404127,0.0,-0.03352469888082732,-0.012718200297585192,-0.03466113268304527,0.0308120402850549,0.3213435762909534,0.0,-0.029723680545361564,-0.029723680545361564,-0.008214865823187534,0.03409242799298663,0.35555525159500534,0.04500543187480588,0.02614504162632656,0.11217027129432175,0.0,-0.028518496020884673,-0.0393550963668484,-0.024781796875675607,0.023568227972170216,0.10111494804057787,0.0,-0.0312473319498614,-0.0312473319498614,-0.037493385038655,0.18337024998865845,0.7867147806651004,0.24206716211084756,0.06625507147271019,0.2174428366907858,0.0,-0.042083311618950334,-0.08360660473067652,-0.033759209341861496,0.05781141210112226,0.1897315505205633,0.0,-0.0444284255406214,-0.0444284255406214,-0.08104143542625743,0.18063461617740054,0.5928256127886509,0.23845585049783155
Exp1,5034,5034,25180.5,28831.57110945644,8.80191495987191,3.348882806801645,3.351591397019967,19.70527067579412,0.0222092623438806,0.5001140309229443,0.0,-0.023537100078321327,-0.008863190021075162,-0.024957653811035208,0.02219913448292733,0.49988596907705574,0.0,-0.020340514484728622,-0.020340514484728622,-0.004457389164733261,0.0,0.0,0.0,0.025405982779057052,0.1215676820201787,0.0,-0.02748499028142319,-0.03806722598366985,-0.023651183059889648,0.0224899847053385,0.10761462499104898,0.0,-0.03014440639821103,-0.03014440639821103,-0.03572549286916909,0.16109035484130263,0.7708176929887722,0.21265546097186103,0.054722514574647385,0.19519279604254702,0.0,-0.04007941786536593,-0.07239373734733193,-0.03295538725854272,0.04680281077876842,0.16694356188797144,0.0,-0.043230790457249715,-0.043230790457249715,-0.06955518374262881,0.17882577204425296,0.6378636420694817,0.23606799441954748
Exp1,5035,5035,25185.5,28837.52792256143,8.801861188757261,3.34897705532955,3.3513358351481126,19.70527067579412,0.020837387887690014,0.4458040738356013,0.0,-0.012853540172858668,0.004119338278499196,-0.012961228269399163,0.025903745966044566,0.5541959261643987,0.0,-0.014297081601160054,-0.014297081601160054,0.006405043509938313,0.0,0.0,0.0,0.023869237569616102,0.10700850429009154,0.0,-0.026986382642722885,-0.03604863504928542,-0.022986621322122234,0.02228700732901068,0.09991518633236755,0.0,-0.029183265187316024,-0.029183265187316024,-0.03549282723290572,0.17690301312920714,0.7930763093775408,0.2335297593786002,0.054767640635669586,0.19706834605525914,0.0,-0.04131139300691382,-0.0731386142252187,-0.03405112605975309,0.047578718477934746,0.17120071723098362,0.0,-0.04422041806010939,-0.04422041806010939,-0.07084149161400227,0.1755655518145587,0.6317309367137572,0.23176417600348884
Exp1,5036,5036,25190.5,28843.484735666418,8.80311907941862,3.3499028618091806,3.3541837006525568,19.70527067579412,0.02576001267439409,0.3995537445130094,0.0,-0.017132164755699453,0.0034339378392171938,-0.017686766456161962,0.03871194642535438,0.6004462554869906,0.0,-0.023902117704727832,-0.023902117704727832,0.006655605409302101,0.0,0.0,0.0,0.022360593020677725,0.08054002413206955,0.0,-0.024932877524751706,-0.033327921633124015,-0.02050035291986205,0.020063790529397375,0.07226723244433325,0.0,-0.026884882889590855,-0.026884882889590855,-0.03187290582322939,0.23520892065667334,0.8471927434235973,0.3104994181446443,0.046718402357497336,0.1755373612605644,0.0,-0.04152359476311975,-0.06569174589363458,-0.03455299680041879,0.04096411619169021,0.15391649756418727,0.0,-0.04484254910672547,-0.04484254910672547,-0.0637977948356467,0.17846254607981418,0.6705461411752484,0.23558849963551293
Exp1,5037,5037,25195.5,28849.441548771407,8.802375340527194,3.34933402907403,3.3525213167134296,19.70527067579412,0.006058223280077364,0.22847606422233663,0.0,-0.009304094304158905,-0.008774131992659306,-0.007532173353400839,0.020457566462264893,0.7715239357776634,0.0,-0.018117668400968956,-0.018117668400968956,-0.003273526060095122,0.0,0.0,0.0,0.022060540088243593,0.0778829113612621,0.0,-0.025242188476494665,-0.03331766485543301,-0.021296746507892372,0.020884515290896803,0.07373105312551485,0.0,-0.027809545924183256,-0.027809545924183256,-0.033206744478291306,0.2403075824930515,0.848386035513223,0.3172301642791524,0.04791940652083102,0.18552755049803327,0.0,-0.04310605338234712,-0.06729104843760418,-0.03516125979580745,0.042615113028350686,0.16499114050817373,0.0,-0.04608883224246028,-0.04608883224246028,-0.0661785855382165,0.16775276119265617,0.649481308993793,0.22145050705158872
Exp1,5038,5038,25200.5,28855.398361876396,8.801029253418413,3.347535459241328,3.3502816252197896,19.70527067579412,0.014820814601923643,0.6272508782743149,0.0,-0.007102731756819747,-0.016153639884563198,-0.0035878954421209026,0.008807394006884512,0.37274912172568514,0.0,-0.011382836311975897,-0.011382836311975897,-0.006877936998262778,0.0,0.0,0.0,0.019534989950682317,0.06381261533157016,0.0,-0.02354761721963312,-0.02967176689436206,-0.019561713763544562,0.020032670310673534,0.06543832824211546,0.0,-0.02701717728627111,-0.02701717728627111,-0.03178727196188449,0.2665628728499822,0.8707490564263144,0.3518897866960472,0.04691654655916767,0.1774182035389151,0.0,-0.04267014348119109,-0.06592939198912733,-0.03446268678080115,0.04273885312557118,0.16161996350881686,0.0,-0.04552465033909354,-0.04552465033909354,-0.06612233581573945,0.17478503327724265,0.6609618329522681,0.23073381307757967
Exp1,5039,5039,25205.5,28861.355174981385,8.800281695434416,3.3459771583931244,3.3495972521160002,19.70527067579412,0.050067073153078456,0.14971439493345837,0.0,-0.0061346848942620555,-0.044121166009936985,-0.0013406197218879257,0.0160491663846126,0.047991445937177475,0.0,-0.007893029656695472,-0.007893029656695472,-0.01955078057346782,0.26830098984984463,0.8022941591293641,0.3541842758490006,0.019384390823746746,0.10028632342777911,0.0,-0.023367407789318406,-0.02947049717017824,-0.01947071575499164,0.020198171705436068,0.10449646825216335,0.0,-0.028455674611900506,-0.028455674611900506,-0.031558353459049296,0.1537079098023346,0.7952172083200575,0.2029098914471817,0.04612552409517633,0.2024460232449647,0.0,-0.041319200758898236,-0.06455295907712455,-0.03341062165230966,0.04119955447344417,0.18082582531534447,0.0,-0.04447451011298016,-0.04447451011298016,-0.06395129147432585,0.14051601880558331,0.6167281514396908,0.18549526930069538
Exp1,5040,5040,25210.5,28867.311988086374,8.800060607600535,3.3457280533263694,3.349183093681113,19.70527067579412,0.06859701050660569,0.09150705685668706,0.0,0.0013739127875349588,-0.05115259902118031,0.009035074546110078,0.026799307037425172,0.03574974615777647,0.0,0.008445663655486157,0.008445663655486157,-0.013506568536029384,0.6542399713166006,0.8727431969855365,0.8636625254417609,0.016779517683610974,0.12499754745309749,0.0,-0.023978072382583895,-0.025841827690258154,-0.020433676709972114,0.01889729064369907,0.14077371164714073,0.0,-0.028140212437570256,-0.028140212437570256,-0.026920106704449952,0.09856196695671789,0.7342287408997616,0.13011170369649108,0.04532744645757711,0.2090516672947595,0.0,-0.04045669486029624,-0.06355479545036746,-0.03310350940077171,0.039695056584185984,0.1830749007679148,0.0,-0.04326587356139653,-0.04326587356139653,-0.0617586045944521,0.1318016296912523,0.6078734319373257,0.17399139971134686
Exp1,5041,5041,25215.5,28873.268801191363,8.799924811277023,3.3451958549580496,3.3493079030788993,19.70527067579412,0.08344685559313844,0.07781522379912374,0.0,0.011751427756761856,-0.052119881462818096,0.022178903960664798,0.04249067541128208,0.03962307977937416,0.0,0.01549364534425113,0.01549364534425113,-0.019215781189078296,0.946434320145844,0.8825616964215022,1.2493884368712145,0.017743237963214618,0.11409724274393157,0.0,-0.022869856245267516,-0.02716004423349006,-0.01893074506299106,0.018481600266380058,0.11884525452802043,0.0,-0.02694333469225718,-0.02694333469225718,-0.027974497954025693,0.11928494918074412,0.7670575027280481,0.15746812327793264,0.044665712100130095,0.21634207391396404,0.0,-0.03924286351308681,-0.06242454830352386,-0.032296332755711046,0.03868246097106317,0.18736170178626577,0.0,-0.042504161779605185,-0.042504161779605185,-0.06029683245266746,0.12311056744126468,0.5962962242997702,0.16251832392771595
Exp1,5042,5042,25220.5,28879.225614296352,8.801708054166594,3.347447375006804,3.3524061116988535,19.70527067579412,0.07042782215278676,0.04844178786027722,0.0,0.007177605476989424,-0.04700450413881763,0.015292813973411867,0.025970237684002355,0.017862894323783084,0.0,0.00666031920896959,0.00666031920896959,-0.014650347395812615,1.357466986513788,0.9336953178159397,1.7919928729163033,0.017689108215936937,0.13776188640654435,0.0,-0.024176513909236075,-0.02747809032470503,-0.020836219133325427,0.018578880047437185,0.14469138474430934,0.0,-0.027374421889257317,-0.027374421889257317,-0.02756485883888837,0.09213551053697781,0.7175467288491464,0.1216281352438564,0.04488529260683921,0.21038097092222702,0.0,-0.03985261759646725,-0.06284464181560967,-0.032623108807529895,0.03817596228849984,0.17893380093329622,0.0,-0.04301119982630164,-0.04301119982630164,-0.05983736892026867,0.13029118097412115,0.6106852281444768,0.17199745557650203
Exp1,5043,5043,25225.5,28885.18242740134,8.802080394859557,3.349286729668265,3.3516837791162795,19.70527067579412,0.06296566232935796,0.04621267974422721,0.0,0.0016533973052736959,-0.04688002802216973,0.008171701390241815,0.02238756771869453,0.01643101110927009,0.0,0.004333272933084942,0.004333272933084942,-0.014039603774603114,1.2771659460277194,0.9373563091465028,1.6859874277243316,0.018635294783136407,0.0887173101103499,0.0,-0.023260425295218656,-0.028577637787531973,-0.019586749536534942,0.017159350615125486,0.08169076194018196,0.0,-0.024909319789964798,-0.024909319789964798,-0.026126984584926218,0.1742578771585777,0.8295919279494682,0.23003791401193255,0.04341677645901788,0.1817802580032802,0.0,-0.03943701564606963,-0.06105818820688813,-0.031995184471531775,0.03714292568475968,0.15551248076525231,0.0,-0.04262738761725924,-0.04262738761725924,-0.05843582424229336,0.15828238629816113,0.6627072612314675,0.20894866024177075
Exp1,5044,5044,25230.5,28891.13924050633,8.801210619912577,3.348794911013552,3.3495662729300597,19.70527067579412,0.049940494487460914,0.06225922697078384,0.0,-0.0030207136892879127,-0.041470327212710156,0.0014370745710268196,0.017496373308130475,0.021812172429128914,0.0,-0.0023694337454363,-0.0023694337454363,-0.0163206980852304,0.7347011753075828,0.9159286006000873,0.9698794025596343,0.019481629562261057,0.10725045861046606,0.0,-0.021296689035639017,-0.028720112667264975,-0.01713581202160732,0.01622625769620236,0.08932895340646903,0.0,-0.022812975127997605,-0.022812975127997605,-0.0253815879275126,0.14593823169211737,0.8034205879830649,0.1926531353443167,0.04387079506762519,0.20951517773760164,0.0,-0.03894599486599932,-0.06125132144726244,-0.03152290901708726,0.03764954133103677,0.1798041346538639,0.0,-0.04219902559091948,-0.04219902559091948,-0.058947265108188505,0.12787163005146937,0.6106806876085344,0.16880340514866427
Exp1,5045,5045,25235.5,28897.096053611316,8.800729350338898,3.3482881725215634,3.348629202701011,19.70527067579412,0.028815947809702116,0.05185170355046626,0.0,-0.007194959387760047,-0.02867605065563561,-0.0048371628172780845,0.00680330222888142,0.012241929804488788,0.0,-0.009903621064894175,-0.009903621064894175,-0.010319769541165424,0.5201184757558276,0.9359063666450449,0.6866086695929141,0.020415218190509746,0.10947857661347292,0.0,-0.019769577105003135,-0.02879328478640266,-0.015167634863918434,0.014878996595664962,0.07979005433737353,0.0,-0.020105841681870018,-0.020105841681870018,-0.023600408376696167,0.15118261768661212,0.8107313690491535,0.19957625201553097,0.04482713129973903,0.1845000603382419,0.0,-0.03932105559537061,-0.0625602401628436,-0.03223242593977047,0.037953206046643845,0.15620827393155723,0.0,-0.04210907306945155,-0.04210907306945155,-0.05929042373156346,0.16018506449445094,0.6592916657302009,0.2114603867154738
Exp1,5046,5046,25240.5,28903.052866716305,8.800105534013753,3.3475688456131287,3.3474770806340097,19.70527067579412,0.010237718028851308,0.6377922799286262,0.0,-0.002308318623448713,-0.009727915003501675,-0.000974369175363865,0.005814088101503525,0.36220772007137375,0.0,-0.007695486319307943,-0.007695486319307943,-0.00488627349345494,0.0,0.0,0.0,0.020524537128593947,0.12032435080633108,0.0,-0.018139741720841675,-0.027985604331941704,-0.013454274202589378,0.015056816447620108,0.08827003761005596,0.0,-0.019078696368619853,-0.019078696368619853,-0.023986060138512233,0.13499539993255294,0.7914056115836129,0.17820749746326428,0.0394737495268433,0.15555973035190834,0.0,-0.03677312817771358,-0.05656805931624423,-0.03125219487465265,0.03400813451917262,0.1340206162066353,0.0,-0.0400018517352426,-0.0400018517352426,-0.053741240109336674,0.18027112412355023,0.7104196534414564,0.23797600444902686
Exp1,5047,5047,25245.5,28909.009679821294,8.802043918592235,3.3501715374903704,3.3506895424922125,19.70527067579412,0.010458499758712604,0.4675030954522777,0.0,-0.014105194363456253,-0.011786010412841996,-0.016482853385800578,0.011912474595146405,0.5324969045477224,0.0,-0.017007446157421224,-0.017007446157421224,-0.012798253325960296,0.0,0.0,0.0,0.017445644081483292,0.12394429521882122,0.0,-0.01885016286361685,-0.025632348934569383,-0.015135848713813349,0.015431653178681318,0.10963569865116246,0.0,-0.02024022145527926,-0.02024022145527926,-0.024572804798120896,0.10787661199143386,0.7664200061300163,0.14240797143764894,0.04752870204457298,0.16645647961368065,0.0,-0.03973965829100767,-0.06597422118044763,-0.03386521711812707,0.04120083698373924,0.14429483630793705,0.0,-0.0424076174342892,-0.0424076174342892,-0.06317638312160265,0.19680276439946442,0.6892486840783824,0.2597994313510213
Exp1,5048,5048,25250.5,28914.966492926284,8.790908994962562,3.337959523700886,3.329496785392679,19.70527067579412,0.07216084633985283,0.3392772564790968,0.0,0.03919551372996999,-0.025195330552899794,0.02877019208955378,0.14052905539041166,0.6607227435209033,0.0,0.008709551784162883,0.03661007242795611,-0.0899593172873705,0.0,0.0,0.0,0.028961159399124702,0.1503539525136716,0.0,-0.00597210763488798,-0.027481493850600638,-0.0030074339909896605,0.03572019516323388,0.18544397526827835,0.0,-0.015905340330542916,-0.010325236201784271,-0.03972878777828859,0.127938519507738,0.66420207221805,0.16889170595457514,0.05094596693531792,0.15967336111637764,0.0,-0.034632733665878046,-0.06619912498546086,-0.029124230590901058,0.049382196471493264,0.15477223741623441,0.0,-0.04028303681292651,-0.03749298474854718,-0.06968810276017641,0.2187354961737374,0.6855544014673879,0.28875284194115275
Exp1,5049,5049,25255.5,28920.923306031273,8.791484191842237,3.3387743839411104,3.3304075157914768,19.70527067579412,0.09026887401664142,0.3680633927200137,0.0,0.042233209475764255,-0.037603910354894854,0.0319641697436146,0.15498473121029588,0.6319366072799864,0.0,0.01147461525064486,0.039375135894438085,-0.09930977982656229,0.0,0.0,0.0,0.02998249709118638,0.20036087307926667,0.0,-0.0034866106929901447,-0.0259604470322512,-5.368294147691799e-05,0.03719433906727722,0.24855468930626884,0.0,-0.013304533575984932,-0.0077244294472262895,-0.03890327746289008,0.0824656395924018,0.5510844376144646,0.10886293359486246,0.04645423849771471,0.166911602677656,0.0,-0.03216991314794088,-0.06094411495407921,-0.02760319646071312,0.04669861861444346,0.16778966845302662,0.0,-0.038052410953893424,-0.0352623588895141,-0.06582318836916001,0.18516355560259082,0.6652987288693173,0.24443450578185694
Exp1,5050,5050,25260.5,28926.88011913626,8.789739253200974,3.336244382440706,3.3277027013680933,19.70527067579412,0.12468176298329735,0.14128065952321617,0.0,0.05579924465270203,-0.05165526340552429,0.04838603150811993,0.17844754086156653,0.20220428120346304,0.0,0.019354194069894692,0.04725471471368792,-0.11105828377710793,0.5793818863213231,0.6565150592733208,0.764842328616048,0.03496169925174267,0.15271763710355604,0.0,-0.0012643405604548796,-0.02761149229636448,0.0030714150712636726,0.03929238338894554,0.1716346766820173,0.0,-0.01081948988000061,-0.005239385751241965,-0.0385948857599641,0.15467624862180737,0.6756476862144267,0.20418819602497468,0.059096994827788636,0.23295692008970775,0.0,-0.033490691460031655,-0.07229779958520983,-0.027121219671683506,0.05843568372924939,0.23035007016128461,0.0,-0.03915673509545901,-0.036366683031079684,-0.07737722380037325,0.13614939624473815,0.5366930097490077,0.179730888593474
Exp1,5051,5051,25265.5,28932.83693224125,8.78761306247006,3.3319285782920063,3.3256399333240516,19.70527067579412,0.11002045211747555,0.16125034591400517,0.0,0.06931907871569232,-0.023771667445087186,0.06292653360887046,0.16903995592922552,0.24775167564091663,0.0,0.028937697706802542,0.05683821835059577,-0.09362672292229313,0.40323550576268374,0.5909979784450782,0.5323114002862646,0.033949406517465607,0.13787228708094482,0.0,0.0008269499732218577,-0.024703738021322065,0.005450207075379421,0.0386857183791388,0.1571069723282862,0.0,-0.008942230855831568,-0.0033621267270729227,-0.036495121587818515,0.1736029497465899,0.705020740590769,0.2291733439957042,0.044085172066085455,0.20605753390638207,0.0,-0.028135778063178175,-0.05605557646087078,-0.02331872750174342,0.04481933333099381,0.2094890609402299,0.0,-0.034204683767927825,-0.0314146317035485,-0.061751131625609905,0.12504143111070515,0.584453405153388,0.16506725805914294
Exp1,5052,5052,25270.5,28938.79374534624,8.79919188780513,3.344004445253552,3.3483005423677135,19.70527067579412,0.028095778260286634,0.057778972009041814,0.0,0.017561549859177905,-0.004095380940381865,0.01970596417901982,0.020737685774482432,0.04264705376002284,0.0,0.0009862084786038672,0.0009862084786038672,-0.015919588352169,0.437429570480451,0.8995739742309353,0.5774510028541648,0.017647689101122167,0.08944127644835867,0.0,-0.011103638613511536,-0.02060185126408491,-0.006045591146688701,0.015708940111631837,0.07961539027485653,0.0,-0.013066754086331933,-0.013066754086331933,-0.02259103513439209,0.16395371565147135,0.8309433332767848,0.21643538506238186,0.03938701726799796,0.18972814094427964,0.0,-0.03195097059383603,-0.05417675453215049,-0.02724612511726776,0.03556858604170745,0.17133467253416185,0.0,-0.035165987244636106,-0.035165987244636106,-0.05393388686041355,0.13264152525524134,0.6389371865215585,0.17510014628096152
Exp1,5053,5053,25275.5,28944.75055845123,8.737208200389832,3.344436536414103,3.3482884217451874,19.518899643010204,0.020164157587190843,0.08874586123618429,0.0,0.015209512583121754,0.0010370851999357278,0.018013244498074066,0.020677181071509884,0.0910037641886589,0.0,0.0006982957294834335,0.0006982957294834335,-0.01613918181108298,0.18637103278391617,0.8202503745751568,-0.24602849703515517,0.01433720259160736,0.06092312949830536,0.0,-0.014190147416958343,-0.01984945337803694,-0.0100431196052166,0.013227826051337127,0.05620905154666723,0.0,-0.016439894583740778,-0.016439894583740778,-0.021048655368936676,0.2077676390921587,0.8828678189550274,0.2742741681195305,0.04613564980632987,0.236211301806445,0.0,-0.03461656158622066,-0.06160384714076259,-0.02873180982791501,0.04112001437599642,0.2105315990308477,0.0,-0.037245236649317004,-0.037245236649317004,-0.06074387157307735,0.10805950259209884,0.5532570991627074,0.14264940541443885
Exp1,5054,5054,25280.5,28950.70737155622,8.800139499977938,3.345758428231615,3.349389395908078,19.70527067579412,0.01849173098643729,0.42775714113675317,0.0,0.007993091244800521,-0.004317130862589114,0.012724561925967938,0.024737777555012212,0.5722428588632469,0.0,0.0005313609512169748,0.0005313609512169748,-0.019590961724986755,0.0,0.0,0.0,0.014304338938033605,0.07728276138619199,0.0,-0.01622122493552256,-0.020973974088180292,-0.012512627608307625,0.014030956951247687,0.0758057469681483,0.0,-0.017942754625770795,-0.017942754625770795,-0.02235685051475631,0.15675564394596822,0.8469114916456597,0.2069332068708306,0.041688985311816015,0.18022002573896306,0.0,-0.032260041040464406,-0.05643627397678625,-0.027324246059191995,0.03620436953615646,0.15651022352467092,0.0,-0.035390494417286034,-0.035390494417286034,-0.05471909490211208,0.15342935826827014,0.6632697507363661,0.2025421754225988
Exp1,5055,5055,25285.5,28956.664184661207,8.800372454295319,3.3460958342163365,3.3497508528754993,19.70527067579412,0.0418372591464453,0.5964137973565461,0.0,0.007562455780830923,-0.022709767609204068,0.015620039573970512,0.02831078124409967,0.40358620264345385,0.0,-0.0019195066100290425,-0.0019195066100290425,-0.02472096569454596,0.0,0.0,0.0,0.014496991614511175,0.09806440935596944,0.0,-0.01614021899211924,-0.021246697998373153,-0.012576468148276732,0.014148044738318556,0.09570397001652835,0.0,-0.01843208303154409,-0.01843208303154409,-0.02253726823654603,0.1191862890966281,0.8062316206275023,0.15733788204972327,0.06001090571998711,0.23262749792955456,0.0,-0.03761216187694023,-0.07544641537063206,-0.030197813976800922,0.05176064150729834,0.20064600559863116,0.0,-0.04074325855896523,-0.04074325855896523,-0.07312527037054746,0.1461984101255633,0.5667264964718142,0.1929965970292443
Exp1,5056,5056,25290.5,28962.620997766197,8.800009075563475,3.346224627031605,3.3485319238646976,19.70527067579412,0.051860621622556204,0.6019768721346874,0.0,0.010287381830818898,-0.027698868154441225,0.019596874293697386,0.034289900138606756,0.3980231278653126,0.0,0.008241054820258498,0.008241054820258498,-0.019902264204763043,0.0,0.0,0.0,0.014039914497998865,0.11793108021321118,0.0,-0.01597523375296843,-0.020704358453308026,-0.012513144922463847,0.01295608141701852,0.10882720667971901,0.0,-0.01731217929912292,-0.01731217929912292,-0.02059055327897257,0.0920558644818829,0.7732417131070699,0.121522994445219,0.0627701154140502,0.23981234266085316,0.0,-0.03835778008068282,-0.07781560626836027,-0.02970670708688998,0.053736150237789576,0.20529820582766364,0.0,-0.04136761211510392,-0.04136761211510392,-0.07537066826895249,0.14524054319703086,0.5548894515114832,0.19173211640011267
Exp1,5057,5057,25295.5,28968.577810871182,8.799873278743503,3.346386678263878,3.3479624821725067,19.70527067579412,0.0525212404608109,0.6484747804315353,0.0,0.008333234262667855,-0.03013718107781838,0.017714320829331776,0.028470714886874346,0.3515252195684647,0.0,0.006632275297136392,0.006632275297136392,-0.016736197466419078,0.0,0.0,0.0,0.014348374516317819,0.5062249815875004,0.0,-0.016249777850857683,-0.0214006477227203,-0.01323711802412788,0.01399549439217009,0.4937750184124995,0.0,-0.01739897016073826,-0.01739897016073826,-0.02227070424558315,0.0,0.0,0.0,0.06024073668974689,0.22396342931738972,0.0,-0.03688566566903262,-0.0744154714023464,-0.027948272757972736,0.050838786193852556,0.18900879245466987,0.0,-0.04041921693391415,-0.04041921693391415,-0.07205531698382535,0.15789625085478504,0.5870277782279404,0.20843892264270958
Exp1,5058,5058,25300.5,28974.53462397617,8.799877309497722,3.3476724076438313,3.3466888450552146,19.70527067579412,0.054290900027616294,0.5974740957293929,0.0,0.0009447471484991254,-0.04028801379169966,0.007586397524447452,0.03657647048380023,0.402525904270607,0.0,0.0022453091113159296,0.0022453091113159296,-0.02760375972458951,0.0,0.0,0.0,0.014899275891586348,0.48918156984243577,0.0,-0.01640335587104316,-0.022253848650534636,-0.0137289424351553,0.01555828181318444,0.5108184301575643,0.0,-0.016496925857750356,-0.016496925857750356,-0.024042885878752786,0.0,0.0,0.0,0.06018679826085111,0.22984746008550777,0.0,-0.03972041480383242,-0.07577779454945907,-0.02978551173557595,0.05238082906431875,0.2000372318432171,0.0,-0.0418758468771066,-0.0418758468771066,-0.07437351818757758,0.14928777120070655,0.5701153080712751,0.19707486418676792
Exp1,5059,5059,25305.5,28980.49143708116,8.800223159965192,3.3486312294689515,3.3467675746325054,19.70527067579412,0.023956637577244595,0.4363064659779347,0.0,-0.00800507666879735,-0.024704469299871686,-0.004552836815519434,0.03095118397783672,0.5636935340220653,0.0,0.0012985423963600695,0.0012985423963600695,-0.023922217209268126,0.0,0.0,0.0,0.015198850515970596,0.4919017503343861,0.0,-0.017469593031764142,-0.022995697866669218,-0.014781363141936763,0.015699292264856442,0.5080982496656139,0.0,-0.01646011552049158,-0.01646011552049158,-0.024190753132751475,0.0,0.0,0.0,0.04809198230763774,0.20483828329242562,0.0,-0.036165077937037896,-0.06322134015614088,-0.027859570611840433,0.04212491588705856,0.17942274450127038,0.0,-0.03843984836975509,-0.03843984836975509,-0.06237082394053588,0.14456334666305803,0.6157389722063039,0.1908381489044025
Exp1,5060,5060,25310.5,28986.44825018615,8.715018519681127,3.3493722042142653,3.346898520810492,19.448784834018625,0.011450462139797557,0.03726233273187512,0.0,-0.011195533095942789,-0.01688858407251237,-0.01013116874799147,0.0393569142036718,0.12807609111775192,0.0,-0.0022436257164946127,-0.0022436257164946127,-0.033985894490021984,0.2564858417754958,0.834661576150373,-0.33858709274839427,0.01600105105111162,0.1840814401353091,0.0,-0.01875994254681377,-0.024628399530674375,-0.016665756716287738,0.019625541290956977,0.22577878745180013,0.0,-0.016991264939019146,-0.016991264939019146,-0.028585241115896134,0.05129716835509916,0.5901397724128908,-0.06771741854967885,0.03756639010244334,0.19780396919626522,0.0,-0.034472285865757256,-0.053131246179929946,-0.02827296080215467,0.034207268475754816,0.18011668040008175,0.0,-0.03663903028891516,-0.03663903028891516,-0.052995964184264464,0.11814361282483009,0.6220793504036531,0.15596144456256233
Exp1,5061,5061,25315.5,28992.40506329114,8.69996057210983,3.348308433442988,3.3475748331333373,19.403998449753164,0.024699558267495772,0.070350947242387,0.0,-0.01182719615551564,0.008326209778927396,-0.012505692590048412,0.025118843972584008,0.07154518505824978,0.0,-0.0006847803860354773,-0.0006847803860354773,-0.021016050709258938,0.3012722260409577,0.8581038676993632,-0.3977096218446725,0.01244672751787241,0.1376586202850361,0.0,-0.01706455165361298,-0.019343399447313912,-0.014735380008731536,0.017716176308091722,0.1959377984129941,0.0,-0.016842863865424284,-0.016842863865424284,-0.026558345860550146,0.060254445208191544,0.6664035813019699,-0.0795419243689345,0.04062859652180141,0.23666170539624218,0.0,-0.036047319154682754,-0.05700668277150696,-0.029795304040179004,0.03795522252675525,0.2210892932778445,0.0,-0.03798712184627924,-0.03798712184627924,-0.05775243462423623,0.09308990591584787,0.5422490013259134,0.12288803307847829
